code,title,office,domain,verdict,reason
38.23.01,רזרבה להוצאות ביטחון,תמיכות בענפי המשק,רזרבות מיוחדות,drop,"רזרבה להוצאות ביטחון, לא קשור."
38.30.01,הפעלת הרשות לחדשנות,כלכלה ותעשייה,המדען הראשי,ambiguous,רשות החדשנות עשויה לתמוך באנרגיה ירוקה.
38.30.02,מענקי מחקר ופיתוח,כלכלה ותעשייה,המדען הראשי,ambiguous,"מענקי מו""פ עשויים לכלול אנרגיה ירוקה."
38.30.03,"תשתיות מו""פ",תמיכות בענפי המשק,המדען הראשי,ambiguous,"תשתיות מו""פ עשויות לכלול אנרגיה ירוקה."
38.30.04,"מו""פ בין-לאומי",כלכלה ותעשייה,המדען הראשי,ambiguous,"מו""פ בינלאומי עשוי לכלול אנרגיה ירוקה."
38.30.10,רזרבה,כלכלה ותעשייה,המדען הראשי,ambiguous,"רזרבה למדען הראשי, ייתכן קשר למו""פ."
38.40.01,קידום השקעות ועידוד,כלכלה ותעשייה,עידוד המגזר העסקי,drop,"קידום השקעות כללי, לא ספציפי לאנרגיה ירוקה."
38.40.02,מסלולי תמיכה מינהליים,תמיכות בענפי המשק,עידוד המגזר העסקי,drop,"מסלולי תמיכה מינהליים, לא קשור."
38.40.03,עסקים קטנים ובינוניים,תמיכות בענפי המשק,עידוד המגזר העסקי,drop,"עסקים קטנים ובינוניים, לא קשור."
38.40.04,קידום הייצוא ועידוד,כלכלה ותעשייה,עידוד המגזר העסקי,drop,"קידום יצוא כללי, לא ספציפי לאנרגיה ירוקה."
38.40.09,פעולות כלליות לקידום,כלכלה ותעשייה,עידוד המגזר העסקי,drop,"פעולות קידום כלליות, לא קשור."
38.50.01,"תקינה, איכות והסמכה",תמיכות בענפי המשק,תמיכות בגופים ציבוריים,ambiguous,תקינה ואיכות עשויים לכלול תקני אנרגיה ירוקה.
38.70.01,שכר,כלכלה ותעשייה,שכר ותפעול המשרד,drop,"שכר ותפעול משרד כללי, לא קשור."
38.70.02,תפעול,כלכלה ותעשייה,שכר ותפעול המשרד,drop,"תפעול משרד כללי, לא קשור."
38.80.01,רזרבה,כלכלה ותעשייה,רזרבה,drop,"רזרבה כללית, ללא קשר לאנרגיה ירוקה."
38.90.01,שכר ופעולות,כלכלה ותעשייה,רשות הרגולציה,drop,"שכר ופעולות רשות רגולציה, לא קשור."
38.99.99,חשבון מעבר,כלכלה ותעשייה,חשבון מעבר,drop,"חשבון מעבר כללי, ללא קשר לאנרגיה ירוקה."
76.01.01,רכישת ציוד,תעשיה,פיתוח התעשייה,drop,"רכישת ציוד כללית לתעשייה, לא קשור."
76.01.02,השקעה ממשלתית בהון,תעשיה,פיתוח התעשיה,drop,"השקעה ממשלתית בהון, לא קשור."
76.01.05,השקעות במחשוב,תעשיה,פיתוח התעשייה,drop,"השקעות במחשוב, לא קשור."
76.01.09,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,drop,"פיתוח אזורי תעשייה, לא קשור."
76.01.10,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,drop,"פיתוח אזורי תעשייה, לא קשור."
76.01.11,התוכנית לחיזוק חיפה,תעשיה,פיתוח התעשייה,drop,"תוכנית לחיזוק חיפה, לא קשור."
76.01.15,הלואות לתעשיה,תעשיה,פיתוח התעשיה,drop,"הלוואות כלליות לתעשייה, לא קשור."
76.01.18,העברת יחידות המשרד,תעשיה,פיתוח התעשייה,drop,"העברת יחידות משרד, לא קשור."
76.01.21,רזרבה להתייקרויות,תעשיה,פיתוח התעשייה,drop,"רזרבה כללית, ללא קשר לאנרגיה ירוקה."
76.10.01,השקעה בפיתוח תשתיות,תעשייה,השקעה בפיתוח תשתיות,ambiguous,פיתוח תשתיות עשוי לכלול אנרגיה ירוקה.
76.80.01,רזרבה,תעשייה,רזרבה,drop,"רזרבה כללית, ללא קשר לאנרגיה ירוקה."
83.04.01,השקעות שונות,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"השקעות פיתוח שונות, לא קשור."
83.04.02,פרוייקטים בתכנון,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פרויקטים בתכנון, לא קשור."
83.04.03,פיתוח ההתישבות הבדואית,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פיתוח התיישבות בדואית, לא קשור."
83.04.04,פרויקטי תקשורת,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פרויקטי תקשורת, לא קשור."
83.04.05,קרן לצמצום פערים,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"קרן לצמצום פערים, לא קשור."
83.04.06,פרויקטים בשלטון המקומי,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פרויקטים בשלטון המקומי, לא קשור."
83.04.07,סיוע לענף הלבידים,הוצאות פיתוח אחרות,השקעות שונות,drop,"סיוע לענף הלבידים, לא קשור."
83.05.01,"מרכב""ה",הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"מערכת מרכב""ה, לא קשור לאנרגיה ירוקה."
83.05.02,פעולות מיוחדות,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"פעולות מיוחדות בטכנולוגיה, לא קשור."
83.05.03,ממשל זמין,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"ממשל זמין, לא קשור לאנרגיה ירוקה."
83.05.04,פרויקטי מחשוב רוחביים,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"פרויקטי מחשוב רוחביים, לא קשור."
83.05.05,תקשוב-פרויקטים רוחביים,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"פרויקטי תקשוב רוחביים, לא קשור."
83.06.01,השקעות בחברות,הוצאות פיתוח אחרות,השקעות בחברות,drop,"השקעות כלליות בחברות, לא קשור."
83.06.02,רכבת ישראל,הוצאות פיתוח אחרות,השקעות בחברות,drop,"רכבת ישראל, לא קשור לאנרגיה ירוקה."
83.06.03,השקעות בטחוניות,הוצאות פיתוח אחרות,השקעות,drop,"השקעות ביטחוניות, לא קשור."
83.06.04,גופים בינלאומיים,הוצאות פיתוח אחרות,השקעות,drop,"גופים בינלאומיים, לא קשור."
83.06.05,עתודה להסכמים,הוצאות פיתוח אחרות,השקעות,drop,"עתודה להסכמים, לא קשור."
89.04.01,רזרבות להתייקרויות,מפעלי משרד ראש הממשלה,רזרבות להתייקרויות,drop,"רזרבה כללית, ללא קשר לאנרגיה ירוקה."
89.50.01,רזרבות,מפעלי משרד ראש הממשלה,רזרבה,drop,"רזרבה כללית, ללא קשר לאנרגיה ירוקה."
89.69.99,חשבון מעבר,"מפעלי משרד ראה""מ והאוצר",חשבון מעבר,drop,"חשבון מעבר כללי, ללא קשר לאנרגיה ירוקה."
