code,title,office,domain,verdict,reason
38.70.02,תפעול,כלכלה ותעשייה,שכר ותפעול המשרד,drop,"תפעול כללי, לא ספציפי לאנרגיה סולרית"
38.80.01,רזרבה,כלכלה ותעשייה,רזרבה,drop,"רזרבה כללית, לא ספציפי לאנרגיה סולרית"
38.90.01,שכר ופעולות,כלכלה ותעשייה,רשות הרגולציה,drop,"שכר ופעולות רגולציה כלליים, לא ספציפי"
38.99.99,חשבון מעבר,כלכלה ותעשייה,חשבון מעבר,drop,"חשבון מעבר כללי, לא ספציפי לאנרגיה סולרית"
76.01.01,רכישת ציוד,תעשיה,פיתוח התעשייה,drop,"רכישת ציוד כללית, לא ספציפי לאנרגיה סולרית"
76.01.02,השקעה ממשלתית בהון,תעשיה,פיתוח התעשיה,drop,"השקעה ממשלתית בהון כללית, לא ספציפי"
76.01.05,השקעות במחשוב,תעשיה,פיתוח התעשייה,drop,השקעות במחשוב אינן קשורות לאנרגיה סולרית
76.01.09,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,drop,"פיתוח אזורי תעשייה כללי, לא ספציפי"
76.01.10,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,drop,"פיתוח אזורי תעשייה כללי, לא ספציפי"
76.01.11,התוכנית לחיזוק חיפה,תעשיה,פיתוח התעשייה,drop,"תוכנית לחיזוק חיפה, לא ספציפי לאנרגיה סולרית"
76.01.15,הלואות לתעשיה,תעשיה,פיתוח התעשיה,drop,"הלוואות לתעשייה כלליות, לא ספציפי לאנרגיה סולרית"
76.01.18,העברת יחידות המשרד,תעשיה,פיתוח התעשייה,drop,"העברת יחידות משרד כללית, לא ספציפי"
76.01.21,רזרבה להתייקרויות,תעשיה,פיתוח התעשייה,drop,"רזרבה להתייקרויות כללית, לא ספציפי"
76.10.01,השקעה בפיתוח תשתיות,תעשייה,השקעה בפיתוח תשתיות,drop,"פיתוח תשתיות תעשייתי כללי, לא ספציפי לאנרגיה"
76.80.01,רזרבה,תעשייה,רזרבה,drop,"רזרבה כללית לתעשייה, לא ספציפי"
83.04.01,השקעות שונות,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"השקעות שונות כלליות, לא ספציפי לאנרגיה סולרית"
83.04.02,פרוייקטים בתכנון,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פרויקטים בתכנון כלליים, לא ספציפי"
83.04.03,פיתוח ההתישבות הבדואית,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פיתוח התיישבות בדואית, לא ספציפי לאנרגיה סולרית"
83.04.04,פרויקטי תקשורת,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,פרויקטי תקשורת אינם קשורים לאנרגיה סולרית
83.04.05,קרן לצמצום פערים,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"קרן לצמצום פערים כללית, לא ספציפי"
83.04.06,פרויקטים בשלטון המקומי,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פרויקטים בשלטון המקומי כלליים, לא ספציפי"
83.04.07,סיוע לענף הלבידים,הוצאות פיתוח אחרות,השקעות שונות,drop,סיוע לענף הלבידים אינו קשור לאנרגיה סולרית
83.05.01,"מרכב""ה",הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"כותרת לא ברורה, כנראה מערכת מידע כללית"
83.05.02,פעולות מיוחדות,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"פעולות מיוחדות כלליות, לא ספציפי לאנרגיה סולרית"
83.05.03,ממשל זמין,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,ממשל זמין אינו קשור לאנרגיה סולרית
83.05.04,פרויקטי מחשוב רוחביים,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,פרויקטי מחשוב אינם קשורים לאנרגיה סולרית
83.05.05,תקשוב-פרויקטים רוחביים,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,פרויקטי תקשוב אינם קשורים לאנרגיה סולרית
83.06.01,השקעות בחברות,הוצאות פיתוח אחרות,השקעות בחברות,drop,"השקעות בחברות כלליות, לא ספציפי לאנרגיה סולרית"
83.06.02,רכבת ישראל,הוצאות פיתוח אחרות,השקעות בחברות,drop,רכבת ישראל אינה קשורה לאנרגיה סולרית
83.06.03,השקעות בטחוניות,הוצאות פיתוח אחרות,השקעות,drop,השקעות ביטחוניות אינן קשורות לאנרגיה סולרית
83.06.04,גופים בינלאומיים,הוצאות פיתוח אחרות,השקעות,drop,"גופים בינלאומיים כלליים, לא ספציפי"
83.06.05,עתודה להסכמים,הוצאות פיתוח אחרות,השקעות,drop,"עתודה להסכמים כללית, לא ספציפי"
89.04.01,רזרבות להתייקרויות,מפעלי משרד ראש הממשלה,רזרבות להתייקרויות,drop,"רזרבות להתייקרויות כלליות, לא ספציפי"
89.50.01,רזרבות,מפעלי משרד ראש הממשלה,רזרבה,drop,"רזרבה כללית, לא ספציפי לאנרגיה סולרית"
89.69.99,חשבון מעבר,"מפעלי משרד ראה""מ והאוצר",חשבון מעבר,drop,"חשבון מעבר כללי, לא ספציפי לאנרגיה סולרית"
