code,title,office,domain,program,economic_class,functional_class,program_code,first_year,last_year
04.03.03.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,סטטיסטיקה ממלכתית,אמרכלות,רזרבות,ראש הממשלה,04.03.03,1998,1999
04.03.03.96,רזרבה לשוטף בבנין החדש,משרד ראש הממשלה,סטטיסטיקה ממלכתית,אמרכלות,קניות,ראש הממשלה,04.03.03,1999,2004
04.03.03.97,רזרבה לשכר דירה לבנין החדש,משרד ראש הממשלה,סטטיסטיקה ממלכתית,אמרכלות,העברות  פנים תקציביות,ראש הממשלה,04.03.03,1999,2004
04.03.04.01,שיא כח אדם,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,שכר,ראש הממשלה,04.03.04,2002,2014
04.03.04.03,סוקרים לפי שעות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,שכר,ראש הממשלה,04.03.04,1997,2014
04.03.04.04,עבודה בלתי צמיתה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,שכר,ראש הממשלה,04.03.04,1997,2014
04.03.04.05,שעות נוספות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,שכר,ראש הממשלה,04.03.04,1997,2014
04.03.04.06,החזר הוצאות רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,שכר,ראש הממשלה,04.03.04,1997,2014
04.03.04.07,שכר עבודה למערך שדה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין 1994,שכר,ראש הממשלה,04.03.04,1997,1999
04.03.04.08,שכר עידוד,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,שכר,ראש הממשלה,04.03.04,1997,2014
04.03.04.09,כוננויות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,שכר,ראש הממשלה,04.03.04,2000,2014
04.03.04.10,שכר לימוד,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.11,שכר עבודה למערך השדה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,שכר,ראש הממשלה,04.03.04,1997,2011
04.03.04.12,קניית שרותי כוח אדם,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.13,יעוץ מקצועי,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.14,עבודות מיכון,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.15,מיפוי,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.16,עלויות פרישה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,שכר,ראש הממשלה,04.03.04,2007,2014
04.03.04.17,השתתפות במרכז למיפוי ישראל,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,העברות  פנים תקציביות,ראש הממשלה,04.03.04,2007,2011
04.03.04.18,השתתפות במשטרת ישראל,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,העברות  פנים תקציביות,ראש הממשלה,04.03.04,2008,2010
04.03.04.19,"השתתפות במשרד התעשייה, המסחר והתעסוקה",משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,העברות  פנים תקציביות,ראש הממשלה,04.03.04,2008,2011
04.03.04.20,השתתפות ברשות המיסים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,העברות  פנים תקציביות,ראש הממשלה,04.03.04,2010,2012
04.03.04.24,עיבודים אוטומטיים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.25,ציוד למערך המיחשוב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.26,השתתפות בפרוייקט מרכבה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,העברות  פנים תקציביות,ראש הממשלה,04.03.04,2003,2012
04.03.04.30,חומרים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.31,אחזקת ושיפוץ הבנינים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין 1994,קניות,ראש הממשלה,04.03.04,1997,1998
04.03.04.34,שכר דירה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין 1994,קניות,ראש הממשלה,04.03.04,1997,1999
04.03.04.40,"דפוס, כריכות וצילומים",משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.60,דואר טלפונים ומשלוחים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.69,"נסיעות והשתלמויות בחו""ל",משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.70,הסברה ויחסי ציבור,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.71,הדרכה והשתלמות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.72,אחזקת רכב ממשלתי,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,העברות  פנים תקציביות,ראש הממשלה,04.03.04,1997,2014
04.03.04.73,דלק לרכב ממשלתי,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2001,2014
04.03.04.74,שכירת רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2011
04.03.04.75,תפעול,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.76,אחזקה ושיפוץ בניינים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.77,שכר דירה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,העברות  פנים תקציביות,ראש הממשלה,04.03.04,2001,2014
04.03.04.78,חנייה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.79,ריהוט וציוד משרדי,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.80,הוצאות אירגוניות שונות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.81,ארנונה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2000,2014
04.03.04.82,הוצאות חשמל,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.83,רכישת רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,העברות  פנים תקציביות,ראש הממשלה,04.03.04,1997,2010
04.03.04.84,שמירה וביטחון,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,1997,2014
04.03.04.85,פעולות רווחה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2004,2014
04.03.04.86,שכר דירה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2006,2006
04.03.04.87,שכר דירה - הרשאה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,קניות,ראש הממשלה,04.03.04,2008,2010
04.03.04.96,השתתפות משרדי ממשלה בקניות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,העברות  פנים תקציביות,ראש הממשלה,04.03.04,2009,2012
04.03.04.98,השתתפות גורמי חוץ במפקד,משרד ראש הממשלה,סטטיסטיקה ממלכתית,מפקד אוכלוסין,הכנסות מיועדות,ראש הממשלה,04.03.04,2010,2012
04.03.05.01,שיא כוח אדם,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,שכר,ראש הממשלה,04.03.05,2010,2014
04.03.05.04,עבודה בלתי צמיתה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,שכר,ראש הממשלה,04.03.05,2010,2014
04.03.05.05,שעות נוספות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,שכר,ראש הממשלה,04.03.05,2010,2014
04.03.05.06,החזר הוצאות רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,שכר,ראש הממשלה,04.03.05,2010,2014
04.03.05.08,שכר עידוד,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,שכר,ראש הממשלה,04.03.05,2010,2014
04.03.05.09,כוננויות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,שכר,ראש הממשלה,04.03.05,2010,2014
04.03.05.10,סוקרים לפי שעות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,שכר,ראש הממשלה,04.03.05,2011,2014
04.03.05.12,"קניית שירותי כ""א",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2012
04.03.05.13,ייעוץ מקצועי,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.14,עבודות מיכון,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.24,עיבודים אוטומטיים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2010,2014
04.03.05.25,ציוד למערך המחשוב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2010,2014
04.03.05.30,חומרים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.40,"דפוס, כריכות וצילומים",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.60,"דואר, טלפונים ומשלוחים",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.69,"נסיעות לחו""ל",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2010,2014
04.03.05.71,הדרכה והשתלמויות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.72,הדרכה ושכר לימוד,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.75,תפעול,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.78,חניה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.80,הוצאות ארגוניות שונות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.83,הסברה ויחסי ציבור,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.84,שמירה ובטחון,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,קניות,ראש הממשלה,04.03.05,2011,2014
04.03.05.96,השתתפות גורמי חוץ,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר ארוך טווח,הכנסות מיועדות,ראש הממשלה,04.03.05,2011,2014
04.03.06.01,עבודה בלתי צמיתה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר פיאאק-תעסוקת,שכר,ראש הממשלה,04.03.06,1997,2014
04.03.06.02,שעות נוספות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר פיאאק-תעסוקת,שכר,ראש הממשלה,04.03.06,1997,2014
04.03.06.03,החזר הוצאות רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר פיאאק-תעסוקת,שכר,ראש הממשלה,04.03.06,1997,2014
04.03.06.04,שכר עידוד,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר פיאאק-תעסוקת,שכר,ראש הממשלה,04.03.06,1997,2014
04.03.06.05,כוננות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר פיאאק-תעסוקת,שכר,ראש הממשלה,04.03.06,1997,2014
04.03.06.06,חומרים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חגורה,קניות,ראש הממשלה,04.03.06,1997,1999
04.03.06.07,שכירת רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חגורה,קניות,ראש הממשלה,04.03.06,1997,1999
04.03.06.08,ארגוניות שונות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חגורה,קניות,ראש הממשלה,04.03.06,1997,1999
04.03.06.10,שרותי חוץ סטטיסטיים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר פיאאק-תעסוקת,קניות,ראש הממשלה,04.03.06,2012,2014
04.03.06.11,הוצאות מחשוב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר פיאאק-תעסוקת,קניות,ראש הממשלה,04.03.06,2012,2014
04.03.06.12,תפעול,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר פיאאק-תעסוקת,קניות,ראש הממשלה,04.03.06,2012,2014
04.03.06.13,השתתפויות גורמי חוץ בסקר,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר פיאאק-תעסוקת,הכנסות מיועדות,ראש הממשלה,04.03.06,2012,2014
04.03.07.01,עובדים לפי חוזה (3 ש'),משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,שכר,ראש הממשלה,04.03.07,1997,2002
04.03.07.02,החזר הוצאות רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,שכר,ראש הממשלה,04.03.07,1997,2002
04.03.07.05,חומרים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,קניות,ראש הממשלה,04.03.07,1997,2002
04.03.07.06,"דפוס, כריכות וצילומים",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,קניות,ראש הממשלה,04.03.07,1997,2002
04.03.07.07,תיפעול,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,קניות,ראש הממשלה,04.03.07,1997,2002
04.03.07.08,"דואר, טלפונים ומשלוחים",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,קניות,ראש הממשלה,04.03.07,1997,2002
04.03.07.09,הסברה ויחסי ציבור,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,קניות,ראש הממשלה,04.03.07,1997,2002
04.03.07.11,השתתפות משרד התחבורה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,העברות  פנים תקציביות,ראש הממשלה,04.03.07,1997,2002
04.03.07.12,שרותי חוץ סטטיסטים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,קניות,ראש הממשלה,04.03.07,1997,2002
04.03.07.13,עיבודים אוטומטים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,קניות,ראש הממשלה,04.03.07,1997,2002
04.03.07.14,שכר עידוד,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,שכר,ראש הממשלה,04.03.07,1998,2002
04.03.07.90,רזרבה ךסקר הרגלי נסיעה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הרגלי נסיעה,קניות,ראש הממשלה,04.03.07,1997,1998
04.03.08.01,עובדים בחוזה ל 3 שנים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הוצאות משפחה,שכר,ראש הממשלה,04.03.08,1997,1997
04.03.08.02,שרותי חוץ סטטיסטיים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר הוצאות משפחה,קניות,ראש הממשלה,04.03.08,1997,1997
04.03.09.01,עובדים לפי חוזה 3 שנים (4),משרד ראש הממשלה,סטטיסטיקה ממלכתית,פרויקטים מיוחדים,שכר,ראש הממשלה,04.03.09,1997,1998
04.03.09.02,עיבודים אוטומטיים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,פרויקטים מיוחדים,קניות,ראש הממשלה,04.03.09,1997,1998
04.03.09.03,חומרים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,פרויקטים מיוחדים,קניות,ראש הממשלה,04.03.09,1997,1998
04.03.09.04,החזר הוצאות רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,פרויקטים מיוחדים,שכר,ראש הממשלה,04.03.09,1997,1998
04.03.09.05,דאר טלפונים ומשלוחים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,פרויקטים מיוחדים,קניות,ראש הממשלה,04.03.09,1997,1998
04.03.09.06,הוצאות אירגוניות שונות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,פרויקטים מיוחדים,קניות,ראש הממשלה,04.03.09,1997,1998
04.03.09.10,שרותי חוץ סטטיסטים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,פרויקטים מיוחדים,קניות,ראש הממשלה,04.03.09,1997,1998
04.03.09.40,דפוס כריכות וצילומים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,פרויקטים מיוחדים,קניות,ראש הממשלה,04.03.09,1997,1998
04.03.10.01,רזרבה להתייקרויות בשכר,משרד ראש הממשלה,סטטיסטיקה ממלכתית,רזרבה להתייקרויות,שכר,ראש הממשלה,04.03.10,1997,2012
04.03.10.02,רזרבה להתייקרויות בקניות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,רזרבה להתייקרויות,קניות,ראש הממשלה,04.03.10,1997,2004
04.03.10.03,"רזרבה להתייקרויות חו""ל",משרד ראש הממשלה,סטטיסטיקה ממלכתית,רזרבה להתייקרויות,שכר,ראש הממשלה,04.03.10,2001,2004
04.03.10.04,"רזרבה להתייקרויות - חו""ל",משרד ראש הממשלה,סטטיסטיקה ממלכתית,רזרבה להתייקרויות,שכר,ראש הממשלה,04.03.10,2001,2012
04.03.10.05,רזרבה לעמידה ביעדי הגירעון,משרד ראש הממשלה,סטטיסטיקה ממלכתית,רזרבה להתייקרויות,קניות,ראש הממשלה,04.03.10,2003,2006
04.03.10.06,רזרבה  לעמידה ביעד ההוצאה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,רזרבה להתייקרויות,קניות,ראש הממשלה,04.03.10,2005,2012
04.03.10.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,סטטיסטיקה ממלכתית,רזרבה להתייקרויות,רזרבות,ראש הממשלה,04.03.10,1998,1999
04.03.11.01,עובדי 11 חודש,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,שכר,ראש הממשלה,04.03.11,1997,2004
04.03.11.02,עובדים לפי חוזה 3 שנים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,שכר,ראש הממשלה,04.03.11,1997,2004
04.03.11.03,החזר הוצאות רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,שכר,ראש הממשלה,04.03.11,1997,2009
04.03.11.04,שירותי חוץ סטטיסטיים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,קניות,ראש הממשלה,04.03.11,1997,2009
04.03.11.05,עיבודים אוטומטיים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,קניות,ראש הממשלה,04.03.11,1997,2009
04.03.11.06,חומרים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,קניות,ראש הממשלה,04.03.11,1997,2013
04.03.11.07,דפוס כריכות וצילומים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,קניות,ראש הממשלה,04.03.11,1997,2013
04.03.11.08,הסברה ויחסי ציבור,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,קניות,ראש הממשלה,04.03.11,1997,2009
04.03.11.09,הוצאות ארגוניות שונות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,קניות,ראש הממשלה,04.03.11,1997,2009
04.03.11.10,שיא כוח אדם,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,שכר,ראש הממשלה,04.03.11,1998,2009
04.03.11.11,שכר עידוד,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,שכר,ראש הממשלה,04.03.11,1998,2009
04.03.11.12,"קנית שרותי כ""א",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,קניות,ראש הממשלה,04.03.11,1999,2010
04.03.11.13,סוקרים לפי שעות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,שכר,ראש הממשלה,04.03.11,2003,2009
04.03.11.14,עבודה בלתי צמיתה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,שכר,ראש הממשלה,04.03.11,2001,2009
04.03.11.15,דואר טלפונים ומשלוחים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,קניות,ראש הממשלה,04.03.11,2002,2013
04.03.11.16,שמירה וביטחון,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,קניות,ראש הממשלה,04.03.11,2002,2013
04.03.11.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר משקי בית,רזרבות,ראש הממשלה,04.03.11,1998,1999
04.03.12.01,מערכות בטחון,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1998,2004
04.03.12.02,ייעוץ מקצועי,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1998,2003
04.03.12.03,רכישת ציוד תיקשוב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1998,2003
04.03.12.04,ריהוט,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1998,2003
04.03.12.05,טלפוניה וציוד קצה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1998,2002
04.03.12.06,שילוט,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1998,2004
04.03.12.07,"ציוד בטיחות, מטבחונים ואחר",משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1998,2005
04.03.12.08,הוצאות העברה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1998,2004
04.03.12.09,בנייה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1999,2004
04.03.12.10,"השתתפות ממ""י",משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,הכנסות מיועדות,ראש הממשלה,04.03.12,2002,2004
04.03.12.12,"קנית שרותי כ""א",משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1999,2004
04.03.12.13,רזרבה להצטיידות בבנין החדש,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,קניות,ראש הממשלה,04.03.12,1999,2004
04.03.12.14,השתתפות הדיור הממשלתי,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,העברות  פנים תקציביות,ראש הממשלה,04.03.12,2000,2002
04.03.12.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,סטטיסטיקה ממלכתית,בנין חדש - הצטיידות,רזרבות,ראש הממשלה,04.03.12,1998,2004
04.03.13.01,שיא כח אדם,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,שכר,ראש הממשלה,04.03.13,2000,2009
04.03.13.02,סוקרים לפי שעות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,שכר,ראש הממשלה,04.03.13,2003,2009
04.03.13.03,עובדים לפי חוזה 3 שנים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,שכר,ראש הממשלה,04.03.13,2000,2004
04.03.13.04,עבודה בלתי צמיתה,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,שכר,ראש הממשלה,04.03.13,2001,2009
04.03.13.05,שעות נוספות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,שכר,ראש הממשלה,04.03.13,2000,2009
04.03.13.06,החזר הוצאות רכב,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,שכר,ראש הממשלה,04.03.13,2000,2009
04.03.13.08,שכר עידוד,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,שכר,ראש הממשלה,04.03.13,2000,2009
04.03.13.09,כוננות,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,שכר,ראש הממשלה,04.03.13,2000,2009
04.03.13.10,שירותי חוץ סטטיסטיים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,קניות,ראש הממשלה,04.03.13,2000,2013
04.03.13.12,"קניית שירותי כ""א",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,קניות,ראש הממשלה,04.03.13,2000,2009
04.03.13.24,עיבודים אוטומטיים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,קניות,ראש הממשלה,04.03.13,2000,2013
04.03.13.30,חומרים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,קניות,ראש הממשלה,04.03.13,2000,2013
04.03.13.40,"דפוס, כריכות וצילומים",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,קניות,ראש הממשלה,04.03.13,2000,2013
04.03.13.60,"דואר, טלפונים ומשלוחים",משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,קניות,ראש הממשלה,04.03.13,2000,2009
04.03.13.70,שמירה וביטחון,משרד ראש הממשלה,סטטיסטיקה ממלכתית,סקר חברתי,קניות,ראש הממשלה,04.03.13,2002,2013
