code,title,office,domain,verdict,reason
04.16.07,"רזרבה לתכנית - ""צוערים",משרד ראש הממשלה,נציבות שירות המדינה,drop,תחום שירות המדינה לא רלוונטי.
04.20.01,לשכת השר לשיתוף פעולה,משרד ראש הממשלה,השר לשיתוף פעולה,ambiguous,"שיתוף פעולה, עשוי לכלול אנרגיה ירוקה."
04.20.02,אמרכלות,משרד ראש הממשלה,השר לשיתוף פעולה,drop,אמרכלות כללית לא מצביעה על אנרגיה ירוקה.
04.20.03,פעולות,משרד ראש הממשלה,השר לשיתוף פעולה,ambiguous,"פעולות שיתוף פעולה, עשוי לכלול אנרגיה ירוקה."
04.20.10,רזרבה להתייקרויות,משרד ראש הממשלה,השר לשיתוף פעולה,drop,רזרבה כללית לא רלוונטית.
04.21.01,שכר,משרד ראש הממשלה,המשרד לפיתוח הנגב,drop,תחום פיתוח הנגב לא רלוונטי.
04.21.02,אמרכלות,משרד ראש הממשלה,המשרד לפיתוח הנגב,drop,תחום פיתוח הנגב לא רלוונטי.
04.21.03,קידום הנגב והגליל,משרד ראש הממשלה,המשרד לפיתוח הנגב,drop,תחום פיתוח הנגב לא רלוונטי.
04.21.04,לשכת סגנית השר,משרד ראש הממשלה,המשרד לפיתוח הנגב,drop,תחום פיתוח הנגב לא רלוונטי.
04.22.01,תוכנית לחיזוק הצפון,משרד ראש הממשלה,תוכנית לחיזוק הצפון,drop,תחום חיזוק הצפון לא רלוונטי.
04.23.01,שכר,משרד ראש הממשלה,המשרד לשיתוף פעולה,drop,שכר כללי לא רלוונטי.
04.23.02,שרותים מרכזיים,משרד ראש הממשלה,המשרד לשיתוף פעולה,drop,שירותים כלליים לא רלוונטיים.
04.23.03,רזרבה,משרד ראש הממשלה,המשרד לשיתוף פעולה,drop,רזרבה כללית לא רלוונטית.
04.23.04,קידום שיתוף פעולה,משרד ראש הממשלה,המשרד לשיתוף פעולה,ambiguous,"קידום שיתוף פעולה, עשוי לכלול אנרגיה ירוקה."
04.51.01,מטה המשרד,משרד ראש הממשלה,משרד ראשי,drop,מטה משרד כללי לא רלוונטי.
04.51.02,מרכז ההסברה,משרד ראש הממשלה,משרד ראשי,drop,תחום הסברה לא רלוונטי.
04.51.03,מערך הגיור,משרד ראש הממשלה,משרד ראשי,drop,תחום גיור לא רלוונטי.
04.51.04,תמיכות בארגוני הנצחה,משרד ראש הממשלה,משרד ראשי,drop,תחום הנצחה לא רלוונטי.
04.51.05,הרשות לקידום מעמד האשה,משרד ראש הממשלה,משרד ראשי,drop,תחום מעמד האשה לא רלוונטי.
04.51.06,הרשות לפיתוח כלכלי של,משרד ראש הממשלה,משרד ראשי,ambiguous,"פיתוח כלכלי, עשוי לכלול אנרגיה ירוקה."
04.51.07,ארכיון המדינה,משרד ראש הממשלה,משרד ראשי,drop,תחום ארכיון לא רלוונטי.
04.51.08,מערך הסייבר הלאומי,משרד ראש הממשלה,משרד ראשי,drop,תחום סייבר לא רלוונטי.
04.51.09,הוועדה הבינמשרדית,משרד ראש הממשלה,משרד ראשי,ambiguous,"ועדה בינמשרדית, עשויה לעסוק באנרגיה."
04.51.10,פרויקטים והחלטות ממשלה,משרד ראש הממשלה,משרד ראשי,ambiguous,החלטות ממשלה; עשויות לכלול אנרגיה ירוקה.
04.51.11,לשכת העיתונות הממשלתית,משרד ראש הממשלה,משרד ראשי,drop,תחום עיתונות לא רלוונטי.
04.51.12,המטה להסדרת התיישבות,משרד ראש הממשלה,משרד ראשי,drop,תחום התיישבות לא רלוונטי.
04.51.13,מרכז ההסברה,משרד ראש הממשלה,משרד ראשי,drop,תחום הסברה לא רלוונטי.
04.51.14,מטה ישראל דיגיטאלית,משרד ראש הממשלה,משרד ראשי,drop,תחום דיגיטלי לא רלוונטי.
04.51.15,מטה התקשוב הממשלתי,משרד ראש הממשלה,משרד ראשי,drop,תחום תקשוב לא רלוונטי.
04.52.01,חברי הממשלה,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תפקידים כלליים לא רלוונטיים.
04.52.02,המשרד לשוויון חברתי,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תחום שוויון חברתי לא רלוונטי.
04.52.03,משרד התפוצות,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תחום תפוצות לא רלוונטי.
04.52.04,המשרד לנושאים אסטרטגים,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,ambiguous,נושאים אסטרטגיים; עשוי לכלול אנרגיה.
04.52.05,המשרד למודיעין,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תחום מודיעין לא רלוונטי.
04.52.06,משרד ההסברה,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תחום הסברה לא רלוונטי.
04.52.07,לשכת השר יוסי פלד,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,לשכת שר ספציפית לא רלוונטית.
04.52.08,לשכת השר משולם נהרי,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,לשכת שר ספציפית לא רלוונטית.
04.52.09,לשכות שרים וסגני שרים,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,לשכות שרים כלליות לא רלוונטיות.
04.52.10,לשכת סגן השר איוב קרא,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,לשכת שר ספציפית לא רלוונטית.
04.52.11,משרד ירושלים ומסורת,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תחום ירושלים ומסורת לא רלוונטי.
04.52.12,משרד מורשת,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תחום מורשת לא רלוונטי.
04.52.13,משרד ההתיישבות,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תחום התיישבות לא רלוונטי.
04.52.14,המשרד לחיזוק וקידום,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,"כותרת לא ברורה, ככל הנראה לא רלוונטית."
04.52.15,מערך הדיגיטל הלאומי,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תחום דיגיטלי לא רלוונטי.
04.52.16,"משרד רה""מ חליפי",משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,"כותרת לא ברורה, ככל הנראה לא רלוונטית."
04.52.17,מטה לבינה מלאכותית,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,תחום בינה מלאכותית לא רלוונטי.
04.52.20,לשכת ראש הממשלה לשעבר,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,לשכת ראש ממשלה לשעבר לא רלוונטית.
04.52.21,לשכת ראש הממשלה לשעבר,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,לשכת ראש ממשלה לשעבר לא רלוונטית.
04.52.22,לשכת ראש הממשלה לשעבר,משרד ראש הממשלה,משרדי ממשלה ולשכות שרים,drop,לשכת ראש ממשלה לשעבר לא רלוונטית.
04.53.01,הלשכה המרכזית,משרד ראש הממשלה,סטטיסטיקה ממלכתית,ambiguous,"סטטיסטיקה ממלכתית, עשויה לכלול נתוני אנרגיה."
04.53.02,ביצוע סקרים חיצוניים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,ambiguous,"סקרים, עשויים לכלול נתוני אנרגיה."
04.53.03,רזרבה לביצוע סקרים,משרד ראש הממשלה,סטטיסטיקה ממלכתית,ambiguous,"סקרים, עשויים לכלול נתוני אנרגיה."
04.54.01,רבנות ראשית,משרד ראש הממשלה,הרבנות הראשית לישראל,drop,תחום רבנות לא רלוונטי.
04.55.01,נציבות שירות המדינה,משרד ראש הממשלה,נציבות שירות המדינה,drop,תחום שירות המדינה לא רלוונטי.
04.55.02,תכניות מיוחדות,משרד ראש הממשלה,נציבות שירות המדינה,drop,תחום שירות המדינה לא רלוונטי.
04.56.01,שיתוף פעולה אזורי,משרד ראש הממשלה,המשרד לשיתוף פעולה,ambiguous,שיתוף פעולה אזורי; עשוי לכלול אנרגיה ירוקה.
04.57.01,המשרד לשוויון חברתי,משרד ראש הממשלה,המשרד לשוויון חברתי,drop,תחום שוויון חברתי לא רלוונטי.
04.57.02,הרשות לקידום מעמד,משרד ראש הממשלה,המשרד לשוויון חברתי,drop,תחום מעמד לא רלוונטי.
04.57.03,הרשות לפיתוח כלכלי של,משרד ראש הממשלה,המשרד לשוויון חברתי,ambiguous,"פיתוח כלכלי, עשוי לכלול אנרגיה ירוקה."
04.57.04,מטה ישראל דיגיטאלית,משרד ראש הממשלה,המשרד לשוויון חברתי,drop,תחום דיגיטלי לא רלוונטי.
04.59.01,נתיב,משרד ראש הממשלה,לשכת הקשר נתיב,drop,תחום נתיב לא רלוונטי.
04.60.01,מנהלת השירות,משרד ראש הממשלה,מנהלת השירות האזרחי,drop,תחום שירות אזרחי לא רלוונטי.
04.61.01,מרחב צפון,משרד ראש הממשלה,החטיבה להתיישבות,drop,תחום התיישבות לא רלוונטי.
04.61.02,מרחב מרכז,משרד ראש הממשלה,החטיבה להתיישבות,drop,תחום התיישבות לא רלוונטי.
04.61.03,מרחב מרכז  - הר חברון,משרד ראש הממשלה,החטיבה להתיישבות,drop,תחום התיישבות לא רלוונטי.
04.61.04,מרחב דרום,משרד ראש הממשלה,החטיבה להתיישבות,drop,תחום התיישבות לא רלוונטי.
04.61.05,פעולות המטה,משרד ראש הממשלה,החטיבה להתיישבות,drop,תחום התיישבות לא רלוונטי.
04.61.06,רזרבות,משרד ראש הממשלה,החטיבה להתיישבות,drop,תחום התיישבות לא רלוונטי.
04.62.01,מועצות דתיות,משרד ראש הממשלה,המשרד לשירותי הדת,drop,תחום שירותי דת לא רלוונטי.
04.62.02,תמיכה בשירותי דת,משרד ראש הממשלה,המשרד לשירותי הדת,drop,תחום שירותי דת לא רלוונטי.
04.62.03,בתי עלמין,משרד ראש הממשלה,המשרד לשירותי הדת,drop,תחום שירותי דת לא רלוונטי.
04.62.04,תמיכה בהקמת מוסדות דת,משרד ראש הממשלה,המשרד לשירותי הדת,drop,תחום שירותי דת לא רלוונטי.
04.62.05,שכר,משרד ראש הממשלה,המשרד לשירותי הדת,drop,תחום שירותי דת לא רלוונטי.
04.62.06,תפעול,משרד ראש הממשלה,המשרד לשירותי הדת,drop,תחום שירותי דת לא רלוונטי.
04.62.07,מערך הגיור,משרד ראש הממשלה,המשרד לשירותי הדת,drop,תחום שירותי דת לא רלוונטי.
04.62.08,רזרבות,משרד ראש הממשלה,המשרד לשירותי הדת,drop,תחום שירותי דת לא רלוונטי.
04.63.01,שכר,משרד ראש הממשלה,המשרד לפיתוח הנגב,drop,תחום פיתוח הנגב לא רלוונטי.
04.63.02,תפעול,משרד ראש הממשלה,המשרד לפיתוח הנגב,drop,תחום פיתוח הנגב לא רלוונטי.
04.63.03,פיתוח הנגב והגליל,משרד ראש הממשלה,המשרד לפיתוח הנגב,drop,תחום פיתוח הנגב לא רלוונטי.
04.63.04,רזרבות,משרד ראש הממשלה,המשרד לפיתוח הנגב,drop,תחום פיתוח הנגב לא רלוונטי.
04.64.01,הרשות לפיתוח חברתי,משרד ראש הממשלה,הרשות לפיתוח המגזר,drop,תחום פיתוח חברתי לא רלוונטי.
04.64.02,תפעול,משרד ראש הממשלה,רשות הבדואים,drop,תחום רשות הבדואים לא רלוונטי.
04.70.01,רזרבה לעמידה במגבלה,משרד ראש הממשלה,רזרבות,drop,רזרבה כללית לא רלוונטית.
04.99.99,חשבון מעבר,משרד ראש הממשלה,חשבון מעבר,drop,חשבון מעבר לא רלוונטי.
05.01.01,משרד ראשי,משרד האוצר,תחום פעולה כללי,drop,משרד ראשי כללי לא רלוונטי.
05.01.02,אמרכלות,משרד האוצר,תחום פעולה כללי,drop,אמרכלות כללית לא רלוונטית.
05.01.04,טפול בפצויים אישיים,משרד האוצר,תחום פעולה כללי,drop,תחום פיצויים אישיים לא רלוונטי.
05.01.05,גמלאות,משרד האוצר,תחום פעולה כללי,drop,תחום גמלאות לא רלוונטי.
05.01.11,אגף נכסי נפקדים,משרד האוצר,תחום פעולה כללי,drop,תחום נכסי נפקדים לא רלוונטי.
05.01.12,לשכת סגן השר יצחק כהן,משרד האוצר,תחום פעולה כללי,drop,לשכת שר ספציפית לא רלוונטית.
05.01.14,יחידת שיפור השירות,משרד האוצר,תחום פעולה כללי,ambiguous,שיפור שירות; עשוי לכלול יעילות אנרגטית.
05.02.01,אגף התקציבים,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,אגף תקציבים; עשוי לכלול תקציבי אנרגיה.
05.02.04,אגף החשב הכללי,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,אגף חשב כללי; עשוי לכלול מימון אנרגיה.
05.02.05,פיקוח על בצוע תקציב,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,פיקוח תקציב; עשוי לכלול תקציבי אנרגיה.
05.02.06,ניהול הלוואות המדינה,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,ניהול הלוואות; עשוי לכלול הלוואות אנרגיה.
05.02.07,רשות התקשוב הממשלתית,משרד האוצר,שירותי מטה ממשלתיים,drop,תחום תקשוב לא רלוונטי.
05.02.08,מנהל הדיור הממשלתי,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,"דיור ממשלתי, עשוי לכלול יעילות אנרגטית."
05.02.09,פיקוח על המשק הממשלתי,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,פיקוח על המשק; עשוי לכלול אנרגיה ירוקה.
05.02.10,מערכות מידע ומיכון,משרד האוצר,שירותי מטה ממשלתיים,drop,מערכות מידע כלליות לא רלוונטיות.
05.02.11,"אמרכלות חשכ""ל",משרד האוצר,שירותי מטה ממשלתיים,drop,אמרכלות כללית לא רלוונטית.
05.02.12,"שירותים כלכליים בארה""ב",משרד האוצר,שירותי מטה ממשלתיים,ambiguous,"שירותים כלכליים בחו""ל, שיתוף פעולה."
05.02.13,ממשל זמין,משרד האוצר,שירותי מטה ממשלתיים,drop,תחום ממשל דיגיטלי לא רלוונטי.
05.02.14,חברת ענבל,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,חברת ענבל; עשויה לכלול מימון פרויקטים.
05.02.15,המשרד בוושינגטון,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,"משרד כלכלי בחו""ל; עשוי לכלול אנרגיה."
05.02.16,ביקורת פנימית,משרד האוצר,שירותי מטה ממשלתיים,drop,ביקורת פנימית כללית לא רלוונטית.
05.02.17,מנהל הרכש,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,מנהל רכש; עשוי לכלול רכש ירוק.
05.02.18,רשות החברות הממשלתיות,משרד האוצר,שרותי מטה ממשלתיים,ambiguous,"רשות חברות ממשלתיות, עשויה לכלול אנרגיה."
05.02.31,אגף שכר והסכמי עבודה,משרד האוצר,שירותי מטה ממשלתיים,drop,תחום שכר והסכמים לא רלוונטי.
05.02.33,מעקב לתקציבי פיתוח,משרד האוצר,שירותי מטה ממשלתיים,ambiguous,מעקב תקציבי פיתוח; עשוי לכלול אנרגיה.
05.03.06,"אגף לקשרים בינ""ל",משרד האוצר,שירותי מטה כלל משקיים,ambiguous,קשרים בינלאומיים; עשוי לכלול אנרגיה ירוקה.
05.03.07,משרד בניו יורק,משרד האוצר,שירותי מטה כלל משקיים,ambiguous,"משרד כלכלי בחו""ל; עשוי לכלול אנרגיה."
05.03.08,המשרד בלוס אנג'לס,משרד האוצר,שירותי מטה כלל משקיים,ambiguous,"משרד כלכלי בחו""ל; עשוי לכלול אנרגיה."
05.03.09,המשרד בשיקגו,משרד האוצר,שרותי מטה כלל משקיים,ambiguous,"משרד כלכלי בחו""ל; עשוי לכלול אנרגיה."
05.03.10,נציגות ב-OECD פריז,משרד האוצר,שירותי מטה כלל משקיים,drop,General administrative diplomatic representation
05.03.11,נציגות בון,משרד האוצר,שירותי מטה כלל משקיים,drop,General administrative diplomatic representation
05.03.12,נציגות לונדון,משרד האוצר,שירותי מטה כלל משקיים,drop,General administrative diplomatic representation
05.03.14,רזרבות,משרד האוצר,שרותי מטה כלל משקיים,drop,Generic administrative reserve unrelated to subject
05.03.15,השתתפויות,משרד האוצר,שרותי מטה כלל משקיים,drop,Generic administrative participation unrelated to subject
05.03.16,מינהל הכנסות המדינה,משרד האוצר,שירותי מטה כלל משקיים,drop,State revenue administration unrelated to subject
05.03.20,אגף שוק ההון ביטוח,משרד האוצר,שירותי מטה כלל משקיים,drop,Capital market and insurance unrelated to subject
05.03.21,רזרבה להתייקרויות,משרד האוצר,שירותי מטה כלל משקיים,drop,Inflation reserve unrelated to subject
05.03.23,השתתפות משרדי ממשלה,משרד האוצר,שרותי מטה כלל משקיים,ambiguous,Generic participation program in relevant ministry
05.04.01,נציבות מס הכנסה,משרד האוצר,בצוע פקודת מס הכנסה,drop,Income tax administration unrelated to subject
05.04.02,יעוץ מקצועי ומשפטי,משרד האוצר,בצוע פקודת מס הכנסה,drop,Legal advice for income tax unrelated to subject
05.04.03,שירותי גבייה ונכויים,משרד האוצר,בצוע פקודת מס הכנסה,drop,Tax collection services unrelated to subject
05.04.04,שירותי שומה,משרד האוצר,בצוע פקודת מס הכנסה,drop,Tax assessment services unrelated to subject
05.04.05,חקירות,משרד האוצר,בצוע פקודת מס הכנסה,drop,Tax investigations unrelated to subject
05.04.06,שירותי מס רכוש,משרד האוצר,בצוע פקודת מס הכנסה,drop,Property tax services unrelated to subject
05.04.08,שירותי ייעוץ והסברה,משרד האוצר,בצוע פקודת מס הכנסה,drop,Tax advice and information unrelated to subject
05.04.10,הדרכה,משרד האוצר,בצוע פקודת מס הכנסה,drop,Tax training unrelated to subject
05.04.11,אמרכלות,משרד האוצר,בצוע פקודת מס הכנסה,drop,General administration for income tax
05.04.12,תפעול מס הכנסה ביחידות,משרד האוצר,בצוע פקודת מס הכנסה,drop,Income tax operations unrelated to subject
05.04.13,שיפורים והתאמות,משרד האוצר,בצוע פקודת מס הכנסה,drop,Tax system improvements unrelated to subject
05.04.14,"נציגות בחו""ל",משרד האוצר,בצוע פקודת מס הכנסה,drop,Overseas tax representation unrelated to subject
05.04.16,עמלות בנקים,משרד האוצר,בצוע פקודת מס הכנסה,drop,Bank commissions for tax unrelated to subject
05.04.19,רזרבות,משרד האוצר,בצוע פקודת מס הכנסה,drop,Tax reserves unrelated to subject
05.05.01,"הנהלת המכס והמע""מ",משרד האוצר,"אגף המכס והמע""מ",drop,Customs and VAT administration unrelated to subject
05.05.02,"נציגות בחו""ל",משרד האוצר,"אגף המכס והמע""מ",drop,Overseas customs representation unrelated to subject
05.05.03,אמרכלות,משרד האוצר,"אגף המכס והמע""מ",drop,General administration for customs unrelated to subject
05.05.04,מכס,משרד האוצר,"אגף המכס והמע""מ",drop,Customs operations unrelated to subject
05.05.05,"מע""מ ומס קניה",משרד האוצר,"אגף המכס והמע""מ",drop,VAT and purchase tax unrelated to subject
05.05.10,עמלות בנקים,משרד האוצר,"אגף המכס והמע""מ",drop,Bank commissions for customs unrelated to subject
05.05.14,תפעול מסים בבתי המכס,משרד האוצר,"אגף המכס והמע""מ",drop,Tax operations in customs unrelated to subject
05.05.16,חקירות,משרד האוצר,"אגף המכס והמע""מ",drop,Customs investigations unrelated to subject
05.05.18,רזרבה לשכר ופעולות,משרד האוצר,"אגף המכס והמע""מ",drop,Reserve for customs salaries and activities
05.05.21,"ממס""ח",משרד האוצר,"אגף המכס והמע""מ",drop,Opaque acronym in unrelated tax domain
05.05.22,מסד סחר חוץ,משרד האוצר,"אגף המכס והמע""מ",drop,Foreign trade database unrelated to subject
05.06.01,מינהל הרכב לכח אדם,משרד האוצר,שירותי עזר למשרדי ממשלה,drop,Vehicle administration for personnel unrelated to subject
05.06.02,טפול ברכב,משרד האוצר,שירותי עזר למשרדי ממשלה,drop,Vehicle maintenance unrelated to subject
05.06.03,השתתפות בהוצאות מנהליות,משרד האוצר,שרותי עזר למשרדי ממשלה,ambiguous,Generic administrative expenses could include subject
05.06.04,השכרת רכב,משרד האוצר,שירותי עזר למשרדי ממשלה,drop,Vehicle rental unrelated to subject
05.06.08,לשכת הפרסום,משרד האוצר,שרותי עזר למשרדי ממשלה,drop,Advertising bureau unrelated to subject
05.07.01,נציבות שירות המדינה,משרד האוצר,נציבות שירות המדינה,drop,Civil Service Commission administration unrelated to subject
05.07.03,ניהול ענייני עובדים,משרד האוצר,נציבות שירות המדינה,drop,Employee affairs management unrelated to subject
05.07.04,תקנים תכנון והנדסה,משרד האוצר,נציבות שירות המדינה,ambiguous,Standards for planning and engineering could include energy
05.07.05,יחידת המיכון,משרד האוצר,נציבות שירות המדינה,drop,Mechanization unit unrelated to subject
05.07.06,אמרכלות,משרד האוצר,נציבות שירות המדינה,drop,General administration for civil service
05.07.07,הדרכה והכשרת עובדים,משרד האוצר,נציבות שירות המדינה,drop,Employee training unrelated to subject
05.07.08,פרוייקט עתידים למגזר,משרד האוצר,נציבות שירות המדינה,drop,Opaque project in civil service unrelated to subject
05.07.09,יישום ועדת קוברסקי,משרד האוצר,נציבות שרות המדינה,drop,Opaque committee implementation in civil service
05.07.10,רזרבה להתייקרויות,משרד האוצר,נציבות שירות המדינה,drop,Inflation reserve unrelated to subject
05.07.11,הרפורמה בשירות הציבורי,משרד האוצר,נציבות שרות המדינה,drop,Public service reform unrelated to subject
05.07.12,רפורמה בשרות המדינה,משרד האוצר,נציבות שרות המדינה,drop,Civil service reform unrelated to subject
05.07.13,ניהול איכות,משרד האוצר,נציבות שרות המדינה,drop,Quality management unrelated to subject
05.07.14,"פיתוח מיכון נש""מ",משרד האוצר,נציבות שירות המדינה,drop,Opaque acronym mechanization development unrelated to subject
05.07.15,פיתוח מערכת משאבי אנוש,משרד האוצר,נציבות שירות המדינה,drop,Human resources system development unrelated to subject
05.07.16,בית הדין למשמעת,משרד האוצר,נציבות שירות המדינה,drop,Disciplinary court unrelated to subject
05.08.01,רזרבה לפעולות משרד,משרד האוצר,רזרבה לפעולות משרד,ambiguous,Generic reserve for ministry activities
05.09.01,רשות החברות הממשלתיות,משרד האוצר,רשות החברות הממשלתיות,ambiguous,Government Companies Authority might oversee energy companies
05.09.02,אמרכלות,משרד האוצר,רשות החברות הממשלתיות,drop,General administration for government companies
05.09.03,רזרבות להתייקרויות,משרד האוצר,רשות החברות הממשלתיות,drop,Inflation reserves for government companies
05.09.04,מנהלת לישום השינוי,משרד האוצר,רשות החברות הממשלתיות,drop,Change implementation directorate unrelated to subject
05.10.10,ניהול ומטה,משרד האוצר,שירות עיבודים ממוכנים,drop,Management for computerized processing unrelated to subject
05.10.11,תפעול היחידה - כח אדם,משרד האוצר,שירות עיבודים ממוכנים,drop,Unit operation personnel unrelated to subject
05.10.12,יחידת המחשב הוצאות,משרד האוצר,שירות עיבודים ממוכנים,drop,Computer unit expenses unrelated to subject
05.10.13,אמרכלות,משרד האוצר,שירות עיבודים ממוכנים,drop,General administration for computerized processing
05.10.15,רזרבה להתייקרויות,משרד האוצר,שירות עיבודים ממוכנים,drop,Inflation reserve unrelated to subject
05.10.16,השתתפות והכנסות,משרד האוצר,"שע""מ",drop,"Opaque acronym, participations and revenues"
05.20.01,תקציב שכר,משרד האוצר,רשות המסים בישראל,drop,Salary budget for tax authority unrelated to subject
05.20.02,תקציב הוצאות שוטפות,משרד האוצר,רשות המסים בישראל,drop,Current expenses for tax authority unrelated to subject
05.20.03,"תקציב נציגויות בחו""ל",משרד האוצר,רשות המסים בישראל,drop,Overseas representation for tax authority unrelated to subject
05.20.04,פעילויות במימון חיצוני,משרד האוצר,רשות המסים בישראל,drop,Externally funded tax activities unrelated to subject
05.20.05,אחזקת מבנים,משרד האוצר,רשות המסים בישראל,drop,Building maintenance for tax authority unrelated to subject
05.20.06,מבצעים ואיסוף מידע,משרד האוצר,רשות המסים בישראל,drop,Tax operations and data collection unrelated to subject
05.20.07,היחידה למלחמה בפשיעה,משרד האוצר,רשות המסים בישראל,drop,Anti-crime unit for tax authority unrelated to subject
05.51.01,מטה משרד האוצר,משרד האוצר,משרד האוצר ראשי,ambiguous,Generic ministry HQ in relevant ministry
05.51.02,אגף התקציבים,משרד האוצר,משרד האוצר ראשי,ambiguous,Budget department could allocate funds for subject
05.51.04,החשב הכללי,משרד האוצר,משרד האוצר ראשי,ambiguous,Accountant General's office could handle subject funds
05.51.05,"שוק ההון, ביטוח וחסכון",משרד האוצר,משרד האוצר ראשי,drop,"Capital market, insurance, savings unrelated to subject"
05.51.06,שכר והסכמי עבודה,משרד האוצר,משרד האוצר ראשי,drop,Salaries and labor agreements unrelated to subject
05.51.07,"מחקר, כלכלה והכנסות",משרד האוצר,משרד האוצר ראשי,ambiguous,Research could include economic aspects of green energy
05.51.08,"פעולות בחו""ל",משרד האוצר,משרד האוצר ראשי,ambiguous,Generic activities abroad in relevant ministry
05.51.09,הלשכה לפיצויים אישיים,משרד האוצר,משרד האוצר ראשי,drop,Personal compensation bureau unrelated to subject
05.51.10,התקשוב הממשלתי,משרד האוצר,משרד האוצר ראשי,drop,Government IT unrelated to subject
05.51.11,מנהל הדיור והרכש,משרד האוצר,משרד האוצר ראשי,drop,Housing and procurement administration unrelated to subject
05.51.12,רשות החברות הממשלתיות,משרד האוצר,משרד האוצר ראשי,ambiguous,Government Companies Authority might oversee energy companies
05.51.13,מנהל הרכב הממשלתי,משרד האוצר,משרד האוצר ראשי,drop,Government Vehicle Administration unrelated to subject
05.52.01,רשות המיסים ראשי,משרד האוצר,רשות המיסים,drop,Tax Authority HQ unrelated to subject
05.52.02,שירותי עיבוד ממוכנים,משרד האוצר,רשות המיסים,drop,Computerized processing services unrelated to subject
05.52.03,רשות המיסים ראשי,משרד האוצר,רשות המיסים,drop,Tax Authority HQ unrelated to subject
05.53.01,רזרבה,משרד האוצר,רזרבה למשרד האוצר,ambiguous,Generic reserve for ministry activities
05.90.99,כיסוי גירעון המדפיס,משרד האוצר,כיסוי גירעון המדפיס,drop,Covering printer's deficit unrelated to subject
05.99.99,חשבון מעבר,משרד האוצר,חשבון מעבר,drop,Transit account unrelated to subject
26.01.01,הנהלת המשרד,המשרד להגנת הסביבה,תחום פעולה כללי,ambiguous,Generic ministry management in highly relevant ministry
26.01.02,מחשוב,המשרד להגנת הסביבה,תחום פעולה כללי,drop,"Computing is too general, not direct subject"
26.01.04,דיור המשרד,המשרד להגנת הסביבה,תחום פעולה כללי,ambiguous,Ministry housing might include energy efficiency
26.02.01,רזרבה להתיקרויות,משרד איכות הסביבה,רזרבה,drop,Inflation reserve unrelated to subject
26.02.02,"רזרבה לכ""א ולפעולות",משרד איכות הסביבה,רזרבה,ambiguous,Generic reserve in highly relevant ministry
26.03.01,"השתתפות בארגון האו""מ",משרד איכות הסביבה,פעילות יחידות המשרד,ambiguous,UN participation often includes green energy
26.03.02,"העברות מאירגון האו""מ",משרד איכות הסביבה,פעילות יחידות המשרד,ambiguous,UN transfers often include green energy
26.03.03,אשכול משאבי טבע,המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Renewable energy utilizes natural resources
26.03.04,פרוייקטים,המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Generic projects in highly relevant ministry
26.03.05,תוכנית שיקום הצפון,המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Rehabilitation plans can integrate green energy
26.03.07,רשות הגנים הלאומיים,משרד איכות הסביבה,פעילות יחידות המשרד,drop,National Parks Authority unrelated to green energy
26.03.08,השתתפות האפוטרופוס,המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Opaque participation in relevant ministry
26.03.09,מניעת זיהום מים,המשרד להגנת הסביבה,פעילות יחידות המשרד,drop,Water pollution prevention not direct green energy
26.03.10,חומרים מסוכנים,משרד איכות הסביבה,פעילות יחידות המשרד,drop,Hazardous materials unrelated to green energy
26.03.11,פעולות לאיכות הסביבה,משרד איכות הסביבה,פעילות יחידות המשרד,keep,Environmental quality activities include green energy
