code,title,office,domain,program,economic_class,functional_class,program_code,first_year,last_year
26.03.40.70,איכות אויר - פעולות - מזומן,המשרד להגנת הסביבה,פעילות יחידות המשרד,אשכול תעשיות,קניות,הגנת הסביבה,26.03.40,2009,2014
26.03.40.71,איכות אויר - פעולות - הרשאה להתחייב,המשרד להגנת הסביבה,פעילות יחידות המשרד,אשכול תעשיות,קניות,הגנת הסביבה,26.03.40,2009,2014
26.03.40.72,השתתפות בלשכה מרכזית לסטטיסטיקה,המשרד להגנת הסביבה,פעילות יחידות המשרד,אשכול תעשיות,העברות  פנים תקציביות,הגנת הסביבה,26.03.40,2009,2011
26.03.40.80,תמיכות - אשכול תעשיות,המשרד להגנת הסביבה,פעילות יחידות המשרד,אשכול תעשיות,העברות,הגנת הסביבה,26.03.40,2009,2014
26.03.40.81,תמיכה ביזמים - הרשאה להתחייב,המשרד להגנת הסביבה,פעילות יחידות המשרד,אשכול תעשיות,העברות,הגנת הסביבה,26.03.40,2009,2014
26.03.40.90,גריטת רכבים,המשרד להגנת הסביבה,פעילות יחידות המשרד,אשכול תעשיות,קניות,הגנת הסביבה,26.03.40,2009,2014
26.03.40.91,השתתפות במשרד התחבורה - פרוייקט גריטת רכבים,המשרד להגנת הסביבה,פעילות יחידות המשרד,אשכול תעשיות,העברות  פנים תקציביות,הגנת הסביבה,26.03.40,2010,2014
26.03.40.92,פעולות פיקוח קרינה בלתי מייננת,המשרד להגנת הסביבה,פעילות יחידות המשרד,אשכול תעשיות,קניות,הגנת הסביבה,26.03.40,2010,2014
26.03.41.01,פרוייקטים מקצועיים,משרד איכות הסביבה,פעילות יחידות המשרד,פרוייקטים מקצועיים,קניות,הגנת הסביבה,26.03.41,2002,2006
26.03.41.02,פרויקטים מקצועיים,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2002,2009
26.03.41.04,פעולות מקצועיות - מזומן,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2011,2014
26.03.41.05,פרוייקטים מקצועים למימון בשנה שוטפת,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2003,2010
26.03.41.06,פרוייקטים מקצועיים - הרשאה,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2008,2014
26.03.41.07,ניטור מימי ים תיכון וים סוף,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2009,2014
26.03.41.08,פעולות אגף כלכלה ותקינה,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2011,2014
26.03.41.10,פינוי הפסולת מפעלי הפלדה בעכו,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2003,2014
26.03.41.11,השתתפות במשרד החקלאות,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים מקצועיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2003,2007
26.03.41.12,"השתתפות ברט""ג - מוקד מידע",המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2004,2011
26.03.41.13,"העברה לרט""ג - פרוייקט שיקום מצדה",המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים מקצועיים,קניות,הגנת הסביבה,26.03.41,2004,2007
26.03.41.14,השתתפות משרד החינוך,משרד איכות הסביבה,פעילות יחידות המשרד,פרוייקטים מקצועיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2004,2006
26.03.41.15,ביצוע החלטת ממשלה בנושא קו התפר השלמת חלקו של מינהל מקרקעי ישראל,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2012,2014
26.03.41.16,השתתפות משרד התיירות,משרד איכות הסביבה,פעילות יחידות המשרד,פרוייקטים מקצועיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2004,2006
26.03.41.20,"השתתפות משהב""ט",משרד איכות הסביבה,פעילות יחידות המשרד,פרוייקטים מקצועיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2004,2006
26.03.41.21,השתתפות במנהל אזרחי עבור תגבור מערך החומרים המסוכנים במעברי הגבול,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2004,2011
26.03.41.22,השתתפות משרד התחבורה,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים מקצועיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2004,2008
26.03.41.23,העברה לרשות הטבע והגנים לצורך ניטור,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2004,2011
26.03.41.24,רכישת שרותי פיקוח ושיטור,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2007,2009
26.03.41.25,"השתתפות במשרד המדע, התרבות והספורט",המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2007,2010
26.03.41.26,פרוייקטים כלכליים,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2008,2014
26.03.41.27,פינוי הפסולת ממפעל הפלדה בעכו,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2008,2011
26.03.41.28,"השתתפות בות""ת",המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2008,2011
26.03.41.30,רכישת פקחים ושוטרים,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים מקצועיים,קניות,הגנת הסביבה,26.03.41,2006,2007
26.03.41.31,השתתפות משרד האוצר,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2008,2014
26.03.41.32,תרגום חקיקה ישראלית לפי דרישת ה-OECD,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2008,2014
26.03.41.33,רכישת שירותים ממשרדי הממשלה,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2011,2014
26.03.41.34,מכירת שירותים למשרדי הממשלה,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,העברות  פנים תקציביות,הגנת הסביבה,26.03.41,2011,2014
26.03.41.35,הכנסה ממינהל מקרקעי ישראל,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,הכנסות מיועדות,הגנת הסביבה,26.03.41,2011,2014
26.03.41.50,פעולות בנושא הפחתת פליטות גזי חממה,המשרד להגנת הסביבה,פעילות יחידות המשרד,פרוייקטים סביבתיים,קניות,הגנת הסביבה,26.03.41,2011,2014
26.05.01.01,הקמת תשתיות פסולת ומחזור,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,1997,2010
26.05.01.03,יעוץ לפרויקט תשתיות פסולת,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,1997,2006
26.05.01.04,פעולות אגף פסולת מוצקה,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,1997,2010
26.05.01.05,תשתיות פסולת - פעולות,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,1999,2005
26.05.01.06,השתתפות משרד התיירות,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,העברות  פנים תקציביות,הגנת הסביבה,26.05.01,2000,2004
26.05.01.07,רזרבה לשידרוג אתר תאנים,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,2000,2004
26.05.01.08,סיוע לשיטות אלטרנטיביות לטיפול בפסולת,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,העברות,הגנת הסביבה,26.05.01,2001,2010
26.05.01.09,שידרוג אתר תאנים,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,העברות,הגנת הסביבה,26.05.01,2001,2005
26.05.01.10,הוצאות לטיפול בפסולת בניין,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,2003,2010
26.05.01.11,הכנסות לטיפול בפסולת בניין,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,הכנסות מיועדות,הגנת הסביבה,26.05.01,2003,2007
26.05.01.12,השתתפות משרד החקלאות,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,העברות  פנים תקציביות,הגנת הסביבה,26.05.01,2003,2005
26.05.01.20,השתתפות משרד השיכון,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,העברות  פנים תקציביות,הגנת הסביבה,26.05.01,2002,2010
26.05.01.21,חודשי עבודה לטיפול בפסולת בניין,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,שכר,הגנת הסביבה,26.05.01,2003,2008
26.05.01.22,פעולות לטיפול בפסולת בניין,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,2004,2010
26.05.01.23,שעות נוספות- פסולת בניין,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,שכר,הגנת הסביבה,26.05.01,2004,2008
26.05.01.24,הפחתת פסולת במקור,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,2004,2004
26.05.01.25,פסולת בניין- תמיכה ברשויות מקומיות,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,העברות,הגנת הסביבה,26.05.01,2005,2010
26.05.01.26,פסולת בניין,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,2004,2006
26.05.01.27,השתתפות משרד הפנים,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,העברות  פנים תקציביות,הגנת הסביבה,26.05.01,2004,2006
26.05.01.30,השתתפות במשרד הפנים,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,העברות  פנים תקציביות,הגנת הסביבה,26.05.01,2004,2006
26.05.01.31,שיקום אתר בית זרזיר,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,2004,2010
26.05.01.32,רכישת רכבים,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,קניות,הגנת הסביבה,26.05.01,2004,2008
26.05.01.33,תמיכה ברשויות - טיפול בפסולת בניין,המשרד להגנת הסביבה,קרן הניקיון,תשתיות פסולת,העברות,הגנת הסביבה,26.05.01,2007,2012
26.05.01.34,תמיכה ביזמים - טיפול בפסולת בניין,המשרד להגנת הסביבה,קרן הניקיון,תשתיות פסולת,העברות,הגנת הסביבה,26.05.01,2007,2011
26.05.01.35,תמיכה ברשויות - שיקום אתרי פסולת,המשרד להגנת הסביבה,קרן הניקיון,תשתיות פסולת,העברות,הגנת הסביבה,26.05.01,2007,2012
26.05.01.60,השתתפות במשרד החקלאות,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,העברות  פנים תקציביות,הגנת הסביבה,26.05.01,2008,2010
26.05.01.61,הכנסה ממינהל מקרקעי ישראל,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,הכנסות מיועדות,הגנת הסביבה,26.05.01,2008,2010
26.05.01.95,רזרבה להתייקרויות כללית,משרד איכות הסביבה,טיפול בפסולת מוצקה,תשתיות פסולת,רזרבות,הגנת הסביבה,26.05.01,1998,2000
26.05.03.02,מכרז המטמנות - הוצאות תפעוליות,משרד איכות הסביבה,טיפול בפסולת מוצקה,מכרז למטמנות,קניות,הגנת הסביבה,26.05.03,1997,1998
26.05.03.04,השתתפות משרד הפנים,משרד איכות הסביבה,טיפול בפסולת מוצקה,מכרז למטמנות,העברות  פנים תקציביות,הגנת הסביבה,26.05.03,1997,2004
26.05.03.05,תכנון אתר אורון,משרד איכות הסביבה,טיפול בפסולת מוצקה,מכרז למטמנות,העברות,הגנת הסביבה,26.05.03,1997,2004
26.05.04.01,קרן הנקיון - הוצאות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,1997,2012
26.05.04.02,קרן הנקיון הכנסות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,הכנסות מיועדות,הגנת הסביבה,26.05.04,1997,2013
26.05.04.03,קרן הנקיון - עבודה ארעית,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,שכר,הגנת הסביבה,26.05.04,1997,2013
26.05.04.04,אחזקת רכב ממשלתי,משרד איכות הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,1997,2004
26.05.04.05,רכישת שירותי שוטרים מהמשטרה,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,1997,2012
26.05.04.06,החזר הוצאות רכב,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,שכר,הגנת הסביבה,26.05.04,1998,2012
26.05.04.07,שעות נוספות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,שכר,הגנת הסביבה,26.05.04,1998,2012
26.05.04.08,"קרן הניקיון - רכישת שירותי כ""א",המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,1999,2012
26.05.04.09,"קרן הנקיון - רכישת רכב משא""ז",משרד איכות הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,1999,2004
26.05.04.10,"קרן הנקיון - נסיעות לחו""ל",משרד איכות הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,1997,2004
26.05.04.11,חוק הפיקדון - תמיכה ברשויות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2000,2012
26.05.04.12,הוצאות חוק הפיקדון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2004,2012
26.05.04.13,הכנסות בגין קנסות חוק הפיקדון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,הכנסות מיועדות,הגנת הסביבה,26.05.04,2004,2012
26.05.04.14,החזר הוצאות רכב - שירות אישי על פי הסכם,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,שכר,הגנת הסביבה,26.05.04,2004,2011
26.05.04.15,יעודה לנקיון,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,2004,2007
26.05.04.16,"העברה לרט""ג",משרד איכות הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,2004,2004
26.05.04.17,"מרכז להצלת צבים -רט""ן",משרד איכות הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,2004,2006
26.05.04.18,"נשרים - רט""ג",משרד איכות הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,2004,2006
26.05.04.19,"מבצעי נקיון - רט""ג",המשרד להגנת הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,2004,2008
26.05.04.20,קרן הניקיון- תמיכה ברשויות מקומיות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2005,2012
26.05.04.21,קרן הניקיון- תמיכה בעמותות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2005,2012
26.05.04.22,אכיפת חוק הפיקדון,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,2007,2009
26.05.04.23,פעולות שיקום וניקוי,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,2007,2009
26.05.04.24,תמיכה ברשויות - קרן הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2007,2012
26.05.04.25,קרן הניקיון - כוננויות,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,שכר,הגנת הסביבה,26.05.04,2005,2007
26.05.04.26,פרויקט פיילוט- מחזור פסולת בניין באתרי בניה,המשרד להגנת הסביבה,טיפול בפסולת מוצקה,קרן הנקיון,קניות,הגנת הסביבה,26.05.04,2007,2009
26.05.04.27,פרויקט חוף נקי,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2007,2012
26.05.04.28,"מפעלי פלדה ישראליים בע""מ - ביצוע החלטת ממשלה מספר 1098",המשרד להגנת הסביבה,טיפול בפסולת מוצקה,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2007,2010
26.05.04.29,טיפול באסבסט בגליל המערבי,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2008,2012
26.05.04.30,הכנסות מהיטל ההטמנה לקרן הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,הכנסות מיועדות,הגנת הסביבה,26.05.04,2007,2014
26.05.04.31,שיא כוח אדם - היטל ההטמנה במסגרת קרן הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,שכר,הגנת הסביבה,26.05.04,2008,2014
26.05.04.32,שעות נוספות - היטל ההטמנה במסגרת קרן הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,שכר,הגנת הסביבה,26.05.04,2008,2014
26.05.04.33,החזר הוצאות רכב - היטל הטמנה במסגרת קרן הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,שכר,הגנת הסביבה,26.05.04,2008,2014
26.05.04.34,כוננויות - היטל הטמנה,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,שכר,הגנת הסביבה,26.05.04,2008,2014
26.05.04.35,פעולות מקצועיות - היטל הטמנה מטרות פיתוח סעיף 11 ג.ב.1 לחוק שמירת הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2007,2014
26.05.04.36,תמיכה במיזמים - היטל ההטמנה במסגרת קרן הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2008,2014
26.05.04.37,תמיכה ברשויות המקומיות - היטל ההטמנה במסגרת קרן הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2008,2014
26.05.04.38,פעילות בנושא חוק הפיקדון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2009,2011
26.05.04.39,"השתתפות בות""ת",המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות  פנים תקציביות,הגנת הסביבה,26.05.04,2009,2011
26.05.04.40,השתתפות במשרד החינוך,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות  פנים תקציביות,הגנת הסביבה,26.05.04,2009,2011
26.05.04.41,החזר קנסות לרשויות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2009,2011
26.05.04.42,תמיכות מטרות פיתוח סעיף 11 ג.ב.1 לחוק שמירת הנקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.43,פסולת בניין - תמיכות מטרות פיתוח סעיף 11 ג.ב.1 לחוק שמירת הנקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.44,מחקרים ביומסה על פי החלטת ממשלה,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.45,עתודה להפחתת הטמנה - היטל ההטמנה בקרן הנקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2011,2014
26.05.04.47,"נסיעות לחו""ל היטל ההטמנה",המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2010,2011
26.05.04.63,השתתפות במשרד החינוך,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות  פנים תקציביות,הגנת הסביבה,26.05.04,2010,2012
26.05.04.64,השתתפות במשרד החקלאות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות  פנים תקציביות,הגנת הסביבה,26.05.04,2010,2012
26.05.04.65,קמפיין אורח חיים מקיים,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.66,השתתפות במשרד הביטחון - מיחזור,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות  פנים תקציביות,הגנת הסביבה,26.05.04,2010,2011
26.05.04.67,הפרדה במקור רשויות מיקוד,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.68,תמיכות בהקמת מתקני קצה ומתקני מיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2011,2014
26.05.04.70,פעולות מקצועיות - היטל הטמנה מטרות נוספות סעיף 11 ג.ב.2 לחוק הנקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.71,חינוך - תמיכות מטרות פיתוח סעיף 11 ג.ב.1 לחוק שמירת הנקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.72,תמיכות חינוך - עמותות (3א) מטרות נוספות סעיף 11 ג.ב.2 לחוק שמירת הנקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.73,תמיכות חינוך רשויות מטרות נוספות סעיף 11 ג.ב.2 לחוק שמירת הנקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.74,השתתפות בממשל זמין,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,העברות  פנים תקציביות,הגנת הסביבה,26.05.04,2010,2013
26.05.04.81,טיפול באסבסט בגליל המערבי,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2011,2014
26.05.04.82,הכנסות מגורמי חוץ-אסבסט גליל מערבי,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,הכנסות מיועדות,הגנת הסביבה,26.05.04,2011,2014
26.05.04.90,"הכנסות היטל הטמנה מתחומי איו""ש",המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,הכנסות מיועדות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.91,"השקעות באיו""ש",המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2010,2014
26.05.04.92,"נסיעות לחו""ל - קרן הנקיון",המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - היטל הטמנה,קניות,הגנת הסביבה,26.05.04,2011,2014
26.05.05.01,הכנסות חשבון כללי,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,הכנסות מיועדות,הגנת הסביבה,26.05.05,2010,2014
26.05.05.02,הוצאות לפעולות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,קניות,הגנת הסביבה,26.05.05,2010,2014
26.05.05.03,עבודה ארעית,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,שכר,הגנת הסביבה,26.05.05,2010,2014
26.05.05.04,רכישת שירותי שוטרים,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,קניות,הגנת הסביבה,26.05.05,2010,2014
26.05.05.05,החזר הוצאות רכב,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,שכר,הגנת הסביבה,26.05.05,2010,2014
26.05.05.06,שעות נוספות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,שכר,הגנת הסביבה,26.05.05,2010,2014
26.05.05.07,תמיכות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,העברות,הגנת הסביבה,26.05.05,2010,2014
26.05.05.08,הכנסה ממנהל מקרקעי ישראל,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,הכנסות מיועדות,הגנת הסביבה,26.05.05,2010,2012
26.05.05.10,שיא כוח אדם-חשבון כללי קרן הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,שכר,הגנת הסביבה,26.05.05,2012,2014
26.05.05.11,כוננויות חשבון כללי קרן הניקיון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,שכר,הגנת הסביבה,26.05.05,2012,2014
26.05.06.01,הכנסות חשבון הפקדון,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,הכנסות מיועדות,הגנת הסביבה,26.05.06,2010,2014
26.05.06.02,הוצאות לפעולות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,קניות,הגנת הסביבה,26.05.06,2010,2014
26.05.06.04,מפעלי פלדה ישראליים,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,קניות,הגנת הסביבה,26.05.06,2010,2012
26.05.06.05,תמיכות,המשרד להגנת הסביבה,קרן הניקיון,קרן הנקיון - חשבון,העברות,הגנת הסביבה,26.05.06,2010,2014
