code,title,office,domain,verdict,reason
19.03.03,קליטת מדענים עולים,"משרד המדע, התרבות",מחקרים ופרוייקטים,drop,"Immigrant scientists absorption, not theater."
19.07.01,רזרבה,"משרד המדע והחלל, התרבות",רזרבה,ambiguous,Generic reserve.
19.22.01,עובדי משרד,"משרד המדע, התרבות",אמרכלות ועובדי משרד,ambiguous,Generic ministry employees.
19.31.03,מינהל תרבות,"משרד המדע והחלל, התרבות",תרבות,keep,Directly manages and funds cultural activities.
19.41.01,שכר,"מדע, תרבות וספורט",מטה המשרדים,ambiguous,Generic salaries.
19.41.02,תפעול,"מדע, תרבות וספורט",מטה המשרדים,ambiguous,Generic operations.
19.41.03,מרכז הסברה,"מדע, תרבות וספורט",מטה המשרדים,ambiguous,Generic information center.
19.42.01,רשות העתיקות,"מדע, תרבות וספורט",מינהל התרבות,drop,"Antiquities and heritage, not theater."
19.42.02,מינהל התרבות,"מדע, תרבות וספורט",מינהל התרבות,keep,Directly manages and funds cultural activities.
19.44.01,רזרבות פיסקאליות,"מדע, תרבות וספורט",רזרבות פיסקאליות,ambiguous,Generic fiscal reserves.
19.44.02,רזרבה לעמידה בכלל,"משרד המדע והחלל, התרבות",רזרבות פיסקאליות,ambiguous,Generic financial reserve.
19.99.99,חשבון מעבר,"מדע, תרבות וספורט",חשבוןמעבר,ambiguous,Generic accounting transition account.
34.01.01,שירותים מרכזיים,משרד האנרגיה והמים,תחום פעולה כללי,ambiguous,Generic central services.
34.01.02,אמרכלות ופעולות,משרד האנרגיה והמים,תחום פעולה כללי,ambiguous,Generic administration and operations.
34.02.01,שירותים מרכזיים,משרד התשתיות הלאומיות,מטה משרד התשתיות,ambiguous,Generic central services.
34.02.02,יחידת רעידות אדמה,משרד האנרגיה והמים,מטה משרד התשתיות,drop,"Earthquake preparedness, not theater."
34.02.03,לשכת סגנית השר,משרד התשתיות הלאומיות,מטה משרד התשתיות,ambiguous,Generic administrative office.
34.02.04,תגבור מינהל הדלק,משרד התשתיות הלאומיות,מטה משרד התשתיות,drop,"Fuel administration, not theater."
34.02.05,תגבור יחידת הנפט,משרד התשתיות הלאומיות,מטה משרד התשתיות,drop,"Oil unit, not theater."
34.13.01,יצירת מידע והפצתו,משרד האנרגיה והמים,פעולות מידע,ambiguous,Generic information creation and dissemination.
34.18.01,רזרבה להתייקרויות,משרד האנרגיה והמים,רזרבה להתייקרויות,ambiguous,Generic financial reserve.
34.22.01,היחידה לקידום מפעלי,משרד התשתיות הלאומיות,היחידה לקידום מפעלי,ambiguous,Generic project promotion unit.
34.24.01,רזרבה להתייקרויות -,משרד התשתיות הלאומיות,רזרבה למשק המים,drop,"Water sector reserve, not theater."
34.30.01,הוצאות שכר,משרד האנרגיה,מטה המשרד,ambiguous,Generic salary expenses.
34.30.02,תפעול ופעולות,משרד האנרגיה,מטה המשרד,ambiguous,Generic operations and activities.
34.30.03,יחידות מקצועיות,משרד האנרגיה,מטה המשרד,ambiguous,Generic professional units.
34.30.04,יחידות מקצועיות,משרד האנרגיה והמים,מטה המשרד,ambiguous,Generic professional units.
34.30.05,מנהל הדלק ואוצרות טבע,משרד האנרגיה והמים,מטה המשרד,drop,"Fuel and natural resources, not theater."
34.30.06,ייעוץ מקצועי ומחקרים,משרד האנרגיה והמים,מטה המשרד,ambiguous,Generic consulting and research.
34.32.01,רזרבה להתייקרויות,משרד האנרגיה,רזרבות,ambiguous,Generic financial reserve.
34.99.99,חשבון מעבר,משרד האנרגיה,חשבון מעבר,ambiguous,Generic accounting transition account.
83.04.01,השקעות שונות,הוצאות פיתוח אחרות,פרוייקטי פיתוח,ambiguous,Generic various investments.
83.04.02,פרוייקטים בתכנון,הוצאות פיתוח אחרות,פרוייקטי פיתוח,ambiguous,Generic projects in planning.
83.04.03,פיתוח ההתישבות הבדואית,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"Bedouin settlement development, not theater."
83.04.04,פרויקטי תקשורת,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"Communication projects, not theater."
83.04.05,קרן לצמצום פערים,הוצאות פיתוח אחרות,פרוייקטי פיתוח,ambiguous,Fund for reducing gaps.
83.04.06,פרויקטים בשלטון המקומי,הוצאות פיתוח אחרות,פרוייקטי פיתוח,ambiguous,Generic local government projects.
83.04.07,סיוע לענף הלבידים,הוצאות פיתוח אחרות,השקעות שונות,drop,"Plywood industry aid, not theater."
83.06.01,השקעות בחברות,הוצאות פיתוח אחרות,השקעות בחברות,drop,"Investments in companies, not theater."
83.06.02,רכבת ישראל,הוצאות פיתוח אחרות,השקעות בחברות,drop,"Israel Railways, not theater."
83.06.03,השקעות בטחוניות,הוצאות פיתוח אחרות,השקעות,drop,"Security investments, not theater."
83.06.04,גופים בינלאומיים,הוצאות פיתוח אחרות,השקעות,ambiguous,Generic international bodies.
83.06.05,עתודה להסכמים,הוצאות פיתוח אחרות,השקעות,ambiguous,Generic reserve for agreements.
89.04.01,רזרבות להתייקרויות,מפעלי משרד ראש הממשלה,רזרבות להתייקרויות,ambiguous,Generic financial reserve.
89.50.01,רזרבות,מפעלי משרד ראש הממשלה,רזרבה,ambiguous,Generic financial reserve.
89.69.99,חשבון מעבר,"מפעלי משרד ראה""מ והאוצר",חשבון מעבר,ambiguous,Generic accounting transition account.
