code,title,office,domain,program,economic_class,functional_class,program_code,first_year,last_year
04.01.63.42,מוזיאון נווה בדואים,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,קניות,ראש הממשלה,04.01.63,2001,2010
04.01.63.43,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,העברות  פנים תקציביות,ראש הממשלה,04.01.63,2001,2005
04.01.63.44,מרכז יעוץ לאישה,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,קניות,ראש הממשלה,04.01.63,2001,2005
04.01.63.45,השת' אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,העברות  פנים תקציביות,ראש הממשלה,04.01.63,2001,2005
04.01.63.46,אגודת הארבעים,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,קניות,ראש הממשלה,04.01.63,2001,2005
04.01.63.47,השת' אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,העברות  פנים תקציביות,ראש הממשלה,04.01.63,2001,2005
04.01.63.48,חוג ההורים,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,קניות,ראש הממשלה,04.01.63,2001,2004
04.01.63.49,השת' אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,העברות  פנים תקציביות,ראש הממשלה,04.01.63,2001,2004
04.01.63.50,עמותת ידיד,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,קניות,ראש הממשלה,04.01.63,2001,2004
04.01.63.51,השת' אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,מפעלים חינוכיים,העברות  פנים תקציביות,ראש הממשלה,04.01.63,2001,2004
04.01.64.01,עירית מעלה אדומים,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2005
04.01.64.02,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2005
04.01.64.03,מרכז פדגוגי - בית יעקב,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2004
04.01.64.04,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2004
04.01.64.05,קולך - פורום נשים,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2005
04.01.64.06,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2005
04.01.64.07,סנונית,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2004
04.01.64.08,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2004
04.01.64.09,ישיבת ארץ הצבי,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2004
04.01.64.10,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2004
04.01.64.11,אי טי דבליו - 2000,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2004
04.01.64.12,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2004
04.01.64.13,שרות לגישור משפחתי,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2005
04.01.64.14,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2005
04.01.64.15,מכינת חיסון פדואל,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2005
04.01.64.16,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2005
04.01.64.17,עמותת שלום בנינו,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2005
04.01.64.18,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2005
04.01.64.19,מוסדות פאר ישראל,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2005
04.01.64.20,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2005
04.01.64.21,"מרכז קהילתי ע""ש יפה",משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2005
04.01.64.22,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2005
04.01.64.23,להקת המחול בת שבע,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2010
04.01.64.24,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2006
04.01.64.25,עמותת אפשר אחרת,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2004
04.01.64.26,השתתפות אפורטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2004
04.01.64.27,ארגון בית כורש,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2002,2005
04.01.64.28,השתתפות אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2002,2005
04.01.64.29,עמותת מדרשת בית שמש,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2008
04.01.64.30,נעמת - תנועת נשים עובדות ומתנדבות,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2008
04.01.64.31,אורט ישראל,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2009
04.01.64.32,מגשימים חזון,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2010
04.01.64.33,אוניברסיטת בן-גוריון,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2009
04.01.64.34,ישיבת בני עקיבא כפר הרואה,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2008
04.01.64.35,בית הספר התיכון שליד האוניברסיטה העברית,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2012
04.01.64.36,מנהל קהילתי פסגת זאב - ירושלים,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2008
04.01.64.37,ישיבת ברכת משה- מעלה אדומים,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2008
04.01.64.38,אגודה למען הקשיש באור יהודה,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2008
04.01.64.39,ערכים - אגודה להפצת התודעה היהודית,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2008
04.01.64.40,הפורום להסכמה אזרחית - בית מועצת יחד,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2009
04.01.64.41,תנועת נשים בנות בתיה,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2010
04.01.64.42,"משרד רוה""מ - קו פתוח להעלאת מודעות נשים לזכויותיהן",משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2011
04.01.64.43,אחוה המכללה האקדמית לחינוך,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2010
04.01.64.44,המכללה האקדמית גליל מערבי,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,קניות,ראש הממשלה,04.01.64,2005,2010
04.01.64.49,השתתפות האפוטרופוס הכללי,משרד  ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.64,2005,2007
04.01.70.01,מ.ל.מ - הנצחת חללי המודיעין,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות,ראש הממשלה,04.01.70,1997,2006
04.01.70.02,השת' אפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,השתתפות אפוטרופוס,העברות  פנים תקציביות,ראש הממשלה,04.01.70,1997,2006
04.01.71.01,מרכז בגין,משרד ראש הממשלה,תחום פעולה כללי,מרכז בגין,העברות,ראש הממשלה,04.01.71,1997,2014
04.01.71.02,השת' אפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,מרכז בגין,העברות  פנים תקציביות,ראש הממשלה,04.01.71,1997,2006
04.01.72.01,מרכז רבין,משרד ראש הממשלה,תחום פעולה כללי,מרכז רבין,העברות,ראש הממשלה,04.01.72,1997,2014
04.01.72.94,רזרבה להתייקרויות כללית,משרד ראש הממשלה,תחום פעולה כללי,מרכז רבין,רזרבות,ראש הממשלה,04.01.72,1998,1999
04.01.72.95,רזרבה,משרד ראש הממשלה,תחום פעולה כללי,מרכז רבין,העברות,ראש הממשלה,04.01.72,1998,2004
04.01.72.96,רזרבה להתיקרויות,משרד ראש הממשלה,תחום פעולה כללי,מרכז רבין,העברות,ראש הממשלה,04.01.72,1998,2004
04.01.73.01,שיא כח אדם,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,שכר,ראש הממשלה,04.01.73,1997,2014
04.01.73.02,שעות נוספות,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,שכר,ראש הממשלה,04.01.73,1997,2014
04.01.73.03,כוננויות,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,שכר,ראש הממשלה,04.01.73,2000,2014
04.01.73.04,החזר הוצאות רכב,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,שכר,ראש הממשלה,04.01.73,2008,2014
04.01.73.05,שכר עידוד,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,שכר,ראש הממשלה,04.01.73,2008,2014
04.01.73.06,תפעול,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2008,2014
04.01.73.08,אחזקה,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2008,2012
04.01.73.09,שכר- דירה וארנונה,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,העברות  פנים תקציביות,ראש הממשלה,04.01.73,2008,2014
04.01.73.10,אחזקת רכב ממשלתי,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,העברות  פנים תקציביות,ראש הממשלה,04.01.73,2008,2014
04.01.73.11,דלק לרכב ממשלתי,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2008,2014
04.01.73.12,טקסים ואירועים,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2008,2012
04.01.73.13,מטח יום העצמאות,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2008,2014
04.01.73.14,פרסי ישראל,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2008,2010
04.01.73.15,פעולות מרכז ההסברה,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2008,2014
04.01.73.16,הכנסות מגורמי חוץ,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,הכנסות מיועדות,ראש הממשלה,04.01.73,2008,2014
04.01.73.17,פעילות הסברה,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2008,2010
04.01.73.18,אירועים,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2008,2010
04.01.73.19,הכנסות מגורמי חוץ,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,הכנסות מיועדות,ראש הממשלה,04.01.73,2008,2014
04.01.73.20,השתתפות משרד הקליטה,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,העברות  פנים תקציביות,ראש הממשלה,04.01.73,2008,2012
04.01.73.21,השתתפות משרד החינוך,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,העברות  פנים תקציביות,ראש הממשלה,04.01.73,2008,2014
04.01.73.22,השתתפות משרד הביטחון,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,העברות  פנים תקציביות,ראש הממשלה,04.01.73,2009,2013
04.01.73.23,השתתפות במשרד החינוך,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,העברות  פנים תקציביות,ראש הממשלה,04.01.73,2008,2014
04.01.73.24,השתתפות בלשכת הפירסום הממשלתית,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,קניות,ראש הממשלה,04.01.73,2009,2014
04.01.73.25,השתתפות בלשכת הפרסום הממשלתית,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,העברות  פנים תקציביות,ראש הממשלה,04.01.73,2008,2012
04.01.73.26,השתתפות משרד התיירות,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,העברות  פנים תקציביות,ראש הממשלה,04.01.73,2009,2014
04.01.73.27,השתתפות משרד המשפטים,משרד ראש הממשלה,תחום פעולה כללי,מרכז הסברה,העברות  פנים תקציביות,ראש הממשלה,04.01.73,2010,2014
04.01.73.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,תחום פעולה כללי,המרכז לשרותי התנדבות,רזרבות,ראש הממשלה,04.01.73,1998,1999
04.01.74.01,השתתפות בהוצאות יד לוי אשכול,משרד ראש הממשלה,תחום פעולה כללי,יד לוי אשכול,העברות,ראש הממשלה,04.01.74,1997,2004
04.01.74.02,השתתפות מהאפוטרופוס הכללי,משרד ראש הממשלה,תחום פעולה כללי,יד לוי אשכול,העברות  פנים תקציביות,ראש הממשלה,04.01.74,1997,1997
04.01.74.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,תחום פעולה כללי,יד לוי אשכול,רזרבות,ראש הממשלה,04.01.74,1998,1999
04.01.75.01,היכל הגבורה ים-עכו,משרד ראש הממשלה,תחום פעולה כללי,היכל הגבורה ים-עכו,העברות,ראש הממשלה,04.01.75,1997,2012
04.01.75.95,רזרבה להתיקרויות כללית,משרד ראש הממשלה,תחום פעולה כללי,היכל הגבורה ים-עכו,רזרבות,ראש הממשלה,04.01.75,1998,1999
04.01.76.01,חלקת גדולי האומה,משרד ראש הממשלה,תחום פעולה כללי,חלקת גדולי האומה,קניות,ראש הממשלה,04.01.76,1997,2013
04.01.76.02,אחזקת הר הרצל,משרד ראש הממשלה,תחום פעולה כללי,חלקת גדולי האומה,קניות,ראש הממשלה,04.01.76,1997,2012
04.01.76.03,השתתפות במשרד הבטחון,משרד ראש הממשלה,תחום פעולה כללי,חלקת גדולי האומה,העברות  פנים תקציביות,ראש הממשלה,04.01.76,2000,2014
04.01.76.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,תחום פעולה כללי,חלקת גדולי האומה,רזרבות,ראש הממשלה,04.01.76,1998,1999
04.01.77.01,אתר הנצחה גולני,משרד ראש הממשלה,תחום פעולה כללי,אתר הנצחה גולני,העברות,ראש הממשלה,04.01.77,1997,1999
04.01.77.02,השתתפות האפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,אתר הנצחה גולני,העברות  פנים תקציביות,ראש הממשלה,04.01.77,1997,1999
04.01.77.10,רזרבה,משרד ראש הממשלה,תחום פעולה כללי,אתר הנצחה גולני,קניות,ראש הממשלה,04.01.77,1999,2002
04.01.78.02,הרשות למלחמה בסמים,משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,העברות,ראש הממשלה,04.01.78,1997,2011
04.01.78.03,השתתפות במרכזי יום במשרד הרווחה,משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,העברות  פנים תקציביות,ראש הממשלה,04.01.78,1997,2008
04.01.78.04,"יעודה לתגבור הרשות למלחמה בסמים ומרכזי יום לנפגעי סמים במשרד הרווחה ע""פ סיכום קואליציוני עם סיעת ישראל ביתנו",משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,קניות,ראש הממשלה,04.01.78,1997,2006
04.01.78.05,השת' מאפוטרופוס כללי,משרד  ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,העברות  פנים תקציביות,ראש הממשלה,04.01.78,1997,2007
04.01.78.06,השתתפות מסעיף 13,משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,העברות  פנים תקציביות,ראש הממשלה,04.01.78,1997,2008
04.01.78.07,השתתפות משרד החוץ,משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,העברות  פנים תקציביות,ראש הממשלה,04.01.78,1998,2010
04.01.78.08,השתתפות בתקציב משרד האוצר/מס הכנסה,משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,העברות  פנים תקציביות,ראש הממשלה,04.01.78,2000,2005
04.01.78.09,רזרבה,משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,קניות,ראש הממשלה,04.01.78,2003,2003
04.01.78.12,רזרבה להתיקרויות בקניות,משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,קניות,ראש הממשלה,04.01.78,1997,2004
04.01.78.30,רזרבה להתייקרויות - תשלומי העברה,משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,העברות,ראש הממשלה,04.01.78,2004,2010
04.01.78.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,תחום פעולה כללי,הרשות למלחמה בסמים,רזרבות,ראש הממשלה,04.01.78,1998,2004
04.01.79.01,"העברה לבש""ן",משרד ראש הממשלה,תחום פעולה כללי,"תכנית בש""ן",קניות,ראש הממשלה,04.01.79,1997,2006
04.01.79.02,"השתתפות תמ""ס",משרד ראש הממשלה,תחום פעולה כללי,"תכנית בש""ן",העברות  פנים תקציביות,ראש הממשלה,04.01.79,1997,2005
04.01.79.03,"רזרבה להתייקרות - תשלומי העברה לבש""ן",משרד ראש הממשלה,תחום פעולה כללי,"תכנית בש""ן",העברות,ראש הממשלה,04.01.79,2004,2006
04.01.80.01,מורשת משה שרת,משרד  ראש הממשלה,תחום פעולה כללי,מורשת משה שרת,קניות,ראש הממשלה,04.01.80,1997,2007
04.01.80.02,השתתפות האפוטרופוס,משרד ראש הממשלה,תחום פעולה כללי,מורשת משה שרת,העברות  פנים תקציביות,ראש הממשלה,04.01.80,1997,2006
04.01.81.01,האגודה הישראלית לתכנון המשפחה,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,1997,2005
04.01.81.02,השתתפות האפוטרופוס הכללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,1997,2005
04.01.81.03,עמותה לקידום בטיחות ובריאות הילד,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2006
04.01.81.04,השתתפות מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.05,עמותה להעצמה כלכלית לנשים,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2005
04.01.81.06,השתתפות מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2005
04.01.81.07,אשה לאשה מרכז פמניסטי חיפה,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2006
04.01.81.08,השתתפות מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.09,מועצה איזורית יואב,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2006
04.01.81.10,השתתפות מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.11,"מרכז חינוכי ""חומה ומגדל"" וגן השלושה",משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2005
04.01.81.12,השתתפות מאפורוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2005
04.01.81.13,"מתנ""ס חבל יבנה",משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2005
04.01.81.14,השתתפות אפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2005
04.01.81.15,אגודה למשפחות חד הוריות הזקוקות לסיוע,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2006
04.01.81.16,השתתפות מאפוטופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.17,"מרכז חינוכי ע""ש משה שרת",משרד  ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2007
04.01.81.18,השתת' מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.19,אולפני קליטה לשומרון,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2005
04.01.81.20,השתתפות מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2005
04.01.81.21,עמותת העתיד וקידום בכפר מזרעה,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2006
04.01.81.22,השתתפות מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.23,ויצו,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2008
04.01.81.24,השתתפות מאפוטרופוס כללי,משרד  ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2007
04.01.81.25,קהילה לתיקון חברתי ותרבותי בישראל,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2005
04.01.81.26,השתתפות מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2005
04.01.81.27,"מרכז קהילתי באזור ע""ש אלמן",משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2005
04.01.81.28,השתתפות מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2005
04.01.81.31,עצןתת אלאטרס ללשלום אחווה ודו-קיום,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2006
04.01.81.32,השת' אפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.33,מועצה איזורית גזר,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2005
04.01.81.34,השת' מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2005
04.01.81.35,עירית הרצליה - מנהל נשים,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2005
04.01.81.36,השת' מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2005
04.01.81.37,משטרת ישראל,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2006
04.01.81.38,השת' מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.39,עמותת כפר קאסם לחרשים ולקויי שמיעה,משרד  ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2007
04.01.81.40,השת' מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.41,"עלם-עזרה לנוער במצוקה - ת""א",משרד  ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2007
04.01.81.42,השת' מאפוטרופוס כללי,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,העברות  פנים תקציביות,ראש הממשלה,04.01.81,2003,2006
04.01.81.45,שחר,משרד ראש הממשלה,תחום פעולה כללי,אפוטרופוס כללי,קניות,ראש הממשלה,04.01.81,2003,2010
