code,title,program,reason
04.02.46.02,ארועי שנות ה-50,חגיגות שנת ה-50,Not related to theater.
04.02.46.03,רזרבה לארועי שנת ה-50,חגיגות שנת ה-50,Not related to theater.
04.02.46.04,ארועי היובל - הוצאה מותנית,חגיגות שנת ה-50,Not related to theater.
04.02.46.05,רזרבה להכנסות,חגיגות שנת ה-50,Not related to theater.
04.02.46.06,הכנסות מארועי שנת ה-50,חגיגות שנת ה-50,Not related to theater.
04.02.46.07,תערוכת היובל,חגיגות שנת ה-50,Not related to theater.
04.02.46.90,הוצאות מותנות סעיף מאזן,חגיגות שנת ה-50,Not related to theater.
04.02.46.91,הכנסות מותנות סעיף מאזן,חגיגות שנת ה-50,Not related to theater.
04.02.46.95,רזרבה להתייקרויות כללית,חגיגות שנת ה-50,Not related to theater.
04.02.48.01,שיא כח אדם,אגף הפיקוח הכללי,Not related to theater.
04.02.48.02,עבודה בלתי צמיתה,אגף הפיקוח הכללי,Not related to theater.
04.02.48.03,שעות נוספות,אגף הפיקוח הכללי,Not related to theater.
04.02.48.04,כוננויות,אגף הפיקוח הכללי,Not related to theater.
04.02.48.95,רזרבה להתייקרויות כללית,אגף הפיקוח הכללי,Not related to theater.
04.02.49.01,"עב""צ",לשכת שר בלי תיק -,Not related to theater.
04.02.49.02,שעות נוספות,לשכת שר בלי תיק -,Not related to theater.
04.02.49.03,הוצאות רכב שירות,לשכת שר בלי תיק -,Not related to theater.
04.02.49.04,פעולות והוצאות ארגוניות,לשכת שר בלי תיק -,Not related to theater.
04.02.49.05,שכירת דיור,לשכת שר בלי תיק -,Not related to theater.
04.02.49.06,אחזקת רכב ממשלתי,לשכת שר בלי תיק -,Not related to theater.
04.02.49.07,דלק לרכב ממשלתי,לשכת שר בלי תיק -,Not related to theater.
04.02.49.08,ריהוט וציוד,לשכת שר בלי תיק -,"Generic office expenses, not theater."
04.02.51.01,עבודה בלתי צמיתה,מטה הרפורמה בשירות,"Generic personnel expenses, not theater."
04.02.51.02,שעות נוספות,מטה הרפורמה בשירות,"Generic personnel expenses, not theater."
04.02.51.03,החזר הוצאות רכב,מטה הרפורמה בשירות,"Generic office expenses, not theater."
04.02.51.04,אחזקת רכב ממשלתי,מטה הרפורמה בשירות,"Generic office expenses, not theater."
04.02.51.05,דלק לרכב ממשלתי,מטה הרפורמה בשירות,"Generic office expenses, not theater."
04.02.51.06,תפעול,מטה הרפורמה בשירות,"Generic office expenses, not theater."
04.02.51.07,אחזקה,מטה הרפורמה בשירות,"Generic office expenses, not theater."
04.02.51.08,ייעוץ ומחקר,מטה הרפורמה בשירות,"Generic office expenses, not theater."
04.02.52.06,השתתפות במשרד התרבות,המועצה להנצחה,"Program dropped, title too vague for theater."
04.02.60.01,"עב""צ",לשכת ראש הממשלה לשעבר,"Generic personnel expenses, not theater."
04.02.60.02,שעות נוספות,לשכת ראש הממשלה לשעבר,"Generic personnel expenses, not theater."
04.02.60.03,החזר הוצאות רכב,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.04,שכר דירה,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.05,אחזקת רכב ממשלתי,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.06,דלק לרכב ממשלתי,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.07,דואר וטלפונים,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.08,"נסיעות לחו""ל",לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.09,תפעול,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.10,אבטחה,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.11,הקמת לשכה,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.12,מיגון,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.13,ריהוט וצרכי משרד,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.14,"קניית שירותי כ""א",לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.15,אחזקת לשכה,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.60.16,שיא כח אדם,לשכת ראש הממשלה לשעבר,"Generic personnel expenses, not theater."
04.02.60.17,מיסים עירוניים-ארנונה,לשכת ראש הממשלה לשעבר,"Generic office expenses, not theater."
04.02.61.01,"עב""צ",לשכת שר בלי תיק דני,"Generic personnel expenses, not theater."
04.02.61.02,שעות נוספות,לשכת שר בלי תיק דני,"Generic personnel expenses, not theater."
04.02.61.03,החזר הוצאות רכב,לשכת שר בלי תיק דני,"Generic office expenses, not theater."
04.02.61.04,תפעול,לשכת שר בלי תיק דני,"Generic office expenses, not theater."
04.02.61.05,שכירת דיור וארנונה,לשכת שר בלי תיק דני,"Generic office expenses, not theater."
04.02.61.06,מחשוב ותקשורת,לשכת שר בלי תיק דני,"Generic office expenses, not theater."
04.02.61.07,"נסיעות לחו""ל",לשכת שר בלי תיק דני,"Generic office expenses, not theater."
04.02.61.08,הקמת לשכה,לשכת שר בלי תיק דני,"Generic office expenses, not theater."
04.02.61.09,רכישת רכב,לשכת שר בלי תיק דני,"Generic office expenses, not theater."
04.02.61.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק דני,"Generic office expenses, not theater."
04.02.61.11,דלק לרכב ממשלתי,לשכת שר בלי תיק דני,"Generic office expenses, not theater."
04.02.62.01,"עב""צ",לשכת שר בלי תיק רענן,"Generic personnel expenses, not theater."
04.02.62.02,שעות נוספות,לשכת שר בלי תיק רענן,"Generic personnel expenses, not theater."
04.02.62.03,החזר הוצאות רכב,לשכת שר בלי תיק רענן,"Generic office expenses, not theater."
04.02.62.04,תפעול,לשכת שר בלי תיק רענן,"Generic office expenses, not theater."
04.02.62.05,שכירת דירה וארנונה,לשכת שר בלי תיק רענן,"Generic office expenses, not theater."
04.02.62.06,מחשוב ותקשורת,לשכת שר בלי תיק רענן,"Generic office expenses, not theater."
04.02.62.07,"נסיעות לחו""ל",לשכת שר בלי תיק רענן,"Generic office expenses, not theater."
04.02.62.08,הקמת לשכה,לשכת שר בלי תיק רענן,"Generic office expenses, not theater."
04.02.62.09,רכישת רכב,לשכת שר בלי תיק רענן,"Generic office expenses, not theater."
04.02.62.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק רענן,"Generic office expenses, not theater."
04.02.62.11,דלק לרכב ממשלתי,לשכת שר בלי תיק רענן,"Generic office expenses, not theater."
04.02.63.01,"עב""צ",לשכת שר בלי תיק - אלי,"Generic personnel expenses, not theater."
04.02.63.02,שעות נוספות,לשכת שר בלי תיק - אלי,"Generic personnel expenses, not theater."
04.02.63.03,החזר הוצאות רכב,לשכת שר בלי תיק - אלי,"Generic office expenses, not theater."
04.02.63.04,תפעול,לשכת שר בלי תיק - אלי,"Generic office expenses, not theater."
04.02.63.05,שכירת דיור וארנונה,לשכת שר בלי תיק - אלי,"Generic office expenses, not theater."
04.02.63.06,מחשוב ותקשורת,לשכת שר בלי תיק - אלי,"Generic office expenses, not theater."
04.02.63.07,"נסיעות לחו""ל",לשכת שר בלי תיק - אלי,"Generic office expenses, not theater."
04.02.63.08,הקמת לשכה,לשכת שר בלי תיק - אלי,"Generic office expenses, not theater."
04.02.63.09,רכישת רכב,לשכת שר בלי תיק - אלי,"Generic office expenses, not theater."
04.02.63.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק - אלי,"Generic office expenses, not theater."
04.02.63.11,דלק לרכב ממשלתי,לשכת שר בלי תיק - אלי,"Generic office expenses, not theater."
04.02.64.01,"עב""צ",לשכת שר בלי תיק - שמואל,"Generic personnel expenses, not theater."
04.02.64.02,שעות נוספות,לשכת שר בלי תיק - שמואל,"Generic personnel expenses, not theater."
04.02.64.03,החזר הוצאות רכב,לשכת שר בלי תיק - שמואל,"Generic office expenses, not theater."
04.02.64.04,תפעול,לשכת שר בלי תיק - שמואל,"Generic office expenses, not theater."
04.02.64.05,שכירת דיור וארנונה,לשכת שר בלי תיק - שמואל,"Generic office expenses, not theater."
04.02.64.06,מחשוב ותקשורת,לשכת שר בלי תיק - שמואל,"Generic office expenses, not theater."
04.02.64.07,"נסיעות לחו""ל",לשכת שר בלי תיק - שמואל,"Generic office expenses, not theater."
04.02.64.08,הקמת לשכה,לשכת שר בלי תיק - שמואל,"Generic office expenses, not theater."
04.02.64.09,רכישת רכב,לשכת שר בלי תיק - שמואל,"Generic office expenses, not theater."
04.02.64.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק - שמואל,"Generic office expenses, not theater."
04.02.64.11,דלק לרכב ממשלתי,לשכת שר בלי תיק - שמואל,"Generic office expenses, not theater."
04.02.66.01,"עב""צ",לשכת סגן שר בלי תיק -,"Generic personnel expenses, not theater."
04.02.66.02,שעות נוספות,לשכת סגן שר בלי תיק -,"Generic personnel expenses, not theater."
04.02.66.03,החזר הוצאות רכב,לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.66.04,תפעול,לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.66.05,שכירת דיור וארנונה,לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.66.06,מחשוב ותקשורת,לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.66.07,"נסיעות לחו""ל",לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.66.08,הקמת לשכה,לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.66.09,רכישת רכב,לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.66.10,אחזקת רכב ממשלתי,לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.66.11,דלק לרכב ממשלתי,לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.66.12,"נסיעות לחו""ל",לשכת סגן שר בלי תיק -,"Generic office expenses, not theater."
04.02.67.01,"עב""צ",לשכת שר בלי תיק - דן,"Generic personnel expenses, not theater."
04.02.67.02,שעות נוספות,לשכת שר בלי תיק - דן,"Generic personnel expenses, not theater."
04.02.67.03,החזר הוצ' רכב,לשכת שר בלי תיק - דן,"Generic office expenses, not theater."
04.02.67.04,תפעול,לשכת שר בלי תיק - דן,"Generic office expenses, not theater."
04.02.67.05,שכירת דיור וארנונה,לשכת שר בלי תיק - דן,"Generic office expenses, not theater."
04.02.67.06,מחשוב ותקשורת,לשכת שר בלי תיק - דן,"Generic office expenses, not theater."
04.02.67.07,"נסיעות לחו""ל",לשכת שר בלי תיק - דן,"Generic office expenses, not theater."
04.02.67.08,הקמת לשכה,לשכת שר בלי תיק - דן,"Generic office expenses, not theater."
04.02.67.09,רכישת רכב,לשכת שר בלי תיק - דן,"Generic office expenses, not theater."
04.02.67.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק - דן,"Generic office expenses, not theater."
04.02.67.11,דלק,לשכת שר בלי תיק - דן,"Generic office expenses, not theater."
04.02.71.01,עבודה בלתי צמיתה,לשכת השר אבישי ברוורמן,"Generic personnel expenses, not theater."
04.02.71.02,שעות נוספות,לשכת השר אבישי ברוורמן,"Generic personnel expenses, not theater."
04.02.71.03,החזר הוצאות רכב,לשכת השר אבישי ברוורמן,"Generic office expenses, not theater."
04.02.71.04,אחזקת רכב ממשלתי,לשכת השר אבישי ברוורמן,"Generic office expenses, not theater."
04.02.71.05,דלק לרכב ממשלתי,לשכת השר אבישי ברוורמן,"Generic office expenses, not theater."
04.02.71.06,שכר דירה וארנונה,לשכת השר אבישי ברוורמן,"Generic office expenses, not theater."
04.02.71.07,"נסיעות לחו""ל",לשכת השר אבישי ברוורמן,"Generic office expenses, not theater."
04.02.71.08,הוצאות ופעילות הלשכה,לשכת השר אבישי ברוורמן,"Generic office expenses, not theater."
04.02.71.09,רזרבה קניות,לשכת השר אבישי ברוורמן,"Generic reserve, not theater specific."
04.02.71.10,השתתפות במשרד החינוך,לשכת השר אבישי ברוורמן,"Generic transfer to Education Ministry, not theater."
04.02.71.11,השתתפות במשרד לפיתוח הנגב והגליל,לשכת השר אבישי ברוורמן,Not related to theater.
04.02.71.13,אבטחה,לשכת השר אבישי ברוורמן,"Generic office expenses, not theater."
04.02.71.20,השתתפות במשרד החקלאות,לשכת השר אבישי ברוורמן,Not related to theater.
04.02.72.01,עבודה בלתי צמיתה,לשכת השר יעקב מרג'י,"Generic personnel expenses, not theater."
04.02.72.02,שעות נוספות,לשכת השר יעקב מרג'י,"Generic personnel expenses, not theater."
04.02.72.03,החזר הוצאות רכב,לשכת השר יעקב מרג'י,"Generic office expenses, not theater."
04.02.72.04,תפעול,לשכת השר יעקב מרג'י,"Generic office expenses, not theater."
04.02.72.05,שכר דירה וארנונה,לשכת סגן השר יצחק לוי,"Generic office expenses, not theater."
04.02.72.06,מחשוב ותקשורת,לשכת סגן השר יצחק לוי,"Generic office expenses, not theater."
04.02.72.07,"נסיעות לחו""ל",לשכת השר יעקב מרג'י,"Generic office expenses, not theater."
04.02.72.08,הקמת לשכה,לשכת סגן השר יצחק לוי,"Generic office expenses, not theater."
04.02.72.09,רכישת רכב,לשכת סגן השר יצחק לוי,"Generic office expenses, not theater."
04.02.72.10,אחזקת רכב ממשלתי,לשכת השר יעקב מרג'י,"Generic office expenses, not theater."
04.02.72.11,דלק לרכב ממשלתי,לשכת השר יעקב מרג'י,"Generic office expenses, not theater."
04.02.72.12,שכר דירה וארנונה,לשכת השר יעקב מרג'י,"Generic office expenses, not theater."
04.02.72.13,רזרבה קניות,לשכת השר יעקב מרג'י,"Generic reserve, not theater specific."
04.02.72.14,רזרבה שכר,לשכת השר יעקב מרג'י,"Generic reserve, not theater specific."
04.02.73.01,עבודה בלתי צמיתה,לשכת השר בני בגין,"Generic personnel expenses, not theater."
04.02.73.02,שעות נוספות,לשכת השר בני בגין,"Generic personnel expenses, not theater."
04.02.73.03,החזר הוצאות רכב,לשכת השר בני בגין,"Generic office expenses, not theater."
04.02.73.04,רזרבה שכר,לשכת השר בני בגין,"Generic reserve, not theater specific."
04.02.73.05,אחזקת רכב ממשלתי,לשכת השר בני בגין,"Generic office expenses, not theater."
04.02.73.06,"נסיעות לחו""ל",לשכת השר בני בגין,"Generic office expenses, not theater."
04.02.73.07,הוצאות ופעילות הלשכה,לשכת השר בני בגין,"Generic office expenses, not theater."
04.02.73.08,רזרבה קניות,לשכת השר בני בגין,"Generic reserve, not theater specific."
04.02.74.01,עבדוה בלתי צמיתה,לשכת סגן השר איוב קרא,"Generic personnel expenses, not theater."
04.02.74.02,שעות נוספות,לשכת סגן השר איוב קרא,"Generic personnel expenses, not theater."
04.02.74.03,החזר הוצאות רכב,לשכת סגן השר איוב קרא,"Generic office expenses, not theater."
04.02.74.04,רזרבה שכר,לשכת סגן השר איוב קרא,"Generic reserve, not theater specific."
04.02.74.05,אחזקת רכב ממשלתי,לשכת סגן השר איוב קרא,"Generic office expenses, not theater."
04.02.74.06,שכר דירה וארנונה,לשכת סגן השר איוב קרא,"Generic office expenses, not theater."
04.02.74.07,"נסיעות לחו""ל",לשכת סגן השר איוב קרא,"Generic office expenses, not theater."
04.02.74.08,הוצאות ופעילות הלשכה,לשכת סגן השר איוב קרא,"Generic office expenses, not theater."
04.02.74.09,רזרבה קניות,לשכת סגן השר איוב קרא,"Generic reserve, not theater specific."
04.02.75.01,עבודה בלתי צמיתה,לשכת השר יוסי פלד,"Generic personnel expenses, not theater."
04.02.75.02,שעות נוספות,לשכת השר יוסי פלד,"Generic personnel expenses, not theater."
04.02.75.03,החזר הוצ' רכב,לשכת השר יוסי פלד,"Generic office expenses, not theater."
04.02.75.04,תפעול,לשכת השר יוסי פלד,"Generic office expenses, not theater."
04.02.75.05,שכר דירה,לשכת השר יוסי פלד,"Generic office expenses, not theater."
04.02.75.06,ארנונה,לשכת השר יוסי פלד,"Generic office expenses, not theater."
04.02.75.07,"נסיעות לחו""ל",לשכת השר יוסי פלד,"Generic office expenses, not theater."
04.02.75.10,אחזקת רכב ממשלתי,לשכת השר יוסי פלד,"Generic office expenses, not theater."
04.02.75.11,דלק לרכב ממשלתי,לשכת השר יוסי פלד,"Generic office expenses, not theater."
04.02.75.13,פעילות הועדה לבדיקת העורף,לשכת השר יוסי פלד,Not related to theater.
04.02.75.14,העסקת סטודנטים,לשכת השר יוסי פלד,"Generic personnel expenses, not theater."
04.02.75.15,רזרבה לקניות,לשכת השר יוסי פלד,"Generic reserve, not theater specific."
04.02.75.16,רזרבה לשכר,לשכת השר יוסי פלד,"Generic administrative line, not related to subject."
04.02.75.20,ציון 50 שנה לפתיחת משפט אייכמן,לשכת השר יוסי פלד,Not related to theater.
04.02.76.01,"עב""צ",לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.76.02,שעות נוספות,לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.76.03,החזר הוצאות רכב,לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.76.04,תפעול,לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.76.05,רזרבה שכר,לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.76.06,שכר דירה וארנונה,לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.76.07,אחזקת רכב ממשלתי,לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.76.08,"נסיעות לחו""ל",לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.76.09,הוצאות ופעילות הלשכה,לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.76.10,אחזקת רכב ממשלתי,לשכת סגנית השר גילה,"Generic administrative line, not related to subject."
04.02.76.11,רזרבה קניות,לשכת השרה גילה גמליאל,"Generic administrative line, not related to subject."
04.02.78.01,עבודה בלתי צמיתה,לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.02,שעות נוספות,לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.03,החזר הוצאות רכב,לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.04,תפעול,לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.05,"נסיעות לחו""ל",לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.06,אחזקת רכב ממשלתי,לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.07,דלק לרכב ממשלתי,לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.08,רזרבה שכר,לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.09,שכר דירה וארנונה,לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.10,רזרבה קניות,לשכת השר משולם נהרי,"Generic administrative line, not related to subject."
04.02.78.11,חברה ומורשת ישראל,לשכת השר משולם נהרי,Not related to theater.
04.02.78.12,העלאת יהודי תימן,לשכת השר משולם נהרי,Not related to theater.
04.02.79.01,עבודה בלתי צמיתה,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.02,שעות נוספות,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.03,החזר הוצאות רכב,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.04,תפעול,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.05,"נסיעות לחו""ל",לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.06,אחזקת רכב ממשלתי,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.07,דלק לרכב ממשלתי,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.08,העסקת יועצים,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.09,רזרבה קניות,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.10,שכר דירה וארנונה,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.11,רזרבה שכר,לשכת השר מיכאל איתן,"Generic administrative line, not related to subject."
04.02.79.12,רפורמה בשירות לציבור,לשכת השר מיכאל איתן,Not related to theater.
04.02.80.01,לשכת השר לעינייני גימלאים,לשכת השר לענייני,Not related to theater.
04.02.80.02,עבודה בלתי צמיתה,לשכת השר לענייני,"Generic administrative line, not related to subject."
04.02.80.03,שעות נוספות,לשכת השר לענייני,"Generic administrative line, not related to subject."
04.02.80.04,החזר הוצאות רכב,לשכת השר לענייני,"Generic administrative line, not related to subject."
04.02.80.05,תפעול,לשכת השר לענייני,"Generic administrative line, not related to subject."
04.02.80.06,אחזקת רכב ממשלתי,לשכת השר לענייני,"Generic administrative line, not related to subject."
04.02.80.07,דלק לרכב ממשלתי,לשכת השר לענייני,"Generic administrative line, not related to subject."
04.02.80.08,אבטחת השר,לשכת השר לענייני,"Generic administrative line, not related to subject."
04.02.80.09,השתתפות באבטחת השר,לשכת השר לענייני,"Generic administrative line, not related to subject."
04.02.80.10,השתתפות במשרד הרווחה,שר לעינייני גימלאים,Not related to theater.
04.02.80.11,"נסיעות לחו""ל",לשכת השר לענייני,"Generic administrative line, not related to subject."
04.02.82.01,עבודה בלתי צמיתה,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.02,שעות נוספות,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.03,החזר הוצאות רכב,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.04,העסקת סטודנטים,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.05,שעות אבטחה,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.06,תפעול,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.07,אחזקה,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.08,דאר וטלפונים,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.09,שכר דירה,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.10,ארנונה,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.11,אחזקת רכב ממשלתי,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.12,דלק לרכב ממשלתי,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.13,מחשוב,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.14,אבטחה,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.15,"נסיעות לחו""ל",המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.16,"פרויקטים, יועצים ומחקר",המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.17,רווחה,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.18,הדרכה,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.19,רכישת רכבים,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.20,אבטחת השר,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.21,השתתפות באבטחת השר,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.22,השתתפות במשרד הביטחון,המשרד לעניינים,Not related to theater.
04.02.82.23,רזרבה לעמידה ביעד ההוצאה,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.24,שיפוץ ושידורי רשות השידור,המשרד לעניינים,Not related to theater.
04.02.82.25,רזרבה קניות,המשרד לעניינים,"Generic administrative line, not related to subject."
04.02.82.26,שידורי רשות השידור בפרסית,המשרד לעניינים,Not related to theater.
04.02.84.01,עבודה בלתי צמיתה,יחידת שירות הלקוחות,"Generic administrative line, not related to subject."
04.02.84.02,שעות נוספות,יחידת שירות הלקוחות,"Generic administrative line, not related to subject."
04.02.84.03,החזר הוצאות רכב,יחידת שירות הלקוחות,"Generic administrative line, not related to subject."
04.02.84.04,העסקת סטודנטים,יחידת שירות הלקוחות,"Generic administrative line, not related to subject."
04.02.84.08,הוצאות ופעילות,יחידת שירות הלקוחות,"Generic administrative line, not related to subject."
04.02.84.09,פרוייקט מעשה,יחידת שירות הלקוחות,Not related to theater.
04.02.84.10,מערך מדידה ובקרה,יחידת שירות הלקוחות,"Generic administrative line, not related to subject."
04.02.85.01,עבודה בלתי צמיתה,הוועדה לבדיקת תחליפי,"Generic administrative line, not related to subject."
04.02.85.02,שעות נוספות,הוועדה לבדיקת תחליפי,"Generic administrative line, not related to subject."
04.02.85.03,החזר הוצאות רכב,הוועדה לבדיקת תחליפי,"Generic administrative line, not related to subject."
04.02.85.04,העסקת סטודנטים,הוועדה לבדיקת תחליפי,"Generic administrative line, not related to subject."
04.02.85.10,תפעול,הוועדה לבדיקת תחליפי,"Generic administrative line, not related to subject."
04.04.01.01,רזרבה לפעולות,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.02,איוש ללא ביצוע,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.03,רזרבה,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to subject."
04.04.01.04,רזרבה,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to subject."
04.04.01.05,"רזרבה לעב""צ",רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.06,יעודה לכח אדם,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.07,רזרבה לתקני רכב,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to subject."
04.04.01.08,רזרבה מיועדת,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to subject."
04.04.01.09,רזרבה מיועדת,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.10,רזרבה לכח אדם,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.11,רזרבה מיועדת,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.12,רזרבה לרבנות ראשית,רזרבה למשרד ראש הממשלה,Not related to theater.
04.04.01.13,רזרבה מיועדת,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.14,רזרבה להוצאות רכב,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.15,רזרבה לשעות נוספות,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.30,רזרבה להתייקרויות שכר,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.31,רזרבה לעמידה ביעדי גירעון - נתיב,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.32,רזרבה לעמידה ביעדי הגרעון - ממשל,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.33,רזרבה לעמידה ביעד ההוצאה,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.34,"רזרבת חו""ל",רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to subject."
04.04.01.80,רזרבה מיועדת,רזרבה כללית,"Generic administrative line, not related to subject."
04.04.01.81,הכנסות שונות,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to subject."
04.04.01.90,רזרבה להוצאות ביטחון 2006,רזרבה למשרד ראש הממשלה,Not related to theater.
04.04.01.95,רזרבה להתייקרויות כללית,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to subject."
04.07.01.02,רזרבה כללית להתיקרויות בשכר,רזרבה להתיקרויות,"Generic administrative line, not related to subject."
04.07.01.03,רזרבה כללית להתיקרויות בפעולות,רזרבה להתיקרויות למשרד,"Generic administrative line, not related to subject."
04.07.01.04,רזרבה לעמידה ביעדי הגירעון,רזרבה להתיקרויות,"Generic administrative line, not related to subject."
04.07.01.08,"רזרבה חו""ל",רזרבה להתיקרויות,"Generic administrative line, not related to subject."
04.07.01.09,רזרבה התייקרויות-תשלומי העברה,"רזרבה כללית למ. רוה""מ","Generic administrative line, not related to subject."
