code,year,amount_allocated,amount_revised,amount_used
38.30.02.14,2015,105000000,124794000,114760796
38.30.02.14,2016,105000000,192931000,191539055
38.30.02.14,2017,0,0,0
38.30.02.14,2018,0,0,0
38.30.02.15,2013,15000000,22000000,13488713
38.30.02.15,2014,22000000,22018000,15667109
38.30.02.15,2015,30000000,26287000,24354409
38.30.02.15,2016,36000000,24836000,24359158
38.30.02.15,2017,35000000,28200000,27657204
38.30.02.15,2018,34000000,34500000,32317470
38.30.02.15,2019,22000000,31500000,30413019
38.30.02.15,2020,,0,0
38.30.02.15,2021,0,0,0
38.30.02.16,2013,2500000,2500000,2350268
38.30.02.16,2014,4000000,2647000,2986689
38.30.02.16,2015,4500000,3500000,2709608
38.30.02.16,2016,5000000,4500000,4071598
38.30.02.16,2017,23500000,20000000,19824395
38.30.02.16,2018,23000000,28550000,32113669
38.30.02.16,2019,20000000,32500000,35849121
38.30.02.16,2020,,30905000,41862160
38.30.02.16,2021,26000000,20000000,33245409
38.30.02.16,2022,22885000,9244000,24441985
38.30.02.16,2023,23268000,23981000,37545783
38.30.02.16,2024,19522000,22362000,25396631
38.30.02.16,2025,16522000,16522000,27602808
38.30.02.16,2026,0,0,
38.30.02.17,2013,0,-10976000,-10980000
38.30.02.17,2014,0,0,0
38.30.02.17,2015,-2000000,0,0
38.30.02.17,2016,-2000000,-2000000,-846773
38.30.02.17,2017,-2000000,-1850000,-1841641
38.30.02.17,2018,-2000000,-15700000,-15700000
38.30.02.17,2019,0,-21200000,-21200000
38.30.02.17,2020,,0,0
38.30.02.17,2021,0,0,0
38.30.02.18,2013,1000000,10186000,3747147
38.30.02.18,2014,0,3629000,2958150
38.30.02.18,2015,0,3164000,2064746
38.30.02.18,2016,0,550000,468077
38.30.02.18,2017,0,100000,99867
38.30.02.18,2018,0,0,0
38.30.02.18,2019,0,0,0
38.30.02.19,2013,0,0,0
38.30.02.19,2014,0,0,0
38.30.02.19,2015,0,0,0
38.30.02.19,2016,0,0,0
38.30.02.19,2017,0,0,0
38.30.02.19,2018,0,0,0
38.30.02.20,2013,0,0,0
38.30.02.20,2014,0,0,0
38.30.02.21,2014,0,-14000000,0
38.30.02.21,2015,-14000000,-14000000,-14000000
38.30.02.21,2016,-14000000,-14000000,0
38.30.02.21,2017,-15600000,-13100000,-12700000
38.30.02.21,2018,-15600000,-13600000,-13550000
38.30.02.21,2019,-10000000,-10000000,-11850000
38.30.02.21,2020,,0,0
38.30.02.21,2021,0,0,0
38.30.02.22,2015,4000000,0,0
38.30.02.22,2016,10500000,0,0
38.30.02.22,2017,10500000,10900000,10223874
38.30.02.22,2018,10500000,24000000,24277463
38.30.02.22,2019,10000000,32000000,30894585
38.30.02.22,2020,,0,0
38.30.02.22,2021,0,0,0
38.30.02.23,2016,-2500000,0,0
38.30.02.23,2017,0,0,0
38.30.02.23,2018,0,0,0
38.30.02.24,2017,127000000,437909000,678606557
38.30.02.24,2018,158500000,391066000,645542504
38.30.02.24,2019,210244000,320294000,538003332
38.30.02.24,2020,,721275000,829501318
38.30.02.24,2021,238952000,223341000,405404125
38.30.02.24,2022,312761000,322882000,473981259
38.30.02.24,2023,321880000,358060000,532425260
38.30.02.24,2024,276119000,318256000,406666956
38.30.02.24,2025,206119000,280764000,429122490
38.30.02.24,2026,309297000,309297000,
38.30.02.25,2017,0,0,-361236139
38.30.02.25,2018,0,0,-467073276
38.30.02.25,2019,0,0,-450313710
38.30.02.25,2020,,0,-382242036
38.30.02.25,2021,0,0,-483950886
38.30.02.25,2022,0,0,-486007380
38.30.02.25,2023,0,0,-548372497
38.30.02.25,2024,0,0,-400034670
38.30.02.25,2025,0,0,-383916689
38.30.02.25,2026,0,0,
38.30.02.26,2017,16000000,19342000,19341037
38.30.02.26,2018,16000000,25200000,24795353
38.30.02.26,2019,10000000,3533000,3533259
38.30.02.26,2020,,0,0
38.30.02.26,2021,0,0,0
38.30.02.26,2023,0,100000000,0
38.30.02.26,2024,0,100000000,100000000
38.30.02.26,2025,0,0,0
38.30.02.26,2026,0,0,
38.30.02.27,2017,15000000,5346000,5344699
38.30.02.27,2018,15000000,6200000,5755000
38.30.02.27,2019,5000000,405000,405400
38.30.02.27,2020,,0,0
38.30.02.27,2021,0,0,0
38.30.02.27,2024,0,150000000,150000000
38.30.02.27,2025,50000000,50000000,50000000
38.30.02.27,2026,0,0,
38.30.02.28,2017,14000000,12710000,12706035
38.30.02.28,2018,14000000,12100000,12095496
38.30.02.28,2019,7600000,9300000,9277010
38.30.02.28,2020,,0,0
38.30.02.28,2021,0,0,0
38.30.02.29,2017,0,-5000000,-5000000
38.30.02.29,2018,0,0,0
38.30.02.29,2019,0,0,0
38.30.02.30,2017,6300000,6300000,6300000
38.30.02.30,2018,6300000,6300000,6300000
38.30.02.30,2019,2250000,1600000,1600000
38.30.02.30,2020,,0,0
38.30.02.30,2021,0,0,0
38.30.02.31,2017,6732000,5932000,5932000
38.30.02.31,2018,2600000,1800000,1800000
38.30.02.31,2019,2000000,2200000,1800000
38.30.02.31,2020,,0,0
38.30.02.31,2021,0,0,0
38.30.02.32,2017,78214000,64850000,66421007
38.30.02.32,2018,77571000,94000000,91479719
38.30.02.32,2019,35000000,84000000,115509963
38.30.02.32,2020,,114500000,136698689
38.30.02.32,2021,30587000,55587000,106617163
38.30.02.32,2022,76283000,80933000,121664945
38.30.02.32,2023,77562000,89014000,136097067
38.30.02.32,2024,65831000,72621000,101826211
38.30.02.32,2025,63036000,63036000,100257601
38.30.02.32,2026,0,0,
38.30.02.33,2017,140045000,0,0
38.30.02.33,2018,41896000,0,0
38.30.02.33,2019,137741000,0,0
38.30.02.33,2020,,0,0
38.30.02.33,2021,0,0,0
38.30.02.33,2022,95130000,0,0
38.30.02.33,2023,107968000,0,0
38.30.02.33,2024,42844000,24094000,0
38.30.02.33,2025,57729000,55000,0
38.30.02.33,2026,109876000,109876000,
38.30.02.34,2017,0,0,0
38.30.02.34,2018,0,0,-737919
38.30.02.34,2019,0,0,-1297339
38.30.02.34,2020,,0,-123863
38.30.02.34,2021,0,0,0
38.30.02.34,2022,0,0,-454708
38.30.02.34,2023,0,0,-29018
38.30.02.34,2024,0,0,0
38.30.02.34,2025,0,0,0
38.30.02.34,2026,0,0,
38.30.02.35,2017,0,0,0
38.30.02.35,2018,0,0,0
38.30.02.35,2019,0,0,0
38.30.02.35,2020,,0,0
38.30.02.35,2021,0,0,0
38.30.02.35,2022,0,0,0
38.30.02.35,2023,0,0,0
38.30.02.35,2024,0,0,0
38.30.02.35,2025,0,0,0
38.30.02.35,2026,130000000,130000000,
38.30.02.36,2017,30000000,24500000,24927684
38.30.02.36,2018,32000000,33000000,51138807
38.30.02.36,2019,15000000,60500000,58336623
38.30.02.36,2020,,63500000,80158923
38.30.02.36,2021,18304000,11304000,48484928
38.30.02.36,2022,15257000,27709000,22497754
38.30.02.36,2023,11634000,12219000,23496928
38.30.02.36,2024,6583000,7553000,9414248
38.30.02.36,2025,6583000,7583000,4706681
38.30.02.36,2026,3000000,3000000,
38.30.02.37,2017,0,0,0
38.30.02.37,2018,0,0,-4449605
38.30.02.37,2019,0,0,-8388952
38.30.02.37,2020,,0,-4805784
38.30.02.37,2021,0,0,-2702621
38.30.02.37,2022,0,0,-5808445
38.30.02.37,2023,0,0,0
38.30.02.37,2024,0,0,-4056109
38.30.02.37,2025,0,0,-241994
38.30.02.37,2026,0,0,
38.40.01.22,2017,12500000,5000000,3102035
38.40.01.22,2018,12500000,11518000,5334337
38.40.01.22,2019,17500000,20929000,20928086
38.40.01.22,2020,,20100000,20094318
38.40.01.22,2021,13500000,13500000,11605813
38.40.01.22,2022,8500000,36000000,31646521
38.40.01.22,2023,16069000,25958000,26556695
38.40.01.22,2024,15000000,32940000,30166627
38.40.01.22,2025,15000000,31851000,27545218
38.40.01.22,2026,16000000,16000000,
38.40.01.30,2025,0,6500000,2549223
38.40.01.30,2026,0,0,
38.40.02.30,2013,0,6000000,5630150
38.40.02.30,2014,0,10508000,8083448
38.40.02.30,2015,12600000,13001000,8726412
38.40.02.30,2016,10000000,13061000,7584369
38.40.02.30,2017,0,0,0
38.40.02.30,2018,0,0,0
54.50.01.61,2024,0,0,0
54.50.01.61,2025,0,375000,375000
54.50.01.61,2026,0,0,
83.04.01.23,2008,0,2822000,2424262
83.04.01.23,2009,1910000,7000000,4275182
83.04.01.23,2010,0,3625000,2686928
83.04.01.23,2011,0,5372000,3469229
83.04.01.23,2012,0,403000,231764
83.04.01.23,2013,0,0,0
83.04.01.23,2014,0,0,0
