code,title,office,domain,program,economic_class,functional_class,program_code,first_year,last_year
04.02.14.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,ראשות הממשלה,יעוץ לראש הממשלה,רזרבות,ראש הממשלה,04.02.14,1998,1999
04.02.15.01,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",שכר,ראש הממשלה,04.02.15,1999,2009
04.02.15.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",שכר,ראש הממשלה,04.02.15,1999,2009
04.02.15.03,פעולות והוצאות ארגוניות,משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",קניות,ראש הממשלה,04.02.15,1999,2010
04.02.15.04,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",שכר,ראש הממשלה,04.02.15,1999,2009
04.02.15.05,שכירת דיור,משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",העברות  פנים תקציביות,ראש הממשלה,04.02.15,1999,2008
04.02.15.06,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",העברות  פנים תקציביות,ראש הממשלה,04.02.15,1999,2008
04.02.15.07,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",קניות,ראש הממשלה,04.02.15,1999,2008
04.02.15.08,הוצאות אבטחה,משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",קניות,ראש הממשלה,04.02.15,1999,2008
04.02.15.09,"שכ""א",משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",שכר,ראש הממשלה,04.02.15,1999,2008
04.02.15.10,"קניית שירותי כ""א",משרד ראש הממשלה,ראשות הממשלה,"לשכת רה""מ לשעבר נתניהו",קניות,ראש הממשלה,04.02.15,2002,2008
04.02.15.11,עוזר פרלמנטרי,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,קניות,ראש הממשלה,04.02.15,2002,2012
04.02.16.01,"שיא כ""א",משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר -,שכר,ראש הממשלה,04.02.16,1997,2014
04.02.16.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר -,שכר,ראש הממשלה,04.02.16,1997,2011
04.02.16.03,פעולות והוצאות ארגוניות,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר -,קניות,ראש הממשלה,04.02.16,1997,2012
04.02.16.04,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר -,שכר,ראש הממשלה,04.02.16,1997,2014
04.02.16.05,השתתפות בשכירת דיור,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר -,העברות  פנים תקציביות,ראש הממשלה,04.02.16,1997,2012
04.02.16.06,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר -,העברות  פנים תקציביות,ראש הממשלה,04.02.16,1997,2014
04.02.16.07,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר -,קניות,ראש הממשלה,04.02.16,1997,2014
04.02.16.08,אבטחה,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר -,קניות,ראש הממשלה,04.02.16,1997,2012
04.02.16.09,ריהוט וצרכי משרד,משרד ראש הממשלה,ראשות הממשלה,"לשכת רוה""מ לשעבר -",קניות,ראש הממשלה,04.02.16,2002,2004
04.02.16.10,"קניית שירותי כ""א",משרד ראש הממשלה,ראשות הממשלה,"לשכת רוה""מ לשעבר -",קניות,ראש הממשלה,04.02.16,2002,2009
04.02.16.11,אחזקת לשכה,משרד  ראש הממשלה,ראשות הממשלה,"לשכת רוה""מ לשעבר -",קניות,ראש הממשלה,04.02.16,2002,2007
04.02.16.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,ראשות הממשלה,"לשכת רוה""מ לשעבר -",רזרבות,ראש הממשלה,04.02.16,1998,1999
04.02.17.01,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,שכר,ראש הממשלה,04.02.17,1997,2014
04.02.17.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,שכר,ראש הממשלה,04.02.17,1997,2014
04.02.17.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,שכר,ראש הממשלה,04.02.17,1997,2014
04.02.17.04,החזר הוצאות,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,קניות,ראש הממשלה,04.02.17,1997,2014
04.02.17.05,אחזקת רכב ממשלתי ודלק,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,העברות  פנים תקציביות,ראש הממשלה,04.02.17,1997,2014
04.02.17.06,"הוצאות אבטחה בארץ ובחו""ל",משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,קניות,ראש הממשלה,04.02.17,1997,2014
04.02.17.08,אחזקת רכב ממשלתי (1),משרד  ראש הממשלה,ראשות הממשלה,"לשכת רוה""מ לשעבר-פרס",העברות  פנים תקציביות,ראש הממשלה,04.02.17,1997,2007
04.02.17.09,דלק לרכב ממשלתי,משרד  ראש הממשלה,ראשות הממשלה,"לשכת רוה""מ לשעבר-פרס",קניות,ראש הממשלה,04.02.17,1997,2007
04.02.17.10,אבטחה,משרד  ראש הממשלה,ראשות הממשלה,"לשכת רוה""מ לשעבר-פרס",קניות,ראש הממשלה,04.02.17,1997,2007
04.02.17.11,רכישת שרותי כח אדם,משרד  ראש הממשלה,ראשות הממשלה,"לשכת רוה""מ לשעבר-פרס",קניות,ראש הממשלה,04.02.17,1999,2007
04.02.17.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,ראשות הממשלה,"לשכת רוה""מ לשעבר-פרס",רזרבות,ראש הממשלה,04.02.17,1998,1999
04.02.18.01,"שיא כ""א",משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,שכר,ראש הממשלה,04.02.18,1999,2014
04.02.18.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,שכר,ראש הממשלה,04.02.18,1999,2011
04.02.18.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,שכר,ראש הממשלה,04.02.18,1999,2014
04.02.18.04,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,העברות  פנים תקציביות,ראש הממשלה,04.02.18,1999,2012
04.02.18.05,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,קניות,ראש הממשלה,04.02.18,1999,2012
04.02.18.06,הוצאות ארגוניות,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,קניות,ראש הממשלה,04.02.18,1999,2014
04.02.18.07,אבטחה,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,קניות,ראש הממשלה,04.02.18,1999,2014
04.02.18.08,הוצאות אשפוז,משרד ראש הממשלה,ראשות הממשלה,לשכת ראש הממשלה לשעבר,קניות,ראש הממשלה,04.02.18,1999,2009
04.02.19.01,שיא כח אדם - ביטחון,משרד  ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,1997,2007
04.02.19.02,שכר מאבטחים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,1997,2004
04.02.19.03,השתתפות במשטרה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1997,2014
04.02.19.04,"עב""צ לאבטחה",משרד  ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,1998,2007
04.02.19.05,הדרכה - מאבטחים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1999,2014
04.02.19.06,הדרכה מאבטחים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,1999,2004
04.02.19.08,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,1997,2004
04.02.19.09,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1997,2014
04.02.19.10,מאבטחים -שעות תעסוקה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,1998,2004
04.02.19.11,השתתפות גורמי חוץ,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,הכנסות מיועדות,ראש הממשלה,04.02.19,1997,2014
04.02.19.12,כוננויות,משרד  ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,2000,2007
04.02.19.13,אבטחת בית ראש הממשלה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2000,2012
04.02.19.14,קניית שירותי שמירה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2001,2004
04.02.19.15,מיגון ואבטחת חוות השקמים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2001,2011
04.02.19.16,דמי שימוש מנחת,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2001,2004
04.02.19.17,השתתפות בנציבות המים,משרד  ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,העברות  פנים תקציביות,ראש הממשלה,04.02.19,2005,2007
04.02.19.18,קניית שרותי שמירה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2002,2011
04.02.19.19,בית ראש הממשלה- תפעול ואחזקה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1997,2014
04.02.19.20,שעות נוספות - העסקת מאבטחים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,1997,2014
04.02.19.21,שירותים רפואיים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1997,2014
04.02.19.22,מאבטחים - שעות אבטחה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,1997,2014
04.02.19.23,הוצאות אבטחה - מחסומים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1997,2014
04.02.19.24,רכישת שירותי כח אדם,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,העברות  פנים תקציביות,ראש הממשלה,04.02.19,1999,2006
04.02.19.25,"בית רוה""מ - העסקת סטודנטים",משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,2004,2009
04.02.19.26,"השתתפות מנהלת סל""ע - שכר",משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,העברות  פנים תקציביות,ראש הממשלה,04.02.19,2005,2008
04.02.19.30,שיפוץ חדרי ממשלה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1997,1998
04.02.19.53,הוצאות שמירה ובטחון,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1997,2014
04.02.19.54,אבטחת מידע במחשוב,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1997,2012
04.02.19.55,ביטחון פרוייקטים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2002,2012
04.02.19.56,מערכת כניסה ובקרה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2002,2012
04.02.19.57,מיגון - שרים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2002,2014
04.02.19.64,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,העברות  פנים תקציביות,ראש הממשלה,04.02.19,2011,2013
04.02.19.65,נסיעות והובלה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,1997,2004
04.02.19.66,רכישת רכב,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,העברות  פנים תקציביות,ראש הממשלה,04.02.19,1997,2004
04.02.19.68,רכישת כלי רכב,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2003,2014
04.02.19.69,עלויות פרישה מאבטחים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,שכר,ראש הממשלה,04.02.19,2005,2014
04.02.19.70,השתתפות באבטחת שרים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,העברות  פנים תקציביות,ראש הממשלה,04.02.19,2007,2014
04.02.19.71,ארוח אישים,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2007,2014
04.02.19.72,"פרס רוה""מ - קרן הילד",משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,העברות,ראש הממשלה,04.02.19,2007,2010
04.02.19.73,השתתפות משרד הבטחון באבטחת ילדי ראש הממשלה,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,העברות  פנים תקציביות,ראש הממשלה,04.02.19,2009,2013
04.02.19.75,רזרבה להתשתתפויות,משרד ראש הממשלה,ראשות הממשלה,אמרכלות ראשות הממשלה,קניות,ראש הממשלה,04.02.19,2011,2012
04.02.20.01,שיא כח אדם,משרד ראש הממשלה,ראשות הממשלה,צוות בטחון לאומי,שכר,ראש הממשלה,04.02.20,1997,1998
04.02.20.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,צוות בטחון לאומי,שכר,ראש הממשלה,04.02.20,1997,2002
04.02.20.03,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,צוות בטחון לאומי,שכר,ראש הממשלה,04.02.20,1997,2002
04.02.20.04,ייעוץ ומחקר,משרד ראש הממשלה,ראשות הממשלה,צוות בטחון לאומי,קניות,ראש הממשלה,04.02.20,1997,2002
04.02.20.06,תוכנות ואחזקת מחשב,משרד ראש הממשלה,ראשות הממשלה,צוות בטחון לאומי,קניות,ראש הממשלה,04.02.20,1997,2002
04.02.20.07,ספרות ושירותי מידע,משרד ראש הממשלה,ראשות הממשלה,צוות בטחון לאומי,קניות,ראש הממשלה,04.02.20,1997,2002
04.02.20.09,"נסיעות ואש""ל",משרד ראש הממשלה,ראשות הממשלה,צוות בטחון לאומי,קניות,ראש הממשלה,04.02.20,1997,2002
04.02.20.95,רזרבה להתייקרויות כללית,משרד ראש הממשלה,ראשות הממשלה,צוות בטחון לאומי,רזרבות,ראש הממשלה,04.02.20,1998,1999
04.02.21.01,פעולות הרשות לקידום מעמד האישה,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,קניות,ראש הממשלה,04.02.21,1999,2014
04.02.21.02,השת' אפוטרופוס,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות  פנים תקציביות,ראש הממשלה,04.02.21,1999,2005
04.02.21.03,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,שכר,ראש הממשלה,04.02.21,2001,2014
04.02.21.04,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,שכר,ראש הממשלה,04.02.21,2001,2014
04.02.21.05,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,שכר,ראש הממשלה,04.02.21,2001,2014
04.02.21.06,שיא כח אדם,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,שכר,ראש הממשלה,04.02.21,2002,2014
04.02.21.07,השתתפות במשטרת ישראל,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות  פנים תקציביות,ראש הממשלה,04.02.21,2002,2004
04.02.21.13,ייעוץ חיצוני,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,קניות,ראש הממשלה,04.02.21,2000,2004
04.02.21.14,אחזקת רכב,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות  פנים תקציביות,ראש הממשלה,04.02.21,2002,2014
04.02.21.15,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,קניות,ראש הממשלה,04.02.21,2002,2014
04.02.21.16,רכישת רכב,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות  פנים תקציביות,ראש הממשלה,04.02.21,2005,2008
04.02.21.17,השתתפות משרד ראש הממשלה - פיתוח בני מיעוטים,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות  פנים תקציביות,ראש הממשלה,04.02.21,2006,2011
04.02.21.18,פעולות לקידום מעמד האשה בישובי במגזר הדרוזי והבדואי,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,קניות,ראש הממשלה,04.02.21,2006,2014
04.02.21.19,השתתפות בלשכת הפרסום הממשלתי,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,קניות,ראש הממשלה,04.02.21,2007,2014
04.02.21.20,השתתפות במשרד הרווחה,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות  פנים תקציביות,ראש הממשלה,04.02.21,2008,2012
04.02.21.21,טיפול בסחר בנשים,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,קניות,ראש הממשלה,04.02.21,2008,2014
04.02.21.22,השתתפות במשרד הבריאות - טיפול בסחר בנשים,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות  פנים תקציביות,ראש הממשלה,04.02.21,2008,2012
04.02.21.23,השתתפות במשרד החינוך במסגרת הטיפול בסחר בנשים,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות  פנים תקציביות,ראש הממשלה,04.02.21,2008,2012
04.02.21.24,"פעולות במגזר הבדואי, הדרוזי והצ'רקסי",משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות  פנים תקציביות,ראש הממשלה,04.02.21,2008,2012
04.02.21.25,פעולות במגזר הלא-יהודי,משרד ראש הממשלה,ראשות הממשלה,הרשות לקידום מעמד האשה,העברות,ראש הממשלה,04.02.21,2011,2014
04.02.23.01,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,שכר,ראש הממשלה,04.02.23,1999,2004
04.02.23.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,שכר,ראש הממשלה,04.02.23,1999,2004
04.02.23.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,שכר,ראש הממשלה,04.02.23,1999,2004
04.02.23.04,תפעול,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,קניות,ראש הממשלה,04.02.23,1999,2004
04.02.23.05,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,העברות  פנים תקציביות,ראש הממשלה,04.02.23,1999,2004
04.02.23.06,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,קניות,ראש הממשלה,04.02.23,1999,2004
04.02.23.07,שכירת דיור,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,העברות  פנים תקציביות,ראש הממשלה,04.02.23,1999,2004
04.02.23.08,"עב""צ - צוות לענייני ירושלים",משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,שכר,ראש הממשלה,04.02.23,2000,2004
04.02.23.09,הוצאות הצוות לענייני ירושלים,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,קניות,ראש הממשלה,04.02.23,2000,2004
04.02.23.10,ייעוץ חיצוני,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,קניות,ראש הממשלה,04.02.23,2000,2004
04.02.23.11,מיחשוב,משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,קניות,ראש הממשלה,04.02.23,2000,2004
04.02.23.12,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,קניות,ראש הממשלה,04.02.23,2000,2004
04.02.23.13,"קניית שירותי כ""א",משרד ראש הממשלה,ראשות הממשלה,לשכת השר חיים רמון,קניות,ראש הממשלה,04.02.23,2000,2004
04.02.24.01,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,שכר,ראש הממשלה,04.02.24,1999,2004
04.02.24.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,שכר,ראש הממשלה,04.02.24,1999,2004
04.02.24.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,שכר,ראש הממשלה,04.02.24,1999,2004
04.02.24.04,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,העברות  פנים תקציביות,ראש הממשלה,04.02.24,1999,2004
04.02.24.05,רכישת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,העברות  פנים תקציביות,ראש הממשלה,04.02.24,2000,2004
04.02.24.06,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,קניות,ראש הממשלה,04.02.24,1999,2004
04.02.24.07,יעוץ מקצועי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,קניות,ראש הממשלה,04.02.24,2000,2004
04.02.24.08,תקשורת והסברה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,קניות,ראש הממשלה,04.02.24,2000,2004
04.02.24.09,מחשוב,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,קניות,ראש הממשלה,04.02.24,2000,2004
04.02.24.10,שכירת דיור,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,העברות  פנים תקציביות,ראש הממשלה,04.02.24,2000,2004
04.02.24.11,דואר וטלפונים,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,קניות,ראש הממשלה,04.02.24,2000,2004
04.02.24.12,תפעול,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,קניות,ראש הממשלה,04.02.24,1999,2004
04.02.24.13,"רכישת שרותי כ""א",משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,קניות,ראש הממשלה,04.02.24,2000,2004
04.02.24.17,שכירת דיור,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל מלכיאור,העברות  פנים תקציביות,ראש הממשלה,04.02.24,1999,2004
04.02.25.01,פרסום והסברה,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה,קניות,ראש הממשלה,04.02.25,2000,2004
04.02.25.02,פעולות,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה,קניות,ראש הממשלה,04.02.25,2000,2004
04.02.25.03,ייעוץ,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה,קניות,ראש הממשלה,04.02.25,2000,2004
04.02.25.04,השתתפות במרכז הסברה,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה,העברות  פנים תקציביות,ראש הממשלה,04.02.25,2000,2005
04.02.26.01,פעולות,משרד ראש הממשלה,ראשות הממשלה,חטיבת תפוצות,קניות,ראש הממשלה,04.02.26,2000,2004
04.02.26.02,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,חטיבת תפוצות,קניות,ראש הממשלה,04.02.26,2000,2004
04.02.26.03,ייעוץ,משרד ראש הממשלה,ראשות הממשלה,חטיבת תפוצות,קניות,ראש הממשלה,04.02.26,2000,2004
04.02.26.04,"פרוייקט ""זכות מלידה""",משרד ראש הממשלה,ראשות הממשלה,חטיבת תפוצות,העברות,ראש הממשלה,04.02.26,2000,2004
04.02.26.05,השת' משרד הקליטה,משרד ראש הממשלה,ראשות הממשלה,חטיבת תפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.26,2000,2004
04.02.28.01,רזרבה לחינוך יהודי בתפוצות,משרד ראש הממשלה,ראשות הממשלה,פרוייקטים לעידוד,קניות,ראש הממשלה,04.02.28,2004,2009
04.02.28.02,רזרבה לעמידה ביעד ההוצאה,משרד ראש הממשלה,ראשות הממשלה,פרוייקטים לעידוד,קניות,ראש הממשלה,04.02.28,2004,2009
04.02.28.03,חינוך יהודי בתפוצות,משרד ראש הממשלה,ראשות הממשלה,פרוייקטים לעידוד,העברות,ראש הממשלה,04.02.28,2005,2014
04.02.28.04,פרויקט לעידוד העליה - נפש בנפש,משרד ראש הממשלה,ראשות הממשלה,פרוייקטים לעידוד,העברות,ראש הממשלה,04.02.28,2005,2010
04.02.28.05,רזרבה להתייקרויות,משרד ראש הממשלה,ראשות הממשלה,פרוייקטים לעידוד,העברות,ראש הממשלה,04.02.28,2006,2014
04.02.28.06,"חינוך יהודי בתפוצות - הרשאה - תשס""ט",משרד ראש הממשלה,ראשות הממשלה,פרוייקטים לעידוד,קניות,ראש הממשלה,04.02.28,2007,2009
04.02.28.07,"חינוך יהודי בתפוצות - הרשאה - תש""ע",משרד ראש הממשלה,ראשות הממשלה,פרוייקטים לעידוד,קניות,ראש הממשלה,04.02.28,2008,2010
04.02.28.08,"פרוייקט ""זכות מלידה""",משרד ראש הממשלה,ראשות הממשלה,פרוייקטים לעידוד,קניות,ראש הממשלה,04.02.28,2010,2014
04.02.28.09,רזרבה להתייקרויות,משרד ראש הממשלה,ראשות הממשלה,פרוייקטים לעידוד,קניות,ראש הממשלה,04.02.28,2010,2014
04.02.30.01,כח אדם,משרד ראש הממשלה,ראשות הממשלה,המטה ללוחמה בטרור,שכר,ראש הממשלה,04.02.30,1997,2004
04.02.30.02,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,המטה ללוחמה בטרור,שכר,ראש הממשלה,04.02.30,2002,2004
04.02.30.03,הוצאות אחזקה שונות,משרד ראש הממשלה,ראשות הממשלה,המטה ללוחמה בטרור,קניות,ראש הממשלה,04.02.30,1997,2004
04.02.30.04,בינוי ושיפוץ,משרד ראש הממשלה,ראשות הממשלה,המטה ללוחמה בטרור,קניות,ראש הממשלה,04.02.30,1997,1999
