code,title,program,reason
04.02.24.11,דואר וטלפונים,לשכת השר מיכאל מלכיאור,"General administrative expense, not related to gifted youth."
04.02.24.12,תפעול,לשכת השר מיכאל מלכיאור,"General administrative expense, not related to gifted youth."
04.02.24.13,"רכישת שרותי כ""א",לשכת השר מיכאל מלכיאור,"General administrative expense, not related to gifted youth."
04.02.24.17,שכירת דיור,לשכת השר מיכאל מלכיאור,"General administrative expense, not related to gifted youth."
04.02.25.01,פרסום והסברה,חטיבת חברה,"General administrative expense, not related to gifted youth."
04.02.25.02,פעולות,חטיבת חברה,"General administrative expense, not related to gifted youth."
04.02.25.03,ייעוץ,חטיבת חברה,"General administrative expense, not related to gifted youth."
04.02.25.04,השתתפות במרכז הסברה,חטיבת חברה,"General administrative expense, not related to gifted youth."
04.02.28.01,רזרבה לחינוך יהודי בתפוצות,פרוייקטים לעידוד,"Jewish education in diaspora, not specifically gifted youth."
04.02.28.02,רזרבה לעמידה ביעד ההוצאה,פרוייקטים לעידוד,"General reserve, not related to gifted youth."
04.02.28.03,חינוך יהודי בתפוצות,פרוייקטים לעידוד,"Jewish education in diaspora, not specifically gifted youth."
04.02.28.04,פרויקט לעידוד העליה - נפש בנפש,פרוייקטים לעידוד,"Encouraging immigration project, not related to gifted youth."
04.02.28.05,רזרבה להתייקרויות,פרוייקטים לעידוד,"General reserve, not related to gifted youth."
04.02.28.06,"חינוך יהודי בתפוצות - הרשאה - תשס""ט",פרוייקטים לעידוד,"Jewish education in diaspora, not specifically gifted youth."
04.02.28.07,"חינוך יהודי בתפוצות - הרשאה - תש""ע",פרוייקטים לעידוד,"Jewish education in diaspora, not specifically gifted youth."
04.02.28.08,"פרוייקט ""זכות מלידה""",פרוייקטים לעידוד,"Birthright project, not related to gifted youth."
04.02.28.09,רזרבה להתייקרויות,פרוייקטים לעידוד,"General reserve, not related to gifted youth."
04.02.38.01,עבודה בלתי צמיתה,"יועץ רוה""מ לענייני","General administrative expense, not related to gifted youth."
04.02.38.02,שעות נוספות,"יועץ רוה""מ לענייני","General administrative expense, not related to gifted youth."
04.02.38.03,רכב שירות,"יועץ רוה""מ לענייני","General administrative expense, not related to gifted youth."
04.02.38.04,אחזקת רכב ממשלתי,"יועץ רוה""מ לענייני","General administrative expense, not related to gifted youth."
04.02.38.05,דלק לרכב ממשלתי,"יועץ רוה""מ לענייני","General administrative expense, not related to gifted youth."
04.02.38.06,פעולות,"יועץ רוה""מ לענייני","General administrative expense, not related to gifted youth."
04.02.44.02,עבודה בלתי צמיתה,לשכת השר הרב עמיטל,"General administrative expense, not related to gifted youth."
04.02.44.03,שעות נוספות,לשכת השר הרב עמיטל,"General administrative expense, not related to gifted youth."
04.02.44.04,פעולות והוצ' ארגוניות,לשכת השר הרב עמיטל,"General administrative expense, not related to gifted youth."
04.02.44.05,ייעוץ ומחקר,לשכת השר הרב עמיטל,"General administrative expense, not related to gifted youth."
04.02.44.06,החזר הוצאות רכב,לשכת השר הרב עמיטל,"General administrative expense, not related to gifted youth."
04.02.44.07,אחזקת רכב ממשלתי ודלק,לשכת השר הרב עמיטל,"General administrative expense, not related to gifted youth."
04.02.44.08,השתתפות בלשכת הפרסום,לשכת השר הרב עמיטל,"General administrative expense, not related to gifted youth."
04.02.45.01,עבודה בלתי צמיתה,לשכת גב' רבין,"General administrative expense, not related to gifted youth."
04.02.45.02,שעות נוספות,לשכת גב' רבין,"General administrative expense, not related to gifted youth."
04.02.45.03,שכירות משרד,לשכת גב' רבין,"General administrative expense, not related to gifted youth."
04.02.45.04,רכישת רכב,לשכת גב' רבין,"General administrative expense, not related to gifted youth."
04.02.45.05,אחזקת רכב ממשלתי (1),לשכת גב' רבין,"General administrative expense, not related to gifted youth."
04.02.45.06,פעולות,לשכת גב' רבין,"General administrative expense, not related to gifted youth."
04.02.45.07,החזר הוצאות רכב,לשכת גב' רבין,"General administrative expense, not related to gifted youth."
04.02.45.08,דלק לרכב,לשכת גב' רבין,"General administrative expense, not related to gifted youth."
04.02.45.09,רכישת שירותי כח אדם,לשכת גב' רבין,"General administrative expense, not related to gifted youth."
04.02.45.95,רזרבה להתייקרויות כללית,לשכת גב' רבין,"General reserve, not related to gifted youth."
04.02.47.01,השתתפות בפרוייקט מחשב לכל ילד,מחשב לכל ילד,"General education project, not specifically for gifted youth."
04.02.47.02,השתתפות משרד הביטחון,מחשב לכל ילד,"General education project, not specifically for gifted youth."
04.02.47.03,השתתפות אפוטרופוס,מחשב לכל ילד,"General education project, not specifically for gifted youth."
04.02.48.01,שיא כח אדם,אגף הפיקוח הכללי,"General administrative expense, not related to gifted youth."
04.02.48.02,עבודה בלתי צמיתה,אגף הפיקוח הכללי,"General administrative expense, not related to gifted youth."
04.02.48.03,שעות נוספות,אגף הפיקוח הכללי,"Generic administrative expense, not related to gifted youth."
04.02.48.04,כוננויות,אגף הפיקוח הכללי,"Generic administrative expense, not related to gifted youth."
04.02.48.95,רזרבה להתייקרויות כללית,אגף הפיקוח הכללי,"Generic administrative reserve, not related to gifted youth."
04.02.49.01,"עב""צ",לשכת שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.49.02,שעות נוספות,לשכת שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.49.03,הוצאות רכב שירות,לשכת שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.49.04,פעולות והוצאות ארגוניות,לשכת שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.49.05,שכירת דיור,לשכת שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.49.06,אחזקת רכב ממשלתי,לשכת שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.49.07,דלק לרכב ממשלתי,לשכת שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.49.08,ריהוט וציוד,לשכת שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.60.01,"עב""צ",לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.02,שעות נוספות,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.03,החזר הוצאות רכב,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.04,שכר דירה,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.05,אחזקת רכב ממשלתי,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.06,דלק לרכב ממשלתי,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.07,דואר וטלפונים,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.08,"נסיעות לחו""ל",לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.09,תפעול,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.10,אבטחה,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.11,הקמת לשכה,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.12,מיגון,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.13,ריהוט וצרכי משרד,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.14,"קניית שירותי כ""א",לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.15,אחזקת לשכה,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.16,שיא כח אדם,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.60.17,מיסים עירוניים-ארנונה,לשכת ראש הממשלה לשעבר,"Generic administrative expense, not related to gifted youth."
04.02.61.01,"עב""צ",לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.02,שעות נוספות,לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.03,החזר הוצאות רכב,לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.04,תפעול,לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.05,שכירת דיור וארנונה,לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.06,מחשוב ותקשורת,לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.07,"נסיעות לחו""ל",לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.08,הקמת לשכה,לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.09,רכישת רכב,לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.61.11,דלק לרכב ממשלתי,לשכת שר בלי תיק דני,"Generic administrative expense, not related to gifted youth."
04.02.62.01,"עב""צ",לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.02,שעות נוספות,לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.03,החזר הוצאות רכב,לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.04,תפעול,לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.05,שכירת דירה וארנונה,לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.06,מחשוב ותקשורת,לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.07,"נסיעות לחו""ל",לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.08,הקמת לשכה,לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.09,רכישת רכב,לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.62.11,דלק לרכב ממשלתי,לשכת שר בלי תיק רענן,"Generic administrative expense, not related to gifted youth."
04.02.63.01,"עב""צ",לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.02,שעות נוספות,לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.03,החזר הוצאות רכב,לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.04,תפעול,לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.05,שכירת דיור וארנונה,לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.06,מחשוב ותקשורת,לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.07,"נסיעות לחו""ל",לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.08,הקמת לשכה,לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.09,רכישת רכב,לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.63.11,דלק לרכב ממשלתי,לשכת שר בלי תיק - אלי,"Generic administrative expense, not related to gifted youth."
04.02.64.01,"עב""צ",לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.02,שעות נוספות,לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.03,החזר הוצאות רכב,לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.04,תפעול,לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.05,שכירת דיור וארנונה,לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.06,מחשוב ותקשורת,לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.07,"נסיעות לחו""ל",לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.08,הקמת לשכה,לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.09,רכישת רכב,לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.64.11,דלק לרכב ממשלתי,לשכת שר בלי תיק - שמואל,"Generic administrative expense, not related to gifted youth."
04.02.66.01,"עב""צ",לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.02,שעות נוספות,לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.03,החזר הוצאות רכב,לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.04,תפעול,לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.05,שכירת דיור וארנונה,לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.06,מחשוב ותקשורת,לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.07,"נסיעות לחו""ל",לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.08,הקמת לשכה,לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.09,רכישת רכב,לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.10,אחזקת רכב ממשלתי,לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.11,דלק לרכב ממשלתי,לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.66.12,"נסיעות לחו""ל",לשכת סגן שר בלי תיק -,"Generic administrative expense, not related to gifted youth."
04.02.67.01,"עב""צ",לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.02,שעות נוספות,לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.03,החזר הוצ' רכב,לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.04,תפעול,לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.05,שכירת דיור וארנונה,לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.06,מחשוב ותקשורת,לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.07,"נסיעות לחו""ל",לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.08,הקמת לשכה,לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.09,רכישת רכב,לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.10,אחזקת רכב ממשלתי,לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.67.11,דלק,לשכת שר בלי תיק - דן,"Generic administrative expense, not related to gifted youth."
04.02.71.01,עבודה בלתי צמיתה,לשכת השר אבישי ברוורמן,"Generic administrative expense, not related to gifted youth."
04.02.71.02,שעות נוספות,לשכת השר אבישי ברוורמן,"Generic administrative expense, not related to gifted youth."
04.02.71.03,החזר הוצאות רכב,לשכת השר אבישי ברוורמן,"Generic administrative expense, not related to gifted youth."
04.02.71.04,אחזקת רכב ממשלתי,לשכת השר אבישי ברוורמן,"Generic administrative expense, not related to gifted youth."
04.02.71.05,דלק לרכב ממשלתי,לשכת השר אבישי ברוורמן,"Generic administrative expense, not related to gifted youth."
04.02.71.06,שכר דירה וארנונה,לשכת השר אבישי ברוורמן,"Generic administrative expense, not related to gifted youth."
04.02.71.07,"נסיעות לחו""ל",לשכת השר אבישי ברוורמן,"Generic administrative expense, not related to gifted youth."
04.02.71.08,הוצאות ופעילות הלשכה,לשכת השר אבישי ברוורמן,"Generic administrative expense, not related to gifted youth."
04.02.71.09,רזרבה קניות,לשכת השר אבישי ברוורמן,"Generic administrative reserve, not related to gifted youth."
04.02.71.11,השתתפות במשרד לפיתוח הנגב והגליל,לשכת השר אבישי ברוורמן,Ministry for Negev and Galilee development not directly related to gifted youth.
04.02.71.13,אבטחה,לשכת השר אבישי ברוורמן,"Generic administrative expense, not related to gifted youth."
04.02.71.20,השתתפות במשרד החקלאות,לשכת השר אבישי ברוורמן,Ministry of Agriculture not related to gifted youth.
04.02.72.01,עבודה בלתי צמיתה,לשכת השר יעקב מרג'י,"Generic administrative expense, not related to gifted youth."
04.02.72.02,שעות נוספות,לשכת השר יעקב מרג'י,"Generic administrative expense, not related to gifted youth."
04.02.72.03,החזר הוצאות רכב,לשכת השר יעקב מרג'י,"Generic administrative expense, not related to gifted youth."
04.02.72.04,תפעול,לשכת השר יעקב מרג'י,"Generic administrative expense, not related to gifted youth."
04.02.72.05,שכר דירה וארנונה,לשכת סגן השר יצחק לוי,"Generic administrative expense, not related to gifted youth."
04.02.72.06,מחשוב ותקשורת,לשכת סגן השר יצחק לוי,"Generic administrative expense, not related to gifted youth."
04.02.72.07,"נסיעות לחו""ל",לשכת השר יעקב מרג'י,"Generic administrative expense, not related to gifted youth."
04.02.72.08,הקמת לשכה,לשכת סגן השר יצחק לוי,"Generic administrative expense, not related to gifted youth."
04.02.72.09,רכישת רכב,לשכת סגן השר יצחק לוי,"Generic administrative expense, not related to gifted youth."
04.02.72.10,אחזקת רכב ממשלתי,לשכת השר יעקב מרג'י,"Generic administrative expense, not related to gifted youth."
04.02.72.11,דלק לרכב ממשלתי,לשכת השר יעקב מרג'י,"Generic administrative expense, not related to gifted youth."
04.02.72.12,שכר דירה וארנונה,לשכת השר יעקב מרג'י,"Generic administrative expense, not related to gifted youth."
04.02.72.13,רזרבה קניות,לשכת השר יעקב מרג'י,"Generic administrative reserve, not related to gifted youth."
04.02.72.14,רזרבה שכר,לשכת השר יעקב מרג'י,"Generic administrative reserve, not related to gifted youth."
04.02.73.01,עבודה בלתי צמיתה,לשכת השר בני בגין,"Generic administrative expense, not related to gifted youth."
04.02.73.02,שעות נוספות,לשכת השר בני בגין,"Generic administrative expense, not related to gifted youth."
04.02.73.03,החזר הוצאות רכב,לשכת השר בני בגין,"Generic administrative expense, not related to gifted youth."
04.02.73.04,רזרבה שכר,לשכת השר בני בגין,"Generic administrative reserve, not related to gifted youth."
04.02.73.05,אחזקת רכב ממשלתי,לשכת השר בני בגין,"Generic administrative expense, not related to gifted youth."
04.02.73.06,"נסיעות לחו""ל",לשכת השר בני בגין,"Generic administrative expense, not related to gifted youth."
04.02.73.07,הוצאות ופעילות הלשכה,לשכת השר בני בגין,"Generic administrative expense, not related to gifted youth."
04.02.73.08,רזרבה קניות,לשכת השר בני בגין,"Generic administrative reserve, not related to gifted youth."
04.02.74.01,עבדוה בלתי צמיתה,לשכת סגן השר איוב קרא,"Generic administrative expense, not related to gifted youth."
04.02.74.02,שעות נוספות,לשכת סגן השר איוב קרא,"Generic administrative expense, not related to gifted youth."
04.02.74.03,החזר הוצאות רכב,לשכת סגן השר איוב קרא,"Generic administrative expense, not related to gifted youth."
04.02.74.04,רזרבה שכר,לשכת סגן השר איוב קרא,"Generic administrative reserve, not related to gifted youth."
04.02.74.05,אחזקת רכב ממשלתי,לשכת סגן השר איוב קרא,"Generic administrative expense, not related to gifted youth."
04.02.74.06,שכר דירה וארנונה,לשכת סגן השר איוב קרא,"Generic administrative expense, not related to gifted youth."
04.02.74.07,"נסיעות לחו""ל",לשכת סגן השר איוב קרא,"Generic administrative expense, not related to gifted youth."
04.02.74.08,הוצאות ופעילות הלשכה,לשכת סגן השר איוב קרא,"Generic administrative expense, not related to gifted youth."
04.02.74.09,רזרבה קניות,לשכת סגן השר איוב קרא,"Generic administrative reserve, not related to gifted youth."
04.02.75.01,עבודה בלתי צמיתה,לשכת השר יוסי פלד,"Generic administrative expense, not related to gifted youth."
04.02.75.02,שעות נוספות,לשכת השר יוסי פלד,"Generic administrative expense, not related to gifted youth."
04.02.75.03,החזר הוצ' רכב,לשכת השר יוסי פלד,"Generic administrative expense, not related to gifted youth."
04.02.75.04,תפעול,לשכת השר יוסי פלד,"Generic administrative expense, not related to gifted youth."
04.02.75.05,שכר דירה,לשכת השר יוסי פלד,"Generic administrative expense, not related to gifted youth."
04.02.75.06,ארנונה,לשכת השר יוסי פלד,"Generic administrative expense, not related to gifted youth."
04.02.75.07,"נסיעות לחו""ל",לשכת השר יוסי פלד,"Generic administrative expense, not related to gifted youth."
04.02.75.10,אחזקת רכב ממשלתי,לשכת השר יוסי פלד,"Generic administrative expense, not related to gifted youth."
04.02.75.11,דלק לרכב ממשלתי,לשכת השר יוסי פלד,"Generic administrative expense, not related to gifted youth."
04.02.75.13,פעילות הועדה לבדיקת העורף,לשכת השר יוסי פלד,Not related to gifted youth; committee for home front.
04.02.75.14,העסקת סטודנטים,לשכת השר יוסי פלד,"Generic employment of students, not specific to gifted youth."
04.02.75.15,רזרבה לקניות,לשכת השר יוסי פלד,"Generic reserve, not related to gifted youth."
04.02.75.16,רזרבה לשכר,לשכת השר יוסי פלד,"Generic reserve, not related to gifted youth."
04.02.75.20,ציון 50 שנה לפתיחת משפט אייכמן,לשכת השר יוסי פלד,"Historical event, not related to gifted youth."
04.02.76.01,"עב""צ",לשכת השרה גילה גמליאל,"Generic personnel, not related to gifted youth."
04.02.76.02,שעות נוספות,לשכת השרה גילה גמליאל,"Generic personnel, not related to gifted youth."
04.02.76.03,החזר הוצאות רכב,לשכת השרה גילה גמליאל,"Generic expenses, not related to gifted youth."
04.02.76.04,תפעול,לשכת השרה גילה גמליאל,"Generic operations, not related to gifted youth."
04.02.76.05,רזרבה שכר,לשכת השרה גילה גמליאל,"Generic reserve, not related to gifted youth."
04.02.76.06,שכר דירה וארנונה,לשכת השרה גילה גמליאל,"Generic expenses, not related to gifted youth."
04.02.76.07,אחזקת רכב ממשלתי,לשכת השרה גילה גמליאל,"Generic expenses, not related to gifted youth."
04.02.76.08,"נסיעות לחו""ל",לשכת השרה גילה גמליאל,"Generic expenses, not related to gifted youth."
04.02.76.09,הוצאות ופעילות הלשכה,לשכת השרה גילה גמליאל,"Generic office activities, not related to gifted youth."
04.02.76.10,אחזקת רכב ממשלתי,לשכת סגנית השר גילה,"Generic expenses, not related to gifted youth."
04.02.76.11,רזרבה קניות,לשכת השרה גילה גמליאל,"Generic reserve, not related to gifted youth."
04.02.78.01,עבודה בלתי צמיתה,לשכת השר משולם נהרי,"Generic personnel, not related to gifted youth."
04.02.78.02,שעות נוספות,לשכת השר משולם נהרי,"Generic personnel, not related to gifted youth."
04.02.78.03,החזר הוצאות רכב,לשכת השר משולם נהרי,"Generic expenses, not related to gifted youth."
04.02.78.04,תפעול,לשכת השר משולם נהרי,"Generic operations, not related to gifted youth."
04.02.78.05,"נסיעות לחו""ל",לשכת השר משולם נהרי,"Generic expenses, not related to gifted youth."
04.02.78.06,אחזקת רכב ממשלתי,לשכת השר משולם נהרי,"Generic expenses, not related to gifted youth."
04.02.78.07,דלק לרכב ממשלתי,לשכת השר משולם נהרי,"Generic expenses, not related to gifted youth."
04.02.78.08,רזרבה שכר,לשכת השר משולם נהרי,"Generic reserve, not related to gifted youth."
04.02.78.09,שכר דירה וארנונה,לשכת השר משולם נהרי,"Generic expenses, not related to gifted youth."
04.02.78.10,רזרבה קניות,לשכת השר משולם נהרי,"Generic reserve, not related to gifted youth."
04.02.78.11,חברה ומורשת ישראל,לשכת השר משולם נהרי,"Heritage activities, not related to gifted youth."
04.02.78.12,העלאת יהודי תימן,לשכת השר משולם נהרי,"Historical event, not related to gifted youth."
04.02.79.01,עבודה בלתי צמיתה,לשכת השר מיכאל איתן,"Generic personnel, not related to gifted youth."
04.02.79.02,שעות נוספות,לשכת השר מיכאל איתן,"Generic personnel, not related to gifted youth."
04.02.79.03,החזר הוצאות רכב,לשכת השר מיכאל איתן,"Generic expenses, not related to gifted youth."
04.02.79.04,תפעול,לשכת השר מיכאל איתן,"Generic operations, not related to gifted youth."
04.02.79.05,"נסיעות לחו""ל",לשכת השר מיכאל איתן,"Generic expenses, not related to gifted youth."
04.02.79.06,אחזקת רכב ממשלתי,לשכת השר מיכאל איתן,"Generic expenses, not related to gifted youth."
04.02.79.07,דלק לרכב ממשלתי,לשכת השר מיכאל איתן,"Generic expenses, not related to gifted youth."
04.02.79.08,העסקת יועצים,לשכת השר מיכאל איתן,"Generic consulting, not related to gifted youth."
04.02.79.09,רזרבה קניות,לשכת השר מיכאל איתן,"Generic reserve, not related to gifted youth."
04.02.79.10,שכר דירה וארנונה,לשכת השר מיכאל איתן,"Generic expenses, not related to gifted youth."
04.02.79.11,רזרבה שכר,לשכת השר מיכאל איתן,"Generic reserve, not related to gifted youth."
04.02.79.12,רפורמה בשירות לציבור,לשכת השר מיכאל איתן,"Public service reform, not related to gifted youth."
04.02.80.01,לשכת השר לעינייני גימלאים,לשכת השר לענייני,"Office for senior citizens, not gifted youth."
04.02.80.02,עבודה בלתי צמיתה,לשכת השר לענייני,"Generic personnel, not related to gifted youth."
04.02.80.03,שעות נוספות,לשכת השר לענייני,"Generic personnel, not related to gifted youth."
04.02.80.04,החזר הוצאות רכב,לשכת השר לענייני,"Generic expenses, not related to gifted youth."
04.02.80.05,תפעול,לשכת השר לענייני,"Generic operations, not related to gifted youth."
04.02.80.06,אחזקת רכב ממשלתי,לשכת השר לענייני,"Generic expenses, not related to gifted youth."
04.02.80.07,דלק לרכב ממשלתי,לשכת השר לענייני,"Generic expenses, not related to gifted youth."
04.02.80.08,אבטחת השר,לשכת השר לענייני,"Minister's security, not related to gifted youth."
04.02.80.09,השתתפות באבטחת השר,לשכת השר לענייני,"Minister's security, not related to gifted youth."
04.02.80.10,השתתפות במשרד הרווחה,שר לעינייני גימלאים,"Welfare ministry participation, not gifted youth."
04.02.80.11,"נסיעות לחו""ל",לשכת השר לענייני,"Generic expenses, not related to gifted youth."
04.02.81.49,פעילויות העשרה- רשויות מקומיות,המשרד לענייני גמלאים,"Enrichment for senior citizens, not gifted youth."
04.02.81.60,העשרה למבוגרים,המשרד לענייני גמלאים,"Enrichment for adults, not gifted youth."
04.02.82.01,עבודה בלתי צמיתה,המשרד לעניינים,"Generic personnel, not related to gifted youth."
04.02.82.02,שעות נוספות,המשרד לעניינים,"Generic personnel, not related to gifted youth."
04.02.82.03,החזר הוצאות רכב,המשרד לעניינים,"Generic expenses, not related to gifted youth."
04.02.82.04,העסקת סטודנטים,המשרד לעניינים,"Generic personnel, not related to gifted youth."
04.02.82.05,שעות אבטחה,המשרד לעניינים,"Generic security, not related to gifted youth."
04.02.82.06,תפעול,המשרד לעניינים,"Generic operations, not related to gifted youth."
04.02.82.07,אחזקה,המשרד לעניינים,"Generic maintenance, not related to gifted youth."
04.02.82.08,דאר וטלפונים,המשרד לעניינים,"Generic expenses, not related to gifted youth."
04.02.82.09,שכר דירה,המשרד לעניינים,"Generic expenses, not related to gifted youth."
04.02.82.10,ארנונה,המשרד לעניינים,"Generic expenses, not related to gifted youth."
04.02.82.11,אחזקת רכב ממשלתי,המשרד לעניינים,"Generic expenses, not related to gifted youth."
04.02.82.12,דלק לרכב ממשלתי,המשרד לעניינים,"Generic expenses, not related to gifted youth."
04.02.82.13,מחשוב,המשרד לעניינים,"Generic IT, not related to gifted youth."
04.02.82.14,אבטחה,המשרד לעניינים,"Generic security, not related to gifted youth."
04.02.82.15,"נסיעות לחו""ל",המשרד לעניינים,"Generic expenses, not related to gifted youth."
04.02.82.16,"פרויקטים, יועצים ומחקר",המשרד לעניינים,"Generic projects/consulting/research, not gifted youth."
04.02.82.17,רווחה,המשרד לעניינים,"Generic welfare, not related to gifted youth."
