code,title,office,domain,verdict,reason
05.51.11,מנהל הדיור והרכש,משרד האוצר,משרד האוצר ראשי,drop,"Housing and Procurement Administration, unrelated to subject"
05.51.12,רשות החברות הממשלתיות,משרד האוצר,משרד האוצר ראשי,drop,"Government Companies Authority, unrelated to subject"
05.51.13,מנהל הרכב הממשלתי,משרד האוצר,משרד האוצר ראשי,drop,"Government Vehicle Administration, unrelated to subject"
05.53.01,רזרבה,משרד האוצר,רזרבה למשרד האוצר,drop,"Generic reserve, unrelated to subject"
05.99.99,חשבון מעבר,משרד האוצר,חשבון מעבר,drop,"Generic transit account, unrelated to subject"
19.01.01,שירותים מרכזיים,"משרד המדע והחלל, התרבות",מינהל ושירותים כלליים,drop,"Central services, administrative, unrelated to subject"
19.01.02,אמרכלות,"משרד המדע והחלל, התרבות",מינהל ושירותים כלליים,drop,"Generic administration, unrelated to subject"
19.01.03,מחשוב,"משרד המדע והחלל, התרבות",מינהל ושירותים כלליים,drop,"Computing, administrative, unrelated to subject"
19.01.04,מינהל ושרותים כלליים-,"משרד המדע, התרבות",מינהל ושירותים כלליים,drop,"General administration and services, unrelated to subject"
19.01.05,"היל""ה",משרד המדע התרבות,מינהל ושירותים כלליים,ambiguous,"Opaque acronym, could contain relevant spending"
19.02.01,קשרים בינלאומיים והסברה,"משרד המדע, התרבות",קידום קשרים בינלאומיים,drop,"International relations and public diplomacy, unrelated to subject"
19.02.02,פרויקט לווין מדעי,משרד המדע התרבות,קידום קשרים בינלאומיים,drop,"Scientific satellite project, unrelated to gifted youth"
19.02.05,"תוכנית המו""פ של האיחוד","משרד המדע, התרבות",קידום קשרים בינלאומיים,drop,"EU R&D program, unrelated to gifted youth"
19.03.01,"מחקרים בינ""ל","משרד המדע, התרבות",מחקרים ופרוייקטים,drop,"International research, too broad for gifted youth"
19.03.02,מדע וקהילה,"משרד המדע, התרבות",מחקרים ופרוייקטים,ambiguous,"Science and community, may include gifted youth"
19.03.03,קליטת מדענים עולים,"משרד המדע, התרבות",מחקרים ופרוייקטים,drop,"Absorption of immigrant scientists, unrelated to subject"
19.04.01,קידום קשרים בינלאומיים,"משרד המדע והחלל, התרבות",מינהל מדע,drop,"Promotion of international relations, unrelated to subject"
19.04.02,"מחקרים, פרוייקטים","משרד המדע והחלל, התרבות",מינהל מדע,ambiguous,"Research, projects; could include gifted youth"
19.04.03,תשתיות מדעיות,"משרד המדע והחלל, התרבות",מינהל מדע,drop,"Scientific infrastructure, unrelated to gifted youth"
19.04.04,המועצה הלאומית למחקר,"משרד המדע והחלל, התרבות",מינהל מדע,drop,"National Research Council, too broad for gifted youth"
19.05.01,פיתוח תשתיות מדעיות,"משרד המדע, התרבות",תשתיות מדעיות,drop,"Development of scientific infrastructure, unrelated to subject"
19.05.04,תפעול ועדות וסקרים,"משרד המדע, התרבות",תשתיות מדעיות,drop,"Committees and surveys, administrative, unrelated to subject"
19.05.05,סוכנות החלל הישראלית,"משרד המדע, התרבות",תשתיות מדעיות,drop,"Israel Space Agency, unrelated to gifted youth"
19.07.01,רזרבה,"משרד המדע והחלל, התרבות",רזרבה,drop,"Generic reserve, unrelated to subject"
19.22.01,עובדי משרד,"משרד המדע, התרבות",אמרכלות ועובדי משרד,drop,"Ministry employees, administrative, unrelated to subject"
19.40.01,פעילות משרד המדע,"מדע, תרבות וספורט",משרד המדע,ambiguous,"Ministry of Science activity, could include gifted youth"
19.40.02,מחקר תשתיתי,"מדע, תרבות וספורט",משרד המדע,drop,"Infrastructural research, unrelated to gifted youth"
19.40.03,פעילות בינלאומית,"משרד המדע והחלל, התרבות",מנהל מדע,drop,"International activity, unrelated to gifted youth"
19.40.04,המועצה הלאומית למחקר,"מדע, תרבות וספורט",משרד המדע,drop,"National Research Council, too broad for gifted youth"
19.40.05,להבה- לצמצום הפער,"משרד המדע והחלל, התרבות",מנהל מדע,ambiguous,"Reducing the gap, could include gifted youth"
19.41.01,שכר,"מדע, תרבות וספורט",מטה המשרדים,drop,"Salaries, administrative, unrelated to subject"
19.41.02,תפעול,"מדע, תרבות וספורט",מטה המשרדים,drop,"Operations, administrative, unrelated to subject"
19.41.03,מרכז הסברה,"מדע, תרבות וספורט",מטה המשרדים,drop,"Information center, unrelated to gifted youth"
19.44.01,רזרבות פיסקאליות,"מדע, תרבות וספורט",רזרבות פיסקאליות,drop,"Fiscal reserves, unrelated to subject"
19.44.02,רזרבה לעמידה בכלל,"משרד המדע והחלל, התרבות",רזרבות פיסקאליות,drop,"Reserve for general compliance, unrelated to subject"
19.99.99,חשבון מעבר,"מדע, תרבות וספורט",חשבוןמעבר,drop,"Generic transit account, unrelated to subject"
20.21.02,פעולות לשכת הדובר,משרד החינוך,יחידות מטה,drop,"Spokesperson's office, administrative, unrelated to subject"
20.21.03,פעולות החשב,משרד החינוך,יחידות מטה,drop,"Accountant's activities, administrative, unrelated to subject"
20.21.04,פרסי ישראל,משרד החינוך,יחידות מטה,drop,"Israel Prizes, unrelated to gifted youth programs"
20.21.05,מיכון,משרד החינוך,יחידות מטה,drop,"Mechanization, administrative, unrelated to subject"
20.21.06,ארגוני הורים,משרד החינוך,יחידות מטה,drop,"Parent organizations, too broad for gifted youth"
20.21.07,מחקרים וסטטיסטיקה,משרד החינוך,יחידות מטה,ambiguous,"Research and statistics, could include gifted youth"
20.21.08,קשרי חוץ,משרד החינוך,יחידות מטה,drop,"Foreign relations, unrelated to gifted youth"
20.21.09,התאמת מערכת החינוך,משרד החינוך,יחידות מטה,ambiguous,"Adapting education system, could include gifted youth"
20.21.10,פעולות ויוזמות בחינוך,משרד החינוך והתרבות,יחידות מטה,ambiguous,"Activities and initiatives in education, very broad"
20.21.11,אגף החינוך הדתי,משרד החינוך,יחידות מטה,drop,"Religious Education Department, unrelated to gifted youth"
20.21.12,פעולות ויוזמות במערכת,משרד החינוך,יחידות מטה,ambiguous,"Activities and initiatives in system, very broad"
20.21.13,רזרבה לפעולות שונות,משרד החינוך,יחידות מטה,drop,"Reserve for various activities, generic, unrelated"
20.21.14,הקצבות לחינוך ותרבות,משרד החינוך,יחידות מטה,drop,"Allocations for education and culture, too broad"
20.21.15,פעולות הסברה באירועים,משרד החינוך,יחידות מטה,drop,"Public relations activities, unrelated to gifted youth"
20.21.16,הרשות הארצית למדידה,משרד החינוך,יחידות מטה,drop,"National Measurement Authority, too broad"
20.21.17,פעולות בשיתוף משרד,משרד החינוך,יחידות מטה,ambiguous,"Activities in cooperation with ministry, generic"
20.21.20,רזרבה להתייקרויות,משרד החינוך,יחידות מטה,drop,"Reserve for price increases, unrelated to subject"
20.21.21,רזרבה לשכר,משרד החינוך,יחידות מטה,drop,"Reserve for salaries, unrelated to subject"
20.22.01,עובדי משרד,משרד החינוך,אמרכלות ועובדי משרד,drop,"Ministry employees, administrative, unrelated to subject"
20.22.03,השתלמות והדרכה,משרד החינוך,אמרכלות ועובדי משרד,ambiguous,"Training and guidance, could include gifted education"
20.22.04,אחזקת המשרד,משרד החינוך,אמרכלות ועובדי משרד,drop,"Ministry maintenance, administrative, unrelated to subject"
20.22.05,פרסומים,משרד החינוך והתרבות,אמרכלות ועובדי משרד,ambiguous,"Publications, could include gifted education"
20.22.06,ביטחון ובטיחות במוסדות,משרד החינוך,אמרכלות ועובדי משרד,drop,"Security and safety in institutions, unrelated to subject"
20.22.07,ביטוח תלמידים ורכוש,משרד החינוך והתרבות,אמרכלות ועובדי משרד,drop,"Student and property insurance, unrelated to subject"
20.23.01,תנאי שרות,משרד החינוך,מינהל מורים,drop,"Service conditions, unrelated to gifted youth"
20.23.02,פעולות מיוחדות למורים,משרד החינוך,מינהל מורים,ambiguous,"Special activities for teachers, could include gifted"
20.23.03,תמריצים למורים,משרד החינוך,מינהל מורים,ambiguous,"Teacher incentives, could include gifted education"
20.23.04,חינוכאים ברשויות,משרד החינוך,מינהל מורים,drop,"Educators in authorities, too broad"
20.23.05,מוסדות להכשרת מורים,משרד החינוך,מינהל מורים,ambiguous,"Teacher training institutions, could train gifted teachers"
20.23.06,הלוואות מותנות לתלמידי,משרד החינוך,מינהל מורים,drop,"Conditional loans for students, too broad"
20.23.07,מרכזים פדגוגיים,משרד החינוך,מינהל מורים,ambiguous,"Pedagogical centers, could support gifted education"
20.23.08,השתלמות מורים וגננות,משרד החינוך,מינהל מורים,ambiguous,"Teacher training, could include gifted education"
20.23.09,"קורסים וימי עיון לעו""ה",משרד החינוך,מינהל מורים,ambiguous,"Courses for education staff, could include gifted"
20.23.10,קרנות ומענקי השתלמות,משרד החינוך,מינהל מורים,ambiguous,"Training funds and grants, could be for gifted"
20.23.11,פיתוח מנהיגות בית,משרד החינוך,מינהל מורים,drop,"School leadership development, too broad"
20.24.01,תכניות לקידום החינוך,משרד החינוך,מינהל פדגוגי-כללי,ambiguous,"Programs for educational advancement, could include gifted"
20.24.02,שירותי חינוך ורווחה,משרד החינוך,מינהל פדגוגי-כללי,drop,"Education and welfare services, too broad"
20.24.03,השתלמות בית ספרית,משרד החינוך והתרבות,מינהל פדגוגי-כללי,ambiguous,"School-based training, could include gifted education"
20.24.04,מענק ירושלים הבירה,משרד החינוך,מינהל פדגוגי-כללי,drop,"Jerusalem Capital Grant, unrelated to gifted youth"
20.24.05,הוראת המקצועות תוכניות,משרד החינוך,מינהל פדגוגי-כללי,ambiguous,"Subject teaching programs, could include gifted"
20.24.06,פעולות בחינוך הדרוזי,משרד החינוך,מינהל פדגוגי-כללי,drop,"Druze education, specific, unrelated to giftedness"
20.24.07,פעולות בחינוך הערבי,משרד החינוך,מינהל פדגוגי-כללי,drop,"Arab education, specific, unrelated to giftedness"
20.24.08,שירות פסיכולוגי,משרד החינוך,מינהל פדגוגי-כללי,ambiguous,"Psychological service, could serve gifted students"
20.24.09,חינוך יהודי בתפוצות,משרד החינוך,מינהל פדגוגי-כללי,drop,"Jewish education in diaspora, unrelated to subject"
20.24.10,תמיכות מיוחדות,משרד החינוך,מינהל פדגוגי-כללי,ambiguous,"Special support, could be for gifted students"
20.24.11,כח עזר פדגוגי,משרד החינוך,מינהל פדגוגי-כללי,drop,"Pedagogical auxiliary staff, too broad"
20.24.12,"מתנס""ים",משרד החינוך,מינהל פדגוגי-כללי,ambiguous,"Community centers, could have gifted youth programs"
20.24.13,מורשת יהדות ספרד,משרד החינוך והתרבות,מינהל פדגוגי-כללי,drop,"Sephardic Jewish heritage, unrelated to gifted youth"
20.24.14,חינוך לא פורמאלי,משרד החינוך,מינהל פדגוגי-כללי,ambiguous,"Non-formal education, could include gifted youth"
20.24.16,חינוך מבוגרים,משרד החינוך,מינהל פדגוגי-כללי,drop,"Adult education, unrelated to gifted youth"
20.24.17,תוכניות ויוזמות,משרד החינוך,מינהל פדגוגי-כללי,ambiguous,"Programs and initiatives, very broad"
20.24.18,חינוך לדמוקרטיה ויהדות,משרד החינוך,מינהל פדגוגי-כללי,drop,"Education for democracy and Judaism, unrelated to subject"
20.24.19,המזכירות הפדגוגית,משרד החינוך,מינהל פדגוגי-כללי,ambiguous,"Pedagogical Secretariat, could oversee gifted education"
20.24.20,הטמעת הרפורמה במערכת,משרד החינוך,מינהל פדגוגי-כללי,ambiguous,"System reform implementation, could include gifted education"
20.30.03,ישובים נתמכים,משרד החינוך,הסעות הצטיידות ופיתוח,drop,"Supported localities, unrelated to gifted youth"
20.30.04,ייעוץ ופיקוח על הבניה,משרד החינוך,הסעות הצטיידות ופיתוח,drop,"Construction consulting and supervision, unrelated to subject"
20.30.05,הסעת תלמידים,משרד החינוך,הסעות הצטיידות ופיתוח,drop,"הסעת תלמידים כללית, לא ספציפית למחוננים."
20.30.06,הסעות מורים לבתי ספר,משרד החינוך,הסעות הצטיידות ופיתוח,drop,"הסעת מורים כללית, לא ספציפית למחוננים."
20.30.07,בתי ספר חקלאיים,משרד החינוך,הסעות הצטיידות ופיתוח,drop,בתי ספר חקלאיים אינם קשורים לנוער מחונן.
20.30.08,מוסדות להכשרת  עובדי,משרד החינוך והתרבות,הסעות הצטיידות ופיתוח,ambiguous,"כותרת כללית, ייתכן קשר להכשרת עובדים."
20.30.09,פיתוח לטלויזיה הלימודית,משרד החינוך,הסעות הצטיידות ופיתוח,drop,"טלוויזיה לימודית כללית, לא ספציפית למחוננים."
20.30.10,העברה לתקציב פיתוח,משרד החינוך והתרבות,הסעות הצטיידות ופיתוח,ambiguous,"כותרת אדמיניסטרטיבית כללית, ייתכן קשר."
20.30.11,מענקים לפיתוח מבני,משרד החינוך,הסעות הצטיידות ופיתוח,drop,"פיתוח מבנים כללי, לא ספציפי לנוער מחונן."
20.30.12,תכנון מבני חינוך,משרד החינוך והתרבות,הסעות הצטיידות ופיתוח,drop,"תכנון מבני חינוך כללי, לא ספציפי למחוננים."
20.30.13,שיפוץ מבני חינוך,משרד החינוך,הסעות הצטיידות ופיתוח,drop,"שיפוץ מבני חינוך כללי, לא ספציפי למחוננים."
20.30.14,פרויקטים במיכון,משרד החינוך התרבות,הסעות הצטיידות ופיתוח,drop,פרויקטים במיכון אינם קשורים לנוער מחונן.
20.30.15,"שיפוצים והצטיידות בבי""ס",משרד החינוך,הסעות הצטיידות ופיתוח,drop,"שיפוצים והצטיידות כלליים, לא ספציפיים למחוננים."
20.33.01,כח אדם,משרד החינוך,טלויזיה חינוכית,ambiguous,"כותרת כללית, ייתכן קשר לתוכניות טלוויזיה."
20.33.02,הפקות עצמיות,משרד החינוך,טלויזיה חינוכית,ambiguous,"הפקות טלוויזיה, ייתכן תוכן למחוננים."
20.33.03,הוצאות שידור,משרד החינוך,טלויזיה חינוכית,drop,"הוצאות שידור כלליות, לא ספציפיות למחוננים."
20.33.04,הנהלה וכלליות,משרד החינוך,טלויזיה חינוכית,ambiguous,"כותרת אדמיניסטרטיבית כללית, ייתכן קשר."
20.33.05,שידורים בערוץ השני,משרד החינוך והתרבות,טלויזיה חינוכית,drop,"שידורים כלליים, לא ספציפיים לנוער מחונן."
20.33.06,הפקה ושידור בכבלים,משרד החינוך והתרבות,טלויזיה חינוכית,drop,"הפקה ושידור כלליים, לא ספציפיים למחוננים."
20.33.40,רזרבה להתייקרויות,משרד החינוך והתרבות,טלויזיה חינוכית,ambiguous,"רזרבה כללית, ייתכן קשר עקיף."
20.40.01,מטה המשרד,משרד החינוך,מטה המשרד,ambiguous,"כותרת אדמיניסטרטיבית כללית, ייתכן קשר."
20.40.02,פעולות מטה מרכזיות,משרד החינוך,מטה המשרד,ambiguous,"כותרת אדמיניסטרטיבית כללית, ייתכן קשר."
20.40.03,תפעול ואחזקת המשרד,משרד החינוך,מטה המשרד,ambiguous,"כותרת אדמיניסטרטיבית כללית, ייתכן קשר."
20.41.01,חינוך מיוחד,משרד החינוך,חינוך מיוחד,drop,חינוך מיוחד אינו נוער מחונן.
20.46.01,קידום ילדים ונוער,משרד החינוך,תכניות חינוכיות משלימות,ambiguous,"כותרת כללית, ייתכן כולל נוער מחונן."
20.46.02,פעילויות ופרויקטים,משרד החינוך,תכניות חינוכיות משלימות,ambiguous,"כותרת כללית, ייתכן כולל נוער מחונן."
20.46.03,שירות פסיכולוגי-חינוכי,משרד החינוך,תכניות חינוכיות משלימות,ambiguous,שירות פסיכולוגי-חינוכי עשוי לכלול מחוננים.
20.46.04,חינוך בלתי פורמאלי,משרד החינוך,תכניות חינוכיות משלימות,ambiguous,חינוך בלתי פורמלי עשוי לכלול תוכניות מחוננים.
20.46.05,הארכת יום הלימודים,משרד החינוך,תכניות חינוכיות משלימות,drop,"הארכת יום לימודים כללית, לא ספציפית למחוננים."
20.46.06,"תקשוב,טכנולוגיה ומדעים",משרד החינוך,תכניות חינוכיות משלימות,ambiguous,תחומי טכנולוגיה ומדעים רלוונטיים לנוער מחונן.
20.46.07,תכניות מחוננים,משרד החינוך,תכניות חינוכיות משלימות,keep,התוכנית עוסקת ישירות בנוער מחונן.
20.46.08,חינוך מבוגרים,משרד החינוך,תכניות חינוכיות משלימות,drop,חינוך מבוגרים אינו נוער מחונן.
20.47.01,הכשרה וקידום מקצועי של,משרד החינוך,מינהל עובדי הוראה,ambiguous,הכשרת מורים עשויה לכלול הוראת מחוננים.
20.47.02,תנאי שירות של עובדי,משרד החינוך,מינהל עובדי הוראה,drop,"תנאי שירות כלליים, לא ספציפיים למחוננים."
20.48.01,שירותי היקף במערכת,משרד החינוך,שירותי עזר והסעות,ambiguous,"כותרת כללית, ייתכן קשר עקיף."
20.48.02,הסעות תלמידים,משרד החינוך,שירותי עזר והסעות,drop,"הסעת תלמידים כללית, לא ספציפית למחוננים."
20.48.03,"מענקים לפיתוח, שיפוצים",משרד החינוך,שירותי עזר והסעות,drop,"מענקים לפיתוח ושיפוצים כלליים, לא למחוננים."
20.50.01,טלויזיה חינוכית,משרד החינוך,טלויזיה חינוכית,ambiguous,טלוויזיה חינוכית עשויה לכלול תוכניות למחוננים.
20.51.01,רזרבה להתייקרויות,משרד החינוך,רזרבות,ambiguous,"רזרבה כללית, ייתכן קשר עקיף."
20.51.02,רזרבה לעמידה במגבלה,משרד החינוך,רזרבות,ambiguous,"רזרבה כללית, ייתכן קשר עקיף."
20.60.01,פעילויות מטה מרכזיות -,משרד החינוך,יחידות מטה,ambiguous,"כותרת אדמיניסטרטיבית כללית, ייתכן קשר."
20.60.02,המשרד להשכלה גבוהה,משרד החינוך,יחידות מטה,drop,השכלה גבוהה אינה נוער מחונן.
20.60.03,הרשות הארצית למדידה,משרד החינוך,יחידות מטה,ambiguous,רשות מדידה עשויה לכלול איתור מחוננים.
20.61.01,חינוך מיוחד,משרד החינוך,חינוך מיוחד,drop,חינוך מיוחד אינו נוער מחונן.
20.65.01,"שירותי עזר, הסעות",משרד החינוך,"שירותי עזר, הסעות",drop,"שירותי עזר והסעות כלליים, לא ספציפיים למחוננים."
20.67.01,פעילויות ופרוייקטים,משרד החינוך,פעולות משלימות לקידום,ambiguous,"כותרת כללית, ייתכן כולל נוער מחונן."
20.67.02,הארכת יום הלימודים,משרד החינוך,פעולות משלימות לקידום,drop,"הארכת יום לימודים כללית, לא ספציפית למחוננים."
20.67.03,מינהל החינוך הדתי,משרד החינוך,פעולות משלימות לקידום,drop,חינוך דתי אינו קשור לנוער מחונן.
20.68.01,תנאי שירות והכשרת,משרד החינוך,מינהל עובדי הוראה,ambiguous,הכשרת מורים עשויה לכלול הוראת מחוננים.
20.70.01,רזרבה להתייקרויות,משרד החינוך,רזרבות,ambiguous,"רזרבה כללית, ייתכן קשר עקיף."
20.70.02,רזרבה לעמידה במגבלה,משרד החינוך,רזרבות,ambiguous,"רזרבה כללית, ייתכן קשר עקיף."
20.99.99,חשבון מעבר,משרד החינוך,חשבון מעבר,ambiguous,"כותרת אדמיניסטרטיבית כללית, ייתכן קשר."
21.01.01,מינהל הועדה לתכנון,השכלה גבוהה,תחום פעולה כללי,drop,השכלה גבוהה אינה נוער מחונן.
21.02.01,השתתפות בתקציבי,השכלה גבוהה,השתתפות בתקציב המוסדות,drop,השכלה גבוהה אינה נוער מחונן.
21.02.02,השתתפות בתקציבי מוסדות,השכלה גבוהה,השתתפות בתקציב המוסדות,drop,השכלה גבוהה אינה נוער מחונן.
21.03.01,פעולות מחקר שונות,השכלה גבוהה,השתתפות בפעולות,drop,השכלה גבוהה אינה נוער מחונן.
21.03.02,הקרן הלאומית למדע,השכלה גבוהה,השתתפות בפעולות,drop,השכלה גבוהה אינה נוער מחונן.
21.03.04,מכינות קדם אקדמיות,השכלה גבוהה,השתתפות בפעולות,drop,השכלה גבוהה אינה נוער מחונן.
21.03.07,מרכז הסיוע לסטודנטים,השכלה גבוהה,השתתפות בפעולות,drop,השכלה גבוהה אינה נוער מחונן.
21.04.01,השתתפות בתוכנית גלעדי,השכלה גבוהה,פעולות עם משרדים,drop,השכלה גבוהה אינה נוער מחונן.
21.04.10,השתתפות בתקציב,השכלה גבוהה,פעולות עם משרדים,drop,השכלה גבוהה אינה נוער מחונן.
21.04.12,השתתפות בהוראת חשבונאות,השכלה גבוהה,פעולות עם משרדים,drop,השכלה גבוהה אינה נוער מחונן.
21.05.01,רזרבה להתייקרויות,השכלה גבוהה,רזרבה להתייקרויות,drop,רזרבה להשכלה גבוהה אינה נוער מחונן.
21.06.01,מענקים לפיתוח מוסדות,השכלה גבוהה,פיתוח מוסדות להשכלה,drop,השכלה גבוהה אינה נוער מחונן.
21.06.03,"מינהל ות""ת",השכלה גבוהה,פיתוח מוסדות להשכלה,drop,השכלה גבוהה אינה נוער מחונן.
21.10.01,"מנהל מל""ג/ות""ת",ההשכלה הגבוהה,מטה,drop,השכלה גבוהה אינה נוער מחונן.
21.11.01,השכלה גבוהה,ההשכלה הגבוהה,השכלה גבוהה,drop,השכלה גבוהה אינה נוער מחונן.
21.11.02,סיוע לסטודנטים,ההשכלה הגבוהה,השכלה גבוהה,drop,השכלה גבוהה אינה נוער מחונן.
21.11.03,השתתפות בקרנות וארגוני,ההשכלה הגבוהה,השכלה גבוהה,drop,השכלה גבוהה אינה נוער מחונן.
21.12.01,רזרבה,ההשכלה הגבוהה,רזרבה,drop,רזרבה להשכלה גבוהה אינה נוער מחונן.
60.02.10,בניית כיתות לימוד,חינוך,תכנית פיתוח חינוך,drop,"בניית כיתות כללית, לא ספציפית למחוננים."
60.02.12,בניית אולמות ספורט בבתי,חינוך,תכנית פיתוח חינוך,drop,"בניית אולמות ספורט כללית, לא ספציפית למחוננים."
60.02.15,תשתיות היקפיות למבני,חינוך,תכנית פיתוח חינוך,drop,"תשתיות כלליות, לא ספציפיות לנוער מחונן."
60.03.01,מענקים להצטידות,חינוך,הצטידות מבני חינוך,drop,"מענקים להצטיידות כלליים, לא ספציפיים למחוננים."
60.04.01,רזרבה להתייקרויות,חינוך,רזרבה להתייקרויות,ambiguous,"רזרבה כללית, ייתכן קשר עקיף."
60.06.01,חידוש מבנים במערכת,חינוך,חידוש מבנים,drop,"חידוש מבנים כללי, לא ספציפי לנוער מחונן."
60.07.01,פיתוח מכללות להכשרת,חינוך,פיתוח מכללות להכשרת,ambiguous,פיתוח מכללות עשוי לכלול הכשרת מורים למחוננים.
60.08.01,רזרבה לעמידה ביעדים,חינוך,רזרבה,ambiguous,"רזרבה כללית, ייתכן קשר עקיף."
60.09.01,רזרבה ליישום מסקנות כח,חינוך,רזרבה ליישום מסקנות כח,ambiguous,"רזרבה כללית, ייתכן קשר עקיף."
89.04.01,רזרבות להתייקרויות,מפעלי משרד ראש הממשלה,רזרבות להתייקרויות,drop,רזרבה למשרד ראש הממשלה אינה קשורה.
89.50.01,רזרבות,מפעלי משרד ראש הממשלה,רזרבה,drop,רזרבה למשרד ראש הממשלה אינה קשורה.
89.69.99,חשבון מעבר,"מפעלי משרד ראה""מ והאוצר",חשבון מעבר,drop,חשבון מעבר למשרד ראש הממשלה אינו קשור.
