code,title,office,domain,program,economic_class,functional_class,program_code,first_year,last_year
04.02.74.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר איוב קרא,שכר,ראש הממשלה,04.02.74,2009,2014
04.02.74.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר איוב קרא,שכר,ראש הממשלה,04.02.74,2009,2014
04.02.74.04,רזרבה שכר,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר איוב קרא,שכר,ראש הממשלה,04.02.74,2010,2014
04.02.74.05,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר איוב קרא,העברות  פנים תקציביות,ראש הממשלה,04.02.74,2009,2014
04.02.74.06,שכר דירה וארנונה,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר איוב קרא,העברות  פנים תקציביות,ראש הממשלה,04.02.74,2009,2014
04.02.74.07,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר איוב קרא,קניות,ראש הממשלה,04.02.74,2009,2014
04.02.74.08,הוצאות ופעילות הלשכה,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר איוב קרא,קניות,ראש הממשלה,04.02.74,2009,2014
04.02.74.09,רזרבה קניות,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר איוב קרא,קניות,ראש הממשלה,04.02.74,2010,2014
04.02.75.01,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,שכר,ראש הממשלה,04.02.75,2003,2014
04.02.75.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,שכר,ראש הממשלה,04.02.75,2003,2014
04.02.75.03,החזר הוצ' רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,שכר,ראש הממשלה,04.02.75,2003,2014
04.02.75.04,תפעול,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,קניות,ראש הממשלה,04.02.75,2003,2014
04.02.75.05,שכר דירה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,העברות  פנים תקציביות,ראש הממשלה,04.02.75,2007,2014
04.02.75.06,ארנונה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,קניות,ראש הממשלה,04.02.75,2007,2012
04.02.75.07,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,קניות,ראש הממשלה,04.02.75,2003,2014
04.02.75.10,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,העברות  פנים תקציביות,ראש הממשלה,04.02.75,2003,2014
04.02.75.11,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,קניות,ראש הממשלה,04.02.75,2003,2012
04.02.75.13,פעילות הועדה לבדיקת העורף,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,קניות,ראש הממשלה,04.02.75,2008,2009
04.02.75.14,העסקת סטודנטים,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,שכר,ראש הממשלה,04.02.75,2008,2011
04.02.75.15,רזרבה לקניות,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,קניות,ראש הממשלה,04.02.75,2010,2014
04.02.75.16,רזרבה לשכר,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,שכר,ראש הממשלה,04.02.75,2010,2014
04.02.75.20,ציון 50 שנה לפתיחת משפט אייכמן,משרד ראש הממשלה,ראשות הממשלה,לשכת השר יוסי פלד,קניות,ראש הממשלה,04.02.75,2011,2012
04.02.76.01,"עב""צ",משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,שכר,ראש הממשלה,04.02.76,2003,2014
04.02.76.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,שכר,ראש הממשלה,04.02.76,2003,2014
04.02.76.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,שכר,ראש הממשלה,04.02.76,2003,2014
04.02.76.04,תפעול,משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,קניות,ראש הממשלה,04.02.76,2003,2011
04.02.76.05,רזרבה שכר,משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,שכר,ראש הממשלה,04.02.76,2010,2014
04.02.76.06,שכר דירה וארנונה,משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,העברות  פנים תקציביות,ראש הממשלה,04.02.76,2009,2014
04.02.76.07,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,קניות,ראש הממשלה,04.02.76,2003,2014
04.02.76.08,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,קניות,ראש הממשלה,04.02.76,2009,2014
04.02.76.09,הוצאות ופעילות הלשכה,משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,קניות,ראש הממשלה,04.02.76,2009,2014
04.02.76.10,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת סגנית השר גילה,העברות  פנים תקציביות,ראש הממשלה,04.02.76,2003,2009
04.02.76.11,רזרבה קניות,משרד ראש הממשלה,ראשות הממשלה,לשכת השרה גילה גמליאל,קניות,ראש הממשלה,04.02.76,2003,2014
04.02.77.01,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,שכר,ראש הממשלה,04.02.77,2003,2014
04.02.77.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,שכר,ראש הממשלה,04.02.77,2003,2014
04.02.77.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,שכר,ראש הממשלה,04.02.77,2003,2014
04.02.77.04,סטודנטים,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,שכר,ראש הממשלה,04.02.77,2003,2014
04.02.77.05,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2003,2008
04.02.77.06,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2003,2014
04.02.77.07,תפעול,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2003,2014
04.02.77.08,דואר וטלפונים,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,קניות,ראש הממשלה,04.02.77,2003,2008
04.02.77.09,מחשוב,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2003,2014
04.02.77.10,שכר דירה,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2003,2014
04.02.77.11,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2003,2014
04.02.77.12,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2009,2014
04.02.77.13,אבטחה,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2009,2014
04.02.77.21,ייעוץ - חטיבת תפוצות,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2003,2009
04.02.77.22,הסברה ופרסום - חטיבת תפוצות,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2003,2009
04.02.77.23,"פרוייקט ""זכות מלידה""",משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,העברות,ראש הממשלה,04.02.77,2003,2011
04.02.77.24,תפעול - חטיבת תפוצות,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2003,2009
04.02.77.25,פיצוי לפי ס' 80,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,העברות,ראש הממשלה,04.02.77,2008,2009
04.02.77.26,"רזרבה להתייקרויות לפרוייקט ""זכות מלידה""",משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,העברות,ראש הממשלה,04.02.77,2005,2014
04.02.77.27,פרוייקט זכות מלידה - הרשאה להתחייב,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2008,2010
04.02.77.31,ייעוץ - חטיבת חברה,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2003,2009
04.02.77.32,תפעול - חטיבת חברה,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2003,2009
04.02.77.33,השתתפות משרד החינוך,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2004,2006
04.02.77.34,מאבק באנטישמיות,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2004,2010
04.02.77.35,ייעוץ משפטי,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2004,2010
04.02.77.36,הכנסות מגורמי חוץ,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,הכנסות מיועדות,ראש הממשלה,04.02.77,2004,2006
04.02.77.37,הקמת אתר הנצחה בלטרון,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,העברות,ראש הממשלה,04.02.77,2004,2006
04.02.77.38,השתתפות ממשרד הביטחון,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2004,2006
04.02.77.39,השתתפות ממשרד הפנים,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2004,2006
04.02.77.40,השתתפות נציבות המים,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2004,2006
04.02.77.41,השתתפות משרד החינוך,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2004,2006
04.02.77.42,השתתפות משרד התשתיות,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2004,2006
04.02.77.43,השתתפות משרד השיכון,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2005,2005
04.02.77.44,רזרבה למלחמה באנטישמיות,משרד  ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,קניות,ראש הממשלה,04.02.77,2005,2007
04.02.77.45,אירועי שישים שנה לנצחון על גרמניה הנאצית,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,קניות,ראש הממשלה,04.02.77,2005,2008
04.02.77.46,השתתפות במשרד החינוך,משרד  ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2005,2007
04.02.77.47,חיזוק הקשר עם ירושלים,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,קניות,ראש הממשלה,04.02.77,2005,2008
04.02.77.48,השתתפות משרד החקלאות,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2005,2008
04.02.77.49,השתתפות משרד הפנים,משרד  ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2005,2007
04.02.77.50,השתתפות משרד האוצר,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2005,2008
04.02.77.51,השתתפות משרד החינוך,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2005,2008
04.02.77.52,השתתפות גורמי חוץ,משרד  ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,הכנסות מיועדות,ראש הממשלה,04.02.77,2005,2007
04.02.77.53,השתתפות במשרד הביטחון - מדליות לוטרנים,משרד ראש הממשלה,ראשות הממשלה,חטיבת חברה ותפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2005,2008
04.02.77.54,אירוע יום ירושלים ושבועות בהשתתפות משרד החקלאות,משרד ראש הממשלה,ראשות הממשלה,לשכת סגן השר מיכאל,קניות,ראש הממשלה,04.02.77,2005,2006
04.02.77.60,פעולות הסברה ותפוצות,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2007,2014
04.02.77.61,השתתפות במשרד החוץ - פורום גלובאלי,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2008,2012
04.02.77.62,סטודנטים,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,שכר,ראש הממשלה,04.02.77,2008,2010
04.02.77.63,רזרבה שכר,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,שכר,ראש הממשלה,04.02.77,2009,2014
04.02.77.64,שידורי רשות השידור הפרסית,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2010,2012
04.02.77.65,השתתפות בנתיב,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,העברות  פנים תקציביות,ראש הממשלה,04.02.77,2011,2013
04.02.77.80,רזרבה לפרוייקט הללויה,משרד ראש הממשלה,ראשות הממשלה,משרד ההסברה והתפוצות,קניות,ראש הממשלה,04.02.77,2011,2013
04.02.78.01,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,שכר,ראש הממשלה,04.02.78,2005,2014
04.02.78.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,שכר,ראש הממשלה,04.02.78,2005,2014
04.02.78.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,שכר,ראש הממשלה,04.02.78,2005,2014
04.02.78.04,תפעול,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,קניות,ראש הממשלה,04.02.78,2005,2014
04.02.78.05,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,קניות,ראש הממשלה,04.02.78,2005,2014
04.02.78.06,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,העברות  פנים תקציביות,ראש הממשלה,04.02.78,2005,2014
04.02.78.07,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,קניות,ראש הממשלה,04.02.78,2005,2010
04.02.78.08,רזרבה שכר,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,שכר,ראש הממשלה,04.02.78,2010,2014
04.02.78.09,שכר דירה וארנונה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,קניות,ראש הממשלה,04.02.78,2009,2014
04.02.78.10,רזרבה קניות,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,קניות,ראש הממשלה,04.02.78,2009,2014
04.02.78.11,חברה ומורשת ישראל,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,קניות,ראש הממשלה,04.02.78,2010,2014
04.02.78.12,העלאת יהודי תימן,משרד ראש הממשלה,ראשות הממשלה,לשכת השר משולם נהרי,קניות,ראש הממשלה,04.02.78,2010,2014
04.02.79.01,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,שכר,ראש הממשלה,04.02.79,2005,2014
04.02.79.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,שכר,ראש הממשלה,04.02.79,2005,2014
04.02.79.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,שכר,ראש הממשלה,04.02.79,2005,2014
04.02.79.04,תפעול,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,קניות,ראש הממשלה,04.02.79,2005,2014
04.02.79.05,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,קניות,ראש הממשלה,04.02.79,2005,2014
04.02.79.06,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,קניות,ראש הממשלה,04.02.79,2005,2014
04.02.79.07,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,קניות,ראש הממשלה,04.02.79,2005,2012
04.02.79.08,העסקת יועצים,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,קניות,ראש הממשלה,04.02.79,2008,2012
04.02.79.09,רזרבה קניות,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,קניות,ראש הממשלה,04.02.79,2010,2014
04.02.79.10,שכר דירה וארנונה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,קניות,ראש הממשלה,04.02.79,2009,2014
04.02.79.11,רזרבה שכר,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,שכר,ראש הממשלה,04.02.79,2010,2014
04.02.79.12,רפורמה בשירות לציבור,משרד ראש הממשלה,ראשות הממשלה,לשכת השר מיכאל איתן,קניות,ראש הממשלה,04.02.79,2010,2014
04.02.80.01,לשכת השר לעינייני גימלאים,משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,קניות,ראש הממשלה,04.02.80,2006,2008
04.02.80.02,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,שכר,ראש הממשלה,04.02.80,2006,2014
04.02.80.03,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,שכר,ראש הממשלה,04.02.80,2006,2014
04.02.80.04,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,שכר,ראש הממשלה,04.02.80,2006,2014
04.02.80.05,תפעול,משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,קניות,ראש הממשלה,04.02.80,2006,2014
04.02.80.06,אחזקת רכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,העברות  פנים תקציביות,ראש הממשלה,04.02.80,2006,2014
04.02.80.07,דלק לרכב ממשלתי,משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,קניות,ראש הממשלה,04.02.80,2006,2014
04.02.80.08,אבטחת השר,משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,קניות,ראש הממשלה,04.02.80,2006,2012
04.02.80.09,השתתפות באבטחת השר,משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,העברות  פנים תקציביות,ראש הממשלה,04.02.80,2007,2010
04.02.80.10,השתתפות במשרד הרווחה,משרד  ראש הממשלה,ראשות הממשלה,שר לעינייני גימלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.80,2007,2007
04.02.80.11,"נסיעות לחו""ל",משרד ראש הממשלה,ראשות הממשלה,לשכת השר לענייני,קניות,ראש הממשלה,04.02.80,2007,2014
04.02.81.01,עבודה בלתי צמיתה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,שכר,ראש הממשלה,04.02.81,2006,2014
04.02.81.02,שעות נוספות,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,שכר,ראש הממשלה,04.02.81,2006,2014
04.02.81.03,החזר הוצאות רכב,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,שכר,ראש הממשלה,04.02.81,2006,2014
04.02.81.04,תפעול,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2006,2014
04.02.81.05,שכר דירה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2006,2014
04.02.81.06,ארנונה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2006,2014
04.02.81.07,רכישת רכבים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2006,2013
04.02.81.08,"פרוייקטים, מחקרים וייעוץ",משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2006,2014
04.02.81.09,רזרבה לפעילות המנהלת,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2006,2014
04.02.81.10,השתתפות במשרד  הרווחה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2006,2012
04.02.81.11,השתתפות במשרד הבריאות,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2006,2014
04.02.81.12,השתתפות במשרד השיכון,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2007,2012
04.02.81.13,השתתפות במשרד החינוך,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2007,2014
04.02.81.14,השתתפות במשרד השיכון,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2009,2014
04.02.81.15,חיזוק אוכלוסיות חלשות - צפון,משרד  ראש הממשלה,ראשות הממשלה,מנהלת לטיפול בגמלאים,קניות,ראש הממשלה,04.02.81,2007,2007
04.02.81.16,חיזוק תשתיות פיזיות - צפון,משרד  ראש הממשלה,ראשות הממשלה,מנהלת לטיפול בגמלאים,קניות,ראש הממשלה,04.02.81,2007,2007
04.02.81.17,העסקת סטודנטים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,שכר,ראש הממשלה,04.02.81,2007,2014
04.02.81.18,השתתפות במשרד הבריאות,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2007,2009
04.02.81.19,פרויקטים - הרשאה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2007,2013
04.02.81.20,"שיא כ""א - האגף לחינוך מבוגרים",משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,שכר,ראש הממשלה,04.02.81,2007,2014
04.02.81.21,רזרבה לעמידה ביעד ההוצאה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2008,2014
04.02.81.22,השתתפות בלשכת הפרסום הממשלתית,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2008,2014
04.02.81.23,השתתפות במשרד המדע והתרבות,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2008,2013
04.02.81.27,השתתפות בפיקוד העורף - מקלטים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2007,2012
04.02.81.28,פרוייקט לקידום תעסוקה בירושלים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2007,2009
04.02.81.30,השתתפות בדיור הממשלתי,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2007,2009
04.02.81.31,פעילות להשבת רכוש יהודי מתקופת השואה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות,ראש הממשלה,04.02.81,2008,2014
04.02.81.32,תמיכה במוסדות ציבור הפועלים להשגת פיצויים לנרדפי הנאצים ועוזריהם,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות,ראש הממשלה,04.02.81,2008,2014
04.02.81.33,תמיכה בארגוני גימלאים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות,ראש הממשלה,04.02.81,2008,2013
04.02.81.34,רזרבה להשתתפויות,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2008,2012
04.02.81.35,השתתפות במשרד הפנים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2008,2010
04.02.81.36,השתתפות במשרד ראש הממשלה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2008,2010
04.02.81.37,השתתפות במשרד התיירות,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2008,2011
04.02.81.38,השתתפות משרד הרווחה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2008,2012
04.02.81.39,רווחה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2008,2014
04.02.81.40,השתתפות במשרד הביטחון,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות  פנים תקציביות,ראש הממשלה,04.02.81,2008,2012
04.02.81.41,מכון טרזין,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,קניות,ראש הממשלה,04.02.81,2010,2014
04.02.81.43,תמיכה בגופים- קורסים להעשרת מבוגרים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות,ראש הממשלה,04.02.81,2009,2014
04.02.81.49,פעילויות העשרה- רשויות מקומיות,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות,ראש הממשלה,04.02.81,2009,2014
04.02.81.55,סימנרים ללימוד מבוגרים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות,ראש הממשלה,04.02.81,2009,2014
04.02.81.58,מסדות ציבור למבוגרים- תמיכה,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות,ראש הממשלה,04.02.81,2009,2014
04.02.81.59,הנחלת המורשת- תמיכה בגופים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות,ראש הממשלה,04.02.81,2009,2014
04.02.81.60,העשרה למבוגרים,משרד ראש הממשלה,ראשות הממשלה,המשרד לענייני גמלאים,העברות,ראש הממשלה,04.02.81,2009,2014
