code,year,amount_allocated,amount_revised,amount_used
38.02.01.12,1997,0,2948000,1242610
38.02.01.12,1998,0,1575000,1575000
38.02.01.12,1999,0,0,0
38.02.01.12,2000,0,0,0
38.02.01.13,1997,0,0,0
38.02.01.14,1997,0,0,0
38.02.01.14,1998,0,1900000,0
38.02.01.14,1999,6006000,393000,0
38.02.01.14,2000,0,0,0
38.02.01.14,2001,0,0,0
38.02.01.14,2002,0,0,0
38.02.01.14,2003,0,0,0
38.02.01.14,2004,0,0,0
38.02.01.15,1997,0,2070000,559878
38.02.01.15,1998,0,985000,968438
38.02.01.15,1999,0,0,0
38.02.01.15,2000,0,0,0
38.02.01.15,2001,0,0,0
38.02.01.15,2002,0,0,0
38.02.01.15,2003,0,0,0
38.02.01.15,2004,0,0,0
38.02.01.16,1999,8925000,8925000,14681856
38.02.01.16,2000,0,0,0
38.02.01.16,2001,0,0,0
38.02.01.16,2002,0,0,0
38.02.01.16,2003,0,0,0
38.02.01.16,2004,0,0,0
38.02.01.17,1999,143354000,53354000,173528870
38.02.01.17,2000,0,0,0
38.02.01.17,2001,0,150000,134375
38.02.01.17,2002,0,13000,0
38.02.01.17,2003,0,9000,0
38.02.01.17,2004,0,9000,0
38.02.01.17,2005,0,0,0
38.02.01.17,2006,0,0,0
38.02.01.18,1999,29362000,29362000,40174401
38.02.01.18,2000,0,0,0
38.02.01.18,2001,0,0,0
38.02.01.18,2002,0,0,0
38.02.01.18,2003,0,0,0
38.02.01.18,2004,0,0,0
38.02.01.19,1999,282877000,476271000,664932574
38.02.01.19,2000,0,0,0
38.02.01.19,2001,0,4600000,4412022
38.02.01.19,2002,0,1188000,562117
38.02.01.19,2003,0,410000,0
38.02.01.19,2004,0,0,0
38.02.01.19,2005,0,0,0
38.02.01.19,2006,0,0,0
38.02.01.19,2007,0,0,0
38.02.01.20,1999,57939000,45594000,35614737
38.02.01.20,2000,0,0,0
38.02.01.20,2001,0,1900000,1754832
38.02.01.20,2002,0,3145000,2794097
38.02.01.20,2003,0,230000,0
38.02.01.20,2004,0,0,0
38.02.01.20,2005,0,0,0
38.02.01.20,2006,0,0,0
38.02.01.20,2007,0,0,0
38.02.01.21,2002,1100000,1100000,1100000
38.02.01.21,2003,0,0,0
38.02.01.21,2004,0,0,0
38.02.01.22,2003,0,500000,0
38.02.01.22,2004,0,0,0
38.02.01.22,2005,0,0,0
38.02.01.22,2006,0,0,0
38.02.01.23,2004,0,100000,0
38.02.01.23,2005,0,25000,0
38.02.01.23,2006,0,0,0
38.02.01.23,2007,0,0,0
38.02.01.90,2003,0,5000,0
38.02.01.90,2004,0,0,0
38.02.01.90,2005,0,0,0
38.02.01.95,1998,0,8969000,0
38.02.01.95,1999,0,0,0
38.02.01.95,2000,0,0,0
38.02.01.98,2010,0,0,-199980000
38.02.01.98,2011,0,0,0
38.02.01.99,2010,0,0,0
38.02.01.99,2011,45000000,17000,0
38.02.01.99,2012,30000000,0,0
38.02.01.99,2013,0,0,0
38.02.01.99,2014,0,0,0
38.02.02.01,1997,22311000,16659000,14289475
38.02.02.01,1998,23961000,13885000,10105879
38.02.02.01,1999,15185000,18964000,13394464
38.02.02.01,2000,15937000,18106000,13288188
38.02.02.01,2001,16472000,21289000,17744890
38.02.02.01,2002,15997000,6780000,6034622
38.02.02.01,2003,0,1382000,1239112
38.02.02.01,2004,0,443000,359765
38.02.02.01,2005,0,0,0
38.02.02.01,2006,0,0,0
38.02.02.01,2007,0,0,0
38.02.02.02,1997,562000,130000,71595
38.02.02.02,1998,0,58000,0
38.02.02.02,1999,0,58000,0
38.02.02.02,2000,0,58000,0
38.02.02.02,2001,0,0,0
38.02.02.02,2002,0,0,0
38.02.02.02,2003,0,0,0
38.02.02.02,2004,0,0,0
38.02.02.02,2006,0,1000000,0
38.02.02.02,2007,0,0,0
38.02.02.02,2008,0,0,0
38.02.02.03,1997,93395000,90716000,90683582
38.02.02.03,1998,98919000,107880000,107707928
38.02.02.03,1999,102392000,117564000,110391679
38.02.02.03,2000,104313000,121485000,120936120
38.02.02.03,2001,107058000,121303000,120520898
38.02.02.03,2002,112150000,117709000,119262994
38.02.02.03,2003,114695000,133177000,123467019
38.02.02.03,2004,69136000,113020000,116817455
38.02.02.03,2005,61745000,136197000,135248116
38.02.02.03,2006,62826000,105030000,104633233
38.02.02.03,2007,97139000,106369000,106360154
38.02.02.03,2008,95204000,139213000,138066853
38.02.02.03,2009,109267000,218413000,156734447
38.02.02.03,2010,110000000,162928000,136605007
38.02.02.03,2011,115836000,150826000,150688078
38.02.02.03,2012,115045000,149350000,150029127
38.02.02.03,2013,0,0,0
38.02.02.03,2014,0,0,0
38.02.02.04,1997,0,1282000,1282000
38.02.02.04,1998,1338000,1718000,1718000
38.02.02.04,1999,1752000,1752000,1752000
38.02.02.04,2000,0,0,0
38.02.02.04,2001,0,0,0
38.02.02.04,2002,0,0,0
38.02.02.04,2003,0,0,0
38.02.02.04,2004,0,0,0
38.02.02.04,2006,0,0,0
38.02.02.05,1997,105615000,156796000,154212474
38.02.02.05,1998,126575000,186626000,170753422
38.02.02.05,1999,152417000,226390000,168874032
38.02.02.05,2000,245973000,276199000,198290182
38.02.02.05,2001,252395000,304028000,232809063
38.02.02.05,2002,233213000,293376000,255745092
38.02.02.05,2003,209603000,222667000,222532323
38.02.02.05,2004,132034000,241145000,238246731
38.02.02.05,2005,127536000,187435000,186595346
38.02.02.05,2006,184982000,190822000,177114331
38.02.02.05,2007,166108000,170565000,164147584
38.02.02.05,2008,166628000,158045000,158003754
38.02.02.05,2009,153163000,276104000,228274615
38.02.02.05,2010,125000000,198590000,192956920
38.02.02.05,2011,151685000,193617000,193545442
38.02.02.05,2012,158565000,194586000,193957027
38.02.02.05,2013,0,0,0
38.02.02.05,2014,0,0,0
38.02.02.06,1997,1851000,2948000,1737421
38.02.02.06,1998,0,1210000,260832
38.02.02.06,1999,0,303000,216140
38.02.02.06,2000,0,86000,0
38.02.02.06,2001,0,0,0
38.02.02.06,2002,0,0,0
38.02.02.06,2003,0,0,0
38.02.02.06,2004,0,0,0
38.02.02.06,2006,0,0,0
38.02.02.06,2010,0,-2900000,-2900000
38.02.02.06,2011,0,-2100000,-2100000
38.02.02.06,2012,0,0,0
38.02.02.06,2013,0,0,0
38.02.02.07,1997,9882000,9160000,9160000
38.02.02.07,1998,0,0,0
38.02.02.07,1999,0,0,0
38.02.02.07,2001,0,1700000,0
38.02.02.07,2002,0,1700000,1700000
38.02.02.07,2003,0,0,0
38.02.02.07,2004,0,0,0
38.02.02.07,2011,0,0,0
38.02.02.07,2012,0,0,0
38.02.02.07,2013,0,0,0
38.02.02.07,2014,0,0,0
38.02.02.08,1997,0,5250000,5250000
38.02.02.08,1998,5480000,5370000,5370000
38.02.02.08,1999,5485000,5485000,5485000
38.02.02.08,2000,0,0,0
38.02.02.08,2001,0,0,0
38.02.02.08,2002,0,0,0
38.02.02.08,2003,0,0,0
38.02.02.08,2004,0,0,0
38.02.02.08,2006,7480000,0,0
38.02.02.08,2007,0,0,0
38.02.02.08,2008,0,0,0
38.02.02.08,2011,35280000,19000,0
38.02.02.08,2012,58946000,16932000,17586461
38.02.02.08,2013,0,0,0
38.02.02.08,2014,0,0,0
38.02.02.09,1997,4761000,1576000,1296217
38.02.02.09,1998,0,0,0
38.02.02.09,1999,0,0,0
38.02.02.09,2006,180000,0,0
38.02.02.09,2007,0,0,0
38.02.02.09,2008,0,0,0
38.02.02.09,2010,0,0,0
38.02.02.09,2011,17444000,14111000,2748147
38.02.02.09,2012,19400000,2542000,2140807
38.02.02.09,2013,0,0,0
38.02.02.09,2014,0,0,0
38.02.02.10,1997,989000,0,0
38.02.02.10,1998,0,0,0
38.02.02.10,1999,0,0,0
38.02.02.10,2000,0,0,-73452
38.02.02.10,2001,0,0,-221789
38.02.02.10,2002,0,0,0
38.02.02.10,2003,0,0,0
38.02.02.10,2004,0,0,-859239
38.02.02.10,2005,0,0,-5831000
38.02.02.10,2006,0,0,-5933000
38.02.02.10,2007,0,0,0
38.02.02.10,2008,0,0,0
38.02.02.11,1998,-16109000,-15787000,-15787000
38.02.02.11,1999,0,0,0
38.02.02.11,2000,0,0,0
38.02.02.11,2001,0,0,0
38.02.02.11,2002,0,0,0
38.02.02.11,2003,0,0,0
38.02.02.11,2004,0,0,0
38.02.02.11,2012,0,0,0
38.02.02.11,2013,0,0,0
38.02.02.12,1997,0,3599000,3542447
38.02.02.12,1998,0,0,0
38.02.02.12,1999,0,0,0
38.02.02.12,2006,0,30000000,15531601
38.02.02.12,2007,24440000,30688000,23279417
38.02.02.12,2008,23986000,4997000,4406042
38.02.02.12,2009,0,591000,511525
38.02.02.12,2010,0,0,0
38.02.02.12,2011,0,0,0
38.02.02.13,1999,8701000,3901000,3400000
38.02.02.13,2000,9562000,6062000,5754000
38.02.02.13,2001,9141000,1000000,1000000
38.02.02.13,2002,9587000,1600000,1600000
38.02.02.13,2003,0,0,0
38.02.02.13,2004,0,0,0
38.02.02.13,2008,0,0,0
38.02.02.13,2009,0,0,0
38.02.02.13,2010,0,2500000,0
38.02.02.13,2011,0,6850000,0
38.02.02.13,2012,0,13604000,1657779
38.02.02.13,2013,0,0,0
38.02.02.13,2014,0,0,0
38.02.02.14,1997,2533000,114000,113146
38.02.02.14,1998,0,0,0
38.02.02.14,1999,0,0,0
38.02.02.14,2000,0,0,0
38.02.02.14,2001,0,0,0
38.02.02.14,2002,0,0,0
38.02.02.14,2003,0,0,0
38.02.02.14,2004,0,0,0
38.02.02.14,2008,0,0,0
38.02.02.14,2009,0,0,0
38.02.02.14,2010,0,0,0
38.02.02.14,2011,0,0,0
38.02.02.14,2012,0,0,0
38.02.02.15,1997,0,323000,52351
38.02.02.15,1998,0,0,0
38.02.02.15,1999,0,2200000,313799
38.02.02.15,2000,2159000,2259000,1991104
38.02.02.15,2001,2159000,2280000,2193349
38.02.02.15,2002,2051000,1727000,1554892
38.02.02.15,2003,1388000,1439000,1437038
38.02.02.15,2004,0,1703000,1652913
38.02.02.15,2005,1664000,1713000,1663913
38.02.02.15,2006,0,49000,49087
38.02.02.15,2007,0,0,0
38.02.02.15,2008,0,0,0
38.02.02.16,1997,0,0,0
38.02.02.16,1998,0,0,0
38.02.02.16,1999,0,-2200000,-1255190
38.02.02.16,2000,5772000,5772000,4748833
38.02.02.16,2001,5772000,5615000,3743164
38.02.02.16,2002,4303000,3817000,2786315
38.02.02.16,2003,3358000,3959000,3047094
38.02.02.16,2004,0,4447000,2969225
38.02.02.16,2005,3628000,5104000,3575490
38.02.02.16,2006,0,1013000,1012750
38.02.02.16,2007,0,0,0
38.02.02.16,2008,0,0,0
38.02.02.17,1997,16778000,16778000,16845000
38.02.02.17,1998,0,0,0
38.02.02.17,1999,0,0,0
38.02.02.17,2000,1168000,868000,720620
38.02.02.17,2001,768000,915000,913115
38.02.02.17,2002,730000,686000,583264
38.02.02.17,2003,657000,711000,707831
38.02.02.17,2004,0,3000,0
38.02.02.17,2005,0,0,0
38.02.02.17,2006,0,0,0
38.02.02.17,2012,0,6500000,6171264
38.02.02.17,2013,0,0,0
38.02.02.17,2014,0,0,0
38.02.02.18,1997,0,300000,274185
38.02.02.18,1998,0,1700000,1396073
38.02.02.18,1999,0,0,0
38.02.02.18,2000,0,0,0
38.02.02.18,2002,0,0,0
38.02.02.18,2003,0,0,0
38.02.02.18,2004,2850000,0,0
38.02.02.18,2005,2709000,0,0
38.02.02.18,2006,65255000,0,0
38.02.02.18,2007,0,0,0
38.02.02.18,2008,0,0,0
38.02.02.19,1997,997000,997000,0
38.02.02.19,1998,0,0,0
38.02.02.19,1999,0,0,0
38.02.02.19,2000,0,0,0
38.02.02.19,2001,0,0,0
38.02.02.19,2002,0,0,0
38.02.02.19,2003,0,0,0
38.02.02.19,2004,0,0,0
38.02.02.20,1998,1987000,2507000,1788597
38.02.02.20,1999,2927000,3645000,1689127
38.02.02.20,2000,3071000,5527000,2908170
38.02.02.20,2001,3217000,6256000,3064592
38.02.02.20,2002,3124000,8433000,4081297
38.02.02.20,2003,5009000,11696000,6227508
38.02.02.20,2004,5611000,16586000,8298313
38.02.02.20,2005,8095000,17544000,9807902
38.02.02.20,2006,8237000,17973000,10088243
38.02.02.20,2007,9714000,19637000,11100960
38.02.02.20,2008,9991000,18452000,12743653
38.02.02.20,2009,8919000,19482000,13259233
38.02.02.20,2010,7500000,17011000,14335337
38.02.02.20,2011,6490000,9166000,9304432
38.02.02.20,2012,5735000,9520000,9522375
38.02.02.20,2013,0,0,0
38.02.02.20,2014,0,0,0
38.02.02.21,2000,0,0,-421000
38.02.02.21,2001,0,0,-253092
38.02.02.21,2002,0,0,-326000
38.02.02.21,2003,0,0,-51031
38.02.02.21,2004,0,0,-43414
38.02.02.21,2005,0,0,-35886
38.02.02.21,2006,0,0,-487000
38.02.02.21,2007,0,0,-232418
38.02.02.21,2008,0,0,-131876
38.02.02.21,2009,0,0,-300000
38.02.02.21,2010,0,0,-182283
38.02.02.21,2011,0,0,-140680
38.02.02.21,2012,0,0,-11881
38.02.02.21,2013,0,0,0
38.02.02.21,2014,0,0,0
38.02.02.22,2003,0,20860000,8291829
38.02.02.22,2004,0,35418000,11643065
38.02.02.22,2005,0,30658000,9113563
38.02.02.22,2006,0,16544000,9976473
38.02.02.22,2007,2429000,5997000,5094953
38.02.02.22,2008,2484000,1386000,981829
38.02.02.22,2009,0,404000,0
38.02.02.22,2010,0,0,0
38.02.02.22,2011,0,0,0
38.02.02.22,2012,0,0,0
38.02.02.23,2003,0,-1465000,-546000
38.02.02.23,2004,0,0,0
38.02.02.23,2005,0,0,0
38.02.02.23,2009,0,1500000,0
38.02.02.23,2010,0,3000000,3000000
38.02.02.23,2011,0,0,0
38.02.02.23,2012,0,0,0
38.02.02.24,2000,6629000,6829000,6750256
38.02.02.24,2001,6629000,6707000,6706326
38.02.02.24,2002,6298000,5706000,4921649
38.02.02.24,2003,2094000,3946000,3918622
38.02.02.24,2004,0,2493000,2167050
38.02.02.24,2005,2188000,2515000,2189128
38.02.02.24,2006,0,303000,302565
38.02.02.24,2007,0,0,0
38.02.02.24,2008,0,0,0
38.02.02.25,1997,51209000,128237000,127766888
38.02.02.25,1998,0,0,0
38.02.02.25,1999,0,0,0
38.02.02.25,2000,0,0,0
38.02.02.25,2001,0,0,0
38.02.02.25,2002,0,0,0
38.02.02.25,2003,0,0,0
38.02.02.25,2004,0,0,0
38.02.02.26,1997,0,0,0
38.02.02.26,1998,0,0,0
38.02.02.28,1997,1106000,1106000,906000
38.02.02.28,1998,0,0,0
38.02.02.28,1999,0,0,0
38.02.02.28,2000,0,0,0
38.02.02.28,2001,0,0,0
38.02.02.28,2002,0,0,0
38.02.02.28,2003,0,0,0
38.02.02.28,2004,0,0,0
38.02.02.29,1997,0,0,0
38.02.02.29,1998,0,0,0
38.02.02.30,1997,0,700000,700000
38.02.02.30,1998,0,0,0
38.02.02.30,1999,0,0,0
38.02.02.30,2000,0,0,0
38.02.02.30,2001,0,0,0
38.02.02.30,2002,0,0,0
38.02.02.30,2003,0,0,0
38.02.02.30,2004,0,0,0
38.02.02.30,2005,0,19575000,19575000
38.02.02.30,2006,19575000,19575000,19274265
38.02.02.30,2007,19575000,19575000,19575000
38.02.02.30,2008,0,0,0
38.02.02.30,2009,0,0,0
38.02.02.30,2012,0,1500000,1036309
38.02.02.30,2013,0,0,0
38.02.02.30,2014,0,0,0
38.02.02.31,1997,0,-13759000,-13754556
38.02.02.31,1998,0,0,0
38.02.02.31,1999,0,0,0
38.02.02.31,2007,9850000,0,0
38.02.02.31,2008,0,0,0
38.02.02.31,2009,0,0,0
38.02.02.32,1997,0,-65295000,-65295000
38.02.02.32,1998,0,0,0
38.02.02.32,1999,0,0,0
38.02.02.33,1999,0,150000,150000
38.02.02.33,2000,0,0,0
38.02.02.33,2001,0,0,0
38.02.02.33,2002,0,0,0
38.02.02.33,2003,0,0,0
38.02.02.33,2004,0,0,0
38.02.02.33,2007,-500000,-500000,-336000
38.02.02.33,2008,-485000,0,0
38.02.02.33,2009,0,0,0
38.02.02.33,2010,0,0,0
38.02.02.34,2006,0,-2500000,-2150000
38.02.02.34,2007,-2500000,-2500000,-2500000
38.02.02.34,2008,-2427000,0,0
38.02.02.34,2009,0,0,0
38.02.02.34,2010,0,0,0
38.02.02.35,1997,0,0,0
38.02.02.35,1998,0,0,0
38.02.02.35,1999,0,1250000,1249289
38.02.02.35,2000,0,0,0
38.02.02.35,2001,0,0,0
38.02.02.35,2002,0,0,0
38.02.02.35,2003,0,0,0
38.02.02.35,2004,0,0,0
38.02.02.35,2006,0,13425000,11853103
38.02.02.35,2007,21941000,24463000,23083059
38.02.02.35,2008,0,0,0
38.02.02.35,2009,0,0,0
38.02.02.36,1998,0,0,0
38.02.02.38,1998,16675000,0,0
38.02.02.38,1999,0,0,0
38.02.02.38,2000,0,0,0
38.02.02.38,2001,0,0,0
38.02.02.38,2002,0,0,0
38.02.02.38,2003,0,0,0
38.02.02.38,2004,0,0,0
38.02.02.39,1999,9816000,0,0
38.02.02.39,2000,0,0,0
38.02.02.39,2001,0,0,0
38.02.02.40,1998,1035000,1014000,1014000
38.02.02.40,1999,1110000,1110000,1110000
38.02.02.40,2000,0,0,0
38.02.02.40,2001,0,0,0
38.02.02.40,2002,0,0,0
38.02.02.40,2003,0,0,0
38.02.02.40,2004,0,0,0
38.02.02.45,1998,3487000,4500000,4500658
38.02.02.45,1999,3738000,3948000,3862581
38.02.02.45,2000,4350000,4350000,0
38.02.02.45,2001,4159000,8509000,8376516
38.02.02.45,2002,4293000,5023000,4661853
38.02.02.45,2003,4682000,4538000,4181058
38.02.02.45,2004,4682000,2726000,2444555
38.02.02.45,2005,6906000,6883000,6883125
38.02.02.45,2006,6858000,6746000,6745245
38.02.02.45,2007,6557000,6361000,6361003
38.02.02.45,2008,0,0,0
38.02.02.45,2009,0,0,0
38.02.02.46,2000,4350000,4350000,0
38.02.02.46,2001,4159000,4354000,4354207
38.02.02.46,2002,4293000,4900000,4661853
38.02.02.46,2003,4682000,4463000,0
38.02.02.46,2004,4682000,11285000,11025316
38.02.02.46,2005,6906000,6882000,6881623
38.02.02.46,2006,6858000,6746000,6745245
38.02.02.46,2007,6557000,6361000,6361003
38.02.02.46,2008,0,0,0
38.02.02.46,2009,0,0,0
38.02.02.48,1998,6975000,8035000,7997828
38.02.02.48,1999,145000,0,0
38.02.02.48,2000,0,2990000,290000
38.02.02.48,2001,0,2683000,2683079
38.02.02.48,2002,0,3200000,3178977
38.02.02.48,2003,3206000,2970000,3181503
38.02.02.48,2004,3206000,3906000,3821344
38.02.02.48,2005,3698000,214000,214927
38.02.02.48,2006,3672000,4166000,4081791
38.02.02.48,2007,7189000,3785000,3784808
38.02.02.48,2008,0,0,0
38.02.02.48,2009,0,0,0
38.02.02.49,2000,9138000,15938000,7543946
38.02.02.49,2001,11769000,20093000,7787753
38.02.02.49,2002,12043000,24348000,11665539
38.02.02.49,2003,13263000,21633000,12682189
38.02.02.49,2004,12725000,14540000,14528549
38.02.02.49,2005,14064000,2495000,2511881
38.02.02.49,2006,5000000,0,0
38.02.02.49,2007,1457000,0,0
38.02.02.49,2008,0,0,0
38.02.02.49,2009,0,0,0
38.02.02.50,2000,1802000,2000,0
38.02.02.50,2001,1082000,0,0
38.02.02.50,2002,1018000,0,0
38.02.02.50,2003,949000,7000,0
38.02.02.50,2004,0,0,0
38.02.02.50,2005,0,0,0
38.02.02.50,2006,0,0,0
38.02.02.51,2007,0,0,0
38.02.02.51,2008,0,0,0
38.02.02.52,2007,0,0,0
38.02.02.52,2008,0,0,0
38.02.02.55,1998,4796000,1860000,2362115
38.02.02.55,1999,5120000,6410000,5287484
38.02.02.55,2000,5570000,5119000,3292236
38.02.02.55,2001,5136000,6418000,5104210
38.02.02.55,2002,5255000,5918000,5216154
38.02.02.55,2003,5788000,6251000,6239833
38.02.02.55,2004,5788000,7153000,7187285
38.02.02.55,2005,9469000,9169000,9250316
38.02.02.55,2006,9469000,9469000,9468005
38.02.02.55,2007,6120000,6120000,6110796
38.02.02.55,2008,0,0,0
38.02.02.55,2009,0,0,0
38.02.02.56,1999,1028000,1028000,1028000
38.02.02.56,2000,1130000,1130000,985000
38.02.02.56,2001,1042000,802000,850000
38.02.02.56,2002,1051000,1225000,1042000
38.02.02.56,2003,1154000,1275000,1200000
38.02.02.56,2004,1232000,1448000,1392000
38.02.02.56,2005,1299000,1299000,1299000
38.02.02.56,2006,1299000,1299000,1299000
38.02.02.56,2007,1125000,1125000,1125000
38.02.02.56,2008,0,0,0
38.02.02.56,2009,0,0,0
38.02.02.57,1999,0,8400000,0
38.02.02.57,2000,200000,200000,200000
38.02.02.57,2001,200000,200000,200000
38.02.02.57,2002,195000,195000,195000
38.02.02.57,2003,258000,258000,258000
38.02.02.57,2004,180000,180000,180000
38.02.02.57,2005,180000,90000,90000
38.02.02.57,2006,0,100000,100000
38.02.02.57,2007,200000,200000,0
38.02.02.57,2008,200000,200000,0
38.02.02.57,2009,200000,400000,400000
38.02.02.57,2010,200000,200000,200000
38.02.02.57,2011,200000,0,0
38.02.02.57,2012,200000,0,0
38.02.02.57,2013,0,0,0
38.02.02.57,2014,0,0,0
38.02.02.58,2001,0,3735000,0
38.02.02.58,2002,1821000,5556000,1821000
38.02.02.58,2003,2294000,4759000,4759000
38.02.02.58,2004,2070000,2070000,1589110
38.02.02.58,2005,2000000,2000000,0
38.02.02.58,2006,2000000,0,0
38.02.02.58,2007,0,0,0
38.02.02.58,2008,0,0,0
38.02.02.59,2001,0,0,0
38.02.02.59,2002,0,0,0
38.02.02.59,2003,0,0,0
38.02.02.59,2004,0,0,0
38.02.02.60,1998,0,78000,333
38.02.02.60,1999,0,0,0
38.02.02.60,2000,0,0,0
38.02.02.60,2004,0,2000000,2000000
38.02.02.60,2005,0,0,0
38.02.02.60,2006,0,0,0
38.02.02.61,2004,0,100000,100000
38.02.02.61,2005,0,0,0
38.02.02.61,2006,0,0,0
38.02.02.62,1998,0,0,0
38.02.02.62,1999,0,0,0
38.02.02.62,2000,0,0,0
38.02.02.62,2001,0,0,0
38.02.02.62,2002,0,0,0
38.02.02.62,2003,0,0,0
38.02.02.62,2004,0,0,0
38.02.02.63,2000,0,-2269000,-1000000
38.02.02.63,2001,-2200000,-2200000,-1311406
38.02.02.63,2002,-2200000,-2200000,-1041599
38.02.02.63,2003,-2200000,-1476000,-1476000
38.02.02.63,2004,-1000000,-1000000,-978000
38.02.02.63,2005,-1000000,-2000000,0
38.02.02.63,2006,0,-2000000,-1119881
38.02.02.63,2007,-1000000,-1880000,0
38.02.02.63,2008,-1000000,-2880000,-1000000
38.02.02.63,2009,-1000000,-2880000,-978564
38.02.02.63,2010,-1000000,-2504000,-1012862
38.02.02.63,2011,-1000000,-1000000,0
38.02.02.63,2012,-1000000,-1000000,0
38.02.02.63,2013,0,0,0
38.02.02.63,2014,0,0,0
38.02.02.64,2000,0,3210000,1305804
38.02.02.64,2001,2200000,3410000,1205890
38.02.02.64,2002,2200000,3509000,1452629
38.02.02.64,2003,2200000,2169000,1258891
38.02.02.64,2004,1000000,1896000,1033169
38.02.02.64,2005,1011000,2478000,539005
38.02.02.64,2006,11000,2918000,532702
38.02.02.64,2007,1000000,2999000,300390
38.02.02.64,2008,1000000,2880000,915174
38.02.02.64,2009,1000000,2965000,1257982
38.02.02.64,2010,1000000,2504000,575811
38.02.02.64,2011,1000000,2538000,1132442
38.02.02.64,2012,1000000,2173000,549899
38.02.02.64,2013,0,0,0
38.02.02.64,2014,0,0,0
38.02.02.65,2004,0,550000,250000
38.02.02.65,2005,0,251000,125000
38.02.02.65,2006,0,125000,121572
38.02.02.65,2007,0,0,0
38.02.02.65,2008,0,0,0
38.02.02.65,2009,0,0,0
38.02.02.65,2010,0,2000000,112801
38.02.02.65,2011,0,1380000,583883
38.02.02.65,2012,0,754000,501821
38.02.02.65,2013,0,0,0
38.02.02.65,2014,0,0,0
38.02.02.67,1998,2131000,38000,0
38.02.02.67,1999,2133000,0,0
38.02.02.67,2000,0,0,0
38.02.02.67,2001,0,0,0
38.02.02.67,2002,0,0,0
38.02.02.68,1998,0,550000,550000
38.02.02.68,1999,0,0,0
38.02.02.68,2000,0,0,0
38.02.02.68,2001,0,0,0
38.02.02.68,2002,0,0,0
38.02.02.68,2003,0,0,0
38.02.02.68,2004,0,0,0
38.02.02.69,1999,0,2000000,0
38.02.02.69,2000,0,2000000,0
38.02.02.69,2001,0,2000000,2000000
38.02.02.69,2002,0,0,0
38.02.02.69,2003,0,0,0
38.02.02.69,2004,0,0,0
38.02.02.70,1998,10314000,10108000,10108000
38.02.02.70,1999,10324000,10584000,10584000
38.02.02.70,2000,13678000,15178000,11398813
38.02.02.70,2001,16178000,17358000,14249871
38.02.02.70,2002,18059000,17797000,16955734
38.02.02.70,2003,18059000,18059000,16413012
38.02.02.70,2004,17698000,19345000,17408523
38.02.02.70,2005,17698000,20198000,16237481
38.02.02.70,2006,18315000,20315000,20315000
38.02.02.70,2007,21000000,24900000,24900000
38.02.02.70,2008,0,0,0
38.02.02.70,2009,0,0,0
38.02.02.71,1998,0,0,0
38.02.02.71,1999,0,0,0
38.02.02.71,2000,0,0,0
38.02.02.71,2001,0,0,0
38.02.02.71,2002,0,0,0
38.02.02.71,2003,0,0,0
38.02.02.71,2004,0,0,0
38.02.02.72,2000,1052000,1052000,651985
38.02.02.72,2001,552000,842000,666680
38.02.02.72,2002,525000,815000,599885
38.02.02.72,2003,473000,615000,542962
38.02.02.72,2004,631000,789000,511887
38.02.02.72,2005,617000,738000,618309
38.02.02.72,2006,0,0,0
38.02.02.72,2007,0,0,0
38.02.02.73,2001,0,58000,58116
38.02.02.73,2002,0,136000,132393
38.02.02.73,2003,147000,138000,139980
38.02.02.73,2004,92000,168000,168884
38.02.02.73,2005,167000,72000,71177
38.02.02.73,2006,166000,105000,104502
38.02.02.73,2007,161000,111000,220319
38.02.02.73,2008,0,0,0
38.02.02.73,2009,0,0,0
38.02.02.74,2004,0,2234000,2234000
38.02.02.74,2005,0,0,0
38.02.02.74,2006,0,0,0
38.02.02.75,2004,2500000,106000,0
38.02.02.75,2005,2504000,254000,0
38.02.02.75,2006,2504000,0,0
38.02.02.75,2007,0,0,0
38.02.02.75,2008,0,0,0
38.02.02.76,2004,0,0,0
38.02.02.76,2005,0,0,0
38.02.02.77,2004,0,9000000,0
38.02.02.77,2005,0,20250000,20250000
38.02.02.77,2006,9607000,1700000,1717000
38.02.02.77,2007,0,20602000,18700000
38.02.02.77,2008,0,0,0
38.02.02.77,2009,0,0,0
38.02.02.78,2004,0,300000,300000
38.02.02.78,2005,0,0,0
38.02.02.78,2006,0,0,0
38.02.02.79,2005,0,-8000000,0
38.02.02.79,2006,0,0,0
38.02.02.79,2007,0,0,0
38.02.02.80,2005,0,7525000,7525000
38.02.02.80,2006,9000000,8822000,8821800
38.02.02.80,2007,8743000,8743000,8743000
38.02.02.80,2008,0,0,0
38.02.02.80,2009,0,0,0
38.02.02.81,2005,0,27250000,27205213
38.02.02.81,2006,14250000,13750000,8347644
38.02.02.81,2007,18000000,8000000,112
38.02.02.81,2008,0,0,0
38.02.02.81,2009,0,0,0
38.02.02.82,2005,0,500000,500000
38.02.02.82,2006,0,0,0
38.02.02.82,2007,0,0,0
38.02.02.83,2006,0,-5400000,0
38.02.02.83,2007,-8000000,-8000000,0
38.02.02.83,2008,0,0,0
38.02.02.83,2009,0,0,0
38.02.02.84,2007,0,0,0
38.02.02.85,2007,0,0,0
38.02.02.90,2003,0,4314000,0
38.02.02.90,2004,0,0,0
38.02.02.90,2005,0,0,0
38.02.02.95,1998,0,5754000,0
38.02.02.95,1999,0,0,0
