code,title,office,domain,verdict,reason
05.03.08,המשרד בלוס אנג'לס,משרד האוצר,שירותי מטה כלל משקיים,drop,משרד בלוס אנג'לס אינו קשור לבינה מלאכותית
05.03.09,המשרד בשיקגו,משרד האוצר,שרותי מטה כלל משקיים,drop,משרד בשיקגו אינו קשור לבינה מלאכותית
05.03.10,נציגות ב-OECD פריז,משרד האוצר,שירותי מטה כלל משקיים,drop,נציגות OECD פריז אינה קשורה לבינה מלאכותית
05.03.11,נציגות בון,משרד האוצר,שירותי מטה כלל משקיים,drop,נציגות בון אינה קשורה לבינה מלאכותית
05.03.12,נציגות לונדון,משרד האוצר,שירותי מטה כלל משקיים,drop,נציגות לונדון אינה קשורה לבינה מלאכותית
05.03.14,רזרבות,משרד האוצר,שרותי מטה כלל משקיים,ambiguous,"רזרבות כלליות, משרד רלוונטי"
05.03.15,השתתפויות,משרד האוצר,שרותי מטה כלל משקיים,ambiguous,"כותרת כללית, משרד רלוונטי"
05.03.16,מינהל הכנסות המדינה,משרד האוצר,שירותי מטה כלל משקיים,drop,מינהל הכנסות המדינה אינו קשור לבינה מלאכותית
05.03.20,אגף שוק ההון ביטוח,משרד האוצר,שירותי מטה כלל משקיים,drop,שוק ההון וביטוח אינם קשורים לבינה מלאכותית
05.03.21,רזרבה להתייקרויות,משרד האוצר,שירותי מטה כלל משקיים,ambiguous,"רזרבה כללית, משרד רלוונטי"
05.03.23,השתתפות משרדי ממשלה,משרד האוצר,שרותי מטה כלל משקיים,ambiguous,"כותרת כללית, משרד רלוונטי"
05.06.01,מינהל הרכב לכח אדם,משרד האוצר,שירותי עזר למשרדי ממשלה,drop,מינהל רכב וכוח אדם אינו קשור לבינה מלאכותית
05.06.02,טפול ברכב,משרד האוצר,שירותי עזר למשרדי ממשלה,drop,טיפול ברכב אינו קשור לבינה מלאכותית
05.06.03,השתתפות בהוצאות מנהליות,משרד האוצר,שרותי עזר למשרדי ממשלה,ambiguous,"כותרת כללית, משרד רלוונטי"
05.06.04,השכרת רכב,משרד האוצר,שירותי עזר למשרדי ממשלה,drop,השכרת רכב אינה קשורה לבינה מלאכותית
05.06.08,לשכת הפרסום,משרד האוצר,שרותי עזר למשרדי ממשלה,drop,לשכת הפרסום אינה קשורה לבינה מלאכותית
05.08.01,רזרבה לפעולות משרד,משרד האוצר,רזרבה לפעולות משרד,ambiguous,"רזרבה כללית, משרד רלוונטי"
05.10.10,ניהול ומטה,משרד האוצר,שירות עיבודים ממוכנים,ambiguous,"כותרת כללית, משרד רלוונטי"
05.10.11,תפעול היחידה - כח אדם,משרד האוצר,שירות עיבודים ממוכנים,ambiguous,"כותרת כללית, משרד רלוונטי"
05.10.12,יחידת המחשב הוצאות,משרד האוצר,שירות עיבודים ממוכנים,ambiguous,יחידת מחשב עשויה לכלול AI
05.10.13,אמרכלות,משרד האוצר,שירות עיבודים ממוכנים,ambiguous,"כותרת כללית, משרד רלוונטי"
05.10.15,רזרבה להתייקרויות,משרד האוצר,שירות עיבודים ממוכנים,ambiguous,"רזרבה כללית, משרד רלוונטי"
05.10.16,השתתפות והכנסות,משרד האוצר,"שע""מ",ambiguous,"כותרת כללית, משרד רלוונטי"
05.51.01,מטה משרד האוצר,משרד האוצר,משרד האוצר ראשי,ambiguous,"כותרת כללית, משרד רלוונטי"
05.51.02,אגף התקציבים,משרד האוצר,משרד האוצר ראשי,ambiguous,"כותרת כללית, משרד רלוונטי"
05.51.04,החשב הכללי,משרד האוצר,משרד האוצר ראשי,ambiguous,"כותרת כללית, משרד רלוונטי"
05.51.05,"שוק ההון, ביטוח וחסכון",משרד האוצר,משרד האוצר ראשי,drop,שוק ההון וביטוח אינם קשורים לבינה מלאכותית
05.51.06,שכר והסכמי עבודה,משרד האוצר,משרד האוצר ראשי,drop,שכר והסכמי עבודה אינם קשורים לבינה מלאכותית
05.51.07,"מחקר, כלכלה והכנסות",משרד האוצר,משרד האוצר ראשי,ambiguous,מחקר כלכלה והכנסות עשוי לכלול AI
05.51.08,"פעולות בחו""ל",משרד האוצר,משרד האוצר ראשי,ambiguous,"כותרת כללית, משרד רלוונטי"
05.51.09,הלשכה לפיצויים אישיים,משרד האוצר,משרד האוצר ראשי,drop,פיצויים אישיים אינם קשורים לבינה מלאכותית
05.51.10,התקשוב הממשלתי,משרד האוצר,משרד האוצר ראשי,ambiguous,תקשוב ממשלתי עשוי לכלול AI
05.51.11,מנהל הדיור והרכש,משרד האוצר,משרד האוצר ראשי,drop,דיור ורכש אינם קשורים לבינה מלאכותית
05.51.12,רשות החברות הממשלתיות,משרד האוצר,משרד האוצר ראשי,drop,רשות חברות ממשלתיות אינה קשורה לבינה מלאכותית
05.51.13,מנהל הרכב הממשלתי,משרד האוצר,משרד האוצר ראשי,drop,מנהל רכב ממשלתי אינו קשור לבינה מלאכותית
05.53.01,רזרבה,משרד האוצר,רזרבה למשרד האוצר,ambiguous,"רזרבה כללית, משרד רלוונטי"
05.99.99,חשבון מעבר,משרד האוצר,חשבון מעבר,ambiguous,חשבון מעבר כללי
19.01.01,שירותים מרכזיים,"משרד המדע והחלל, התרבות",מינהל ושירותים כלליים,ambiguous,"כותרת כללית, משרד רלוונטי"
19.01.02,אמרכלות,"משרד המדע והחלל, התרבות",מינהל ושירותים כלליים,ambiguous,"כותרת כללית, משרד רלוונטי"
19.01.03,מחשוב,"משרד המדע והחלל, התרבות",מינהל ושירותים כלליים,ambiguous,מחשוב עשוי לכלול AI
19.01.04,מינהל ושרותים כלליים-,"משרד המדע, התרבות",מינהל ושירותים כלליים,ambiguous,"כותרת כללית, משרד רלוונטי"
19.01.05,"היל""ה",משרד המדע התרבות,מינהל ושירותים כלליים,ambiguous,שם תוכנית לא ברור
19.02.01,קשרים בינלאומיים והסברה,"משרד המדע, התרבות",קידום קשרים בינלאומיים,ambiguous,"כותרת כללית, משרד רלוונטי"
19.02.02,פרויקט לווין מדעי,משרד המדע התרבות,קידום קשרים בינלאומיים,drop,פרויקט לווין מדעי אינו קשור לבינה מלאכותית
19.02.05,"תוכנית המו""פ של האיחוד","משרד המדע, התרבות",קידום קשרים בינלאומיים,ambiguous,"תוכנית מו""פ עשויה לכלול AI"
19.03.01,"מחקרים בינ""ל","משרד המדע, התרבות",מחקרים ופרוייקטים,ambiguous,מחקרים בינלאומיים עשויים לכלול AI
19.03.02,מדע וקהילה,"משרד המדע, התרבות",מחקרים ופרוייקטים,ambiguous,"כותרת כללית, משרד רלוונטי"
19.03.03,קליטת מדענים עולים,"משרד המדע, התרבות",מחקרים ופרוייקטים,drop,קליטת מדענים עולים אינה קשורה לבינה מלאכותית
19.04.01,קידום קשרים בינלאומיים,"משרד המדע והחלל, התרבות",מינהל מדע,ambiguous,"כותרת כללית, משרד רלוונטי"
19.04.02,"מחקרים, פרוייקטים","משרד המדע והחלל, התרבות",מינהל מדע,ambiguous,מחקרים ופרויקטים עשויים לכלול AI
19.04.03,תשתיות מדעיות,"משרד המדע והחלל, התרבות",מינהל מדע,ambiguous,תשתיות מדעיות עשויות לכלול AI
19.04.04,המועצה הלאומית למחקר,"משרד המדע והחלל, התרבות",מינהל מדע,ambiguous,מועצה לאומית למחקר עשויה לכלול AI
19.05.01,פיתוח תשתיות מדעיות,"משרד המדע, התרבות",תשתיות מדעיות,ambiguous,פיתוח תשתיות מדעיות עשוי לכלול AI
19.05.04,תפעול ועדות וסקרים,"משרד המדע, התרבות",תשתיות מדעיות,ambiguous,"כותרת כללית, משרד רלוונטי"
19.05.05,סוכנות החלל הישראלית,"משרד המדע, התרבות",תשתיות מדעיות,drop,סוכנות החלל הישראלית אינה קשורה לבינה מלאכותית
19.07.01,רזרבה,"משרד המדע והחלל, התרבות",רזרבה,ambiguous,"רזרבה כללית, משרד רלוונטי"
19.22.01,עובדי משרד,"משרד המדע, התרבות",אמרכלות ועובדי משרד,ambiguous,"כותרת כללית, משרד רלוונטי"
19.40.01,פעילות משרד המדע,"מדע, תרבות וספורט",משרד המדע,ambiguous,פעילות משרד המדע עשויה לכלול AI
19.40.02,מחקר תשתיתי,"מדע, תרבות וספורט",משרד המדע,ambiguous,מחקר תשתיתי עשוי לכלול AI
19.40.03,פעילות בינלאומית,"משרד המדע והחלל, התרבות",מנהל מדע,ambiguous,"כותרת כללית, משרד רלוונטי"
19.40.04,המועצה הלאומית למחקר,"מדע, תרבות וספורט",משרד המדע,ambiguous,מועצה לאומית למחקר עשויה לכלול AI
19.40.05,להבה- לצמצום הפער,"משרד המדע והחלל, התרבות",מנהל מדע,ambiguous,שם תוכנית לא ברור
19.41.01,שכר,"מדע, תרבות וספורט",מטה המשרדים,ambiguous,"כותרת כללית, משרד רלוונטי"
19.41.02,תפעול,"מדע, תרבות וספורט",מטה המשרדים,ambiguous,"כותרת כללית, משרד רלוונטי"
19.41.03,מרכז הסברה,"מדע, תרבות וספורט",מטה המשרדים,drop,מרכז הסברה אינו קשור לבינה מלאכותית
19.44.01,רזרבות פיסקאליות,"מדע, תרבות וספורט",רזרבות פיסקאליות,ambiguous,"רזרבות כלליות, משרד רלוונטי"
19.44.02,רזרבה לעמידה בכלל,"משרד המדע והחלל, התרבות",רזרבות פיסקאליות,ambiguous,"רזרבה כללית, משרד רלוונטי"
19.99.99,חשבון מעבר,"מדע, תרבות וספורט",חשבוןמעבר,ambiguous,חשבון מעבר כללי
21.01.01,מינהל הועדה לתכנון,השכלה גבוהה,תחום פעולה כללי,ambiguous,"כותרת כללית, משרד רלוונטי"
21.02.01,השתתפות בתקציבי,השכלה גבוהה,השתתפות בתקציב המוסדות,ambiguous,"כותרת כללית, משרד רלוונטי"
21.02.02,השתתפות בתקציבי מוסדות,השכלה גבוהה,השתתפות בתקציב המוסדות,ambiguous,"כותרת כללית, משרד רלוונטי"
21.03.01,פעולות מחקר שונות,השכלה גבוהה,השתתפות בפעולות,ambiguous,פעולות מחקר שונות עשויות לכלול AI
21.03.02,הקרן הלאומית למדע,השכלה גבוהה,השתתפות בפעולות,ambiguous,קרן לאומית למדע עשויה לכלול AI
21.03.04,מכינות קדם אקדמיות,השכלה גבוהה,השתתפות בפעולות,drop,מכינות קדם אקדמיות אינן קשורות לבינה מלאכותית
21.03.07,מרכז הסיוע לסטודנטים,השכלה גבוהה,השתתפות בפעולות,drop,מרכז סיוע לסטודנטים אינו קשור לבינה מלאכותית
21.04.01,השתתפות בתוכנית גלעדי,השכלה גבוהה,פעולות עם משרדים,ambiguous,שם תוכנית לא ברור
21.04.10,השתתפות בתקציב,השכלה גבוהה,פעולות עם משרדים,ambiguous,"כותרת כללית, משרד רלוונטי"
21.04.12,השתתפות בהוראת חשבונאות,השכלה גבוהה,פעולות עם משרדים,drop,הוראת חשבונאות אינה קשורה לבינה מלאכותית
21.05.01,רזרבה להתייקרויות,השכלה גבוהה,רזרבה להתייקרויות,ambiguous,"רזרבה כללית, משרד רלוונטי"
21.06.01,מענקים לפיתוח מוסדות,השכלה גבוהה,פיתוח מוסדות להשכלה,ambiguous,מענקים לפיתוח מוסדות עשויים לכלול AI
21.06.03,"מינהל ות""ת",השכלה גבוהה,פיתוח מוסדות להשכלה,ambiguous,שם גוף לא ברור
21.10.01,"מנהל מל""ג/ות""ת",ההשכלה הגבוהה,מטה,ambiguous,שם גוף לא ברור
21.11.01,השכלה גבוהה,ההשכלה הגבוהה,השכלה גבוהה,ambiguous,השכלה גבוהה עשויה לכלול AI
21.11.02,סיוע לסטודנטים,ההשכלה הגבוהה,השכלה גבוהה,drop,סיוע לסטודנטים אינו קשור לבינה מלאכותית
21.11.03,השתתפות בקרנות וארגוני,ההשכלה הגבוהה,השכלה גבוהה,ambiguous,"כותרת כללית, משרד רלוונטי"
21.12.01,רזרבה,ההשכלה הגבוהה,רזרבה,ambiguous,"רזרבה כללית, משרד רלוונטי"
38.02.01,"מענקי מחקר ופיתוח עפ""י",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,keep,מענקי מחקר ופיתוח רלוונטיים לבינה מלאכותית
38.02.02,"מענקים לשלבי מו""פ",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,keep,"מענקי מו""פ רלוונטיים לבינה מלאכותית"
38.02.03,"תשתיות מו""פ ומכוני מחקר",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,"תשתיות מו""פ ומכוני מחקר עשויים לכלול AI"
38.02.04,"מו""פ בין לאומי",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,keep,"מו""פ בינלאומי רלוונטי לבינה מלאכותית"
38.02.05,בדיקת פרויקטים ומנהלות,תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,"בדיקת פרויקטים ומנהלות מו""פ"
38.02.06,תוכניות סיוע אחרות,תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,"תוכניות סיוע אחרות בתחום המו""פ"
38.02.15,רזרבה להתיקרויות,תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,"רזרבה להתייקרויות בתחום המו""פ"
38.04.01,פתוח שווקים ליצוא ידע,תמיכות בענפי המשק,פעולות שונות לפיתוח,ambiguous,פיתוח שווקים ליצוא ידע עשוי לכלול AI
38.04.04,"תמיכות בשיווק לחו""ל",תמיכות בענפי המשק,פעולות שונות לפיתוח,drop,"שיווק לחו""ל אינו קשור לבינה מלאכותית"
38.04.06,מטה לקידום עסקים,תמיכות בענפי המשק,פעולות שונות לפיתוח,ambiguous,"כותרת כללית, משרד רלוונטי"
38.04.08,רשות לשיתוף פעולה,תמיכות בענפי המשק,פעולות שונות לפיתוח,ambiguous,"כותרת כללית, משרד רלוונטי"
38.07.01,תמיכה בפעולות גופים,תמיכות בענפי המשק,תמיכות בגופים המקדמים,ambiguous,"כותרת כללית, משרד רלוונטי"
38.09.01,פעולות בתחום התקינה,תמיכות בענפי המשק,תקינה,ambiguous,תקינה עשויה לכלול תקני AI
38.09.02,המעבדה הלאומית לפיזיקה,תמיכות בענפי המשק,תקינה,drop,מעבדה לאומית לפיזיקה אינה קשורה לבינה מלאכותית
38.13.01,כלים משלימים לחוק עידוד,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,"כותרת כללית, לא ברורה"
38.13.02,הכשרת כח אדם,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,הכשרת כוח אדם עשויה לכלול AI
38.13.03,טיפול ממוקד,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,"כותרת כללית, לא ברורה"
38.13.04,"נע""מ - אז""ת",תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,שם תוכנית לא ברור
38.13.05,תמיכות אחרות,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,"כותרת כללית, משרד רלוונטי"
38.14.01,הערכות התעשייה לחשיפה,תמיכות בענפי המשק,תקציב להערכות התעשייה,ambiguous,"כותרת כללית, לא ברורה"
38.17.01,עתודות לתעשייה,תמיכות בענפי המשק,עתודות התעשייה,ambiguous,"רזרבות כלליות, משרד רלוונטי"
38.17.02,עתודות למדען הראשי,תמיכות בענפי המשק,עתודות התעשייה,ambiguous,עתודות למדען הראשי עשויות לכלול AI
38.17.13,מנהלות אזוריות משותפות,תמיכות בענפי המשק,מנהלות אזוריות משותפות,ambiguous,"כותרת כללית, משרד רלוונטי"
38.20.01,רזרבה להתיקרויות,תמיכות בענפי המשק,רזרבות,ambiguous,"רזרבות כלליות, משרד רלוונטי"
38.20.02,רזרבה לתמיכה בתעשיה,תמיכות בענפי המשק,רזרבות,ambiguous,"רזרבות כלליות, משרד רלוונטי"
38.21.01,השתתפויות,תמיכות בענפי המשק,השתתפויות,ambiguous,"כותרת כללית, משרד רלוונטי"
38.23.01,רזרבה להוצאות ביטחון,תמיכות בענפי המשק,רזרבות מיוחדות,drop,הוצאות ביטחון אינן קשורות לבינה מלאכותית
38.30.01,הפעלת הרשות לחדשנות,כלכלה ותעשייה,המדען הראשי,keep,הרשות לחדשנות עוסקת בבינה מלאכותית
38.30.02,מענקי מחקר ופיתוח,כלכלה ותעשייה,המדען הראשי,keep,מענקי מחקר ופיתוח רלוונטיים לבינה מלאכותית
38.30.03,"תשתיות מו""פ",תמיכות בענפי המשק,המדען הראשי,ambiguous,"תשתית מו""פ יכולה לכלול AI."
38.30.04,"מו""פ בין-לאומי",כלכלה ותעשייה,המדען הראשי,ambiguous,"מו""פ בינלאומי יכול לכלול AI."
38.30.10,רזרבה,כלכלה ותעשייה,המדען הראשי,ambiguous,"כותרת גנרית, יכולה לכלול AI."
38.40.01,קידום השקעות ועידוד,כלכלה ותעשייה,עידוד המגזר העסקי,ambiguous,קידום השקעות יכול לכלול AI.
38.40.02,מסלולי תמיכה מינהליים,תמיכות בענפי המשק,עידוד המגזר העסקי,ambiguous,"כותרת גנרית, יכולה לכלול AI."
38.40.03,עסקים קטנים ובינוניים,תמיכות בענפי המשק,עידוד המגזר העסקי,drop,"תמיכה בעסקים קטנים, לא נושא AI."
38.40.04,קידום הייצוא ועידוד,כלכלה ותעשייה,עידוד המגזר העסקי,drop,"קידום ייצוא כללי, לא נושא AI."
38.40.09,פעולות כלליות לקידום,כלכלה ותעשייה,עידוד המגזר העסקי,ambiguous,"כותרת גנרית, יכולה לכלול AI."
38.50.01,"תקינה, איכות והסמכה",תמיכות בענפי המשק,תמיכות בגופים ציבוריים,drop,"תקינה כללית, לא נושא AI."
38.70.01,שכר,כלכלה ותעשייה,שכר ותפעול המשרד,ambiguous,"כותרת גנרית, יכולה לכלול AI."
38.70.02,תפעול,כלכלה ותעשייה,שכר ותפעול המשרד,ambiguous,"כותרת גנרית, יכולה לכלול AI."
38.80.01,רזרבה,כלכלה ותעשייה,רזרבה,ambiguous,"כותרת גנרית, יכולה לכלול AI."
38.90.01,שכר ופעולות,כלכלה ותעשייה,רשות הרגולציה,ambiguous,"כותרת גנרית, רגולציה יכולה לכלול AI."
38.99.99,חשבון מעבר,כלכלה ותעשייה,חשבון מעבר,ambiguous,"כותרת גנרית, יכולה לכלול AI."
76.01.01,רכישת ציוד,תעשיה,פיתוח התעשייה,ambiguous,רכישת ציוד יכולה לכלול ציוד AI.
76.01.02,השקעה ממשלתית בהון,תעשיה,פיתוח התעשיה,ambiguous,השקעה ממשלתית יכולה לכלול AI.
76.01.05,השקעות במחשוב,תעשיה,פיתוח התעשייה,ambiguous,"מחשוב רחב מ-AI, אך יכול לכלול."
76.01.09,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,drop,"פיתוח אזורי תעשייה, לא נושא AI."
76.01.10,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,drop,"פיתוח אזורי תעשייה, לא נושא AI."
76.01.11,התוכנית לחיזוק חיפה,תעשיה,פיתוח התעשייה,drop,"תוכנית פיתוח אזורית, לא נושא AI."
76.01.15,הלואות לתעשיה,תעשיה,פיתוח התעשיה,drop,"הלוואות כלליות לתעשייה, לא נושא AI."
76.01.18,העברת יחידות המשרד,תעשיה,פיתוח התעשייה,drop,"פעולה אדמיניסטרטיבית, לא נושא AI."
76.01.21,רזרבה להתייקרויות,תעשיה,פיתוח התעשייה,ambiguous,"כותרת גנרית, יכולה לכלול AI."
76.10.01,השקעה בפיתוח תשתיות,תעשייה,השקעה בפיתוח תשתיות,ambiguous,"תשתיות רחבות מ-AI, אך יכולות לכלול."
76.80.01,רזרבה,תעשייה,רזרבה,ambiguous,"כותרת גנרית, יכולה לכלול AI."
89.04.01,רזרבות להתייקרויות,מפעלי משרד ראש הממשלה,רזרבות להתייקרויות,ambiguous,"כותרת גנרית, יכולה לכלול AI."
89.50.01,רזרבות,מפעלי משרד ראש הממשלה,רזרבה,ambiguous,"כותרת גנרית, יכולה לכלול AI."
89.69.99,חשבון מעבר,"מפעלי משרד ראה""מ והאוצר",חשבון מעבר,ambiguous,"כותרת גנרית, יכולה לכלול AI."
89.72.04,אגפי יצור,מפעלי משרד ראש הממשלה,מכירות,drop,"אגפי ייצור כלליים, לא נושא AI."
89.72.05,עבודות חוץ,מפעלי משרד ראש הממשלה,מכירות,drop,"עבודות חוץ כלליות, לא נושא AI."
89.72.07,יציאות  ממחסנים,מפעלי משרד ראש הממשלה,מכירות,drop,"פעילות לוגיסטית, לא נושא AI."
89.75.01,הכנסות שונות,מפעלי משרד ראש הממשלה,הכנסות שונות,drop,"הכנסות שונות, לא נושא AI."
