code,title,program,reason
20.21.11.59,מינהל לחינוך דתי - רכישות,אגף החינוך הדתי,"Religious education administration, not specific to gifted."
20.21.11.61,המינהל לחינוך הדתי - רכישות,אגף החינוך הדתי,"Religious education administration, not specific to gifted."
20.21.11.63,"פרויקטים בפריפריה - חט""ע",אגף החינוך הדתי,"Projects in periphery, not specific to gifted programs."
20.21.11.64,שעות תגבור בגרות ללימודי יהדות,אגף החינוך הדתי,"Religious studies reinforcement, not specific to gifted."
20.21.11.65,תגבור חינוך ממלכתי דתי במכללות,אגף החינוך הדתי,"Religious education reinforcement, not specific to gifted."
20.21.11.95,רזרבה להתייקרויות כללית,אגף החינוך הדתי,"Generic reserve, not specific to gifted programs."
20.21.12.41,פעולות שונות במערכת החינוך,פעולות ויוזמות במערכת,"Generic education activities, not specific to gifted."
20.21.12.43,רכישות ופעולות שונות במערכת החינוך,פעולות ויוזמות במערכת,"Generic education activities, not specific to gifted."
20.21.12.45,קניית שרותי חוץ למינהל כלכלה ותקציבים,פעולות ויוזמות במערכת,"Administrative services, not specific to gifted programs."
20.21.12.47,"פעולות ויוזמות חינוכיות מחקרים, מדע, וטכנולוגיה",פעולות ויוזמות במערכת,"General educational initiatives, not specific to gifted."
20.21.12.48,"השתתפות במשרד רוה""מ",פעולות ויוזמות במערכת,"Inter-ministry transfer, no subject information."
20.21.12.49,מכירת שירותים למשרדי הממשלה,פעולות ויוזמות במערכת,"Selling services, not specific to gifted programs."
20.21.12.51,פעולות אגף רישוי בקרה ואכיפה,פעולות ויוזמות במערכת,"Licensing and enforcement, not specific to gifted."
20.21.12.95,רזרבה להתייקרויות כללית,פעולות ויוזמות במערכת,"Generic reserve, not specific to gifted programs."
20.21.13.41,רזרבה לפעולות שונות,רזרבה לפעולות שונות,"Generic reserve, not specific to gifted programs."
20.21.13.43,פעולות שונות,רזרבה לפעולות שונות,"Generic activities, not specific to gifted programs."
20.21.13.44,השתתפות במשרד האוצר ביחידת השכר,רזרבה לפעולות שונות,"Inter-ministry transfer, no subject information."
20.21.13.45,השתתפות נציבות שירות המדינה,רזרבה לפעולות שונות,"Inter-ministry transfer, no subject information."
20.21.13.46,השתתפותבמשרד ראש הממשלה,רזרבה לפעולות שונות,"Inter-ministry transfer, no subject information."
20.21.13.47,רזרבה לתוספת לחינוך - שינוי,רזרבה לפעולות שונות,"Generic reserve, not specific to gifted programs."
20.21.13.48,רזרבה,רזרבה לפעולות שונות,"Generic reserve, not specific to gifted programs."
20.21.13.49,רזרבה למכללה,רזרבה לפעולות שונות,"Generic reserve, not specific to gifted programs."
20.21.13.95,רזרבה להתייקרויות כללית,רזרבה לפעולות שונות,"Generic reserve, not specific to gifted programs."
20.21.14.40,הכנסות מגורמי חוץ - עזבונות,הקצבות לחינוך ותרבות,"Generic revenue, not specific to gifted programs."
20.21.14.41,הקצבות לחינוך ותרבות לפי החלטת הועדה הציבורית לעניני עזבונות,הקצבות לחינוך ותרבות,"General education allocations, not specific to gifted."
20.21.14.43,כספי עזבונות,הקצבות לחינוך ותרבות,"Bequest funds, not specific to gifted programs."
20.21.14.44,רזרבה - המינהל לחינוך דתי,הקצבות לחינוך ותרבות,"Religious education reserve, not specific to gifted."
20.21.14.45,הוצאות מינהליות לטיפול בעזבונות,הקצבות לחינוך ותרבות,"Administrative expenses, not specific to gifted programs."
20.21.14.95,רזרבה להתייקרויות כללית,הקצבות לחינוך ותרבות,"Generic reserve, not specific to gifted programs."
20.21.16.01,"פעולות הרשות הארצית למדידה והערכה (ראמ""ה)",הרשות הארצית למדידה,"RAMA activities too general, not specific to gifted."
20.21.16.02,הרשות הארצית  למדדה והערכה - מחקרים רב שנתיים,הרשות הארצית למדידה,"RAMA research too general, not specific to gifted."
20.21.17.01,השתתפות במשרד המדע - שיפוצי מוסדות תרבות,פעולות בשיתוף משרד,"Inter-ministry transfer, not specific to gifted."
20.21.17.02,השתתפות במשרד המדע - בגין הסכם שיפוצים במוזיאון ישראל,פעולות בשיתוף משרד,"Inter-ministry transfer, not specific to gifted."
20.21.17.03,השתתפות במשרד המדע - קידום ספורט נשים,פעולות בשיתוף משרד,"Inter-ministry transfer, not specific to gifted."
20.21.17.04,השתתפות במשרד התרבות והספורט,פעולות בשיתוף משרד,"Inter-ministry transfer, not specific to gifted."
20.21.17.43,השתתפות במשרד המדע,פעולות בשיתוף משרד,"Generic participation, no link to gifted program."
20.21.20.41,רזרבה להתייקרויות,רזרבה להתייקרויות,"Generic reserve, no link to gifted program."
20.21.20.42,רזרבה להתיקרויות,רזרבה להתייקרויות,"Generic reserve, no link to gifted program."
20.21.20.43,רזרבה להתיקרויות שכר,רזרבה להתייקרויות,"Generic reserve, no link to gifted program."
20.21.20.44,רזרבה לעמידה ביעד הגירעון,רזרבה להתייקרויות,"Generic reserve, no link to gifted program."
20.21.20.45,"רזרבה להתיקרויות מט""ח",רזרבה להתייקרויות,"Generic reserve, no link to gifted program."
20.21.20.46,רזרבה לעמידה ביעד ההוצאה,רזרבה להתייקרויות,"Generic reserve, no link to gifted program."
20.21.20.47,השתתפות בסעיף פיתוח (60),רזרבה להתייקרויות,"Generic development item, no link to gifted program."
20.21.20.48,רזרבה להוצאות ביטחון 2006,רזרבה להתייקרויות,"Generic reserve, no link to gifted program."
20.21.20.95,רזרבה להתייקרויות כללית,רזרבה להתייקרויות,"Generic reserve, no link to gifted program."
20.21.21.14,רזרבה לשכר,רזרבה לשכר,"Generic reserve, no link to gifted program."
20.21.21.15,השתתפות בסעיף 60 חינוך פיתוח,רזרבה לשכר,"Generic education development, no link to gifted program."
20.21.21.16,השתתפות מסעיף 13 לתקציב 2005 (יהדות התורה),רזרבה לשכר,"Specific political allocation, no link to gifted program."
20.21.21.17,רזרבה בשל השתתפות סעיף 13 לתקציב 2005 (יהדות התורה),רזרבה לשכר,"Specific political allocation, no link to gifted program."
20.21.21.18,השתתפות משרד הביטחון - התנתקות,רזרבה לשכר,"Specific event, no link to gifted program."
20.21.21.19,"השתתפות מות""ת",רזרבה לשכר,"Generic participation, no link to gifted program."
20.21.21.20,"רזרבה להשתתפות מסעיף ות""ת",רזרבה לשכר,"Generic reserve, no link to gifted program."
20.21.21.22,רזרבה בשל הסכם קואליציוני האיחוד הלאומי - מפדל,רזרבה לשכר,"Specific political allocation, no link to gifted program."
20.21.21.23,רזרבה בשל הסכם קואליציוני ישראל ביתנו לנושא השכלה לאתיופים,רזרבה לשכר,"Specific education for Ethiopians, not gifted program."
20.21.21.24,"רזרבה למימוש סיכום תקציבי עם משרד החינוך לשנת הלימודים תשס""ז",רזרבה לשכר,"Generic reserve, no link to gifted program."
20.21.21.95,רזרבה להתייקרויות כללית,רזרבה לשכר,"Generic reserve, no link to gifted program."
20.21.21.99,שיא כח אדם - רזרבה,רזרבה לשכר,"Generic reserve, no link to gifted program."
20.22.03.41,מענקים לעובדים מצטיינים,השתלמות והדרכה,"Grants for outstanding employees, not students."
20.22.03.43,הערכת תארים ודיפלומות,השתלמות והדרכה,"Generic administrative, no link to gifted program."
20.22.03.45,הדרכה והשתלמות,השתלמות והדרכה,"Generic training, no link to gifted program."
20.22.03.46,השתתפות במרכז ההסברה,השתלמות והדרכה,"Generic participation, no link to gifted program."
20.22.03.47,"נסיעות לחו""ל",השתלמות והדרכה,"Generic travel, no link to gifted program."
20.22.03.48,"רזרבה להתייקרויות - מט""ח",השתלמות והדרכה,"Generic reserve, no link to gifted program."
20.22.03.49,מענקי למוד לעובדי פקוח והדרכה,השתלמות והדרכה,"Grants for staff, not students."
20.22.03.50,יעוץ ארגוני,השתלמות והדרכה,"Generic consulting, no link to gifted program."
20.22.03.51,יעוץ מקצועי וועדות,השתלמות והדרכה,"Generic consulting, no link to gifted program."
20.22.03.52,השתתפות במשרד ראש- הממשלה,השתלמות והדרכה,"Generic participation, no link to gifted program."
20.22.03.53,דמי חבר והשתתפות במוסדות שונים,השתלמות והדרכה,"Generic participation, no link to gifted program."
20.22.03.55,פעולות בשתוף עם ועד העובדים,השתלמות והדרכה,"Generic activities, no link to gifted program."
20.22.03.56,הכנסה מגורמי חוץ,השתלמות והדרכה,"Generic income, no link to gifted program."
20.22.03.57,"קרן המנכ""ל לעובדים מצטיינים",השתלמות והדרכה,"Fund for outstanding employees, not students."
20.22.03.59,מועצת ייצור,השתלמות והדרכה,"Generic council, no link to gifted program."
20.22.03.60,השתתפות במשרד המשפטים - הוועדה בנושא זכויות הילד,השתלמות והדרכה,"Children's rights committee, no link to gifted program."
20.22.03.65,פעולות יעוץ לתכנון חינוכי,השתלמות והדרכה,"Generic educational planning, no link to gifted program."
20.22.03.67,"פרסום מכרזים בעיתונות- ופעולות לשיפור השירות - כרטיסים מגנטיים, שעון נוכחות ממוכן וכו'.",השתלמות והדרכה,"Generic administrative, no link to gifted program."
20.22.03.69,שיפוי ביטוח תאונות אישיות והגנה משפטית,השתלמות והדרכה,"Generic insurance, no link to gifted program."
20.22.03.71,העברה לנציבות שירות המדינה עבור חוקרי משמעת ונושאים נוספים,השתלמות והדרכה,"Generic administrative, no link to gifted program."
20.22.03.72,רזרבה להעברה לנציבות שירות המדינה,השתלמות והדרכה,"Generic reserve, no link to gifted program."
20.22.03.73,יעוץ ארגוני,השתלמות והדרכה,"Generic consulting, no link to gifted program."
20.22.03.95,רזרבה להתייקרויות כללית,השתלמות והדרכה,"Generic reserve, no link to gifted program."
20.22.05.45,פרסומים חינוכיים,פרסומים,"Generic publications, no link to gifted program."
20.22.05.46,הכנסה ממכירת פרסומים,פרסומים,"Generic income, no link to gifted program."
20.22.05.95,רזרבה להתייקרויות כללית,פרסומים,"Generic reserve, no link to gifted program."
20.23.01.40,השתתפות בפעולות ועד עובדי הוראה,תנאי שרות,"Activities for teaching staff, not students."
20.23.01.41,השתתפות בפעולות עובדי הוראה,תנאי שרות,"Activities for teaching staff, not students."
20.23.01.42,שי למורים שאינם עובדי מדינה,תנאי שרות,"Gift for teachers, not students."
20.23.01.43,שיפוץ חדרי מורים,תנאי שרות,"Renovation for teachers, not students."
20.23.01.45,דמי שתיה לעובדי הוראה במוסדות חינוך,תנאי שרות,"Benefits for teaching staff, not students."
20.23.01.46,קרן ימי מחלה,תנאי שרות,"Generic fund, no link to gifted program."
20.23.01.47,תקנון עובדי הוראה,תנאי שרות,"Regulations for teaching staff, not students."
20.23.01.49,ספריות השאלה למורים,תנאי שרות,"Libraries for teachers, not students."
20.23.01.51,זכויות לעובדי חוגים,תנאי שרות,"Rights for club workers, not students."
20.23.01.53,השתתפות בדמי חבר באגודות מקצועיות למורים,תנאי שרות,"Membership for teachers, not students."
20.23.01.54,קרן מצוקה למורים בחינוך העל יסודי,תנאי שרות,"Distress fund for teachers, not students."
20.23.01.55,קרן לקידום מקצועי של עובדי הוראה,תנאי שרות,"Professional development for teachers, not students."
20.23.01.57,השתתפות בקרן רווחה לעובדי הוראה,תנאי שרות,"Welfare fund for teachers, not students."
20.23.01.58,השתתפות בביטוח אחריות מקצועית לעובדי הוראה,תנאי שרות,"Insurance for teachers, not students."
20.23.01.59,קרן הלוואות למורים,תנאי שרות,"Loan fund for teachers, not students."
20.23.01.61,קרן מצוקה למורים,תנאי שרות,"Distress fund for teachers, not students."
20.23.01.63,קרן הלוואות למורים,תנאי שרות,"Loan fund for teachers, not students."
20.23.01.95,רזרבה להתייקרויות כללית,תנאי שרות,"Generic reserve, no link to gifted program."
20.23.02.41,פרישת מורים מהמערכת,פעולות מיוחדות למורים,"Teacher retirement, not gifted program."
20.23.02.47,הכנת עובדי הוראה לפרישה לגימלאות,פעולות מיוחדות למורים,"Teacher retirement, not gifted program."
20.23.02.51,ביטוח מורים מתנדבים,פעולות מיוחדות למורים,"Insurance for teachers, not students."
20.23.02.55,פעולות עם מורים שפרשו לגימלאות,פעולות מיוחדות למורים,"Activities with retired teachers, not students."
20.23.02.56,השתתפות במנהל הגמלאות,פעולות מיוחדות למורים,"Pensioners' administration, not gifted program."
20.23.02.59,פעולות אגף בכיר לכח אדם בהוראה- רכישות,פעולות מיוחדות למורים,"Activities for teaching staff, not students."
20.23.02.60,"מדערום - כא""ב",פעולות מיוחדות למורים,"Vague title, likely for teachers, not gifted students."
20.23.02.61,פיצוי בגין נזק לרכוש,פעולות מיוחדות למורים,"Generic compensation, no link to gifted program."
20.23.02.63,שרותי רווחה לעובדי הוראה,פעולות מיוחדות למורים,"Welfare services for teachers, not students."
20.23.02.65,בחינות מילואים למורים,פעולות מיוחדות למורים,"Exams for teachers, not students."
20.23.02.67,הוצאות הגנה משפטית לעובדי הוראה,פעולות מיוחדות למורים,"Legal defense for teachers, not students."
20.23.02.70,קרן ימי מחלה לעובדי הוראה,פעולות מיוחדות למורים,"Sick leave fund for teachers, not students."
20.23.02.71,קרן מצוקה לעובדי הוראה,פעולות מיוחדות למורים,"Distress fund for teachers, not students."
20.23.02.95,רזרבה להתייקרויות כללית,פעולות מיוחדות למורים,"Generic reserve, no link to gifted program."
20.23.03.43,"השתתפות בשכר דירה, לימודים אקדמאים והחזר הוצאות נסיעה גם למורים בשנת שבתון",תמריצים למורים,"Benefits for teachers, not students."
20.23.03.45,למודים אקדמאים והחזר הוצאות נסיעה,תמריצים למורים,"Benefits for teachers, not students."
20.23.03.49,מועדונים ופעולות עם מורים ופירסומים,תמריצים למורים,"Activities with teachers, not students."
20.23.03.51,למודים אקדמאים והחזר הוצאות נסיעה למורים כולל בשנת שבתון,תמריצים למורים,"Benefits for teachers, not students."
20.23.03.95,רזרבה להתייקרויות כללית,תמריצים למורים,"Generic reserve, no link to gifted program."
20.23.04.41,חינוכאים ברשויות מקומיות 64 משרות,חינוכאים ברשויות,"Educators in local authorities, not gifted students."
20.23.04.95,רזרבה להתייקרויות כללית,חינוכאים ברשויות,"Generic reserve, no link to gifted program."
20.23.05.25,השתתפות משרד לפיתוח הנגב והגליל,מוסדות להכשרת מורים,"Generic participation, no link to gifted program."
20.23.05.26,השתתפות הוצאות שונות,מוסדות להכשרת מורים,"Generic expenses, no link to gifted program."
20.23.05.27,"השתתפות מות""ת",מוסדות להכשרת מורים,"Generic participation, no link to gifted program."
20.23.05.28,"השתתפות בות""ת",מוסדות להכשרת מורים,"Generic participation, no link to gifted program."
20.23.05.29,השתתפות משרד השיכון,מוסדות להכשרת מורים,"Generic participation, no link to gifted program."
20.23.05.30,סמינרים שכר מורים,מוסדות להכשרת מורים,"Teacher salaries, not gifted students."
20.23.05.31,הכשרת מורים חרדים,מוסדות להכשרת מורים,"Teacher training, not gifted students."
20.23.05.32,אימוני הוראה-שכר מאמנים,מוסדות להכשרת מורים,"Teacher training, not gifted students."
20.23.05.33,"סמינרים - שכר מורים - 11,697 ש""ש",מוסדות להכשרת מורים,"Teacher salaries, not gifted students."
20.23.05.34,התמחות וכניסה להוראה,מוסדות להכשרת מורים,"Teacher training, not gifted students."
20.23.05.35,השלמת שכר לימוד בסמינרים,מוסדות להכשרת מורים,"Tuition for teacher training, not gifted students."
20.23.05.36,"השתתפות בות""ת",מוסדות להכשרת מורים,"Generic participation, no link to gifted program."
20.23.05.39,התמחות בהוראה שנה ד' - שכר מרצים,מוסדות להכשרת מורים,"Lecturer salaries for teacher training, not gifted students."
20.23.05.41,מענקי השתלמות למורים,מוסדות להכשרת מורים,"Grants for teachers, not students."
20.23.05.42,השתתפות ממשרד הבטחון,מוסדות להכשרת מורים,"Generic participation, no link to gifted program."
20.23.05.43,השתתפות בהוצאות מנהליות של המכללות להכשרת עובדי הוראה,מוסדות להכשרת מורים,"Administrative expenses for teacher training, not gifted students."
20.23.05.44,השתתפות ממשרד הבטחון,מוסדות להכשרת מורים,"Generic participation, no link to gifted program."
20.23.05.45,"השתתפות פרויקט ""מחר 98""",מוסדות להכשרת מורים,"Specific project, no link to gifted program."
20.23.05.46,הוצאות מינהליות,מוסדות להכשרת מורים,"Generic administrative, no link to gifted program."
20.23.05.47,הוצאות למיכלול המוסדות להכשרת מורים,מוסדות להכשרת מורים,"Expenses for teacher training, not gifted students."
20.23.05.49,פרסומים ויוזמות בהכשרת מורים,מוסדות להכשרת מורים,"Publications for teacher training, not gifted students."
20.23.05.50,הכנסת ממכירת פרסומים,מוסדות להכשרת מורים,"Generic income, no link to gifted program."
20.23.05.51,קורסים להכשרת מורים עולים,מוסדות להכשרת מורים,"Teacher training, not gifted students."
20.23.05.53,מחקרים,מוסדות להכשרת מורים,"Generic research, no specific link to gifted program."
20.23.05.55,מיחשוב סמינרים,מוסדות להכשרת מורים,"Generic computerization, no link to gifted program."
20.23.05.57,"מענקים לקציני צה""ל שפרשו במסגרת הכשרה להוראה",מוסדות להכשרת מורים,"Grants for teacher training, not gifted students."
20.23.05.59,הכשרת מורים לגולה,מוסדות להכשרת מורים,"Teacher training, not gifted students."
20.23.05.60,לווי בקליטת בוגרי סמינרים,מוסדות להכשרת מורים,"Mentoring for teacher graduates, not gifted students."
20.23.05.61,"השתתפות במשרד התמ""ת",מוסדות להכשרת מורים,"Generic participation, no link to gifted program."
20.23.05.62,הכשרה וליווי מורים חדשים במגזר הבדואי החלטת ממשלה פיתוח הנגב,מוסדות להכשרת מורים,"Teacher training for Bedouin sector, not gifted students."
20.23.05.63,"השתתפות משרד המשנה לרוה""מ",מוסדות להכשרת מורים,"Generic participation, no link to gifted program."
20.23.05.64,מענקים לסטודנטים,מוסדות להכשרת מורים,"Generic student grants, no link to gifted program."
20.23.05.65,הכשרה והשתלמות למורות חילות,מוסדות להכשרת מורים,"Teacher training, not gifted students."
20.23.05.67,רזרבה לסמינרים,מוסדות להכשרת מורים,"Generic reserve, no link to gifted program."
20.23.05.95,רזרבה להתייקרויות כללית,מוסדות להכשרת מורים,"Generic reserve, no link to gifted program."
20.23.06.41,הלוואות מותנות לתלמידים במוסדות להכשרת מורים,הלוואות מותנות לתלמידי,"Loans for teacher training students, not gifted students."
20.23.06.43,הלוואות מותנות לסטודנטים ותלמידים בסמינרים במוסדות על- תיכוניים במקצועות הטכנולוגיים,הלוואות מותנות לתלמידי,"Loans for specific students, not gifted students."
20.23.06.47,"קרן ע""ש רחל שזר להכשרת מורים",הלוואות מותנות לתלמידי,"Fund for teacher training, not gifted students."
20.23.06.51,עמלות עבור הלוואות,הלואות מותנות לתלמידי,"Generic commissions, no link to gifted program."
20.23.06.95,רזרבה להתייקרויות כללית,הלוואות מותנות לתלמידי,"Generic reserve, no link to gifted program."
20.23.07.41,"מנהלי מרפדי""ם תשע""ד 2,212 ש""ש, תשע""ה 2,212 ש""ש",מרכזים פדגוגיים,"Pedagogical centers are general, not for gifted programs."
20.23.07.43,"מרכזים פדגוגיים-תמיכות (55 מרפ""דים)",מרכזים פדגוגיים,"Pedagogical centers are general, not for gifted programs."
20.23.07.44,הכנסות מגורמי חוץ,מרכזים פדגוגיים,"Generic income, no link to gifted program."
20.23.07.45,מכונים ביולוגיים תמיכות (5 מכונים),מרכזים פדגוגיים,"Biological institutes, no direct link to gifted program."
20.23.07.47,מרכזים פדגוגים-פעולות,מרכזים פדגוגיים,"Pedagogical centers are general, not for gifted programs."
20.23.07.48,מרכזים פדגוגים - השתתפויות ואחזקה,מרכזים פדגוגיים,"Pedagogical centers are general, not for gifted programs."
20.23.07.49,"מרכזי הדרכה - מינהל חברה ונוער -תשס""ז 0 ש""ש, תשס""ח 0 ש""ש",מרכזים פדגוגיים,"Generic training centers, no link to gifted program."
20.23.07.50,"רזרבה למרפדי""ם",מרכזים פדגוגיים,"Generic reserve, no link to gifted program."
20.23.07.51,"מרכזי פיסג""ה - רשויות",מרכזים פדגוגיים,"Pisga centers for teacher development, not gifted students."
20.23.07.95,רזרבה להתייקרויות כללית,מרכזים פדגוגיים,"Generic reserve, no link to gifted program."
20.23.08.01,השתלמויות עובדי הוראה,השתלמות מורים וגננות,"Professional development for teachers, not students."
20.23.08.02,הכנסות ממשתלמים,השתלמות מורים וגננות,"Generic income, no link to gifted program."
20.23.08.03,השתתפות המשרד להגנת הסביבה,השתלמות מורים וגננות,"Generic participation, no link to gifted program."
20.23.08.04,טיפול נקודתי - השתלמויות,השתלמות מורים וגננות,"Generic professional development, no link to gifted program."
20.23.08.41,קורסים וימי עיון למורים וגננות השתתפות והחזקה,השתלמות מורים וגננות,"Courses for teachers, not students."
20.23.08.43,קורסים וימי עיון במקצועות המדע והטכנולוגיה,השתלמות מורים וגננות,"Courses for teachers, not students."
20.23.08.45,מטה מרכזי מורים,השתלמות מורים וגננות,"Teachers' headquarters, not gifted students."
20.23.08.47,רכישות ויוזמות,השתלמות מורים וגננות,"Generic purchases, no link to gifted program."
20.23.08.49,"הכשרת מורים בחינוך המיוחד לפי שיטת ""פטו""",השתלמות מורים וגננות,"Special education teacher training, not gifted program."
20.23.08.51,השתלמויות רווחה,השתלמות מורים וגננות,"Generic professional development, no link to gifted program."
20.23.08.53,השתלמויות להפעלת יום חינוך ארוך,השתלמות מורים וגננות,"Generic professional development, no link to gifted program."
20.23.08.54,פרויקטים בהכשרה והשתלמות בשיתוף אירגוני המורים,השתלמות מורים וגננות,"Projects for teacher training, not gifted students."
20.23.08.55,השתתפות בדמי רישום בהשתלמויות,השתלמות מורים וגננות,"Registration fees for professional development, not gifted program."
20.23.08.56,פעולות השתלמות של איגוד המורים,השתלמות מורים וגננות,Not related to gifted programs.
20.23.08.57,פעולות השתלמות של רגוני המורים,השתלמות מורים וגננות,Not related to gifted programs.
20.23.08.58,פעולות השתלמות של ארגוני המורים,השתלמות מורים וגננות,Not related to gifted programs.
20.23.08.61,יוזמת בית ספריות,השתלמות מורים וגננות,"Title too general, not about gifted."
20.23.08.71,"דיור הכשרה והשתלמויות למורים ומורות בצה""ל",השתלמות מורים וגננות,Not related to gifted programs.
20.23.08.72,הכנסות בגין מורות חיילות מפעילות ועמותות,השתלמות מורים וגננות,Not related to gifted programs.
20.23.08.75,ארגון מערך מתנדבים,השתלמות מורים וגננות,Not related to gifted programs.
20.23.08.95,רזרבה להתייקרויות כללית,השתלמות מורים וגננות,"General reserve, not about gifted."
20.23.08.99,רזרבה לשיטת פטו,השתלמות מורים וגננות,Not related to gifted programs.
20.23.09.30,הוראה - שכר מורים,"קורסים וימי עיון לעו""ה","General teacher salaries, not about gifted."
20.23.09.41,"ביה""ס להשתלמות עובדי הוראה בכירים","קורסים וימי עיון לעו""ה",Not related to gifted programs.
20.23.09.42,הכנסה מדמי רישום,"קורסים וימי עיון לעו""ה","General income, not about gifted."
20.23.09.43,הכשרת מנהלים - תמיכות,"קורסים וימי עיון לעו""ה",Not related to gifted programs.
20.23.09.44,פעולות והשתלמויות של המרכז לפיתוח עובדי הוראה בכירים,"קורסים וימי עיון לעו""ה",Not related to gifted programs.
20.23.09.45,"יוזמות בהכשרת עו""ה- תמיכה","קורסים וימי עיון לעו""ה",Not related to gifted programs.
20.23.09.47,"יוזמות בהכשרת עובדי עו""ה - רכישות","קורסים וימי עיון לעו""ה",Not related to gifted programs.
20.23.09.57,"העברה לוות""ת","קורסים וימי עיון לעו""ה","General transfer, not about gifted."
20.23.09.95,רזרבה להתייקרויות כללית,"קורסים וימי עיון לעו""ה","General reserve, not about gifted."
20.23.10.40,השתתפות במשרד הפנים,קרנות ומענקי השתלמות,"General participation, not about gifted."
20.23.10.41,תכנית לפיתוח מנהלי מחלקות חינוך,קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.42,השתתפות במשרד הפנים,קרנות ומענקי השתלמות,"General participation, not about gifted."
20.23.10.43,קרן השתלמות מורים השתתפות,קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.45,"מענקי השתלמות (4825) ולימוד (1882) למורים - תשע""ד תשע""ה - 6707 מענקים",קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.47,מענקי לימוד למורים,קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.48,"העברה לחינוך העצמאי 1665 ש""ש מענקי שעות",קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.49,קידום ותק (על יסודי),קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.51,הוצאות נסיעה למורים בדואים,קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.52,"מענקי לימוד למורים העברה לות""ת",קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.55,שכר דירה למורים בדואים,קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.57,השתתפות המשרד לפיתוח הנגב והגליל,קרנות ומענקי השתלמות,"General participation, not about gifted."
20.23.10.58,תמריצים לעובדי הוראה בפריפריה,קרנות ומענקי השתלמות,Not related to gifted programs.
20.23.10.95,רזרבה להתייקרויות כללית,קרנות ומענקי השתלמות,"General reserve, not about gifted."
20.23.11.42,הכנסה מדמי רישום,פיתוח מנהיגות בית,"General income, not about gifted."
20.23.11.44,המכון למנהיגות בית ספרית,פיתוח מנהיגות בית,Not related to gifted programs.
20.24.01.41,תכנית חומש לקידום החינוך לערבים,תכניות לקידום החינוך,Not related to gifted programs.
20.24.01.42,השתתפות משרד ראש הממשלה,תכניות לקידום החינוך,"General participation, not about gifted."
20.24.01.43,תכנית חומש לקידום החנוך לדרוזים,תכניות לקידום החינוך,Not related to gifted programs.
20.24.01.45,מוסדות חינוך יסודיים במגזר הערבי,תכניות לקידום החינוך,Not related to gifted programs.
20.24.01.47,השתתפות משרד ראש הממשלה - החלטות ממשלה ערב/1 ערב/2,תכניות לקידום החינוך,"General participation, not about gifted."
20.24.01.48,מוסדות חינוך על יסודי במגזר הערבי עבור פרוייקט חינוך לקריירה,תכניות לקידום החינוך,Not related to gifted programs.
20.24.01.49,תכניות פדגוגיות במגזר הדרוזי והצ'רקסי,תכניות לקידום החינוך,Not related to gifted programs.
20.24.01.50,השתתפות משרד הבטחון,תכניות לקידום החינוך,"General participation, not about gifted."
20.24.01.51,תכניות פדגוגיות במגזר הבדואי בצפון,תכניות לקידום החינוך,Not related to gifted programs.
20.24.01.53,בדואים דרום - החלטת ממשלה,תכניות לקידום החינוך,Not related to gifted programs.
20.24.01.95,רזרבה להתייקרויות כללית,תכניות לקידום החינוך,"General reserve, not about gifted."
20.24.02.41,ציוד וחמרים לעולים,שירותי חינוך ורווחה,Not related to gifted programs.
20.24.02.42,"השתתפות מסעיף 13 - קואליציוני ש""ס",שירותי חינוך ורווחה,"General participation, not about gifted."
20.24.02.43,תוכנית הישובים רווחה,שירותי חינוך ורווחה,Not related to gifted programs.
20.24.02.44,השתתפות משרד המשנה לראש הממשלה,שירותי חינוך ורווחה,"General participation, not about gifted."
20.24.02.45,השתתפות במשרד הביטחון,שירותי חינוך ורווחה,"General participation, not about gifted."
20.24.02.46,פעולות תרבות בשכונות,שירותי חינוך ורווחה,Not related to gifted programs.
20.24.02.47,טיפוח על יסודי והישגים,שירותי חינוך ורווחה,"Too general, not specifically gifted."
20.24.02.48,הכנסות מגורמי חוץ,שירותי חינוך ורווחה,"General income, not about gifted."
20.24.02.49,פעילות ויוזמות בילדים ונוער בסיכון,שירותי חינוך ורווחה,"About children at risk, not gifted."
20.24.02.51,פעולות מרכזיות בישובים ומוסדות,שירותי חינוך ורווחה,"Title too general, not about gifted."
20.24.02.52,נוער בסיכון,שירותי חינוך ורווחה,"About youth at risk, not gifted."
20.24.02.53,"תכנית מלגות לסטודנטים במוסדות להכשרת מורים המתחייבים לעבודה בעיירות פיתוח (פרוייקט ""מעוף"")",שירותי חינוך ורווחה,Not related to gifted programs.
20.24.02.55,פרויקט חונכות-מילגות,שירותי חינוך ורווחה,Not related to gifted programs.
20.24.02.56,"השתתפות ות""ת במלגות פר""ח",שירותי חינוך ורווחה,Not related to gifted programs.
20.24.02.57,פעולות רווחה למיעוטים,שירותי חינוך ורווחה,Not related to gifted programs.
20.24.02.59,מעורבות סטודנטים ביום חינוך ארוך,שירותי חינוך ורווחה,Not related to gifted programs.
