code,title,office,domain,program,economic_class,functional_class,program_code,first_year,last_year
20.21.12.41,פעולות שונות במערכת החינוך,משרד החינוך,יחידות מטה,פעולות ויוזמות במערכת,העברות,חינוך,20.21.12,1997,2016
20.21.12.43,רכישות ופעולות שונות במערכת החינוך,משרד החינוך,יחידות מטה,פעולות ויוזמות במערכת,העברות,חינוך,20.21.12,1997,2016
20.21.12.45,קניית שרותי חוץ למינהל כלכלה ותקציבים,משרד החינוך התרבות,יחידות מטה,פעולות ויוזמות במערכת,קניות,חינוך,20.21.12,1997,2004
20.21.12.47,"פעולות ויוזמות חינוכיות מחקרים, מדע, וטכנולוגיה",משרד החינוך,יחידות מטה,פעולות ויוזמות במערכת,העברות,חינוך,20.21.12,1997,2016
20.21.12.48,"השתתפות במשרד רוה""מ",משרד החינוך,יחידות מטה,פעולות ויוזמות במערכת,העברות  פנים תקציביות,חינוך,20.21.12,2009,2015
20.21.12.49,מכירת שירותים למשרדי הממשלה,משרד החינוך,יחידות מטה,פעולות ויוזמות במערכת,העברות  פנים תקציביות,חינוך,20.21.12,2004,2014
20.21.12.51,פעולות אגף רישוי בקרה ואכיפה,משרד החינוך,יחידות מטה,פעולות ויוזמות במערכת,קניות,חינוך,20.21.12,2005,2015
20.21.12.95,רזרבה להתייקרויות כללית,משרד החינוך התרבות,יחידות מטה,פעולות ויוזמות במערכת,רזרבות,חינוך,20.21.12,1998,2004
20.21.13.41,רזרבה לפעולות שונות,משרד החינוך,יחידות מטה,רזרבה לפעולות שונות,שכר,חינוך,20.21.13,1997,2016
20.21.13.43,פעולות שונות,משרד החינוך,יחידות מטה,רזרבה לפעולות שונות,שכר,חינוך,20.21.13,1997,2016
20.21.13.44,השתתפות במשרד האוצר ביחידת השכר,משרד החינוך התרבות,יחידות מטה,רזרבה לפעולות שונות,העברות  פנים תקציביות,חינוך,20.21.13,2003,2005
20.21.13.45,השתתפות נציבות שירות המדינה,משרד החינוך התרבות,יחידות מטה,רזרבה לפעולות שונות,העברות  פנים תקציביות,חינוך,20.21.13,2003,2005
20.21.13.46,השתתפותבמשרד ראש הממשלה,משרד החינוך התרבות,יחידות מטה,רזרבה לפעולות שונות,העברות  פנים תקציביות,חינוך,20.21.13,2004,2006
20.21.13.47,רזרבה לתוספת לחינוך - שינוי,משרד החינוך התרבות,יחידות מטה,רזרבה לפעולות שונות,העברות,חינוך,20.21.13,2005,2005
20.21.13.48,רזרבה,משרד החינוך התרבות,יחידות מטה,רזרבה לפעולות שונות,קניות,חינוך,20.21.13,2005,2005
20.21.13.49,רזרבה למכללה,משרד החינוך,יחידות מטה,רזרבה לפעולות שונות,העברות,חינוך,20.21.13,2005,2007
20.21.13.95,רזרבה להתייקרויות כללית,משרד החינוך התרבות,יחידות מטה,רזרבה לפעולות שונות,רזרבות,חינוך,20.21.13,1998,2004
20.21.14.40,הכנסות מגורמי חוץ - עזבונות,משרד החינוך,יחידות מטה,הקצבות לחינוך ותרבות,הכנסות מיועדות,חינוך,20.21.14,2010,2016
20.21.14.41,הקצבות לחינוך ותרבות לפי החלטת הועדה הציבורית לעניני עזבונות,משרד החינוך,יחידות מטה,הקצבות לחינוך ותרבות,העברות,חינוך,20.21.14,1997,2016
20.21.14.43,כספי עזבונות,משרד החינוך,יחידות מטה,הקצבות לחינוך ותרבות,העברות  פנים תקציביות,חינוך,20.21.14,1997,2011
20.21.14.44,רזרבה - המינהל לחינוך דתי,משרד החינוך והתרבות,יחידות מטה,הקצבות לחינוך ותרבות,קניות,חינוך,20.21.14,1999,2000
20.21.14.45,הוצאות מינהליות לטיפול בעזבונות,משרד החינוך,יחידות מטה,הקצבות לחינוך ותרבות,העברות,חינוך,20.21.14,1997,2016
20.21.14.95,רזרבה להתייקרויות כללית,משרד החינוך התרבות,יחידות מטה,הקצבות לחינוך ותרבות,רזרבות,חינוך,20.21.14,1998,2004
20.21.15.01,שיא כח אדם - משרות,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,שכר,חינוך,20.21.15,2004,2006
20.21.15.03,שעות נוספות,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,שכר,חינוך,20.21.15,2004,2006
20.21.15.04,עבודה בלתי צמיתה,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,שכר,חינוך,20.21.15,2004,2006
20.21.15.06,הכנסות מגורמי חוץ,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,הכנסות מיועדות,חינוך,20.21.15,2004,2006
20.21.15.10,קנית שירותי כח אדם,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,קניות,חינוך,20.21.15,2004,2006
20.21.15.12,אחזקת רכב ונסיעות,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,שכר,חינוך,20.21.15,2004,2006
20.21.15.40,השתתפות משרד הקליטה,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2004,2009
20.21.15.41,טקסים ממלכתיים קבועים,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,קניות,חינוך,20.21.15,2004,2010
20.21.15.43,מטה יום העצמאות,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,קניות,חינוך,20.21.15,2004,2010
20.21.15.45,פרסי ישראל,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,קניות,חינוך,20.21.15,2004,2010
20.21.15.46,השתתפות משרד התיירות - טקס אזכרה לגנדי,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2005,2009
20.21.15.47,פרסומים ושנתון המדינה,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,קניות,חינוך,20.21.15,2004,2012
20.21.15.48,הכנסות מגורמי חוץ,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,הכנסות מיועדות,חינוך,20.21.15,2004,2012
20.21.15.49,פעולות הסברה,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,קניות,חינוך,20.21.15,2004,2010
20.21.15.50,הכנסות מגורמי חוץ,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,הכנסות מיועדות,חינוך,20.21.15,2004,2005
20.21.15.51,ארועים,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,קניות,חינוך,20.21.15,2004,2010
20.21.15.52,הכנסות מגורמי חוץ,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,הכנסות מיועדות,חינוך,20.21.15,2004,2009
20.21.15.53,השתתפות משרד הקליטה בארועים וסיורים,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2004,2006
20.21.15.55,סיורים,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,קניות,חינוך,20.21.15,2004,2007
20.21.15.56,הכנסות מגורמי חוץ,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,הכנסות מיועדות,חינוך,20.21.15,2004,2006
20.21.15.57,השתתפות משרד לבטחון פנים בארועים וסיורים,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2004,2008
20.21.15.58,השתתפות משרד הביטחון- טקסים,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2006,2008
20.21.15.59,מרכזי הדרכה לתלמידים בכנסת ובבתי המשפט,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,העברות,חינוך,20.21.15,2004,2006
20.21.15.60,השתתפות משרד המשפטים,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2004,2006
20.21.15.61,השתתפות אוצר בהסברה בהדרכה,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2004,2006
20.21.15.63,השתתפות משרד ראש הממשלה,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2004,2010
20.21.15.64,השתתפות משרד התיירות,משרד החינוך התרבות,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2004,2006
20.21.15.68,השתתפות משרד הביטחון,משרד החינוך,יחידות מטה,פעולות הסברה באירועים,העברות  פנים תקציביות,חינוך,20.21.15,2007,2009
20.21.16.01,"פעולות הרשות הארצית למדידה והערכה (ראמ""ה)",משרד החינוך,יחידות מטה,הרשות הארצית למדידה,העברות,חינוך,20.21.16,2007,2016
20.21.16.02,הרשות הארצית  למדדה והערכה - מחקרים רב שנתיים,משרד החינוך,יחידות מטה,הרשות הארצית למדידה,העברות,חינוך,20.21.16,2010,2016
20.21.17.01,השתתפות במשרד המדע - שיפוצי מוסדות תרבות,משרד החינוך,יחידות מטה,פעולות בשיתוף משרד,העברות  פנים תקציביות,חינוך,20.21.17,2007,2009
20.21.17.02,השתתפות במשרד המדע - בגין הסכם שיפוצים במוזיאון ישראל,משרד החינוך,יחידות מטה,פעולות בשיתוף משרד,העברות  פנים תקציביות,חינוך,20.21.17,2007,2012
20.21.17.03,השתתפות במשרד המדע - קידום ספורט נשים,משרד החינוך,יחידות מטה,פעולות בשיתוף משרד,העברות  פנים תקציביות,חינוך,20.21.17,2007,2016
20.21.17.04,השתתפות במשרד התרבות והספורט,משרד החינוך,יחידות מטה,פעולות בשיתוף משרד,העברות  פנים תקציביות,חינוך,20.21.17,2010,2011
20.21.17.43,השתתפות במשרד המדע,משרד החינוך,יחידות מטה,פעולות בשיתוף משרד,העברות  פנים תקציביות,חינוך,20.21.17,2008,2014
20.21.20.41,רזרבה להתייקרויות,משרד החינוך התרבות,יחידות מטה,רזרבה להתייקרויות,קניות,חינוך,20.21.20,1997,2004
20.21.20.42,רזרבה להתיקרויות,משרד החינוך,יחידות מטה,רזרבה להתייקרויות,העברות,חינוך,20.21.20,1997,2016
20.21.20.43,רזרבה להתיקרויות שכר,משרד החינוך,יחידות מטה,רזרבה להתייקרויות,שכר,חינוך,20.21.20,1997,2016
20.21.20.44,רזרבה לעמידה ביעד הגירעון,משרד החינוך התרבות,יחידות מטה,רזרבה להתייקרויות,קניות,חינוך,20.21.20,1997,2006
20.21.20.45,"רזרבה להתיקרויות מט""ח",משרד החינוך,יחידות מטה,רזרבה להתייקרויות,שכר,חינוך,20.21.20,2003,2014
20.21.20.46,רזרבה לעמידה ביעד ההוצאה,משרד החינוך,יחידות מטה,רזרבה להתייקרויות,קניות,חינוך,20.21.20,2005,2016
20.21.20.47,השתתפות בסעיף פיתוח (60),משרד החינוך,יחידות מטה,רזרבה להתייקרויות,העברות  פנים תקציביות,חינוך,20.21.20,2005,2007
20.21.20.48,רזרבה להוצאות ביטחון 2006,משרד החינוך,יחידות מטה,רזרבה להתייקרויות,רזרבות,חינוך,20.21.20,2006,2007
20.21.20.95,רזרבה להתייקרויות כללית,משרד החינוך התרבות,יחידות מטה,רזרבה להתייקרויות,רזרבות,חינוך,20.21.20,1998,2004
20.21.21.14,רזרבה לשכר,משרד החינוך,יחידות מטה,רזרבה לשכר,שכר,חינוך,20.21.21,1997,2016
20.21.21.15,השתתפות בסעיף 60 חינוך פיתוח,משרד החינוך התרבות,יחידות מטה,רזרבה לשכר,העברות  פנים תקציביות,חינוך,20.21.21,2004,2006
20.21.21.16,השתתפות מסעיף 13 לתקציב 2005 (יהדות התורה),משרד החינוך,יחידות מטה,רזרבה לשכר,העברות  פנים תקציביות,חינוך,20.21.21,2005,2007
20.21.21.17,רזרבה בשל השתתפות סעיף 13 לתקציב 2005 (יהדות התורה),משרד החינוך,יחידות מטה,רזרבה לשכר,העברות,חינוך,20.21.21,2005,2007
20.21.21.18,השתתפות משרד הביטחון - התנתקות,משרד החינוך התרבות,יחידות מטה,רזרבה לשכר,העברות  פנים תקציביות,חינוך,20.21.21,2005,2006
20.21.21.19,"השתתפות מות""ת",משרד החינוך,יחידות מטה,רזרבה לשכר,העברות  פנים תקציביות,חינוך,20.21.21,2005,2007
20.21.21.20,"רזרבה להשתתפות מסעיף ות""ת",משרד החינוך,יחידות מטה,רזרבה לשכר,העברות,חינוך,20.21.21,2005,2007
20.21.21.22,רזרבה בשל הסכם קואליציוני האיחוד הלאומי - מפדל,משרד החינוך,יחידות מטה,רזרבה לשכר,קניות,חינוך,20.21.21,2006,2007
20.21.21.23,רזרבה בשל הסכם קואליציוני ישראל ביתנו לנושא השכלה לאתיופים,משרד החינוך,יחידות מטה,רזרבה לשכר,קניות,חינוך,20.21.21,2006,2007
20.21.21.24,"רזרבה למימוש סיכום תקציבי עם משרד החינוך לשנת הלימודים תשס""ז",משרד החינוך התרבות,יחידות מטה,רזרבה לשכר,קניות,חינוך,20.21.21,2006,2006
20.21.21.95,רזרבה להתייקרויות כללית,משרד החינוך התרבות,יחידות מטה,רזרבה לשכר,רזרבות,חינוך,20.21.21,1998,2004
20.21.21.99,שיא כח אדם - רזרבה,משרד החינוך והתרבות,יחידות מטה,רזרבה לשכר,שכר,חינוך,20.21.21,2000,2001
20.22.01.01,שיא כח אדם-עובדי מינהל,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1997,2016
20.22.01.02,יחידה לרכישת תוכנית לימודים,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1998,2015
20.22.01.03,ייעודה לכח אדם,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1997,2016
20.22.01.04,ייעודה לבלתי צמיתה,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,2000,2016
20.22.01.05,ייעודה לשעות,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,2014,2016
20.22.01.06,ייעודה לשעות העסקה,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,2014,2016
20.22.01.07,ייעודה לשכר עידוד,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,2014,2016
20.22.01.08,ייעודה לרכב,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,2014,2016
20.22.01.23,מפקחים בפקוח והנחיה שיא כח אדם,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1997,2016
20.22.01.40,רזרבה לשכר עובדים,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1998,2012
20.22.01.46,שכר עידוד,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1998,2016
20.22.01.47,עדכון מערכות שכר עידוד,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,קניות,חינוך,20.22.01,2013,2016
20.22.01.55,שעות נוספות,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1997,2016
20.22.01.57,שעות כוננות,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1998,2016
20.22.01.59,שעות נוספות אגף פיתוח קליטת עליה 4716 שעות,משרד החינוך והתרבות,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1997,1998
20.22.01.61,שעות נוספות למפקחים,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,2008,2016
20.22.01.62,השתתפות משרד הקליטה,משרד החינוך והתרבות,אמרכלות ועובדי משרד,עובדי משרד,העברות  פנים תקציביות,חינוך,20.22.01,1997,1997
20.22.01.63,עבודה בלתי צמיתה,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1997,2016
20.22.01.64,הכנסות מגורמי חוץ,משרד החינוך התרבות,אמרכלות ועובדי משרד,עובדי משרד,הכנסות מיועדות,חינוך,20.22.01,2004,2006
20.22.01.65,עבודה בלתי צמיתה - מתמחים,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,2000,2015
20.22.01.66,העסקת סטודנטים,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,2006,2016
20.22.01.67,מענק כספי חד פעמי,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,2007,2016
20.22.01.70,רזרבה,משרד החינוך והתרבות,אמרכלות ועובדי משרד,עובדי משרד,קניות,חינוך,20.22.01,2001,2002
20.22.01.71,קניית שרותים,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,קניות,חינוך,20.22.01,1997,2016
20.22.01.72,הכנסות מעמלת ניכוי מס,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,הכנסות מיועדות,חינוך,20.22.01,1997,2016
20.22.01.73,רזרבה לקניית שרותים,משרד החינוך התרבות,אמרכלות ועובדי משרד,עובדי משרד,קניות,חינוך,20.22.01,1997,2004
20.22.01.75,עבודה בלתי צמיתה פיקוח,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1997,2016
20.22.01.76,השתתפות משרד ראש הממשלה,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,העברות  פנים תקציביות,חינוך,20.22.01,2007,2009
20.22.01.77,מימון הסדרי פרישה,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,העברות,חינוך,20.22.01,1997,2015
20.22.01.78,רזרבה לעבודה בלתי צמיתה לעובדי פיקוח מנהל הנוער - (120 חודשי עבודה),משרד החינוך והתרבות,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1997,1999
20.22.01.79,רכישת שירותים בחברת המשקם,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,קניות,חינוך,20.22.01,2004,2016
20.22.01.90,אחזקת רכב ונסיעות,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,שכר,חינוך,20.22.01,1997,2016
20.22.01.91,הגנה משפטית לעובדי מדינה,משרד החינוך,אמרכלות ועובדי משרד,עובדי משרד,קניות,חינוך,20.22.01,2000,2008
20.22.01.95,רזרבה להתייקרויות כללית,משרד החינוך התרבות,אמרכלות ועובדי משרד,עובדי משרד,רזרבות,חינוך,20.22.01,1998,2004
20.22.01.99,השתתפות במשרד המשפטים,משרד החינוך והתרבות,אמרכלות ועובדי משרד,עובדי משרד,העברות  פנים תקציביות,חינוך,20.22.01,1999,2001
20.22.03.41,מענקים לעובדים מצטיינים,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,העברות,חינוך,20.22.03,1997,2016
20.22.03.43,הערכת תארים ודיפלומות,משרד החינוך התרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2004
20.22.03.45,הדרכה והשתלמות,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2016
20.22.03.46,השתתפות במרכז ההסברה,משרד החינוך התרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,העברות  פנים תקציביות,חינוך,20.22.03,2000,2004
20.22.03.47,"נסיעות לחו""ל",משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2016
20.22.03.48,"רזרבה להתייקרויות - מט""ח",משרד החינוך התרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,רזרבות,חינוך,20.22.03,2003,2005
20.22.03.49,מענקי למוד לעובדי פקוח והדרכה,משרד החינוך התרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,העברות,חינוך,20.22.03,1997,2004
20.22.03.50,יעוץ ארגוני,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2016
20.22.03.51,יעוץ מקצועי וועדות,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2016
20.22.03.52,השתתפות במשרד ראש- הממשלה,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,העברות  פנים תקציביות,חינוך,20.22.03,2008,2011
20.22.03.53,דמי חבר והשתתפות במוסדות שונים,משרד החינוך התרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2004
20.22.03.55,פעולות בשתוף עם ועד העובדים,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2016
20.22.03.56,הכנסה מגורמי חוץ,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,הכנסות מיועדות,חינוך,20.22.03,2011,2014
20.22.03.57,"קרן המנכ""ל לעובדים מצטיינים",משרד החינוך התרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,העברות,חינוך,20.22.03,1997,2004
20.22.03.59,מועצת ייצור,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2016
20.22.03.60,השתתפות במשרד המשפטים - הוועדה בנושא זכויות הילד,משרד החינוך התרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,העברות  פנים תקציביות,חינוך,20.22.03,2000,2004
20.22.03.65,פעולות יעוץ לתכנון חינוכי,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2016
20.22.03.67,"פרסום מכרזים בעיתונות- ופעולות לשיפור השירות - כרטיסים מגנטיים, שעון נוכחות ממוכן וכו'.",משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,2016
20.22.03.69,שיפוי ביטוח תאונות אישיות והגנה משפטית,משרד החינוך,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,2006,2008
20.22.03.71,העברה לנציבות שירות המדינה עבור חוקרי משמעת ונושאים נוספים,משרד החינוך התרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,העברות  פנים תקציביות,חינוך,20.22.03,1997,2004
20.22.03.72,רזרבה להעברה לנציבות שירות המדינה,משרד החינוך והתרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,העברות,חינוך,20.22.03,1997,1999
20.22.03.73,יעוץ ארגוני,משרד החינוך והתרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,קניות,חינוך,20.22.03,1997,1999
20.22.03.95,רזרבה להתייקרויות כללית,משרד החינוך התרבות,אמרכלות ועובדי משרד,השתלמות והדרכה,רזרבות,חינוך,20.22.03,1998,2004
20.22.04.42,השתתפות במרכז האנרגיה,משרד החינוך התרבות,אמרכלות ועובדי משרד,אחזקת המשרד,העברות  פנים תקציביות,חינוך,20.22.04,2004,2006
20.22.04.43,"רכישת ציוד ענ""א (עיבוד נתונים אוטומטי)",משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.44,השתתפות בלשכה המרכזית לסטטיסטיקה,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,העברות  פנים תקציביות,חינוך,20.22.04,2003,2012
20.22.04.45,פירסומים חינוכיים,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,2000,2016
20.22.04.46,הכנסה ממכירת פרסומים,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,הכנסות מיועדות,חינוך,20.22.04,2000,2016
20.22.04.47,תפעול ציוד וחמרים,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.48,הכנסה מגורמי חוץ,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,הכנסות מיועדות,חינוך,20.22.04,1997,2016
20.22.04.49,"שרותי דאר, גניזה, אירכוב ומשלוחים",משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.50,הוצאות חשמל,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,2000,2016
20.22.04.51,"אחזקה, תפעול ואירגון המשרד",משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.52,הכנסה מגורמי חוץ,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,הכנסות מיועדות,חינוך,20.22.04,1997,2012
20.22.04.53,פעולות לייעול המערכת,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.54,השתתפות בשכר דירה,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,העברות  פנים תקציביות,חינוך,20.22.04,1997,2016
20.22.04.55,תפעול רמת הגולן,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.56,השתתפות במשרד המדע,משרד החינוך התרבות,אמרכלות ועובדי משרד,אחזקת המשרד,העברות  פנים תקציביות,חינוך,20.22.04,2004,2006
20.22.04.57,שכירות הובלה ומשלוחים,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2011
20.22.04.59,רכישת רכב,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.61,בטוח תלמידים ורכוש במוסדות חינוך,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,2000,2016
20.22.04.62,רכבי איגום ורכבים צמודים - השתתפות במנהל הרכב,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,העברות  פנים תקציביות,חינוך,20.22.04,1997,2016
20.22.04.63,דמי שימוש בדיור ממשלתי,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.65,"רכב-רכישות, השכרות, דלק והוצאות רכב",משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.67,פרויקטים לבדיקת מפרטים,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2015
20.22.04.69,טפסי דיווח ונהול בחינוך,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2011
20.22.04.70,הכנסות למעמד האשה,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,הכנסות מיועדות,חינוך,20.22.04,2000,2016
20.22.04.71,פעולות הממונה למעמד האשה,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.72,חיובי אוצר לעמלות פרסומים ושמאות,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.73,רזרבה לדיור,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.74,הכנסה מגורמי חוץ,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,הכנסות מיועדות,חינוך,20.22.04,2003,2012
20.22.04.75,שרותי תקשורת-טלפונים ניידים ונייחים,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,1997,2016
20.22.04.76,הכנסות מגורמי חוץ,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,הכנסות מיועדות,חינוך,20.22.04,2002,2016
20.22.04.77,פרוייקט קריית הממשלה בנצרת ובניין לב רם,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,קניות,חינוך,20.22.04,2014,2016
20.22.04.78,השתתפות משרד המדע,משרד החינוך,אמרכלות ועובדי משרד,אחזקת המשרד,העברות  פנים תקציביות,חינוך,20.22.04,2007,2009
