code,year,amount_allocated,amount_revised,amount_used
26.03.38.15,2009,0,0,0
26.03.38.15,2010,0,0,0
26.03.38.40,2008,0,1485000,348237
26.03.38.40,2009,0,0,0
26.03.38.40,2010,0,0,0
26.03.40.04,2001,0,500000,0
26.03.40.04,2002,0,500000,480000
26.03.40.04,2003,0,20000,0
26.03.40.04,2004,0,20000,0
26.03.40.04,2005,0,20000,0
26.03.40.04,2006,0,0,0
26.03.40.04,2007,0,0,0
26.03.40.05,2003,291000,134000,70402
26.03.40.05,2004,87000,141000,76763
26.03.40.05,2005,78000,622000,148620
26.03.40.05,2006,250000,689000,385219
26.03.40.05,2007,150000,232000,157264
26.03.40.05,2008,0,30000,27527
26.03.40.05,2009,0,0,0
26.03.40.05,2010,0,0,0
26.03.40.07,2009,0,2693000,2233273
26.03.40.07,2010,0,1782000,1780817
26.03.40.07,2011,0,4064000,1790479
26.03.40.07,2012,0,2861000,1052767
26.03.40.07,2013,0,0,0
26.03.40.07,2014,0,0,0
26.03.40.08,2009,322000,304000,0
26.03.40.08,2010,73000,253000,0
26.03.40.08,2011,69000,320000,0
26.03.40.08,2012,69000,195000,133876
26.03.40.08,2013,0,0,0
26.03.40.08,2014,0,0,0
26.03.40.10,2004,0,1500000,6611
26.03.40.10,2005,0,1064000,208000
26.03.40.10,2006,0,856000,570000
26.03.40.10,2007,0,286000,286000
26.03.40.10,2008,0,0,0
26.03.40.10,2009,0,0,0
26.03.40.16,2011,1141000,0,0
26.03.40.16,2012,1142000,0,0
26.03.40.16,2013,0,0,0
26.03.40.16,2014,0,0,0
26.03.40.20,2004,0,0,0
26.03.40.20,2005,0,143000,0
26.03.40.20,2006,0,143000,87780
26.03.40.20,2007,0,143000,0
26.03.40.20,2008,0,150000,0
26.03.40.20,2009,0,0,0
26.03.40.20,2010,0,0,0
26.03.40.40,2009,1224000,110000,619556
26.03.40.40,2010,746000,330000,72997
26.03.40.40,2011,0,250000,27130
26.03.40.40,2012,0,55000,35564
26.03.40.40,2013,0,0,0
26.03.40.40,2014,0,0,0
26.03.40.41,2009,133000,0,0
26.03.40.41,2010,0,0,0
26.03.40.41,2011,0,0,0
26.03.40.41,2012,0,0,0
26.03.40.43,2009,200000,0,0
26.03.40.43,2010,81000,73000,0
26.03.40.43,2011,77000,0,0
26.03.40.43,2012,77000,0,0
26.03.40.43,2013,0,0,0
26.03.40.43,2014,0,0,0
26.03.40.44,2009,0,0,0
26.03.40.44,2010,0,104000,138092
26.03.40.44,2011,0,94000,8484
26.03.40.44,2012,0,85000,0
26.03.40.44,2013,0,0,0
26.03.40.44,2014,0,0,0
26.03.40.70,2009,3478000,5304000,3126588
26.03.40.70,2010,1627000,2702000,2084526
26.03.40.70,2011,18593000,11893000,4504607
26.03.40.70,2012,21627000,11943000,7524376
26.03.40.70,2013,0,0,0
26.03.40.70,2014,0,0,0
26.03.40.71,2009,0,0,121644
26.03.40.71,2010,0,8900000,9066187
26.03.40.71,2011,0,16000000,9923194
26.03.40.71,2012,0,12076000,7937591
26.03.40.71,2013,0,0,0
26.03.40.71,2014,0,0,0
26.03.40.90,2009,0,0,0
26.03.40.90,2010,18700000,1700000,557926
26.03.40.90,2011,700000,1823000,1731191
26.03.40.90,2012,666000,1404000,633671
26.03.40.90,2013,0,0,0
26.03.40.90,2014,0,0,0
26.03.40.92,2010,0,1024000,1023909
26.03.40.92,2011,0,600000,362242
26.03.40.92,2012,0,354000,143444
26.03.40.92,2013,0,0,0
26.03.40.92,2014,0,0,0
26.03.41.01,2002,0,0,0
26.03.41.01,2003,9700000,9275000,5100342
26.03.41.01,2004,0,175000,175249
26.03.41.01,2005,0,0,0
26.03.41.01,2006,0,0,0
26.03.41.02,2002,0,925000,880515
26.03.41.02,2003,0,44000,18143
26.03.41.02,2004,0,1296000,741543
26.03.41.02,2005,0,539000,204609
26.03.41.02,2006,0,334000,190423
26.03.41.02,2007,0,143000,134272
26.03.41.02,2008,0,0,0
26.03.41.02,2009,0,0,0
26.03.41.04,2011,0,0,97617
26.03.41.04,2012,0,10478000,3167766
26.03.41.04,2013,0,0,0
26.03.41.04,2014,0,0,0
26.03.41.05,2003,0,5559000,1954922
26.03.41.05,2004,5000000,8049000,4075637
26.03.41.05,2005,4412000,7494000,6387461
26.03.41.05,2006,2453000,2611000,1896024
26.03.41.05,2007,666000,1369000,1057102
26.03.41.05,2008,1000,251000,125758
26.03.41.05,2009,0,0,0
26.03.41.05,2010,0,0,0
26.03.41.06,2008,0,305000,333203
26.03.41.06,2009,0,1948000,1825988
26.03.41.06,2010,0,1681000,1566317
26.03.41.06,2011,0,1465000,866011
26.03.41.06,2012,0,875000,570653
26.03.41.06,2013,0,0,0
26.03.41.06,2014,0,0,0
26.03.41.07,2009,1250000,194000,194096
26.03.41.07,2010,1250000,0,0
26.03.41.07,2011,1904000,0,0
26.03.41.07,2012,904000,0,0
26.03.41.07,2013,0,0,0
26.03.41.07,2014,0,0,0
26.03.41.08,2011,5235000,884000,202166
26.03.41.08,2012,5235000,786000,236766
26.03.41.08,2013,0,0,0
26.03.41.08,2014,0,0,0
26.03.41.10,2003,0,5000000,690000
26.03.41.10,2004,10586000,13452000,3871373
26.03.41.10,2005,9428000,10430000,5268711
26.03.41.10,2006,0,5099000,1526801
26.03.41.10,2007,0,3343000,814351
26.03.41.10,2008,0,1868000,1858486
26.03.41.10,2009,15000000,273000,481729
26.03.41.10,2010,15000000,508000,508602
26.03.41.10,2011,14319000,0,0
26.03.41.10,2012,14277000,7400000,5000000
26.03.41.10,2013,0,0,0
26.03.41.10,2014,0,0,0
26.03.41.13,2004,0,2950000,1750000
26.03.41.13,2005,0,700000,700000
26.03.41.13,2006,0,0,0
26.03.41.13,2007,0,0,0
26.03.41.15,2012,0,0,0
26.03.41.15,2013,0,0,0
26.03.41.15,2014,0,0,0
26.03.41.23,2004,0,3080000,0
26.03.41.23,2005,0,3080000,3010000
26.03.41.23,2006,0,70000,0
26.03.41.23,2007,0,70000,0
26.03.41.23,2008,0,70000,0
26.03.41.23,2009,0,0,0
26.03.41.23,2010,0,0,0
26.03.41.23,2011,0,0,0
26.03.41.24,2007,1796000,1000,0
26.03.41.24,2008,0,0,0
26.03.41.24,2009,0,0,0
26.03.41.26,2008,2000000,300000,0
26.03.41.26,2009,15000000,0,0
26.03.41.26,2010,15000000,1013000,0
26.03.41.26,2011,16683000,0,0
26.03.41.26,2012,14974000,0,0
26.03.41.26,2013,0,0,0
26.03.41.26,2014,0,0,0
26.03.41.27,2008,0,0,0
26.03.41.27,2009,0,0,0
26.03.41.27,2010,0,0,0
26.03.41.27,2011,0,0,0
26.03.41.30,2006,0,0,0
26.03.41.30,2007,0,0,0
26.03.41.32,2008,0,200000,0
26.03.41.32,2009,0,0,0
26.03.41.32,2010,200000,200000,0
26.03.41.32,2011,200000,192000,0
26.03.41.32,2012,200000,187000,0
26.03.41.32,2013,0,0,0
26.03.41.32,2014,0,0,0
26.03.41.50,2011,0,6430000,2895901
26.03.41.50,2012,0,7624000,5821911
26.03.41.50,2013,0,0,0
26.03.41.50,2014,0,0,0
26.05.01.01,1997,3068000,6194000,3169226
26.05.01.01,1998,3137000,5959000,2610459
26.05.01.01,1999,1989000,4689000,2240321
26.05.01.01,2000,2041000,4477000,1662373
26.05.01.01,2001,1950000,4465000,1823555
26.05.01.01,2002,1450000,4063000,1548046
26.05.01.01,2003,970000,2963000,1535026
26.05.01.01,2004,144000,1564000,599247
26.05.01.01,2005,196000,964000,629660
26.05.01.01,2006,196000,530000,40730
26.05.01.01,2007,200000,311000,47905
26.05.01.01,2008,0,206000,99426
26.05.01.01,2009,0,0,0
26.05.01.01,2010,0,0,0
26.05.01.03,1997,201000,238000,159983
26.05.01.03,1998,216000,400000,195481
26.05.01.03,1999,216000,512000,326439
26.05.01.03,2000,227000,413000,298633
26.05.01.03,2001,225000,322000,96682
26.05.01.03,2002,225000,432000,322814
26.05.01.03,2003,0,51000,12630
26.05.01.03,2004,0,38000,0
26.05.01.03,2005,0,0,0
26.05.01.03,2006,0,0,0
26.05.01.04,1997,502000,955000,345269
26.05.01.04,1998,540000,1865000,1121588
26.05.01.04,1999,541000,1788000,539008
26.05.01.04,2000,517000,1816000,763445
26.05.01.04,2001,512000,1565000,1028829
26.05.01.04,2002,512000,1008000,684318
26.05.01.04,2003,679000,784000,365443
26.05.01.04,2004,101000,508000,144803
26.05.01.04,2005,0,553000,334922
26.05.01.04,2006,0,1297000,1009881
26.05.01.04,2007,100000,258000,98827
26.05.01.04,2008,0,74000,66402
26.05.01.04,2009,0,0,0
26.05.01.04,2010,0,0,0
26.05.01.05,1999,0,488000,0
26.05.01.05,2000,0,488000,157666
26.05.01.05,2001,0,325000,84450
26.05.01.05,2002,0,235000,210000
26.05.01.05,2003,0,25000,0
26.05.01.05,2004,0,0,0
26.05.01.05,2005,0,0,0
26.05.01.07,2000,0,8000000,0
26.05.01.07,2001,4953000,0,0
26.05.01.07,2002,0,0,0
26.05.01.07,2003,0,0,0
26.05.01.07,2004,0,0,0
26.05.01.08,2001,0,8000000,1245881
26.05.01.08,2002,0,2754000,326298
26.05.01.08,2003,0,2428000,850103
26.05.01.08,2004,0,1554000,60521
26.05.01.08,2005,0,1493000,762813
26.05.01.08,2006,0,730000,179390
26.05.01.08,2007,0,546000,30515
26.05.01.08,2008,0,62000,4466
26.05.01.08,2009,0,0,0
26.05.01.08,2010,0,0,0
26.05.01.09,2001,0,2520000,1389243
26.05.01.09,2002,0,1131000,404007
26.05.01.09,2003,0,727000,726450
26.05.01.09,2004,0,0,0
26.05.01.09,2005,0,0,0
26.05.01.10,2003,0,2565000,0
26.05.01.10,2004,0,5567000,3205386
26.05.01.10,2005,0,0,1365372
26.05.01.10,2006,0,1500000,426199
26.05.01.10,2007,0,877000,143818
26.05.01.10,2008,0,268000,136461
26.05.01.10,2009,0,0,0
26.05.01.10,2010,0,0,0
26.05.01.21,2003,0,1500000,0
26.05.01.21,2004,2230000,1430000,1430000
26.05.01.21,2005,2324000,0,0
26.05.01.21,2006,2369000,0,0
26.05.01.21,2007,0,0,0
26.05.01.21,2008,0,0,0
26.05.01.22,2004,15878000,14969000,3252685
26.05.01.22,2005,1569000,15713000,5591903
26.05.01.22,2006,1569000,9678000,1457475
26.05.01.22,2007,1000000,7312000,2889487
26.05.01.22,2008,1348000,2270000,1399699
26.05.01.22,2009,0,0,0
26.05.01.22,2010,0,0,0
26.05.01.23,2004,160000,100000,0
26.05.01.23,2005,167000,0,0
26.05.01.23,2006,148000,0,0
26.05.01.23,2007,0,0,0
26.05.01.23,2008,0,0,0
26.05.01.24,2004,0,0,0
26.05.01.25,2005,12470000,14542000,189550
26.05.01.25,2006,6460000,14946000,557550
26.05.01.25,2007,1000000,12213000,2645703
26.05.01.25,2008,0,7282000,3616192
26.05.01.25,2009,0,0,0
26.05.01.25,2010,0,0,0
26.05.01.26,2004,0,50000,0
26.05.01.26,2005,0,0,0
26.05.01.26,2006,0,0,0
26.05.01.31,2004,0,1000000,0
26.05.01.31,2005,0,1000000,0
26.05.01.31,2006,0,1000000,0
26.05.01.31,2007,0,1000000,824586
26.05.01.31,2008,0,175000,0
26.05.01.31,2009,0,0,0
26.05.01.31,2010,0,0,0
26.05.01.32,2004,0,1080000,214378
26.05.01.32,2005,0,866000,0
26.05.01.32,2006,0,866000,0
26.05.01.32,2007,0,0,0
26.05.01.32,2008,0,0,0
26.05.01.33,2007,0,0,0
26.05.01.33,2008,0,974000,1604548
26.05.01.33,2009,0,4822000,4074562
26.05.01.33,2010,0,0,0
26.05.01.33,2011,0,0,0
26.05.01.33,2012,0,0,0
26.05.01.34,2007,0,0,0
26.05.01.34,2008,0,2817000,2560756
26.05.01.34,2009,0,381000,380673
26.05.01.34,2010,0,0,0
26.05.01.34,2011,0,0,0
26.05.01.35,2007,0,0,0
26.05.01.35,2008,0,0,0
26.05.01.35,2009,0,270000,0
26.05.01.35,2010,0,0,0
26.05.01.35,2011,0,0,0
26.05.01.35,2012,0,0,0
26.05.03.02,1997,0,0,0
26.05.03.02,1998,0,0,0
26.05.03.05,1997,0,550000,54809
26.05.03.05,1998,0,795000,223326
26.05.03.05,1999,0,100000,72894
26.05.03.05,2000,0,27000,0
26.05.03.05,2001,0,0,0
26.05.03.05,2002,0,0,0
26.05.03.05,2003,0,0,0
26.05.03.05,2004,0,0,0
26.05.04.01,1997,0,0,1691135
26.05.04.01,1998,0,0,1470520
26.05.04.01,1999,0,0,2169484
26.05.04.01,2000,0,0,4318928
26.05.04.01,2001,0,0,3191303
26.05.04.01,2002,0,0,4283239
26.05.04.01,2003,0,0,4749222
26.05.04.01,2004,0,0,4031815
26.05.04.01,2005,0,0,6395574
26.05.04.01,2006,0,0,8736670
26.05.04.01,2007,0,9975000,4211359
26.05.04.01,2008,0,9171000,6561001
26.05.04.01,2009,0,14611000,8112155
26.05.04.01,2010,0,2784000,2883095
26.05.04.01,2011,0,0,0
26.05.04.01,2012,0,0,0
26.05.04.03,1997,0,0,275614
26.05.04.03,1998,0,0,175740
26.05.04.03,1999,0,0,254976
26.05.04.03,2000,0,0,218181
26.05.04.03,2001,0,0,503052
26.05.04.03,2002,0,0,390283
26.05.04.03,2003,0,0,323821
26.05.04.03,2004,0,0,1090535
26.05.04.03,2005,0,0,1002459
26.05.04.03,2006,0,0,1335198
26.05.04.03,2007,0,0,1415303
26.05.04.03,2008,0,0,1201225
26.05.04.03,2009,0,0,1230769
26.05.04.03,2010,0,0,0
26.05.04.03,2011,0,0,0
26.05.04.03,2012,0,0,0
26.05.04.03,2013,0,0,0
26.05.04.04,1997,0,0,39455
26.05.04.04,1998,0,0,39619
26.05.04.04,1999,0,0,43226
26.05.04.04,2000,0,0,47653
26.05.04.04,2001,0,0,0
26.05.04.04,2002,0,0,0
26.05.04.04,2003,0,0,0
26.05.04.04,2004,0,0,0
26.05.04.05,1997,0,0,0
26.05.04.05,1998,0,0,0
26.05.04.05,1999,0,0,124346
26.05.04.05,2000,0,0,164154
26.05.04.05,2001,0,0,200897
26.05.04.05,2002,0,0,420000
26.05.04.05,2003,0,0,346061
26.05.04.05,2004,0,0,438892
26.05.04.05,2005,0,0,565986
26.05.04.05,2006,0,0,802697
26.05.04.05,2007,0,750000,1143040
26.05.04.05,2008,0,0,1167585
26.05.04.05,2009,0,2138000,1378843
26.05.04.05,2010,0,0,0
26.05.04.05,2011,0,0,0
26.05.04.05,2012,0,0,0
26.05.04.06,1998,0,0,17048
26.05.04.06,1999,0,0,59063
26.05.04.06,2000,0,0,43989
26.05.04.06,2001,0,0,85147
26.05.04.06,2002,0,0,130136
26.05.04.06,2003,0,0,102241
26.05.04.06,2004,0,0,206662
26.05.04.06,2005,0,0,109995
26.05.04.06,2006,0,0,250321
26.05.04.06,2007,0,0,253683
26.05.04.06,2008,0,0,234881
26.05.04.06,2009,0,0,213590
26.05.04.06,2010,0,0,0
26.05.04.06,2011,0,0,0
26.05.04.06,2012,0,0,0
26.05.04.07,1998,0,0,2673
26.05.04.07,1999,0,0,9437
26.05.04.07,2000,0,0,2101
26.05.04.07,2001,0,0,10009
26.05.04.07,2002,0,0,5840
26.05.04.07,2003,0,0,1702
26.05.04.07,2004,0,0,60135
26.05.04.07,2005,0,0,52971
26.05.04.07,2006,0,0,77738
26.05.04.07,2007,0,0,69579
26.05.04.07,2008,0,0,56653
26.05.04.07,2009,0,0,62006
26.05.04.07,2010,0,0,0
26.05.04.07,2011,0,0,0
26.05.04.07,2012,0,0,0
26.05.04.08,1999,0,0,335156
26.05.04.08,2000,0,0,421094
26.05.04.08,2001,0,0,727350
26.05.04.08,2002,0,0,956220
26.05.04.08,2003,0,0,1218790
26.05.04.08,2004,0,0,124027
26.05.04.08,2005,0,0,159810
26.05.04.08,2006,0,0,10227
26.05.04.08,2007,0,15000,86217
26.05.04.08,2008,0,0,262235
26.05.04.08,2009,0,0,0
26.05.04.08,2010,0,0,0
26.05.04.08,2011,0,0,0
26.05.04.08,2012,0,0,0
26.05.04.09,1999,0,0,147936
26.05.04.09,2000,0,0,0
26.05.04.09,2001,0,0,0
26.05.04.09,2002,0,0,0
26.05.04.09,2003,0,0,0
26.05.04.09,2004,0,0,0
26.05.04.10,1997,0,0,0
26.05.04.10,2003,0,0,0
26.05.04.10,2004,0,0,0
26.05.04.11,2000,0,0,0
26.05.04.11,2001,0,0,0
26.05.04.11,2002,0,0,0
26.05.04.11,2004,0,0,0
26.05.04.11,2005,0,0,0
26.05.04.11,2006,0,0,875016
26.05.04.11,2007,0,13700000,2129283
26.05.04.11,2008,0,11571000,1874613
26.05.04.11,2009,0,8474000,2323291
26.05.04.11,2010,0,1651000,3330445
26.05.04.11,2011,0,0,0
26.05.04.11,2012,0,0,0
26.05.04.12,2004,0,0,704561
26.05.04.12,2005,0,0,848815
26.05.04.12,2006,0,0,412539
26.05.04.12,2007,0,28075000,496472
26.05.04.12,2008,0,23365000,519831
26.05.04.12,2009,0,53367000,469489
26.05.04.12,2010,0,399000,194145
26.05.04.12,2011,0,0,0
26.05.04.12,2012,0,0,0
26.05.04.14,2004,0,0,0
26.05.04.14,2005,0,0,0
26.05.04.14,2006,0,0,0
26.05.04.14,2007,0,0,0
26.05.04.14,2008,0,0,0
26.05.04.14,2009,0,0,0
26.05.04.14,2010,0,0,0
26.05.04.14,2011,0,0,0
26.05.04.15,2004,0,0,0
26.05.04.15,2005,0,0,0
26.05.04.15,2006,0,0,0
26.05.04.15,2007,0,0,0
26.05.04.16,2004,0,0,0
26.05.04.17,2004,0,0,50000
26.05.04.17,2005,0,0,0
26.05.04.17,2006,0,0,0
26.05.04.18,2004,0,0,18000
26.05.04.18,2005,0,0,0
26.05.04.18,2006,0,0,0
26.05.04.19,2004,0,0,102000
26.05.04.19,2005,0,0,241000
26.05.04.19,2006,0,0,0
26.05.04.19,2007,0,0,0
26.05.04.19,2008,0,0,0
26.05.04.20,2005,0,0,1354735
26.05.04.20,2006,0,0,2648344
26.05.04.20,2007,0,0,2452176
26.05.04.20,2008,0,6452000,1875032
26.05.04.20,2009,0,4761000,1147055
26.05.04.20,2010,0,1000000,44803
26.05.04.20,2011,0,0,0
26.05.04.20,2012,0,0,0
26.05.04.21,2005,0,0,0
26.05.04.21,2006,0,0,0
26.05.04.21,2007,0,9000000,0
26.05.04.21,2008,0,9000000,1824034
26.05.04.21,2009,0,5643000,2623648
26.05.04.21,2010,0,1147000,1382077
26.05.04.21,2011,0,0,0
26.05.04.21,2012,0,0,0
26.05.04.22,2007,0,1000000,0
26.05.04.22,2008,0,0,0
26.05.04.22,2009,0,0,0
26.05.04.23,2007,0,2000000,0
26.05.04.23,2008,0,0,0
26.05.04.23,2009,0,0,0
26.05.04.24,2007,0,5000000,0
26.05.04.24,2008,0,3700000,124515
26.05.04.24,2009,0,3575000,366752
26.05.04.24,2010,0,408000,824296
26.05.04.24,2011,0,0,0
26.05.04.24,2012,0,0,0
26.05.04.25,2005,0,0,0
26.05.04.25,2006,0,0,0
26.05.04.25,2007,0,0,0
26.05.04.26,2007,0,3000000,0
26.05.04.26,2008,0,0,0
26.05.04.26,2009,0,0,0
26.05.04.27,2007,0,1000000,0
26.05.04.27,2008,0,1000000,5020
26.05.04.27,2009,0,995000,695813
26.05.04.27,2010,0,49000,290608
26.05.04.27,2011,0,0,0
26.05.04.27,2012,0,0,0
26.05.04.28,2007,0,1500000,0
26.05.04.28,2008,0,1500000,0
26.05.04.28,2009,0,0,0
26.05.04.28,2010,0,0,0
26.05.04.29,2008,0,13300000,0
26.05.04.29,2009,0,0,0
26.05.04.29,2010,0,0,108605
26.05.04.29,2011,0,0,0
26.05.04.29,2012,0,0,0
26.05.04.32,2008,0,0,0
26.05.04.32,2009,0,0,7148
26.05.04.32,2010,0,0,10398
26.05.04.32,2011,0,0,18032
26.05.04.32,2012,0,0,196203
26.05.04.32,2013,0,0,0
26.05.04.32,2014,0,0,0
26.05.04.33,2008,0,0,0
26.05.04.33,2009,0,0,41035
26.05.04.33,2010,0,18000,57514
26.05.04.33,2011,0,158000,61173
26.05.04.33,2012,0,0,266135
26.05.04.33,2013,0,0,0
26.05.04.33,2014,0,0,0
26.05.04.34,2008,0,0,0
26.05.04.34,2009,0,0,0
26.05.04.34,2010,0,0,0
26.05.04.34,2011,0,0,544
26.05.04.34,2012,0,0,24507
26.05.04.34,2013,0,0,0
26.05.04.34,2014,0,0,0
26.05.04.35,2007,0,0,0
26.05.04.35,2008,0,9266000,135828
26.05.04.35,2009,0,17782000,1351282
26.05.04.35,2010,0,5040000,3105689
26.05.04.35,2011,0,17684000,5476212
26.05.04.35,2012,0,16000000,11408324
26.05.04.35,2013,0,0,0
26.05.04.35,2014,0,0,0
26.05.04.36,2008,0,0,0
26.05.04.36,2009,0,0,0
26.05.04.36,2010,0,770000,109494
26.05.04.36,2011,0,661000,180226
26.05.04.36,2012,0,500000,0
26.05.04.36,2013,0,0,0
26.05.04.36,2014,0,0,0
26.05.04.37,2008,0,0,0
26.05.04.37,2009,0,64099000,6035263
26.05.04.37,2010,0,104433000,19039248
26.05.04.37,2011,0,84603000,31649610
26.05.04.37,2012,0,50000000,14636510
26.05.04.37,2013,0,0,0
26.05.04.37,2014,0,0,0
26.05.04.38,2009,0,0,0
26.05.04.38,2010,0,0,0
26.05.04.38,2011,0,0,0
26.05.04.41,2009,0,0,0
26.05.04.41,2010,0,0,0
26.05.04.41,2011,0,0,0
26.05.04.42,2010,0,24974000,460530
26.05.04.42,2011,0,0,5297943
26.05.04.42,2012,0,117321000,3125569
26.05.04.42,2013,0,0,0
26.05.04.42,2014,0,0,0
26.05.04.43,2010,0,0,1878024
26.05.04.43,2011,0,0,3849744
26.05.04.43,2012,0,10000000,5874843
26.05.04.43,2013,0,0,0
26.05.04.43,2014,0,0,0
26.05.04.44,2010,0,0,0
26.05.04.44,2011,0,3986000,98196
26.05.04.44,2012,0,6000000,1241075
26.05.04.44,2013,0,0,0
26.05.04.44,2014,0,0,0
26.05.04.45,2011,0,0,0
26.05.04.45,2012,0,4200000,1148727
26.05.04.45,2013,0,0,0
26.05.04.45,2014,0,0,0
26.05.04.47,2010,0,100000,0
26.05.04.47,2011,0,0,0
26.05.04.65,2010,0,10000000,336544
26.05.04.65,2011,0,19629000,16651549
26.05.04.65,2012,0,3000000,2908987
26.05.04.65,2013,0,0,0
26.05.04.65,2014,0,0,0
26.05.04.67,2010,0,0,286292
26.05.04.67,2011,0,18722000,284102
26.05.04.67,2012,0,64613000,21364441
26.05.04.67,2013,0,0,0
26.05.04.67,2014,0,0,0
26.05.04.68,2011,0,0,0
26.05.04.68,2012,0,17000000,519798
26.05.04.68,2013,0,0,0
26.05.04.68,2014,0,0,0
26.05.04.70,2010,0,5820000,1218671
26.05.04.70,2011,0,43401000,18225425
26.05.04.70,2012,0,16500000,13768958
26.05.04.70,2013,0,0,0
26.05.04.70,2014,0,0,0
26.05.04.71,2010,0,0,84644
26.05.04.71,2011,0,20852000,4153139
26.05.04.71,2012,0,15000000,8976135
26.05.04.71,2013,0,0,0
26.05.04.71,2014,0,0,0
26.05.04.72,2010,0,0,791474
26.05.04.72,2011,0,2239000,1255524
26.05.04.72,2012,0,1000000,89099
26.05.04.72,2013,0,0,0
26.05.04.72,2014,0,0,0
26.05.04.73,2010,0,970000,0
26.05.04.73,2011,0,3345000,300891
26.05.04.73,2012,0,2500000,833788
26.05.04.73,2013,0,0,0
26.05.04.73,2014,0,0,0
26.05.04.81,2011,0,49141000,19567919
26.05.04.81,2012,0,81000000,42070740
26.05.04.81,2013,0,0,0
26.05.04.81,2014,0,0,0
26.05.04.91,2010,0,25638000,0
26.05.04.91,2011,0,30886000,187377
26.05.04.91,2012,0,1000000,622362
26.05.04.91,2013,0,0,0
26.05.04.91,2014,0,0,0
26.05.04.92,2011,0,0,4706
26.05.04.92,2012,0,0,115682
26.05.04.92,2013,0,0,0
26.05.04.92,2014,0,0,0
26.05.06.06,2010,0,20250000,0
26.05.06.06,2011,0,0,0
26.05.06.06,2012,0,0,0
26.05.06.06,2013,0,0,0
26.05.06.07,2010,0,5000000,0
26.05.06.07,2011,0,5000000,411999
26.05.06.07,2012,0,4541000,522144
26.05.06.07,2013,0,0,0
26.05.06.07,2014,0,0,0
26.05.10.01,1997,32003000,42503000,21693214
26.05.10.01,1998,46588000,83166000,53056493
26.05.10.01,1999,63351000,102364000,69604748
26.05.10.01,2000,52619000,85378000,59822783
26.05.10.01,2001,52182000,55834000,29692672
26.05.10.01,2002,25143000,37068000,17552457
26.05.10.01,2003,4850000,19958000,9686163
26.05.10.01,2004,720000,10620000,2544123
26.05.10.01,2005,641000,5269000,967896
26.05.10.01,2006,0,3301000,698664
26.05.10.01,2007,0,1958000,366543
26.05.10.01,2008,0,675000,539647
26.05.10.01,2009,0,0,0
26.05.10.01,2010,0,0,0
26.05.10.01,2011,0,0,0
26.05.10.01,2012,0,0,0
26.05.10.02,2001,0,0,0
26.05.10.02,2002,0,8893000,2447450
26.05.10.02,2003,0,6369000,3842483
26.05.10.02,2004,0,580000,0
26.05.10.02,2005,0,596000,335841
26.05.10.02,2006,0,243000,71508
26.05.10.02,2007,0,144000,0
26.05.10.02,2008,0,0,0
26.05.10.02,2009,0,0,0
26.05.10.03,2000,0,3000000,1664504
26.05.10.03,2001,0,13335000,12756374
26.05.10.03,2002,24834000,19087000,4569896
26.05.10.03,2003,29100000,27660000,11990130
26.05.10.03,2004,4320000,16899000,5155937
26.05.10.03,2005,3847000,13354000,2250448
26.05.10.03,2006,0,11682000,3187105
26.05.10.03,2007,0,5195000,565157
26.05.10.03,2008,0,3120000,1376734
26.05.10.03,2009,0,0,0
26.05.10.03,2010,0,0,0
26.05.10.04,2001,0,0,0
26.05.10.04,2002,0,0,0
26.05.10.04,2007,0,0,0
26.05.10.04,2008,0,35000,31274
26.05.10.04,2009,0,0,0
26.05.10.04,2010,0,0,0
26.05.10.20,2002,0,3915000,0
26.05.10.20,2003,0,3475000,675000
26.05.10.20,2004,0,2800000,0
26.05.10.20,2005,0,0,0
26.05.10.20,2006,0,0,0
26.05.10.32,2007,0,0,0
26.05.10.32,2008,0,0,0
26.05.10.32,2009,0,0,0
26.05.10.33,2007,0,0,0
26.07.01.01,1997,12847000,23997000,11722774
26.07.01.01,1998,0,9075000,6238398
26.07.01.01,1999,0,1981000,680820
26.07.01.01,2000,0,1298000,627733
26.07.01.01,2001,0,670000,313325
26.07.01.01,2002,0,352000,168650
26.07.01.01,2003,0,133000,25412
26.07.01.01,2004,0,105000,0
26.07.01.01,2005,0,104000,0
26.07.01.01,2006,0,104000,0
26.07.01.01,2007,0,104000,0
26.07.01.01,2008,0,103000,56228
26.07.01.01,2009,0,0,0
26.07.01.01,2010,0,0,0
26.07.01.03,1997,0,5259000,5259000
26.07.01.03,1998,0,0,0
26.07.01.03,1999,0,0,0
26.07.01.07,1998,0,0,667001
26.07.01.07,1999,0,1863000,0
26.07.01.07,2000,0,1863000,1767245
26.07.01.07,2001,0,96000,0
26.07.01.07,2002,0,0,0
26.07.01.07,2003,0,0,0
26.07.01.07,2004,0,0,0
26.07.01.09,2000,0,385000,29250
26.07.01.09,2001,0,356000,90700
26.07.01.09,2002,0,265000,260300
26.07.01.09,2003,0,5000,5000
26.07.01.09,2004,0,0,0
26.07.01.09,2005,0,0,0
26.09.01.02,1997,0,0,0
26.09.01.02,1998,0,0,0
26.09.02.01,1997,1740000,1740000,1777622
26.09.02.01,1998,1857000,1857000,1853114
26.09.02.01,1999,1851000,1851000,1847695
26.09.02.01,2000,2013000,2013000,2013462
26.09.02.01,2001,2782000,3182000,2781012
26.09.02.01,2002,2911000,2034000,2035375
26.09.02.01,2003,2811000,1685000,1662051
26.09.02.01,2004,417000,417000,417937
