code,title,office,domain,verdict,reason
38.01.08,ביטוח משנה עבור ביטוח,תמיכות בענפי המשק,פתוח שוקים ליצוא,drop,"עוסק בביטוח, לא באנרגיה ירוקה."
38.01.19,פעולות לעידוד היצוא,תמיכות בענפי משק,פתוח שוקים ליצוא תעשיתי,ambiguous,עידוד יצוא יכול לכלול טכנולוגיות ירוקות.
38.02.01,"מענקי מחקר ופיתוח עפ""י",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מחקר ופיתוח תעשייתי יכול לכלול אנרגיה ירוקה.
38.02.02,"מענקים לשלבי מו""פ",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מחקר ופיתוח תעשייתי יכול לכלול אנרגיה ירוקה.
38.02.03,"תשתיות מו""פ ומכוני מחקר",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מחקר ופיתוח תעשייתי יכול לכלול אנרגיה ירוקה.
38.02.04,"מו""פ בין לאומי",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מחקר ופיתוח תעשייתי יכול לכלול אנרגיה ירוקה.
38.02.05,בדיקת פרויקטים ומנהלות,תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,קשור למחקר ופיתוח תעשייתי.
38.02.06,תוכניות סיוע אחרות,תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,קשור למחקר ופיתוח תעשייתי.
38.02.15,רזרבה להתיקרויות,תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,רזרבה למחקר ופיתוח תעשייתי.
38.03.01,מענקים לפי חוק,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,עידוד השקעות הון יכול לכלול אנרגיה ירוקה.
38.03.02,הטבות מס - מסלול חלופי,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,עידוד השקעות הון יכול לכלול אנרגיה ירוקה.
38.03.03,ערבות מדינה (תיקון 39),תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,עידוד השקעות הון יכול לכלול אנרגיה ירוקה.
38.03.04,מענק הון,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,עידוד השקעות הון יכול לכלול אנרגיה ירוקה.
38.03.05,"מענקים להשקעות ביו""ש",תמיכות בענפי המשק,הטבות לעידוד השקעות הון,drop,"קשור להשקעות ביו""ש, לא אנרגיה ירוקה."
38.03.06,מענקים תקציביים למפעלים,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,עידוד השקעות הון יכול לכלול אנרגיה ירוקה.
38.03.07,"הטבות להשקעות ביו""ש",תמיכות בענפי המשק,הטבות לעידוד השקעות הון,drop,"קשור להשקעות ביו""ש, לא אנרגיה ירוקה."
38.03.10,רזרבה להתייקרויות,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,רזרבה לעידוד השקעות הון.
38.04.01,פתוח שווקים ליצוא ידע,תמיכות בענפי המשק,פעולות שונות לפיתוח,ambiguous,יצוא ידע יכול לכלול טכנולוגיות ירוקות.
38.04.04,"תמיכות בשיווק לחו""ל",תמיכות בענפי המשק,פעולות שונות לפיתוח,ambiguous,"שיווק לחו""ל יכול לכלול טכנולוגיות ירוקות."
38.04.06,מטה לקידום עסקים,תמיכות בענפי המשק,פעולות שונות לפיתוח,drop,"מטה לקידום עסקים כללי, לא ספציפי."
38.04.08,רשות לשיתוף פעולה,תמיכות בענפי המשק,פעולות שונות לפיתוח,drop,"רשות לשיתוף פעולה כללי, לא ספציפי."
38.07.01,תמיכה בפעולות גופים,תמיכות בענפי המשק,תמיכות בגופים המקדמים,drop,"תמיכה בגופים כלליים, לא ספציפי."
38.09.01,פעולות בתחום התקינה,תמיכות בענפי המשק,תקינה,ambiguous,תקינה יכולה לכלול תקני אנרגיה ירוקה.
38.09.02,המעבדה הלאומית לפיזיקה,תמיכות בענפי המשק,תקינה,ambiguous,מעבדה לפיזיקה יכולה לעסוק באנרגיה ירוקה.
38.12.01,חונכות,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,עידוד עסקים קטנים יכול לכלול ירוקים.
38.12.02,סיוע לעסקים קטנים,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,עידוד עסקים קטנים יכול לכלול ירוקים.
38.12.03,מימושי ערבויות מדינה,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,עידוד עסקים קטנים יכול לכלול ירוקים.
38.12.04,ערבויות מדינה להון,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,עידוד עסקים קטנים יכול לכלול ירוקים.
38.12.05,קרן סיוע לעסקים קטנים,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,עידוד עסקים קטנים יכול לכלול ירוקים.
38.13.01,כלים משלימים לחוק עידוד,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,תמיכה בתעשייה יכולה לכלול תעשייה ירוקה.
38.13.02,הכשרת כח אדם,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,הכשרת כוח אדם יכולה לכלול עובדי אנרגיה ירוקה.
38.13.03,טיפול ממוקד,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,תמיכה בתעשייה יכולה לכלול תעשייה ירוקה.
38.13.04,"נע""מ - אז""ת",תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,"כותרת אטומה, קשורה לתמיכה בתעשייה."
38.13.05,תמיכות אחרות,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,תמיכה בתעשייה יכולה לכלול תעשייה ירוקה.
38.14.01,הערכות התעשייה לחשיפה,תמיכות בענפי המשק,תקציב להערכות התעשייה,ambiguous,"כותרת עמומה, יכולה לכלול היבטים ירוקים."
38.17.01,עתודות לתעשייה,תמיכות בענפי המשק,עתודות התעשייה,drop,"רזרבות כלליות לתעשייה, לא ספציפי."
38.17.02,עתודות למדען הראשי,תמיכות בענפי המשק,עתודות התעשייה,ambiguous,המדען הראשי תומך במחקר ופיתוח.
38.17.13,מנהלות אזוריות משותפות,תמיכות בענפי המשק,מנהלות אזוריות משותפות,drop,"מנהלות אזוריות כלליות, לא ספציפי."
38.19.01,מכרזי העסקה במפעלים,תמיכות בענפי המשק,הטבות לעידוד השקעות,drop,"מכרזי העסקה כלליים, לא ספציפי."
38.19.02,עתודה לתוכניות תעסוקה,תמיכות בענפי המשק,הטבות לעידוד השקעות,drop,רזרבה לתוכניות תעסוקה כלליות.
38.19.03,מסלול להפחתת פליטות,תמיכות בענפי המשק,הטבות לעידוד השקעות,keep,קשור ישירות להפחתת פליטות וסביבה.
38.20.01,רזרבה להתיקרויות,תמיכות בענפי המשק,רזרבות,drop,"רזרבה כללית, לא ספציפית."
38.20.02,רזרבה לתמיכה בתעשיה,תמיכות בענפי המשק,רזרבות,ambiguous,רזרבה לתמיכה בתעשייה יכולה לכלול ירוקה.
38.21.01,השתתפויות,תמיכות בענפי המשק,השתתפויות,drop,"השתתפויות כלליות, לא ספציפיות."
38.23.01,רזרבה להוצאות ביטחון,תמיכות בענפי המשק,רזרבות מיוחדות,drop,"קשור להוצאות ביטחון, לא אנרגיה ירוקה."
38.30.01,הפעלת הרשות לחדשנות,כלכלה ותעשייה,המדען הראשי,ambiguous,הרשות לחדשנות תומכת במחקר ופיתוח.
38.30.02,מענקי מחקר ופיתוח,כלכלה ותעשייה,המדען הראשי,ambiguous,מענקי מחקר ופיתוח יכולים לכלול אנרגיה ירוקה.
38.30.03,"תשתיות מו""פ",תמיכות בענפי המשק,המדען הראשי,ambiguous,תשתיות מחקר ופיתוח יכולות לכלול אנרגיה ירוקה.
38.30.04,"מו""פ בין-לאומי",כלכלה ותעשייה,המדען הראשי,ambiguous,מחקר ופיתוח בינלאומי יכול לכלול אנרגיה ירוקה.
38.30.10,רזרבה,כלכלה ותעשייה,המדען הראשי,ambiguous,רזרבה למדען הראשי.
38.40.01,קידום השקעות ועידוד,כלכלה ותעשייה,עידוד המגזר העסקי,ambiguous,קידום השקעות יכול לכלול השקעות ירוקות.
38.40.02,מסלולי תמיכה מינהליים,תמיכות בענפי המשק,עידוד המגזר העסקי,drop,"מסלולי תמיכה מינהליים כלליים, לא ספציפי."
38.40.03,עסקים קטנים ובינוניים,תמיכות בענפי המשק,עידוד המגזר העסקי,ambiguous,עידוד עסקים יכול לכלול עסקי אנרגיה ירוקה.
38.40.04,קידום הייצוא ועידוד,כלכלה ותעשייה,עידוד המגזר העסקי,ambiguous,קידום יצוא יכול לכלול יצוא טכנולוגיות ירוקות.
38.40.09,פעולות כלליות לקידום,כלכלה ותעשייה,עידוד המגזר העסקי,drop,"פעולות קידום כלליות, לא ספציפי."
38.50.01,"תקינה, איכות והסמכה",תמיכות בענפי המשק,תמיכות בגופים ציבוריים,ambiguous,תקינה יכולה לכלול תקני אנרגיה ירוקה.
38.70.01,שכר,כלכלה ותעשייה,שכר ותפעול המשרד,drop,"שכר ותפעול משרד כללי, לא ספציפי."
38.70.02,תפעול,כלכלה ותעשייה,שכר ותפעול המשרד,drop,"שכר ותפעול משרד כללי, לא ספציפי."
38.80.01,רזרבה,כלכלה ותעשייה,רזרבה,drop,"רזרבה כללית, לא ספציפית."
38.90.01,שכר ופעולות,כלכלה ותעשייה,רשות הרגולציה,drop,"שכר ופעולות כלליות, לא ספציפי."
38.99.99,חשבון מעבר,כלכלה ותעשייה,חשבון מעבר,drop,"חשבון מעבר כללי, לא ספציפי."
76.01.01,רכישת ציוד,תעשיה,פיתוח התעשייה,ambiguous,פיתוח תעשייה יכול לכלול תעשייה ירוקה.
76.01.02,השקעה ממשלתית בהון,תעשיה,פיתוח התעשיה,ambiguous,פיתוח תעשייה יכול לכלול תעשייה ירוקה.
76.01.05,השקעות במחשוב,תעשיה,פיתוח התעשייה,drop,"עוסק בהשקעות מחשוב, לא אנרגיה ירוקה."
76.01.09,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,ambiguous,פיתוח אזורי תעשייה יכול לכלול תעשייה ירוקה.
76.01.10,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,ambiguous,פיתוח אזורי תעשייה יכול לכלול תעשייה ירוקה.
76.01.11,התוכנית לחיזוק חיפה,תעשיה,פיתוח התעשייה,drop,"קשור לחיזוק חיפה, לא אנרגיה ירוקה."
76.01.15,הלואות לתעשיה,תעשיה,פיתוח התעשיה,ambiguous,פיתוח תעשייה יכול לכלול תעשייה ירוקה.
76.01.18,העברת יחידות המשרד,תעשיה,פיתוח התעשייה,drop,"פעולה אדמיניסטרטיבית, לא אנרגיה ירוקה."
76.01.21,רזרבה להתייקרויות,תעשיה,פיתוח התעשייה,ambiguous,רזרבה לפיתוח תעשייה.
76.10.01,השקעה בפיתוח תשתיות,תעשייה,השקעה בפיתוח תשתיות,ambiguous,פיתוח תשתיות יכול לכלול תשתיות אנרגיה ירוקה.
76.80.01,רזרבה,תעשייה,רזרבה,ambiguous,כותרת גנרית.
83.04.01,השקעות שונות,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"השקעות שונות כלליות, לא ספציפי."
83.04.02,פרוייקטים בתכנון,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פרויקטים בתכנון כלליים, לא ספציפי."
83.04.03,פיתוח ההתישבות הבדואית,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"קשור לפיתוח התיישבות בדואית, לא אנרגיה ירוקה."
83.04.04,פרויקטי תקשורת,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"קשור לפרויקטי תקשורת, לא אנרגיה ירוקה."
83.04.05,קרן לצמצום פערים,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"קשור לצמצום פערים, לא אנרגיה ירוקה."
83.04.06,פרויקטים בשלטון המקומי,הוצאות פיתוח אחרות,פרוייקטי פיתוח,ambiguous,פרויקטים בשלטון המקומי יכולים לכלול יוזמות ירוקות.
83.04.07,סיוע לענף הלבידים,הוצאות פיתוח אחרות,השקעות שונות,drop,"קשור לענף הלבידים, לא אנרגיה ירוקה."
83.05.01,"מרכב""ה",הוצאות פיתוח אחרות,השקעות בטכנולוגיות,ambiguous,"כותרת אטומה, השקעות בטכנולוגיות."
83.05.02,פעולות מיוחדות,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,ambiguous,פעולות מיוחדות בטכנולוגיות יכולות לכלול ירוקות.
83.05.03,ממשל זמין,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"קשור לממשל זמין, לא אנרגיה ירוקה."
83.05.04,פרויקטי מחשוב רוחביים,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"קשור לפרויקטי מחשוב, לא אנרגיה ירוקה."
83.05.05,תקשוב-פרויקטים רוחביים,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"קשור לפרויקטי תקשוב, לא אנרגיה ירוקה."
83.06.01,השקעות בחברות,הוצאות פיתוח אחרות,השקעות בחברות,ambiguous,השקעות בחברות יכולות לכלול חברות ירוקות.
83.06.02,רכבת ישראל,הוצאות פיתוח אחרות,השקעות בחברות,drop,"קשור לרכבת ישראל, לא אנרגיה ירוקה."
83.06.03,השקעות בטחוניות,הוצאות פיתוח אחרות,השקעות,drop,"קשור להשקעות ביטחוניות, לא אנרגיה ירוקה."
83.06.04,גופים בינלאומיים,הוצאות פיתוח אחרות,השקעות,ambiguous,גופים בינלאומיים יכולים לכלול יוזמות ירוקות.
83.06.05,עתודה להסכמים,הוצאות פיתוח אחרות,השקעות,drop,"עתודה להסכמים כלליים, לא ספציפי."
89.04.01,רזרבות להתייקרויות,מפעלי משרד ראש הממשלה,רזרבות להתייקרויות,drop,רזרבה גנרית במשרד לא רלוונטי.
89.50.01,רזרבות,מפעלי משרד ראש הממשלה,רזרבה,drop,רזרבה גנרית במשרד לא רלוונטי.
89.69.99,חשבון מעבר,"מפעלי משרד ראה""מ והאוצר",חשבון מעבר,drop,חשבון מעבר גנרי במשרד לא רלוונטי.
