code,title,office,domain,program,economic_class,functional_class,program_code,first_year,last_year
04.51.07.14,"הכנסות מהשתתפות משרדי סעיף רוה""מ",משרד ראש הממשלה,משרד ראשי,ארכיון המדינה,העברות  פנים תקציביות,ראש הממשלה,04.51.07,2013,2020
04.51.07.15,הכנסות מגורמי חוץ,משרד ראש הממשלה,משרד ראשי,ארכיון המדינה,הכנסות מיועדות,ראש הממשלה,04.51.07,2013,2019
04.51.07.16,בית העצמאות,משרד ראש הממשלה,משרד ראשי,ארכיון המדינה,קניות,ראש הממשלה,04.51.07,2013,2026
04.51.07.17,השתתפות ממשרדי ממשלה,משרד ראש הממשלה,משרד ראשי,ארכיון המדינה,העברות  פנים תקציביות,ראש הממשלה,04.51.07,2016,2016
04.51.07.18,השתתפות במשרדי הממשלה,משרד ראש הממשלה,משרד ראשי,ארכיון המדינה,העברות  פנים תקציביות,ראש הממשלה,04.51.07,2019,2021
04.51.08.01,עבודה בלתי צמיתה,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,שכר,ראש הממשלה,04.51.08,2013,2022
04.51.08.02,שעות נוספות,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,שכר,ראש הממשלה,04.51.08,2013,2026
04.51.08.03,החזר הוצאות רכב,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,שכר,ראש הממשלה,04.51.08,2013,2026
04.51.08.04,שיא כוח אדם,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,שכר,ראש הממשלה,04.51.08,2013,2026
04.51.08.05,שעות העסקה בחדר המצב,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,שכר,ראש הממשלה,04.51.08,2013,2026
04.51.08.06,העסקת סטודנטים,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,שכר,ראש הממשלה,04.51.08,2013,2026
04.51.08.07,כוננויות,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,שכר,ראש הממשלה,04.51.08,2020,2026
04.51.08.08,הוצאות פרישה,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,שכר,ראש הממשלה,04.51.08,2021,2026
04.51.08.10,הוצאות תפעול,משרד ראש הממשלה,משרד ראשי,המטה הקיברנטי הלאומי,קניות,ראש הממשלה,04.51.08,2013,2016
04.51.08.11,פעולות,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,קניות,ראש הממשלה,04.51.08,2013,2026
04.51.08.12,השתתפות במנהל הדיור הממשלתי,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,העברות  פנים תקציביות,ראש הממשלה,04.51.08,2015,2026
04.51.08.13,השתתפות במנהל הרכב,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,העברות  פנים תקציביות,ראש הממשלה,04.51.08,2015,2026
04.51.08.14,השתתפות משרדי הממשלה,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,העברות  פנים תקציביות,ראש הממשלה,04.51.08,2017,2026
04.51.08.15,השתתפות במשרדי הממשלה,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,העברות  פנים תקציביות,ראש הממשלה,04.51.08,2019,2026
04.51.08.99,פרויקטים במטה הקיברנטי הלאומי,משרד ראש הממשלה,משרד ראשי,מערך הסייבר הלאומי,קניות,ראש הממשלה,04.51.08,2017,2026
04.51.09.01,שיא כח אדם,משרד ראש הממשלה,משרד ראשי,הוועדה הבינמשרדית,שכר,ראש הממשלה,04.51.09,2013,2016
04.51.09.02,עבודה בלתי צמיתה,משרד ראש הממשלה,משרד ראשי,הוועדה הבינמשרדית,שכר,ראש הממשלה,04.51.09,2013,2016
04.51.09.03,שעות נוספות,משרד ראש הממשלה,משרד ראשי,הוועדה הבינמשרדית,שכר,ראש הממשלה,04.51.09,2013,2016
04.51.09.04,החזר הוצאות רכב,משרד ראש הממשלה,משרד ראשי,הוועדה הבינמשרדית,שכר,ראש הממשלה,04.51.09,2013,2016
04.51.09.10,פעולות,משרד ראש הממשלה,משרד ראשי,הוועדה הבינמשרדית,קניות,ראש הממשלה,04.51.09,2013,2016
04.51.09.11,רזרבה ליישום החלטת הממשלה 2699 מיום 9.1.2011,משרד ראש הממשלה,משרד ראשי,הוועדה הבינמשרדית,קניות,ראש הממשלה,04.51.09,2013,2014
04.51.09.12,השתתפות במשרדי הממשלה,משרד ראש הממשלה,משרד ראשי,הוועדה הבינמשרדית,העברות  פנים תקציביות,ראש הממשלה,04.51.09,2013,2015
04.51.09.20,הוצאות תפעול,משרד ראש הממשלה,משרד ראשי,הוועדה הבינמשרדית,קניות,ראש הממשלה,04.51.09,2013,2016
04.51.10.01,תכנית רב שנתית לעידוד הצמיחה בירושלים,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2016
04.51.10.02,מתווה קורונה,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2024
04.51.10.03,תחזוקת מנהרות הכותל,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2026
04.51.10.04,רזרבה לתחזוקת הכותל,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2020
04.51.10.05,פיתוח מנהרות הכותל,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2026
04.51.10.06,פיתוח שער המוגרבים - פעילות רשות העתיקות,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2015
04.51.10.07,פיתוח שער המוגרבים,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2018
04.51.10.08,תוכנית מרום,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2016
04.51.10.10,העצמת תשתיות מורשת לאומית,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2016
04.51.10.11,העצמת תשתיות מורשת לאומית - הרשאה להתחייב,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2014
04.51.10.12,השתתפות במשרדי הממשלה,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,העברות  פנים תקציביות,ראש הממשלה,04.51.10,2013,2016
04.51.10.13,תוכניות הרשות לפיתוח כלכלי של המגזר הערבי,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2014,2016
04.51.10.15,תכנית פיתוח יישובים דרוזים וצ'רקסים,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2019
04.51.10.16,תכנית פיתוח יישובים בדואים בצפון,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,העברות  פנים תקציביות,ראש הממשלה,04.51.10,2013,2016
04.51.10.20,"פרויקט ""מסע"" - חינוך יהודי בתפוצות",משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,העברות,ראש הממשלה,04.51.10,2013,2016
04.51.10.21,"פרוייקט ""זכות מלידה"" - תגלית",משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2016
04.51.10.30,השתתפות בפרוייקט מחשב לכל ילד,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,העברות,ראש הממשלה,04.51.10,2013,2020
04.51.10.40,יעודה לחיזוק הצפון,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2014
04.51.10.41,השתתפות בלשכת הפרסום הממשלתית - התכנית לחיזוק הצפון,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2014
04.51.10.50,הקמת גרעיני משימה עירוניים,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2013,2016
04.51.10.51,מרכזי צעירים,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,העברות,ראש הממשלה,04.51.10,2013,2019
04.51.10.60,השתתפות משרדי הממשלה בפרויקטים,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,העברות  פנים תקציביות,ראש הממשלה,04.51.10,2013,2026
04.51.10.61,הכנסות מגורמי חוץ,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,הכנסות מיועדות,ראש הממשלה,04.51.10,2013,2018
04.51.10.62,השתתפות במשרד הביטחון - פרוייקט מרינה,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,העברות  פנים תקציביות,ראש הממשלה,04.51.10,2016,2021
04.51.10.63,פרוייקט אלמוג,משרד ראש הממשלה,משרד ראשי,פרויקטים והחלטות ממשלה,קניות,ראש הממשלה,04.51.10,2016,2024
04.51.11.01,שיא כח אדם,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,שכר,ראש הממשלה,04.51.11,2013,2026
04.51.11.02,שעות נוספות,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,שכר,ראש הממשלה,04.51.11,2013,2026
04.51.11.03,עבודה בלתי צמיתה,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,שכר,ראש הממשלה,04.51.11,2013,2021
04.51.11.04,העסקת סטודנטים,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,שכר,ראש הממשלה,04.51.11,2013,2026
04.51.11.05,כוננות,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,שכר,ראש הממשלה,04.51.11,2013,2016
04.51.11.06,הוצאות פרישה,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,שכר,ראש הממשלה,04.51.11,2013,2016
04.51.11.07,הוצאות פרישה,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,שכר,ראש הממשלה,04.51.11,2021,2026
04.51.11.10,פעולות לשכת העיתונות הממשלתית,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,קניות,ראש הממשלה,04.51.11,2013,2026
04.51.11.11,הכנסות מגורמי חוץ,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,הכנסות  מיועדות,ראש הממשלה,04.51.11,2013,2026
04.51.11.12,השתתפות במנהל הדיור הממשלתי,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,העברות  פנים תקציביות,ראש הממשלה,04.51.11,2015,2026
04.51.11.15,מצלמות וציוד הפקה,משרד ראש הממשלה,משרד ראשי,לשכת העיתונות הממשלתית,קניות,ראש הממשלה,04.51.11,2022,2026
04.51.12.01,עבודה בלתי צמיתה,משרד ראש הממשלה,משרד ראשי,המטה להסדרת התיישבות,שכר,ראש הממשלה,04.51.12,2013,2016
04.51.12.02,שעות נוספות,משרד ראש הממשלה,משרד ראשי,המטה להסדרת התיישבות,שכר,ראש הממשלה,04.51.12,2013,2016
04.51.12.03,החזר הוצאות רכב,משרד ראש הממשלה,משרד ראשי,המטה להסדרת התיישבות,שכר,ראש הממשלה,04.51.12,2013,2016
04.51.12.04,העסקת סטודנטים,משרד ראש הממשלה,משרד ראשי,המטה להסדרת התיישבות,שכר,ראש הממשלה,04.51.12,2013,2016
04.51.12.10,הוצאות תפעול,משרד ראש הממשלה,משרד ראשי,המטה להסדרת התיישבות,קניות,ראש הממשלה,04.51.12,2013,2016
04.51.12.11,פעולות,משרד ראש הממשלה,משרד ראשי,המטה להסדרת התיישבות,קניות,ראש הממשלה,04.51.12,2013,2016
04.51.12.12,פיתוח כלכלי שגב שלום בהתאם להחלטת ממשלה 2025,משרד ראש הממשלה,משרד ראשי,המטה להסדרת התיישבות,קניות,ראש הממשלה,04.51.12,2014,2016
04.51.12.13,תשתיות על למוסדות ציבור נווה מדבר ואל קדום בהתאם להחלטת ממשלה 2025,משרד ראש הממשלה,משרד ראשי,המטה להסדרת התיישבות,קניות,ראש הממשלה,04.51.12,2014,2016
04.51.12.50,השתתפויות במשרדי ממשלה,משרד ראש הממשלה,משרד ראשי,המטה להסדרת התיישבות,העברות  פנים תקציביות,ראש הממשלה,04.51.12,2014,2016
04.51.13.01,שיא כח אדם,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,שכר,ראש הממשלה,04.51.13,2013,2024
04.51.13.02,שעות נוספות,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,שכר,ראש הממשלה,04.51.13,2013,2024
04.51.13.03,כוננויות,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,שכר,ראש הממשלה,04.51.13,2013,2022
04.51.13.04,החזר הוצאות רכב,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,שכר,ראש הממשלה,04.51.13,2013,2024
04.51.13.05,שכר עידוד,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,שכר,ראש הממשלה,04.51.13,2021,2022
04.51.13.06,הוצאות פרישה,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,שכר,ראש הממשלה,04.51.13,2021,2021
04.51.13.07,השתתפות במנהל הרכב הממשלתי,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,העברות  פנים תקציביות,ראש הממשלה,04.51.13,2021,2021
04.51.13.08,השתתפות במנהל הדיור הממשלתי,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,העברות  פנים תקציביות,ראש הממשלה,04.51.13,2021,2021
04.51.13.09,פעולות,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,קניות,ראש הממשלה,04.51.13,2021,2026
04.51.13.10,הכנסות מגורמי חוץ,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,הכנסות מיועדות,ראש הממשלה,04.51.13,2013,2021
04.51.13.11,העסקת סטודנטים,משרד ראש הממשלה,משרד ראשי,מרכז ההסברה,שכר,ראש הממשלה,04.51.13,2021,2025
04.51.14.01,עבודה בלתי צמיתה,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,שכר,ראש הממשלה,04.51.14,2015,2018
04.51.14.02,שעות נוספות,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,שכר,ראש הממשלה,04.51.14,2015,2018
04.51.14.03,החזר הוצאות רכב,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,שכר,ראש הממשלה,04.51.14,2015,2018
04.51.14.04,פעולות מטה ישראל דיגיטאלית,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2014,2018
04.51.14.05,פרויקטים - צוותי יישום,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2015,2018
04.51.14.06,חדשנות במגזר הציבורי,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2015,2018
04.51.14.07,השתתפות במנהל הדיור הממשלתי,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,העברות  פנים תקציביות,ראש הממשלה,04.51.14,2016,2018
04.51.14.08,השתתפות במנהל הרכב הממשלתי,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,העברות  פנים תקציביות,ראש הממשלה,04.51.14,2016,2018
04.51.14.09,העסקת סטודנטים,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,שכר,ראש הממשלה,04.51.14,2016,2018
04.51.14.10,הרשאה לפרויקטים,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2016,2018
04.51.14.13,בריאות דיגיטלית,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2015,2018
04.51.14.14,כלכלה דיגיטלית,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2015,2018
04.51.14.15,רווחה דיגיטלית,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2015,2018
04.51.14.16,משפט דיגיטלי,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2016,2017
04.51.14.17,אוריינות דיגיטלית,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2016,2018
04.51.14.18,שלטון מקומי דיגיטלי,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2016,2018
04.51.14.19,אקדמיה דיגיטלית,משרד ראש הממשלה,משרד ראשי,מטה ישראל דיגיטאלית,קניות,ראש הממשלה,04.51.14,2016,2018
04.51.15.01,שיא כוח אדם,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,שכר,ראש הממשלה,04.51.15,2015,2022
04.51.15.02,עבודה בלתי צמיתה,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,שכר,ראש הממשלה,04.51.15,2015,2021
04.51.15.03,שעות נוספות,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,שכר,ראש הממשלה,04.51.15,2015,2022
04.51.15.04,כוננויות,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,שכר,ראש הממשלה,04.51.15,2015,2020
04.51.15.05,החזר הוצאות רכב,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,שכר,ראש הממשלה,04.51.15,2015,2022
04.51.15.06,העסקת סטודנטים,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,שכר,ראש הממשלה,04.51.15,2015,2022
04.51.15.07,השתתפות בדיור הממשלתי,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,העברות  פנים תקציביות,ראש הממשלה,04.51.15,2015,2022
04.51.15.08,פעולות מטה התקשוב הממשלתי,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,קניות,ראש הממשלה,04.51.15,2015,2022
04.51.15.09,דמי שימוש ממשלתיים,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,קניות,ראש הממשלה,04.51.15,2016,2022
04.51.15.10,השתתפות במנהל הרכב הממשלתי,משרד ראש הממשלה,משרד ראשי,מטה התקשוב הממשלתי,העברות  פנים תקציביות,ראש הממשלה,04.51.15,2016,2022
04.70.01.01,רזרבה להתיקרויות שכר,משרד ראש הממשלה,רזרבות,רזרבה לעמידה במגבלה,שכר,ראש הממשלה,04.70.01,2013,2026
04.70.01.02,רזרבה ליעדים פיסקליים,משרד ראש הממשלה,רזרבות,רזרבה לעמידה במגבלה,קניות,ראש הממשלה,04.70.01,2013,2026
04.70.01.03,רזרבה להתיקרויות העברות,משרד ראש הממשלה,רזרבות,רזרבה לעמידה במגבלה,העברות,ראש הממשלה,04.70.01,2013,2026
04.70.01.10,רזרבה לפעולות בסעיף 04,משרד ראש הממשלה,רזרבות,רזרבה לעמידה במגבלה,קניות,ראש הממשלה,04.70.01,2013,2024
04.70.01.11,איוש שיא כח אדם ללא ביצוע,משרד ראש הממשלה,רזרבות,רזרבה לעמידה במגבלה,שכר,ראש הממשלה,04.70.01,2013,2021
04.70.01.12,איוש חודשי עבודה ללא ביצוע,משרד ראש הממשלה,רזרבות,רזרבה לעמידה במגבלה,שכר,ראש הממשלה,04.70.01,2013,2021
04.70.01.13,"איוש שיא כוח אדם בחו""ל ללא ביצוע",משרד ראש הממשלה,רזרבות,רזרבה לעמידה במגבלה,שכר,ראש הממשלה,04.70.01,2013,2021
04.70.01.14,עתודה להסכם קואליציוני 2019,משרד ראש הממשלה,רזרבות,רזרבה לעמידה במגבלה,קניות,ראש הממשלה,04.70.01,2013,2026
04.70.01.15,חרבות ברזל,משרד ראש הממשלה,רזרבות,רזרבה לעמידה במגבלה,קניות,ראש הממשלה,04.70.01,2023,2024
04.99.99.99,חשבון מעבר,משרד ראש הממשלה,חשבון מעבר,חשבון מעבר,חשבונות מעבר,ראש הממשלה,04.99.99,1997,2026
05.01.01.01,שיא כח אדם,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1997,2014
05.01.01.02,עבודה בלתי צמיתה,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1997,2014
05.01.01.03,שעות נוספות,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1997,2014
05.01.01.04,כוננויות,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1998,2014
05.01.01.05,שכר עידוד,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1998,2013
05.01.01.06,העסקת סטודנטים,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,2003,2014
05.01.01.07,עלויות פרישה,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,2005,2014
05.01.01.08,דמי חבר בארגונים,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2012
05.01.01.09,העסקת מתמחים,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1997,2014
05.01.01.16,העסקת יועצים במשק האנרגיה,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,2012,2014
05.01.01.17,"סקרים, מחקרים, יעוץ וחוות דעת",משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2014
05.01.01.18,עובד מצטיין,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,2004,2010
05.01.01.19,"השתתפות מטה חשכ""ל בביקורת",משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,2011,2013
05.01.01.26,העסקת מתמחים,משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,1997,2001
05.01.01.27,מתמחים,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,2000,2005
05.01.01.29,טיפול בשליחי מסחר ותעשיה,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1997,2014
05.01.01.30,"השתתפות משרד התמ""ת",משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,1997,2014
05.01.01.33,טיפול בשליחי משרד התיירות,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1997,2014
05.01.01.34,השתתפות משרד התיירות,משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,1997,2014
05.01.01.57,"נסיעות לחו""ל לשכת השר",משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2014
05.01.01.58,תפעול לשכת השר,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2014
05.01.01.60,תרגומים והדפסות לשכת השר,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2013
05.01.01.61,שרותי כח אדם - לשכת שר,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2014
05.01.01.62,עבודה בלתי צמיתה - מזכירות לשכת השר,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,2003,2014
05.01.01.63,נציגות לונדון,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2004
05.01.01.64,אירוח משלחות,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2010
05.01.01.65,רכישת כלי רכב (2),משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2004
05.01.01.66,הוצאות ריבית והוצאות משפטיות,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2014
05.01.01.67,"השתתפות מ""ה",משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,1997,1997
05.01.01.68,"השתתפות מ""ה",משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,1997,2001
05.01.01.69,"הוצאות שליחי מ""ה בחו""ל",משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2001
05.01.01.70,"רזרבת מנכ""ל",משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2014
05.01.01.71,ייעוץ אסטרטגי - הנהלה,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,2002,2007
05.01.01.72,ייעוץ ליחידת מחקר כלכלי,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,2003,2014
05.01.01.73,ייעוץ אסטרטגי לקשר עם אמצעי התקשורת,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,2005,2010
05.01.01.75,טיפול בשליחי רשות המיסים,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2014
05.01.01.76,השתתפות רשות המיסים,משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,1997,2014
05.01.01.77,הסברה,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,2002,2004
05.01.01.80,פירסומים,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2014
05.01.01.81,הכנסות מגורמי חוץ,משרד האוצר,תחום פעולה כללי,משרד ראשי,הכנסות מיועדות,אוצר,05.01.01,1997,2014
05.01.01.82,השתתפות משרד החינוך,משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,1997,2010
05.01.01.83,השתתפות במשרד הפנים,משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,2008,2010
05.01.01.84,השתתפות משרדי ממשלה,משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,2012,2014
05.01.01.85,"שיא כח אדם - לשכת סמנכ""ל",משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1997,2009
05.01.01.86,רזרבת מנכל לכא,משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,1999,2004
05.01.01.87,הנחיות למכרזי B.O.T.,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1999,2004
05.01.01.88,"עבודה בלתי צמיתה - לשכת סמנכ""ל",משרד האוצר,תחום פעולה כללי,משרד ראשי,שכר,אוצר,05.01.01,2003,2009
05.01.01.89,הוצאות ארגון,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,2006,2014
05.01.01.90,פרויקטים מיוחדים - פיתוח,משרד האוצר,תחום פעולה כללי,משרד ראשי,קניות,אוצר,05.01.01,1997,2014
05.01.01.91,"טיפול בשליחי מ""ה",משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות,אוצר,05.01.01,1997,1998
05.01.01.92,"השתתפות מ""ה",משרד האוצר,תחום פעולה כללי,משרד ראשי,העברות  פנים תקציביות,אוצר,05.01.01,1997,1997
