code,title,program,reason
05.51.01.02,עבודה בלתי צמיתה,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.03,שעות נוספות,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.04,כוננות,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.05,שכר עידוד,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.06,העסקת סטודנטים,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.07,הוצאות פרישה,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.08,החזר הוצאות רכב,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.09,עבודה בלתי צמיתה - לשכת השר,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.10,עבודה בלתי צמיתה - סגן השר,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.11,שעות נוספות - לשכת סגן השר,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.12,עבודה בלתי צמיתה - מטה הדיור,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.13,עבודה בלתי צמיתה - ועדות מחוזיות,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.14,"כ""א מטה אוצר -לשכת שר/סגן שר/מטה הדיור",מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.15,שעות נוספות מטה לשכת שר/סגן שר/מטה הדיור,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.16,"שיא כ""א - לשכה משפטית",מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.17,שעות נוספות - לשכה משפטית,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.18,כוננויות - לשכה משפטית,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.20,שיא כח אדם - הלשכה לפיצויים אישיים,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.21,עבודה בלתי צמיתה - הלשכה לפיצויים אישיים,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.22,החזר הוצאות רכב - הלשכה לפיצויים אישיים,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.23,תפעול הלשכה לפיצויים אישיים,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.24,"פעולת בחו""ל - טיפול בפיצויים אישיים",מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.25,הכנסות מגורמי חוץ ללשכה לפיצויים אישיים,מטה משרד האוצר,Earmarked revenue not related to subject.
05.51.01.27,שעות נוספות - הלשכה לפיצויים אישיים,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.28,כוננות - הלשכה לפיצויים אישיים,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.30,שיא כח אדם - גמלאות,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.31,עבודה בלתי צמיתה - גמלאות,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.32,שעות נוספות - גמלאות,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.33,העסקת סטודנטים - גמלאות,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.34,כוננות - גמלאות,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.40,יעודה לכח אדם,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.41,הוצאות תפעול,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.42,הדרכה ושכר לימוד,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.43,הוצאות תפעול לשכת סגן השר,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.44,חירום ביטחון משרד האוצר,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.45,אבטחת שר האוצר,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.46,דמי שימוש ממשלתיים,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.47,השתתפות משרדי הממשלה,מטה משרד האוצר,"Generic internal transfer, ambiguous program."
05.51.01.48,הכנסות מגורמי חוץ,מטה משרד האוצר,"Generic earmarked revenue, ambiguous program."
05.51.01.49,השתתפות יחידות האוצר באוצר,מטה משרד האוצר,"Generic internal transfer, ambiguous program."
05.51.01.50,הוצאות מחשוב,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.59,השתתפות במשרדי ממשלה,מטה משרד האוצר,"Generic internal transfer, ambiguous program."
05.51.01.60,השתתפות במנהל הרכב הממשלתי,מטה משרד האוצר,"Generic internal transfer, ambiguous program."
05.51.01.61,השתתפות במנהל הדיור הממשלתי,מטה משרד האוצר,"Generic internal transfer, ambiguous program."
05.51.01.62,הכנסות מגורמי חוץ,מטה משרד האוצר,"Generic earmarked revenue, ambiguous program."
05.51.01.63,הכנסות מגורמי חוץ שמקורן בעובדי המשרד,מטה משרד האוצר,"Generic earmarked revenue, ambiguous program."
05.51.01.70,פעולות,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.71,פעולות יחידת שיפור השירות הממשלתי,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.75,פרויקטים למשרד האוצר,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.76,רזרבה לפרויקטים חיצוניים,מטה משרד האוצר,"Generic reserve, ambiguous program."
05.51.01.80,רכישת שירותי כח אדם,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.81,שירותי כח אדם - לשכת השר,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.82,השתתפות במנהל הרכב הממשלתי,מטה משרד האוצר,"Generic internal transfer, ambiguous program."
05.51.01.90,תשלום חובות נפקדים ולמוסדות על פי חוק,מטה משרד האוצר,"Generic transfer, ambiguous program."
05.51.01.91,סיוע לעמותות - קורונה,מטה משרד האוצר,"Generic transfer, ambiguous program."
05.51.01.92,שיא כוח אדם - תכנית אסטרטגית,מטה משרד האוצר,"Generic personnel line, ambiguous program."
05.51.01.93,מנהלת הכשרות – קורונה,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.95,רזרבה לתקציב התאמות  2019,מטה משרד האוצר,"Generic reserve, ambiguous program."
05.51.01.96,הוצאות פרסום,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.97,תחזוקת מבנים,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.98,תכניות ארוכות טווח,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.01.99,תכנית אסטרטגית במשרד האוצר,מטה משרד האוצר,"Generic administrative line, ambiguous program."
05.51.02.01,שיא כח אדם,אגף התקציבים,"Generic personnel line, ambiguous program."
05.51.02.02,עבודה בלתי צמיתה,אגף התקציבים,"Generic personnel line, ambiguous program."
05.51.02.03,שעות נוספות,אגף התקציבים,"Generic personnel line, ambiguous program."
05.51.02.04,העסקת סטודנטים,אגף התקציבים,"Generic personnel line, ambiguous program."
05.51.02.05,כוננות,אגף התקציבים,"Generic personnel line, ambiguous program."
05.51.02.10,פעולות,אגף התקציבים,"Generic administrative line, ambiguous program."
05.51.02.11,הכנסות מגורמי חוץ,אגף התקציבים,"Generic earmarked revenue, ambiguous program."
05.51.07.01,שיא כח אדם,"מחקר, כלכלה והכנסות","Generic personnel line, ambiguous program."
05.51.07.02,עבודה בלתי צמיתה,"מחקר, כלכלה והכנסות","Generic personnel line, ambiguous program."
05.51.07.03,שעות נוספות,"מחקר, כלכלה והכנסות","Generic personnel line, ambiguous program."
05.51.07.04,כוננות,"מחקר, כלכלה והכנסות","Generic personnel line, ambiguous program."
05.51.07.05,העסקת סטודנטים,"מחקר, כלכלה והכנסות","Generic personnel line, ambiguous program."
05.51.07.10,פעולות,"מחקר, כלכלה והכנסות","Generic administrative line, ambiguous program."
05.51.07.11,דמי חבר ל OECD,"מחקר, כלכלה והכנסות","Generic administrative line, ambiguous program."
05.51.07.12,הכנסות מגורמי חוץ,"מחקר, כלכלה והכנסות","Generic earmarked revenue, ambiguous program."
05.51.07.20,השתתפות במשרדי הממשלה,"מחקר, כלכלה והכנסות","Generic internal transfer, ambiguous program."
05.51.07.25,רזרבה לתקציב התאמות  2019,"מחקר, כלכלה והכנסות","Generic reserve, ambiguous program."
05.51.08.01,"שיא כח אדם - נציגי האוצר בחו""ל","פעולות בחו""ל","Generic personnel line, ambiguous program."
05.51.08.02,שיא כח אדם - OECD,"פעולות בחו""ל","Generic personnel line, ambiguous program."
05.51.08.03,"עבודה בלתי צמיתה - עובדי האוצר בחו""ל","פעולות בחו""ל","Generic personnel line, ambiguous program."
05.51.08.04,עבודה בלתי צמיתה - נציג ב-OECD,"פעולות בחו""ל","Generic personnel line, ambiguous program."
05.51.08.05,שיא כח אדם - סין,"פעולות בחו""ל","Generic personnel line, ambiguous program."
05.51.08.10,"תפעול הפעילות בחו""ל","פעולות בחו""ל","Generic administrative line, ambiguous program."
05.51.08.11,"תפעול בחו""ל","פעולות בחו""ל","Generic administrative line, ambiguous program."
05.51.08.12,תפעול הנציגות בניו יורק,"פעולות בחו""ל","Generic administrative line, ambiguous program."
05.51.08.13,תפעול הנציגות בוושינגטון,"פעולות בחו""ל","Generic administrative line, ambiguous program."
05.51.08.14,השתתפות משרדי הממשלה,"פעולות בחו""ל","Generic internal transfer, ambiguous program."
05.51.08.15,השתתפות רשות המסים,"פעולות בחו""ל","Generic internal transfer, ambiguous program."
05.51.08.16,הוצאות עבור משרדים,"פעולות בחו""ל","Generic administrative line, ambiguous program."
05.51.08.17,הכנסות מגורמי חוץ,"פעולות בחו""ל","Generic earmarked revenue, ambiguous program."
05.51.08.20,תפעול נציגות סין,"פעולות בחו""ל","Generic administrative line, ambiguous program."
05.51.08.21,ארגון הבונדס,"פעולות בחו""ל","Generic administrative line, ambiguous program."
05.51.08.22,"שיא כח אדם חו""ל","פעולות בחו""ל","Generic personnel line, ambiguous program."
05.51.08.23,"תפעול בחו""ל","פעולות בחו""ל","Generic administrative line, ambiguous program."
05.51.08.25,רזרבה לתקציב התאמות  2019,"פעולות בחו""ל","Generic reserve, ambiguous program."
05.51.08.26,שיא כח אדם ניו יורק,"פעולות בחו""ל","Generic personnel line, ambiguous program."
05.51.08.27,תפעול בניו יורק,"פעולות בחו""ל","Generic administrative line, ambiguous program."
05.51.08.28,עבודה בלתי צמיתה בניו יורק,"פעולות בחו""ל","Generic personnel line, ambiguous program."
05.51.08.29,הכנסות מגורמי חוץ ניו יורק,"פעולות בחו""ל","Generic earmarked revenue, ambiguous program."
05.51.12.01,שיא כח אדם,רשות החברות הממשלתיות,"Generic personnel line, ambiguous program."
05.51.12.02,עבודה בלתי צמיתה,רשות החברות הממשלתיות,"Generic personnel line, ambiguous program."
05.51.12.03,שעות נוספות,רשות החברות הממשלתיות,"Generic personnel line, ambiguous program."
05.51.12.04,כוננות,רשות החברות הממשלתיות,"Generic personnel line, ambiguous program."
05.51.12.05,העסקת סטודנטים,רשות החברות הממשלתיות,"Generic personnel line, ambiguous program."
05.51.12.06,הוצאות פרישה,רשות החברות הממשלתיות,"Generic personnel line, ambiguous program."
05.51.12.07,החזר הוצאות רכב,רשות החברות הממשלתיות,"Generic personnel line, ambiguous program."
05.51.12.08,פרישה,רשות החברות הממשלתיות,"Generic personnel line, ambiguous program."
05.51.12.10,הוצאות תפעול,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.11,פרויקטים לקידום הפרטות,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.12,רכישת שירותי כח אדם,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.13,רכישת שירותים מקצועיים,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.14,השתתפויות משרדים,רשות החברות הממשלתיות,"Generic internal transfer, ambiguous program."
05.51.12.15,פעולות לקידום הפרטה,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.16,רכישת שירותים מקצועיים,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.17,פעילות שוטפת,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.20,הדרכה ושכר לימוד,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.21,הוצאות מחשוב,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.22,פעילויות הדרכה,רשות החברות הממשלתיות,"Generic administrative line, ambiguous program."
05.51.12.23,הכנסה מגורמי חוץ,רשות החברות הממשלתיות,"Generic earmarked revenue, ambiguous program."
05.51.12.30,השתתפות במנהל הרכב הממשלתי,רשות החברות הממשלתיות,"Generic internal transfer, ambiguous program."
05.51.12.31,השתתפות במנהל הדיור הממשלתי,רשות החברות הממשלתיות,"Generic internal transfer, ambiguous program."
05.51.12.32,"השתתפות בתהיל""ה",רשות החברות הממשלתיות,"Generic internal transfer, ambiguous program."
05.51.12.33,הכנסות מגורמי חוץ,רשות החברות הממשלתיות,"Generic earmarked revenue, ambiguous program."
05.51.12.35,רזרבה לתקציב התאמות  2019,רשות החברות הממשלתיות,"Generic reserve, ambiguous program."
05.53.01.01,רזרבה להתיקרויות שכר,רזרבה,"Generic reserve, ambiguous program."
07.80.02.51,שיפץ והרחבת תחנות משטרה,קניות,"Renovation of police stations, not related to green energy."
26.01.01.02,תפעול המשרד,הנהלת המשרד,"General office operations, not specific to green energy."
26.01.01.03,"רכישת שרותי כ""א",הנהלת המשרד,"General HR services, not specific to green energy."
26.01.01.05,שעות נוספות,הנהלת המשרד,"General overtime pay, not specific to green energy."
26.01.01.06,רכישת שירותי ייעוץ,הנהלת המשרד,"General consulting services, not specific to green energy."
26.01.01.07,החזר הוצאות רכב,הנהלת המשרד,"General vehicle expenses, not specific to green energy."
26.01.01.12,שכירת רכב,הנהלת המשרד,"General vehicle rental, not specific to green energy."
26.01.01.14,הוצאות דלק לרכבי המשרד,הנהלת המשרד,"General fuel expenses, not specific to green energy."
26.01.01.15,דואר וטלפון,הנהלת המשרד,"General administrative expenses, not specific to green energy."
26.01.01.16,"הדרכה, רווחה והשתלמויות בארץ",הנהלת המשרד,"General training and welfare, not specific to green energy."
26.01.01.17,עובדים ארעיים חודשי עבודה,הנהלת המשרד,"General temporary staff, not specific to green energy."
26.01.01.18,"נסיעות לחו""ל",הנהלת המשרד,"General travel expenses, not specific to green energy."
26.01.01.19,"נגישות מידע לציבור - חוק חופש המידע, ספריה ומרכז מידע",הנהלת המשרד,"General information access, not specific to green energy."
26.01.01.20,"נסיעות לחו""ל אמנת אוולים ו-oecd",הנהלת המשרד,"General international travel, not specific to green energy."
26.01.01.21,הוצאות חשמל,הנהלת המשרד,"General electricity expenses, not specific to green energy."
26.01.01.23,פעולות רווחה,הנהלת המשרד,"General welfare activities, not specific to green energy."
26.01.01.25,פעולות לישכה משפטית וספרות מקצועית,הנהלת המשרד,"General legal and literature activities, not specific to green energy."
26.01.01.30,העסקת עובדים ממשרד הקליטה,הנהלת המשרד,"General employment, not specific to green energy."
26.01.01.36,העסקת מתמחים,הנהלת המשרד,"General employment of interns, not specific to green energy."
26.01.01.39,דוברות ויחסי ציבור,הנהלת המשרד,"General public relations, not specific to green energy."
26.01.01.43,שכר עידוד,הנהלת המשרד,"General incentive pay, not specific to green energy."
26.01.01.44,כוננויות,הנהלת המשרד,"General on-call pay, not specific to green energy."
26.01.01.45,פעולות מחוזות המשרד,הנהלת המשרד,"General district activities, not specific to green energy."
26.01.01.46,העסקת מתמחים,הנהלת המשרד,"General employment of interns, not specific to green energy."
26.01.01.48,פעולות שונות ואבטחת השר,הנהלת המשרד,"General administrative activities, not specific to green energy."
26.01.01.49,רכישת כלי רכב,הנהלת המשרד,"General vehicle purchase, not specific to green energy."
26.01.01.51,שכר עידוד,הנהלת המשרד,"General incentive pay, not specific to green energy."
26.01.01.54,הוצאות לחברת הביטוח ענבל,הנהלת המשרד,"General insurance expenses, not specific to green energy."
26.01.01.55,מחוזות-פעולות מקצועיות,הנהלת המשרד,"General professional activities, not specific to green energy."
26.01.01.56,העסקת סטודנטים,הנהלת המשרד,"General employment of students, not specific to green energy."
26.01.01.63,איחוד מחוזות,הנהלת המשרד,"General administrative restructuring, not specific to green energy."
26.01.01.64,"איחוד מחוזות-ח""ע",הנהלת המשרד,"General administrative restructuring, not specific to green energy."
26.01.01.65,"הוצאות רכב- טב""ק",הנהלת המשרד,"General vehicle expenses, not specific to green energy."
26.01.01.70,מרכז מידע - שעות עבודה של מוקדנים,הנהלת המשרד,"General information center operations, not specific to green energy."
26.01.01.80,"רכב - דרגת שירות ""אישי"" על פי הסכם",הנהלת המשרד,"General vehicle benefits, not specific to green energy."
26.01.01.85,הוצאות מיועדות,הנהלת המשרד,"Vague earmarked expenses, not specific to green energy."
26.01.01.91,הוצאות בגין פרישה,הנהלת המשרד,"General retirement expenses, not specific to green energy."
26.01.01.94,תפעול המשרד - הרשאה,הנהלת המשרד,"General office operations, not specific to green energy."
26.01.01.95,רכישת שירותי ייעוץ - הרשאה,הנהלת המשרד,"General consulting services, not specific to green energy."
26.01.01.97,פעולות רווחה- הרשאה,הנהלת המשרד,"General welfare activities, not specific to green energy."
26.01.01.98,תשלום לפי פסקי דין,הנהלת המשרד,"General legal payments, not specific to green energy."
26.03.03.34,אתרי מורשת על פי החלטת ממשלה 1412 מיום 21.2.2010,אשכול משאבי טבע,"Heritage sites, not directly related to green energy."
26.03.05.04,עתודה לשיקום הצפון והדרום,תוכנית שיקום הצפון,"General rehabilitation reserve, not specific to green energy."
26.03.12.01,סקרים ומחקרים - מדען ראשי - הרשאה,סקרים ומחקרים,"General research, program ambiguous."
26.03.12.02,סקרים ומחקרים במדען הראשי - מזומן,סקרים ומחקרים,"General research, program ambiguous."
26.03.12.03,פעולות יחידת המדען הראשי,סקרים ומחקרים,"General activities, program ambiguous."
26.03.12.04,"השתפות בתמ""ת",סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.05,סקרים ומחקרים,סקרים ומחקרים,"General research, program ambiguous."
26.03.12.06,פרוייקט כדאיות כלכלית ייעוץ ופעולות,סקרים ומחקרים,"General economic feasibility project, program ambiguous."
26.03.12.07,השתתפות משרד החינוך במחקר הערכה,סקרים ומחקרים,"General evaluation research, program ambiguous."
26.03.12.08,מחקר הערכה - הוצאה,סקרים ומחקרים,"General evaluation research, program ambiguous."
26.03.12.09,השתתפות במשרד התשתיות - מחקר משותף,סקרים ומחקרים,General joint research with Ministry of Infrastructure.
26.03.12.10,כדאיות כלכלית - הכנסות מגורמי חוץ,סקרים ומחקרים,"General economic feasibility, program ambiguous."
26.03.12.11,התאחדות התעשיינים - הכנסה,סקרים ומחקרים,"General revenue from Manufacturers Association, program ambiguous."
26.03.12.12,התאחדות התעשיינים - הוצאה,סקרים ומחקרים,"General expenditure for Manufacturers Association, program ambiguous."
26.03.12.13,השתתפות משרד השיכון,סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.14,השתתפות משרד הפנים,סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.15,השתתפות משרד המדע,סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.16,השתתפות במשרד החקלאות,סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.18,השתתפות משרד החקלאות,סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.19,"מדענים מחו""ל",סקרים ומחקרים,"General scientists from abroad, program ambiguous."
26.03.12.21,השתתפות במשרד החקלאות - מדען ראשי,סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.22,השתתפות במשרד הקליטה,סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.23,סקרים ומחקרים עולים חדשים,סקרים ומחקרים,"Research on new immigrants, not green energy."
26.03.12.24,השתתפות משרד הקליטה במחקרים של מדענים עולים,סקרים ומחקרים,"Research by immigrant scientists, not green energy."
26.03.12.25,סקרים אפדימיולוגים,סקרים ומחקרים,"Epidemiological surveys, not green energy."
26.03.12.40,השתתפות משרד הקליטה,סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.50,השתתפות משרד הקליטה,סקרים ומחקרים,"General transfer, program ambiguous."
26.03.12.52,הכנסות איחוד אירופי,סקרים ומחקרים,"General revenue from EU, program ambiguous."
26.03.12.95,רזרבה להתייקרויות כללית,סקרים ומחקרים,"General reserve, program ambiguous, no subject link."
26.03.14.04,עריכת פעולות לקידום מודעות הציבור,"אשכול מידע, חינוך","General public awareness activities, program ambiguous."
26.03.14.05,פעולות חינוך והסברה,אשכול שלטון מקומי,"General education and public relations, program ambiguous."
26.03.14.06,תמיכה ברשויות בתחום החינוך,אשכול שלטון מקומי,"General support for education, program ambiguous."
26.03.14.07,תמיכה בעמותות בתחום החינוך,חינוך והסברה,"General support for education, program ambiguous."
26.03.14.10,השתתפות במשרד החינוך,"אשכול מידע, חינוך","General transfer, program ambiguous."
26.03.14.12,פעולות חינוך במוסדות,אשכול שלטון מקומי,"General educational activities, program ambiguous."
26.03.14.95,רזרבה להתייקרויות כללית,חינוך והסברה,"General reserve, program ambiguous, no subject link."
26.03.20.01,יחידת הפיקוח (9 עובדים),יחידת הפיקוח לאיכות,"General inspection unit, program ambiguous."
26.03.20.02,דלק,יחידת הפיקוח לאיכות,"General fuel costs, program ambiguous."
26.03.20.03,אחזקת רכב - יחידת הפיקוח (13 רכבים),יחידת הפיקוח לאיכות,"General vehicle maintenance, program ambiguous."
26.03.20.04,יחידת הפיקוח - ש.כ.א.,יחידת הפיקוח לאיכות,"Personnel cap, program ambiguous, no subject link."
26.03.20.05,יחידת הפיקוח,יחידת הפיקוח לאיכות,"Personnel costs, program ambiguous, no subject link."
26.03.20.06,פעולות אשכול יישום מדיניות ואכיפה - הרשאה,אשכול יישום מדיניות,"General policy implementation activities, program ambiguous."
26.03.20.07,פעולות אשכול יישום מדיניות ואכיפה - מזומן,אשכול יישום מדיניות,"General policy implementation activities, program ambiguous."
26.03.20.08,השתתפות במשטרה,אשכול יישום מדיניות,"General transfer to police, program ambiguous."
26.03.20.10,מערכות מחשוב לאכיפה,אשכול יישום מדיניות,"General computer systems for enforcement, program ambiguous."
26.03.20.11,רכישת קטנועים,יחידת הפיקוח לאיכות,"General purchase of scooters, program ambiguous."
26.03.20.15,שיקום,יחידת הפיקוח לאיכות,"General rehabilitation, program ambiguous."
26.03.20.16,רכישת רכבים,יחידת הפיקוח לאיכות,"General purchase of vehicles, program ambiguous."
26.03.20.20,"השתתפות במשרד הביטחון - פרוייקטים בשיתוף צה""ל",אשכול יישום מדיניות,"General transfer, program ambiguous."
26.03.20.95,רזרבה להתייקרויות כללית,יחידת הפיקוח לאיכות,"General reserve, program ambiguous, no subject link."
26.03.26.01,"פעולות האגף ליחב""ל ופרויקטים מיוחדים",קשרי חוץ ופרויקטים,"General international relations activities, program ambiguous."
26.03.28.01,פעולות אשכול תכנון ומדיניות,אשכול תכנון ומדיניות,"General planning and policy activities, program ambiguous."
26.03.28.02,השתתפות במשרד התחבורה - פרוייקטים משותפים עם המשרד,תכנון,General joint projects with Ministry of Transport.
26.03.28.04,"השתפות מע""צ",תכנון,"General transfer, program ambiguous."
26.03.28.05,השתתפות במשרד התשתיות הלאומיות - פרוייקט משותף בתחום התכנון,אשכול תכנון ומדיניות,General joint project with Ministry of National Infrastructures.
26.03.28.06,תכנון וייעוץ פרוייקטים,אשכול תכנון ומדיניות,"General project planning and consulting, program ambiguous."
26.03.28.07,פעולות אשכול תכנון ומדיניות - הרשאה,אשכול תכנון ומדיניות,"General planning and policy activities, program ambiguous."
26.03.28.09,הכנסה מהנציבות האירופית צוות הערכה,תכנון,"General revenue from European Commission, program ambiguous."
26.03.28.13,"אגף תכנון - רכישת שירותי כ""א",תכנון,"General personnel services, program ambiguous."
26.03.28.14,"רכישת שירותי כ""א",תכנון,"General personnel services, program ambiguous."
26.03.28.16,השתתפות בתשתיות,תכנון,"General transfer, program ambiguous."
26.03.28.21,ביצוע פרוייקט פארק אריאל שרון - הרשאה,אשכול תכנון ומדיניות,"General environmental project, not green energy."
26.03.28.22,"ביצוע פרוייקט המצוק החופי בחברת פארק אריאל שרון בע""מ",אשכול תכנון ומדיניות,"General environmental project, not green energy."
26.03.28.42,פיתוח פארק נחל באר שבע,אשכול תכנון ומדיניות,"General environmental project, not green energy."
26.03.28.43,פיתוח פארק נחל באר שבע - הרשאה,אשכול תכנון ומדיניות,"General environmental project, not green energy."
26.03.32.01,יעוץ,ועדה לבחינת תקני,"General administrative, program ambiguous."
26.03.32.02,"נסיעות לחו""ל",ועדה לבחינת תקני,"General administrative, program ambiguous."
26.03.32.03,אמרכלות,ועדה לבחינת תקני,"General administrative, program ambiguous."
26.03.35.01,פעולות היחידה לרישוי עסקים,יחידת רישוי עסקים,"General administrative, program ambiguous."
26.03.35.03,היערכות לרעידות אדמה,יחידת רישוי עסקים,Not related to green energy or environmental protection.
26.03.36.01,פעולות יחידת כלכלה ותקינה,"יחידת הכלכלה, התקינה","General administrative, program ambiguous."
26.03.40.01,פעולות אשכול תעשיות,אשכול תעשיות,"General administrative, program ambiguous."
26.03.40.02,אשכול תעשיות - הרשאה לפעולות,אשכול תעשיות,"General administrative, program ambiguous."
26.03.40.80,תמיכות - אשכול תעשיות,אשכול תעשיות,"General administrative, program ambiguous."
26.03.40.81,תמיכה ביזמים - הרשאה להתחייב,אשכול תעשיות,"General administrative, program ambiguous."
26.05.05.02,הוצאות לפעולות,קרן הנקיון - חשבון,Generic activities under ambiguous program.
26.05.05.03,עבודה ארעית,קרן הנקיון - חשבון,Generic personnel cost under ambiguous program.
26.05.05.04,רכישת שירותי שוטרים,קרן הנקיון - חשבון,Generic service purchase under ambiguous program.
26.05.05.05,החזר הוצאות רכב,קרן הנקיון - חשבון,Generic personnel cost under ambiguous program.
26.05.05.06,שעות נוספות,קרן הנקיון - חשבון,Generic personnel cost under ambiguous program.
26.05.05.07,תמיכות,קרן הנקיון - חשבון,Generic support under ambiguous program.
26.05.05.11,כוננויות חשבון כללי קרן הניקיון,קרן הנקיון - חשבון,Generic personnel cost under ambiguous program.
26.05.06.02,הוצאות לפעולות,קרן הנקיון - חשבון,Generic activities under ambiguous program.
26.05.06.04,מפעלי פלדה ישראליים,קרן הנקיון - חשבון,Vague industrial activity under ambiguous program.
26.05.06.05,תמיכות,קרן הנקיון - חשבון,Generic support under ambiguous program.
26.05.10.07,תמיכה בארגונים לקידום הקליטה,שינוע פסולת מוצקה,Unrelated to green energy or environmental protection.
26.05.10.08,קדחת הנילוס פעולות,שינוע פסולת מוצקה,"Public health issue, not green energy or environmental protection."
26.05.10.09,השתתפות משרד הבריאות - קדחת הנילוס,שינוע פסולת מוצקה,"Internal transfer for public health, not green energy."
26.05.10.10,השתתפות משרד החקלאות - קדחת הנילוס,שינוע פסולת מוצקה,"Internal transfer for public health, not green energy."
26.07.01.02,הוצאות מינהליות ויעוץ לוועדת ההשקעות במפעלי תעשייה,השקעות מפעלי תעשיה,Generic administrative expenses under ambiguous program.
26.07.01.05,תמיכה במפעלי תעשיה ורפתות,השקעות מפעלי תעשיה,Vague support under ambiguous program.
26.07.01.10,קידום תשתיות חקלאיות,השקעות מפעלי תעשיה,Vague agricultural infrastructure promotion under ambiguous program.
26.09.03.01,פעולות האגף לקשרי חוץ,האגף לקשרי חוץ,Generic foreign relations activities under ambiguous program.
26.09.03.05,השתתפות משרד הביטחון - סקר התנתקות,האגף לקשרי חוץ,Unrelated to green energy or environmental protection.
26.10.02.03,"רט""ג רכישת שירותים",מענקים לרשויות מקומיות,Vague service purchase under ambiguous program.
26.10.02.04,הכנסות מאונסקו,מענקים לרשויות מקומיות,Vague revenue source under ambiguous program.
