code,year,amount_allocated,amount_revised,amount_used
04.09.03.10,2010,0,0,0
04.09.03.10,2011,0,0,0
04.09.06.01,2004,121000,46000,12758
04.09.06.01,2005,116000,101000,55434
04.09.06.01,2006,96000,147000,80996
04.09.06.01,2007,75000,75000,45983
04.09.06.01,2008,100000,122000,114733
04.09.06.01,2009,113000,116000,6317
04.09.06.01,2010,113000,238000,135639
04.09.06.01,2011,80000,234000,141335
04.09.06.01,2012,80000,128000,31163
04.09.06.01,2013,0,0,0
04.09.06.01,2014,0,0,0
04.09.06.02,2004,128000,196000,48749
04.09.06.02,2005,194000,298000,100059
04.09.06.02,2006,174000,372000,76496
04.09.06.02,2007,155000,359000,241742
04.09.06.02,2008,150000,231000,81493
04.09.06.02,2009,150000,197000,52350
04.09.06.02,2010,130000,185000,111696
04.09.06.02,2011,120000,148000,93583
04.09.06.02,2012,120000,94000,21870
04.09.06.02,2013,0,0,0
04.09.06.02,2014,0,0,0
04.09.06.03,2004,211000,31000,7441
04.09.06.03,2005,97000,61000,3159
04.09.06.03,2006,61000,61000,0
04.09.06.03,2007,65000,65000,0
04.09.06.03,2008,65000,65000,0
04.09.06.03,2009,65000,65000,0
04.09.06.03,2010,65000,65000,0
04.09.06.03,2011,65000,23000,2450
04.09.06.03,2012,65000,7000,0
04.09.06.03,2013,0,0,0
04.09.06.03,2014,0,0,0
04.09.06.04,2006,0,0,-210000
04.09.06.04,2007,0,0,-45847
04.09.06.04,2008,0,0,-217082
04.09.06.04,2009,0,0,0
04.09.06.04,2010,0,0,0
04.09.07.01,2004,0,0,385245
04.09.07.01,2005,0,133000,589178
04.09.07.01,2006,0,1000,288058
04.09.07.01,2007,0,850000,560942
04.09.07.01,2008,0,879000,755173
04.09.07.01,2009,0,775000,872129
04.09.07.01,2010,0,979000,1329893
04.09.07.01,2011,0,1169000,1442950
04.09.07.01,2012,0,1283000,1234937
04.09.07.01,2013,0,0,0
04.09.07.01,2014,0,0,0
04.09.07.02,2004,0,0,-583000
04.09.07.02,2005,0,0,-619000
04.09.07.02,2006,0,0,-569000
04.09.07.02,2007,0,0,-664915
04.09.07.02,2008,0,0,-567943
04.09.07.02,2009,0,0,-1102174
04.09.07.02,2010,0,0,-1106166
04.09.07.02,2011,0,0,-1799920
04.09.07.02,2012,0,0,-1273836
04.09.07.02,2013,0,0,0
04.09.07.02,2014,0,0,0
04.09.07.03,2004,0,0,0
04.09.07.03,2005,0,0,0
04.09.07.03,2006,0,0,0
04.09.07.03,2007,0,0,0
04.09.07.03,2008,0,0,0
04.09.07.04,2004,0,0,0
04.09.07.04,2005,0,0,0
04.09.07.04,2006,0,0,0
04.09.07.05,2004,1819000,2724000,1305918
04.09.07.05,2005,2241000,3658000,736810
04.09.07.05,2006,1729000,3449000,905090
04.09.07.05,2007,1650000,3308000,1546941
04.09.07.05,2008,1819000,3699000,2545567
04.09.07.05,2009,1919000,1934000,1008306
04.09.07.05,2010,1800000,2451000,1089706
04.09.07.05,2011,1600000,1682000,668241
04.09.07.05,2012,1600000,1622000,679363
04.09.07.05,2013,0,0,0
04.09.07.05,2014,0,0,0
04.09.07.06,2004,1039000,0,0
04.09.07.06,2005,0,0,0
04.09.07.06,2006,0,0,0
04.09.07.06,2011,0,1180000,0
04.09.07.06,2012,0,1180000,14141
04.09.07.06,2013,0,0,0
04.09.07.06,2014,0,0,0
04.09.07.07,2004,0,43000,0
04.09.07.07,2005,0,0,0
04.09.07.07,2006,0,0,0
04.15.01.01,1999,14357000,19826000,18980718
04.15.01.01,2000,12581000,16810000,18494444
04.15.01.01,2001,14826000,16480000,15246625
04.15.01.01,2002,12999000,16760000,17531986
04.15.01.01,2003,14066000,10686000,9430943
04.15.01.01,2004,11820000,10121000,9914793
04.15.01.01,2005,12253000,9585000,9601614
04.15.01.01,2006,12105000,10174000,9951415
04.15.01.01,2007,10723000,11495000,10379288
04.15.01.01,2008,11753000,11032000,10461050
04.15.01.01,2009,11145000,9760000,10519815
04.15.01.01,2010,11434000,15349000,11649215
04.15.01.01,2011,12141000,12141000,12706078
04.15.01.01,2012,12385000,12575000,12849145
04.15.01.01,2013,0,0,0
04.15.01.01,2014,0,0,0
04.15.01.02,1999,6366000,9764000,9722866
04.15.01.02,2000,6997000,10003000,10011603
04.15.01.02,2001,8361000,10942000,10488030
04.15.01.02,2002,8759000,11459000,11481733
04.15.01.02,2003,12141000,10941000,9667416
04.15.01.02,2004,7607000,6198000,6969702
04.15.01.02,2005,7445000,6920000,7089929
04.15.01.02,2006,7171000,8745000,11883038
04.15.01.02,2007,7899000,9287000,8765093
04.15.01.02,2008,10022000,9802000,11588447
04.15.01.02,2009,9124000,9124000,8885896
04.15.01.02,2010,10393000,10993000,11201523
04.15.01.02,2011,10506000,12506000,13404263
04.15.01.02,2012,10806000,13536000,13495266
04.15.01.02,2013,0,0,0
04.15.01.02,2014,0,0,0
04.15.01.03,1999,1370000,2011000,2144585
04.15.01.03,2000,1506000,1482000,1724373
04.15.01.03,2001,1799000,1799000,2004591
04.15.01.03,2002,1884000,1884000,2308428
04.15.01.03,2003,2118000,1698000,2375810
04.15.01.03,2004,1476000,1830000,1823218
04.15.01.03,2005,1685000,1685000,1030840
04.15.01.03,2006,1623000,1923000,1892889
04.15.01.03,2007,1842000,2142000,1287453
04.15.01.03,2008,2505000,1890000,1528344
04.15.01.03,2009,2371000,2371000,1615953
04.15.01.03,2010,2472000,1262000,1040246
04.15.01.03,2011,2522000,1722000,965985
04.15.01.03,2012,2566000,1402000,1684322
04.15.01.03,2013,0,0,0
04.15.01.03,2014,0,0,0
04.15.01.04,1999,293000,0,0
04.15.01.04,2000,463000,0,0
04.15.01.04,2001,550000,0,0
04.15.01.04,2002,103000,0,0
04.15.01.04,2003,519000,396000,0
04.15.01.04,2004,403000,0,0
04.15.01.04,2005,439000,0,0
04.15.01.04,2006,432000,0,0
04.15.01.04,2007,389000,389000,0
04.15.01.04,2008,290000,290000,0
04.15.01.04,2009,430000,0,0
04.15.01.04,2010,425000,0,0
04.15.01.04,2011,300000,0,0
04.15.01.04,2012,453000,0,0
04.15.01.04,2013,0,0,0
04.15.01.04,2014,0,0,0
04.15.01.05,1999,239000,0,0
04.15.01.05,2000,263000,0,0
04.15.01.05,2001,314000,0,0
04.15.01.05,2002,329000,0,0
04.15.01.05,2003,0,0,0
04.15.01.05,2004,450000,0,0
04.15.01.05,2005,268000,0,0
04.15.01.05,2006,272000,0,0
04.15.01.05,2007,317000,317000,0
04.15.01.05,2008,200000,200000,0
04.15.01.05,2009,293000,0,0
04.15.01.05,2010,375000,375000,0
04.15.01.05,2011,260000,0,0
04.15.01.05,2012,348000,348000,0
04.15.01.05,2013,0,0,0
04.15.01.05,2014,0,0,0
04.15.01.06,2000,246000,205000,180830
04.15.01.06,2001,308000,308000,291089
04.15.01.06,2002,300000,300000,0
04.15.01.06,2003,291000,91000,0
04.15.01.06,2004,0,0,0
04.15.01.06,2005,0,0,0
04.15.01.06,2007,0,15000,0
04.15.01.06,2008,51000,72000,35074
04.15.01.06,2009,67000,64000,59540
04.15.01.06,2010,68000,108000,68702
04.15.01.06,2011,71000,131000,134441
04.15.01.06,2012,222000,172000,172546
04.15.01.06,2013,0,0,0
04.15.01.06,2014,0,0,0
04.15.01.07,2000,2133000,2666000,0
04.15.01.07,2001,2633000,2633000,2633000
04.15.01.07,2002,2541000,2541000,2541000
04.15.01.07,2003,2425000,1851000,1224643
04.15.01.07,2004,1740000,1425000,1329538
04.15.01.07,2005,1656000,1530000,1506922
04.15.01.07,2006,1588000,1588000,1339063
04.15.01.07,2007,1530000,1590000,1547241
04.15.01.07,2008,1663000,1678000,1594886
04.15.01.07,2009,1649000,1534000,1511710
04.15.01.07,2010,1649000,1439000,1530756
04.15.01.07,2011,2500000,1800000,1444527
04.15.01.07,2012,1717000,1717000,1566308
04.15.01.07,2013,0,0,0
04.15.01.07,2014,0,0,0
04.15.01.08,2002,0,80000,113075
04.15.01.08,2003,0,0,0
04.15.01.08,2004,0,60000,0
04.15.01.08,2005,188000,213000,101363
04.15.01.08,2006,214000,594000,385694
04.15.01.08,2007,221000,221000,183912
04.15.01.08,2008,237000,237000,193283
04.15.01.08,2009,378000,187000,236893
04.15.01.08,2010,233000,293000,306915
04.15.01.08,2011,235000,745000,642420
04.15.01.08,2012,977000,662000,651517
04.15.01.08,2013,0,0,0
04.15.01.08,2014,0,0,0
04.15.01.09,2003,0,100000,12899
04.15.01.09,2004,77000,70000,49600
04.15.01.09,2005,73000,73000,52994
04.15.01.09,2006,65000,65000,47801
04.15.01.09,2007,51000,70000,65981
04.15.01.09,2008,82000,102000,80980
04.15.01.09,2009,80000,82000,83746
04.15.01.09,2010,81000,116000,108889
04.15.01.09,2011,81000,136000,180100
04.15.01.09,2012,82000,139000,120759
04.15.01.09,2013,0,0,0
04.15.01.09,2014,0,0,0
04.15.01.10,2004,138000,0,0
04.15.01.10,2005,0,0,0
04.15.01.10,2006,0,0,0
04.15.01.11,2005,10000,75000,68549
04.15.01.11,2006,0,29000,38314
04.15.01.11,2007,0,500000,332740
04.15.01.11,2008,28000,28000,27888
04.15.01.11,2009,167000,268000,174889
04.15.01.11,2010,27000,42000,1558
04.15.01.11,2011,10000,600000,544833
04.15.01.11,2012,10000,360000,304104
04.15.01.11,2013,0,0,0
04.15.01.11,2014,0,0,0
04.15.01.12,2006,0,0,0
04.15.01.12,2007,0,0,0
04.15.01.13,2006,0,76000,51383
04.15.01.13,2007,0,73000,16752
04.15.01.13,2008,51000,51000,35665
04.15.01.13,2009,0,80000,78963
04.15.01.13,2010,0,0,0
04.15.01.13,2011,0,0,0
04.15.01.18,2007,0,236000,0
04.15.01.18,2008,263000,263000,232816
04.15.01.18,2009,107000,101000,102327
04.15.01.18,2010,205000,385000,384110
04.15.01.18,2011,207000,162000,155616
04.15.01.18,2012,209000,239000,241834
04.15.01.18,2013,0,0,0
04.15.01.18,2014,0,0,0
04.15.01.19,2009,20000,12000,15409
04.15.01.19,2010,20000,20000,19664
04.15.01.19,2011,20000,20000,20532
04.15.01.19,2012,70000,24000,21697
04.15.01.19,2013,0,0,0
04.15.01.19,2014,0,0,0
04.15.04.01,1999,0,21510000,20915933
04.15.04.01,2000,0,0,17847693
04.15.04.01,2001,0,24596000,23894691
04.15.04.01,2002,16316000,16316000,15481814
04.15.04.01,2003,25283000,20130000,14040883
04.15.04.01,2004,0,0,0
04.15.04.01,2005,0,0,0
04.15.04.02,1999,0,12600000,9556185
04.15.04.02,2000,0,0,5368477
04.15.04.02,2001,0,0,0
04.15.04.02,2002,8585000,8585000,8585000
04.15.04.02,2003,0,0,0
04.15.04.02,2004,0,0,0
04.15.04.03,1999,0,-34110000,-32300000
04.15.04.03,2000,0,0,-30388600
04.15.04.03,2001,0,-24596000,-22182170
04.15.04.03,2002,-23977000,-23977000,-24067000
04.15.04.03,2003,-26336000,-21183000,-14040883
04.15.04.03,2004,0,0,0
04.15.04.03,2005,0,0,0
04.15.04.04,2001,0,4500000,4500000
04.15.04.04,2002,0,0,0
04.15.04.04,2003,0,0,0
04.15.04.06,2003,1053000,1053000,0
04.15.04.06,2004,0,0,0
04.15.04.06,2005,0,0,0
04.15.07.01,2001,0,1000000,1382511
04.15.07.01,2002,1393000,1393000,1186996
04.15.07.01,2003,1843000,1843000,1259537
04.15.07.01,2004,1824000,1214000,1192712
04.15.07.01,2005,408000,275000,91536
04.15.07.01,2006,194000,194000,204463
04.15.07.01,2007,196000,196000,110043
04.15.07.01,2008,150000,234000,85345
04.15.07.01,2009,131000,280000,72468
04.15.07.01,2010,138000,399000,91269
04.15.07.01,2011,0,9000,9697
04.15.07.01,2012,0,0,0
04.15.07.01,2013,0,0,0
04.15.07.02,2001,0,-1000000,-1382511
04.15.07.02,2002,-1342000,-1342000,-1581626
04.15.07.02,2003,-1920000,-1920000,-1150000
04.15.07.02,2004,-1920000,-1310000,-1200003
04.15.07.02,2005,-420000,-275000,-235291
04.15.07.02,2006,-200000,-300000,-293756
04.15.07.02,2007,-200000,-200000,-193756
04.15.07.02,2008,-151000,-151000,0
04.15.07.02,2009,-131000,-131000,-110740
04.15.07.02,2010,-138000,-138000,0
04.15.07.02,2011,0,0,0
04.15.07.02,2012,0,0,0
04.15.07.03,2003,77000,77000,0
04.15.07.03,2004,96000,96000,0
04.15.07.03,2005,12000,0,0
04.15.07.03,2006,6000,6000,0
04.15.07.03,2007,6000,6000,0
04.15.07.03,2008,199000,199000,0
04.15.07.03,2009,0,0,0
04.15.07.03,2010,0,0,0
04.15.07.04,2006,0,100000,100000
04.15.07.04,2007,0,100000,32702
04.15.07.04,2008,0,667000,0
04.15.07.04,2009,0,667000,0
04.15.07.04,2010,0,1167000,0
04.15.07.04,2011,0,0,0
04.15.07.04,2012,0,0,0
04.15.07.05,2007,0,-100000,-100000
04.15.07.05,2008,0,-300000,0
04.15.07.05,2009,0,0,0
04.15.07.05,2010,0,0,0
04.51.03.01,2013,1263000,969000,935586
04.51.03.01,2014,1263000,935000,924329
04.51.03.01,2015,0,0,0
04.51.03.01,2016,1800000,1035000,1016905
04.51.03.01,2017,1144000,1319000,1356240
04.51.03.01,2018,1164000,1952000,2091085
04.51.03.01,2019,1193000,1318000,1284660
04.51.03.01,2020,,11445000,11354685
04.51.03.01,2021,12100000,11750000,11554920
04.51.03.01,2022,12100000,11950000,11656716
04.51.03.01,2023,11858000,12968000,12582257
04.51.03.01,2024,12564000,13007000,12522613
04.51.03.01,2025,12810000,12810000,13600548
04.51.03.01,2026,15266000,15266000,
04.51.03.02,2013,1693000,2105000,2096176
04.51.03.02,2014,1639000,2374000,2461015
04.51.03.02,2015,0,0,0
04.51.03.02,2016,4000000,3335000,3306567
04.51.03.02,2017,8304000,3604000,3521024
04.51.03.02,2018,8449000,3549000,3418286
04.51.03.02,2019,8444000,9542000,9558766
04.51.03.02,2020,,0,0
04.51.03.02,2021,0,0,0
04.51.03.03,2013,185000,594000,567447
04.51.03.03,2014,185000,400000,402935
04.51.03.03,2015,0,0,0
04.51.03.03,2016,153000,195000,198483
04.51.03.03,2017,714000,264000,245915
04.51.03.03,2018,726000,310000,290769
04.51.03.03,2019,426000,264000,264306
04.51.03.03,2020,,258000,226064
04.51.03.03,2021,230000,235000,239489
04.51.03.03,2022,400000,400000,312634
04.51.03.03,2023,392000,392000,285905
04.51.03.03,2024,282000,282000,411836
04.51.03.03,2025,336000,336000,259009
04.51.03.03,2026,338000,338000,
04.51.03.04,2013,1351000,863000,946905
04.51.03.04,2014,1351000,765000,770086
04.51.03.04,2015,0,0,0
04.51.03.04,2016,1540000,962000,971023
04.51.03.04,2017,1479000,1039000,1003687
04.51.03.04,2018,1479000,1199000,1175974
04.51.03.04,2019,1445000,1183000,1152172
04.51.03.04,2020,,1045000,1039455
04.51.03.04,2021,1250000,1100000,1083583
04.51.03.04,2022,1374000,1374000,1191148
04.51.03.04,2023,1347000,1347000,1239265
04.51.03.04,2024,1239000,1239000,1391965
04.51.03.04,2025,1239000,1239000,1211138
04.51.03.04,2026,1464000,1464000,
04.51.03.05,2013,4654000,6384000,6315072
04.51.03.05,2014,4654000,6605000,6704561
04.51.03.05,2015,0,0,0
04.51.03.05,2016,3343000,6170000,6176390
04.51.03.05,2017,0,6300000,6163374
04.51.03.05,2018,0,6442000,6325871
04.51.03.05,2019,186000,333000,327114
04.51.03.05,2020,,90000,69988
04.51.03.05,2021,55000,55000,28933
04.51.03.05,2022,100000,100000,0
04.51.03.05,2023,98000,98000,0
04.51.03.05,2024,0,0,0
04.51.03.05,2025,0,0,0
04.51.03.05,2026,0,0,
04.51.03.06,2013,51000,51000,9074
04.51.03.06,2014,51000,0,4619
04.51.03.06,2015,0,0,0
04.51.03.06,2016,0,0,4768
04.51.03.06,2021,50000,57000,59267
04.51.03.06,2022,80000,1847000,141048
04.51.03.06,2023,78000,154000,153832
04.51.03.06,2024,149000,149000,132138
04.51.03.06,2025,144000,194000,187034
04.51.03.06,2026,145000,145000,
04.51.03.07,2016,17000,26000,38990
04.51.03.07,2017,17000,73000,70418
04.51.03.07,2018,18000,219000,171959
04.51.03.07,2019,0,0,0
04.51.03.07,2020,,0,0
04.51.03.07,2021,0,0,0
04.51.03.07,2025,0,70000,0
04.51.03.07,2026,0,0,
04.51.03.08,2021,50000,50000,5515
04.51.03.08,2022,50000,148000,135268
04.51.03.08,2023,49000,69000,57664
04.51.03.08,2024,0,0,725794
04.51.03.08,2025,0,150000,129969
04.51.03.08,2026,0,0,
04.51.03.10,2013,1080000,3572000,1805447
04.51.03.10,2014,1080000,2759000,1758110
04.51.03.10,2015,0,0,0
04.51.03.10,2016,0,0,0
04.51.03.11,2013,166000,317000,233672
04.51.03.11,2014,166000,240000,156582
04.51.03.11,2015,0,0,0
04.51.03.11,2016,0,0,0
04.51.03.12,2013,26000000,78684000,38532404
04.51.03.12,2014,24500000,76744000,31335352
04.51.03.12,2015,0,0,0
04.51.03.12,2016,24365000,55909000,7133461
04.51.03.12,2017,25493000,76621000,57912724
04.51.03.12,2018,25493000,61727000,35852687
04.51.03.12,2019,51976000,58716000,24303556
04.51.03.12,2020,,79831000,45818675
04.51.03.12,2021,33547000,71348000,30139792
04.51.03.12,2022,36297000,80232000,36240570
04.51.03.12,2023,39541000,79541000,46715107
04.51.03.12,2024,39469000,74627000,51774462
04.51.03.12,2025,35470000,77314000,50515774
04.51.03.12,2026,34665000,34665000,
04.51.03.13,2013,901000,1092000,1106938
04.51.03.13,2014,901000,901000,588457
04.51.03.13,2015,0,0,0
04.51.03.13,2016,560000,1165000,1143715
04.51.03.13,2017,1165000,1090000,1080372
04.51.03.13,2018,1165000,1277000,1275961
04.51.03.13,2019,1976000,1346000,1344956
04.51.03.13,2020,,0,0
04.51.03.13,2021,0,0,0
04.51.03.13,2022,0,1469000,1397818
04.51.03.13,2023,0,1500000,1464711
04.51.03.13,2024,0,1504000,1553861
04.51.03.13,2025,1240000,1522000,1534499
04.51.03.13,2026,0,0,
04.51.03.14,2013,56000,70000,70003
04.51.03.14,2014,56000,56000,55698
04.51.03.14,2015,0,0,0
04.51.03.14,2016,56000,56000,49402
04.51.03.14,2017,56000,70000,67603
04.51.03.14,2018,56000,56000,54213
04.51.03.14,2019,70000,70000,45442
04.51.03.14,2020,,8000,0
04.51.03.14,2021,0,0,0
04.51.03.14,2022,0,0,0
04.51.03.15,2013,0,0,0
04.51.03.15,2014,0,0,0
04.51.03.15,2015,0,0,0
04.51.03.15,2016,0,17000000,17000000
04.51.03.15,2017,17000000,17000000,17000000
04.51.03.15,2018,17000000,17000000,17000000
04.51.03.15,2019,0,17000000,16705033
04.51.03.15,2020,,12000000,9975382
04.51.03.15,2021,13200000,11872000,11869663
04.51.03.15,2022,13200000,11656000,10792568
04.51.03.15,2023,11648000,14648000,13773822
04.51.03.15,2024,14700000,11430000,10780000
04.51.03.15,2025,14700000,14700000,14700000
04.51.03.15,2026,13000000,13000000,
04.51.03.16,2013,0,3000000,902469
04.51.03.16,2014,0,7056000,3046217
04.51.03.16,2015,0,0,0
04.51.03.16,2016,5000000,6919000,844843
04.51.03.16,2017,4740000,10048000,3112623
04.51.03.16,2018,4740000,11104000,3658223
04.51.03.16,2019,5000000,11603000,4094936
04.51.03.16,2020,,8256000,2471533
04.51.03.16,2021,5000000,7414000,2160020
04.51.03.16,2022,5000000,7477000,645343
04.51.03.16,2023,4978000,9596000,1588633
04.51.03.16,2024,4174000,7186000,2844156
04.51.03.16,2025,3882000,5290000,1346945
04.51.03.16,2026,3149000,3149000,
04.51.03.17,2025,330000,321000,0
04.51.03.17,2026,268000,268000,
04.51.04.01,2013,2100000,5265000,2415389
04.51.04.01,2014,2100000,5905000,1587172
04.51.04.01,2015,3250000,7449000,2409852
04.51.04.01,2016,3250000,7835000,1660750
04.51.04.01,2017,4150000,9838000,2354363
04.51.04.01,2018,4150000,10675000,1668179
04.51.04.01,2019,3680000,10470000,4030068
04.51.04.01,2020,,9560000,3800583
04.51.04.01,2021,4117000,9507000,3821192
04.51.04.01,2022,4100000,7491000,2509365
04.51.04.01,2023,3990000,6796000,1268932
04.51.04.01,2024,3346000,8188000,3276649
04.51.04.01,2025,3112000,6026000,3090303
04.51.04.01,2026,2560000,2560000,
04.51.04.05,2013,350000,811000,348972
04.51.04.05,2014,350000,1128000,283664
04.51.04.05,2015,1528000,2371000,642521
04.51.04.05,2016,1448000,2831000,452331
04.51.04.05,2017,1448000,3150000,234302
04.51.04.05,2018,1448000,2562000,787586
04.51.04.05,2019,1315000,2635000,663768
04.51.04.05,2020,,0,0
04.51.04.05,2021,0,0,0
04.51.04.06,2013,350000,681000,313013
04.51.04.06,2014,350000,1136000,324343
04.51.04.06,2015,1078000,3543000,1592263
04.51.04.06,2016,998000,2617000,547422
04.51.04.06,2017,998000,2965000,713705
04.51.04.06,2018,998000,1549000,56090
04.51.04.06,2019,865000,1840000,755545
04.51.04.06,2020,,0,0
04.51.04.06,2021,0,0,0
04.51.04.10,2013,2060000,2991000,1455596
04.51.04.10,2014,3300000,2946000,602989
04.51.04.10,2015,0,0,0
04.51.04.10,2016,0,0,0
04.51.10.03,2013,15700000,28547000,20966617
04.51.10.03,2014,15700000,31494000,30672615
04.51.10.03,2015,25000000,30813000,29269301
04.51.10.03,2016,25000000,50644000,39452765
04.51.10.03,2017,32300000,59978000,56902855
04.51.10.03,2018,32300000,61367000,56727805
04.51.10.03,2019,35443000,56234000,51918231
04.51.10.03,2020,,49055000,48419164
04.51.10.03,2021,20551000,53976000,38976000
04.51.10.03,2022,24675000,79021000,78970998
04.51.10.03,2023,26603000,63128000,59896487
04.51.10.03,2024,23471000,63705000,63226000
04.51.10.03,2025,28830000,105998000,103255033
04.51.10.03,2026,19982000,19982000,
04.51.10.04,2013,0,0,0
04.51.10.04,2014,0,0,0
04.51.10.04,2015,0,0,0
04.51.10.04,2016,3000000,0,0
04.51.10.04,2017,1300000,0,0
04.51.10.04,2018,1300000,0,0
04.51.10.04,2019,0,0,0
04.51.10.04,2020,,0,0
04.51.10.05,2013,0,15774000,18656351
04.51.10.05,2014,0,27687000,31184021
04.51.10.05,2015,10000000,14621000,17183163
04.51.10.05,2016,6000000,22204000,16380352
04.51.10.05,2017,3000000,24736000,24389030
04.51.10.05,2018,3000000,21277000,20614717
04.51.10.05,2019,3000000,25587000,25556999
04.51.10.05,2020,,21527000,6963378
04.51.10.05,2021,11960000,31950000,28418574
04.51.10.05,2022,0,26683000,22106513
04.51.10.05,2023,0,43277000,42525016
04.51.10.05,2024,0,3637000,27000000
04.51.10.05,2025,0,49302000,47173357
04.51.10.05,2026,0,0,
04.51.10.10,2013,18860000,24199000,22044342
04.51.10.10,2014,18200000,59829000,51230408
04.51.10.10,2015,0,0,0
04.51.10.10,2016,0,0,0
04.51.10.11,2013,0,0,0
04.51.10.11,2014,0,0,0
04.51.10.20,2013,31490000,104285000,74573193
04.51.10.20,2014,31490000,97816000,83788595
04.51.10.20,2015,0,0,0
04.51.10.20,2016,0,0,0
04.51.10.21,2013,34300000,150376000,129486423
04.51.10.21,2014,34300000,139842000,139678626
04.51.10.21,2015,0,0,0
04.51.10.21,2016,0,0,0
04.52.03.01,2013,2400000,5090000,5071979
04.52.03.01,2014,2400000,3423000,3500370
04.52.03.01,2015,3800000,4372000,4365480
04.52.03.01,2016,3743000,3537000,3546133
04.52.03.01,2017,3723000,3910000,3889324
04.52.03.01,2018,3684000,3934000,3916109
04.52.03.01,2019,0,0,0
04.52.03.01,2020,,0,0
04.52.03.02,2013,220000,320000,334466
04.52.03.02,2014,220000,173000,166484
04.52.03.02,2015,68000,101000,111785
04.52.03.02,2016,68000,109000,115277
04.52.03.02,2017,248000,128000,123923
04.52.03.02,2018,245000,145000,143666
04.52.03.02,2019,172000,237000,224325
04.52.03.02,2020,,277000,279396
04.52.03.02,2021,500000,280000,264087
04.52.03.02,2022,400000,400000,227671
04.52.03.02,2023,541000,1112000,827868
04.52.03.02,2024,839000,1219000,1300786
04.52.03.02,2025,1520000,720000,484443
04.52.03.02,2026,1470000,1470000,
04.52.03.03,2013,410000,556000,590021
04.52.03.03,2014,410000,405000,412761
04.52.03.03,2015,410000,413000,402047
04.52.03.03,2016,410000,287000,306971
04.52.03.03,2017,402000,337000,333932
04.52.03.03,2018,402000,372000,361480
04.52.03.03,2019,404000,456000,443496
04.52.03.03,2020,,524000,515235
04.52.03.03,2021,1000000,600000,564654
04.52.03.03,2022,1050000,970000,683801
04.52.03.03,2023,1255000,1810000,1087877
04.52.03.03,2024,1360000,2040000,1421163
04.52.03.03,2025,2247000,1247000,1193965
04.52.03.03,2026,2173000,2173000,
04.52.03.04,2013,0,0,0
04.52.03.04,2014,0,0,2051
04.52.03.04,2019,3702000,4457000,4517659
04.52.03.04,2020,,7172000,7152170
04.52.03.04,2021,8200000,7100000,6975485
04.52.03.04,2022,9870000,7729000,7761287
04.52.03.04,2023,12092000,20105000,12461267
04.52.03.04,2024,14176000,14176000,14553664
04.52.03.04,2025,22943000,15943000,15381101
04.52.03.04,2026,22188000,22188000,
04.52.03.07,2021,269000,17000,17471
04.52.03.07,2022,327000,327000,134764
04.52.03.07,2023,317000,317000,73488
04.52.03.07,2024,0,0,573917
04.52.03.07,2025,0,582000,1151564
04.52.03.07,2026,0,0,
04.52.03.10,2013,363000,571000,431934
04.52.03.10,2014,363000,601000,550946
04.52.03.10,2015,512000,564000,512564
04.52.03.10,2016,512000,571000,522469
04.52.03.10,2017,512000,512000,509971
04.52.03.10,2018,511000,521000,519294
04.52.03.10,2019,511000,527000,525765
04.52.03.10,2020,,617000,599497
04.52.03.10,2021,1000000,1000000,743956
04.52.03.10,2022,511000,914000,913024
04.52.03.10,2023,2000000,2000000,1477729
04.52.03.10,2024,511000,511000,2912678
04.52.03.10,2025,3122000,3458000,3370790
04.52.03.10,2026,0,0,
04.52.03.11,2013,107000,330000,329814
04.52.03.11,2014,107000,107000,59098
04.52.03.11,2015,0,0,0
04.52.03.11,2016,150000,150000,121638
04.52.03.11,2017,150000,150000,146131
04.52.03.11,2018,149000,149000,148999
04.52.03.11,2019,149000,149000,113039
04.52.03.11,2020,,0,0
04.52.03.11,2021,250000,250000,281380
04.52.03.11,2022,250000,330000,307200
04.52.03.11,2023,250000,250000,163018
04.52.03.11,2024,250000,250000,650808
04.52.03.11,2025,250000,250000,538118
04.52.03.11,2026,0,0,
04.52.03.12,2013,2565000,6101000,2769036
04.52.03.12,2014,2565000,5427000,1832385
04.52.03.12,2015,0,3370000,544117
04.52.03.12,2016,0,2709000,459496
04.52.03.12,2017,0,1521000,7766
04.52.03.12,2018,0,0,0
04.52.03.12,2019,0,0,0
04.52.03.13,2013,123000,318000,138495
04.52.03.13,2014,123000,292000,111263
04.52.03.13,2015,0,0,0
04.52.03.13,2016,0,0,0
04.52.03.14,2013,21955000,30165000,13597608
04.52.03.14,2014,17555000,31040000,14435931
04.52.03.14,2015,25080000,47977000,21029364
04.52.03.14,2016,14891000,35360000,25445465
04.52.03.14,2017,4334000,41474000,43047309
04.52.03.14,2018,5246000,29583000,25065587
04.52.03.14,2019,4414000,77423000,65313999
04.52.03.14,2020,,72799000,56327409
04.52.03.14,2021,39476000,74867000,56820913
04.52.03.14,2022,2909000,81347000,73913503
04.52.03.14,2023,39148000,121912000,121405428
04.52.03.14,2024,16723000,163103000,191424285
04.52.03.14,2025,15554000,194889000,193492128
04.52.03.14,2026,164510000,164510000,
04.52.03.15,2014,0,7134000,0
04.52.03.15,2015,0,0,0
04.52.03.15,2016,0,0,0
04.52.03.16,2016,43000,54000,0
04.52.03.16,2017,171000,51000,47701
04.52.03.16,2018,172000,107000,110014
04.52.03.16,2019,172000,125000,133521
04.52.03.16,2020,,129000,129465
