code,title,office,domain,verdict,reason
05.02.13,ממשל זמין,משרד האוצר,שירותי מטה ממשלתיים,drop,ממשל זמין אינו מורשת יהודית
05.02.14,חברת ענבל,משרד האוצר,שירותי מטה ממשלתיים,drop,חברת ענבל אינה מורשת יהודית
05.02.15,המשרד בוושינגטון,משרד האוצר,שירותי מטה ממשלתיים,drop,משרד בוושינגטון אינו מורשת יהודית
05.02.16,ביקורת פנימית,משרד האוצר,שירותי מטה ממשלתיים,drop,ביקורת פנימית אינה מורשת יהודית
05.02.17,מנהל הרכש,משרד האוצר,שירותי מטה ממשלתיים,drop,מנהל הרכש אינו מורשת יהודית
05.02.18,רשות החברות הממשלתיות,משרד האוצר,שרותי מטה ממשלתיים,drop,רשות חברות ממשלתיות אינה מורשת יהודית
05.02.31,אגף שכר והסכמי עבודה,משרד האוצר,שירותי מטה ממשלתיים,drop,שכר והסכמי עבודה אינם מורשת יהודית
05.02.33,מעקב לתקציבי פיתוח,משרד האוצר,שירותי מטה ממשלתיים,drop,מעקב תקציבי פיתוח אינו מורשת יהודית
05.03.06,"אגף לקשרים בינ""ל",משרד האוצר,שירותי מטה כלל משקיים,drop,קשרים בינלאומיים אינם מורשת יהודית
05.03.07,משרד בניו יורק,משרד האוצר,שירותי מטה כלל משקיים,drop,משרד בניו יורק אינו מורשת יהודית
05.03.08,המשרד בלוס אנג'לס,משרד האוצר,שירותי מטה כלל משקיים,drop,משרד בלוס אנג'לס אינו מורשת יהודית
05.03.09,המשרד בשיקגו,משרד האוצר,שרותי מטה כלל משקיים,drop,משרד בשיקגו אינו מורשת יהודית
05.03.10,נציגות ב-OECD פריז,משרד האוצר,שירותי מטה כלל משקיים,drop,נציגות OECD פריז אינה מורשת יהודית
05.03.11,נציגות בון,משרד האוצר,שירותי מטה כלל משקיים,drop,נציגות בון אינה מורשת יהודית
05.03.12,נציגות לונדון,משרד האוצר,שירותי מטה כלל משקיים,drop,נציגות לונדון אינה מורשת יהודית
05.03.14,רזרבות,משרד האוצר,שרותי מטה כלל משקיים,ambiguous,"רזרבות, כותרת כללית"
05.03.15,השתתפויות,משרד האוצר,שרותי מטה כלל משקיים,ambiguous,"השתתפויות, כותרת כללית"
05.03.16,מינהל הכנסות המדינה,משרד האוצר,שירותי מטה כלל משקיים,drop,מינהל הכנסות המדינה אינו מורשת יהודית
05.03.20,אגף שוק ההון ביטוח,משרד האוצר,שירותי מטה כלל משקיים,drop,שוק ההון ביטוח אינו מורשת יהודית
05.03.21,רזרבה להתייקרויות,משרד האוצר,שירותי מטה כלל משקיים,drop,רזרבה להתייקרויות אינה מורשת יהודית
05.03.23,השתתפות משרדי ממשלה,משרד האוצר,שרותי מטה כלל משקיים,ambiguous,"השתתפות משרדי ממשלה, כותרת כללית"
05.06.01,מינהל הרכב לכח אדם,משרד האוצר,שירותי עזר למשרדי ממשלה,drop,מינהל רכב לכח אדם אינו מורשת יהודית
05.06.02,טפול ברכב,משרד האוצר,שירותי עזר למשרדי ממשלה,drop,טיפול ברכב אינו מורשת יהודית
05.06.03,השתתפות בהוצאות מנהליות,משרד האוצר,שרותי עזר למשרדי ממשלה,ambiguous,"הוצאות מנהליות, כותרת כללית"
05.06.04,השכרת רכב,משרד האוצר,שירותי עזר למשרדי ממשלה,drop,השכרת רכב אינה מורשת יהודית
05.06.08,לשכת הפרסום,משרד האוצר,שרותי עזר למשרדי ממשלה,drop,לשכת הפרסום אינה מורשת יהודית
05.08.01,רזרבה לפעולות משרד,משרד האוצר,רזרבה לפעולות משרד,ambiguous,"רזרבה לפעולות משרד, כותרת כללית"
05.51.01,מטה משרד האוצר,משרד האוצר,משרד האוצר ראשי,ambiguous,"מטה משרד האוצר, כותרת כללית"
05.51.02,אגף התקציבים,משרד האוצר,משרד האוצר ראשי,drop,אגף תקציבים אינו מורשת יהודית
05.51.04,החשב הכללי,משרד האוצר,משרד האוצר ראשי,drop,חשב כללי אינו מורשת יהודית
05.51.05,"שוק ההון, ביטוח וחסכון",משרד האוצר,משרד האוצר ראשי,drop,שוק ההון ביטוח אינו מורשת יהודית
05.51.06,שכר והסכמי עבודה,משרד האוצר,משרד האוצר ראשי,drop,שכר והסכמי עבודה אינם מורשת יהודית
05.51.07,"מחקר, כלכלה והכנסות",משרד האוצר,משרד האוצר ראשי,drop,מחקר כלכלה והכנסות אינם מורשת יהודית
05.51.08,"פעולות בחו""ל",משרד האוצר,משרד האוצר ראשי,drop,"פעולות בחו""ל אינן מורשת יהודית"
05.51.09,הלשכה לפיצויים אישיים,משרד האוצר,משרד האוצר ראשי,drop,פיצויים אישיים אינם מורשת יהודית
05.51.10,התקשוב הממשלתי,משרד האוצר,משרד האוצר ראשי,drop,תקשוב ממשלתי אינו מורשת יהודית
05.51.11,מנהל הדיור והרכש,משרד האוצר,משרד האוצר ראשי,drop,מנהל דיור ורכש אינו מורשת יהודית
05.51.12,רשות החברות הממשלתיות,משרד האוצר,משרד האוצר ראשי,drop,רשות חברות ממשלתיות אינה מורשת יהודית
05.51.13,מנהל הרכב הממשלתי,משרד האוצר,משרד האוצר ראשי,drop,מנהל רכב ממשלתי אינו מורשת יהודית
05.53.01,רזרבה,משרד האוצר,רזרבה למשרד האוצר,ambiguous,"רזרבה, כותרת כללית"
05.99.99,חשבון מעבר,משרד האוצר,חשבון מעבר,drop,חשבון מעבר אינו מורשת יהודית
18.01.01,מענקים שוטפים לרשויות,רשויות מקומיות,העברות לרשויות המקומיות,ambiguous,"מענקים שוטפים לרשויות, כותרת כללית"
18.01.02,רשויות מקומיות דרוזיות,רשויות מקומיות,מענקי איזון לרשויות,drop,רשויות דרוזיות אינן מורשת יהודית
18.01.03,רשויות מקומיות ערביות,רשויות מקומיות,מענקי איזון לרשויות,drop,רשויות ערביות אינן מורשת יהודית
18.01.10,מענקים להתישבות צעירה,רשויות מקומיות,העברות לרשויות מקומיות,drop,התיישבות צעירה אינה מורשת יהודית
18.01.15,תוכנית הבראה,רשויות מקומיות,העברות לרשויות מקומיות,drop,תוכנית הבראה אינה מורשת יהודית
18.01.16,מענקים לרשויות מקומיות,רשויות מקומיות,העברות לרשויות מקומיות,ambiguous,"מענקים לרשויות מקומיות, כותרת כללית"
18.01.99,רזרבה להתייקרויות,רשויות מקומיות,העברות לרשויות מקומיות,drop,רזרבה להתייקרויות אינה מורשת יהודית
18.03.01,מענקים מיועדים,רשויות מקומיות,מענקים מיועדים לרשויות,ambiguous,"מענקים מיועדים, כותרת כללית"
18.03.02,בטחון ברשויות המקומיות,רשויות מקומיות,מענקים מיועדים לרשויות,drop,ביטחון ברשויות אינו מורשת יהודית
18.03.03,הדרכה מחקרים וייעוץ,רשויות מקומיות,מענקים מיועדים לרשויות,ambiguous,"הדרכה מחקרים וייעוץ, כותרת כללית"
18.03.04,קליטת עליה ברשויות,רשויות מקומיות,מענקים מיועדים לרשויות,drop,קליטת עלייה כללית אינה מורשת יהודית
18.03.05,איגודי כבאות,רשויות מקומיות,מענקים מיועדים לרשויות,drop,איגודי כבאות אינם מורשת יהודית
18.03.06,תמיכות בקריות חינוך,רשויות מקומיות,מענקים מיועדים לרשויות,drop,תמיכות בקריות חינוך אינן מורשת יהודית
18.03.07,שינוע והטמנת פסולת,רשויות מקומיות,מענקים מיועדים לרשויות,drop,שינוע והטמנת פסולת אינם מורשת יהודית
18.03.08,מים ברשויות המקומיות,רשויות מקומיות,מענקים מיועדים לרשויות,drop,מים ברשויות אינם מורשת יהודית
18.03.99,רזרבה להתייקרויות,רשויות מקומיות,מענקים מיועדים לרשויות,drop,רזרבה להתייקרויות אינה מורשת יהודית
18.04.01,שירותי דת לעדות לא,רשויות מקומיות,שירותי דת,drop,שירותי דת לעדות לא יהודיות
18.04.02,רזרבה להתייקרויות,רשויות מקומיות,שירותי דת,drop,רזרבה להתייקרויות אינה מורשת יהודית
18.04.03,שירותי דת לקראים,רשויות מקומיות,שירותי דת,keep,שירותי דת לקראים קשורים למורשת יהודית
18.04.04,רזרבה להתייקרויות,רשויות מקומיות,שרותי דת,drop,רזרבה להתייקרויות אינה מורשת יהודית
18.11.01,העברות לרשויות,הרשויות המקומיות,העברות לרשויות,ambiguous,"העברות לרשויות, כותרת כללית"
18.11.02,מענקים אזוריים,הרשויות המקומיות,העברות לרשויות,ambiguous,"מענקים אזוריים, כותרת כללית"
18.11.03,מענקים שוטפים,הרשויות המקומיות,העברות לרשויות,ambiguous,"מענקים שוטפים, כותרת כללית"
18.11.04,מענקי פיתוח,הרשויות המקומיות,העברות לרשויות,ambiguous,"מענקי פיתוח, כותרת כללית"
18.11.05,איגוד ערים כנרת,הרשויות המקומיות,העברות לרשויות,drop,איגוד ערים כנרת אינו מורשת יהודית
18.90.01,רזרבה להתייקרויות +,הרשויות המקומיות,רזרבות,drop,רזרבה להתייקרויות אינה מורשת יהודית
19.01.01,שירותים מרכזיים,"משרד המדע והחלל, התרבות",מינהל ושירותים כלליים,ambiguous,"שירותים מרכזיים, כותרת כללית"
19.01.02,אמרכלות,"משרד המדע והחלל, התרבות",מינהל ושירותים כלליים,ambiguous,"אמרכלות, כותרת כללית"
19.01.03,מחשוב,"משרד המדע והחלל, התרבות",מינהל ושירותים כלליים,drop,מחשוב אינו מורשת יהודית
19.01.04,מינהל ושרותים כלליים-,"משרד המדע, התרבות",מינהל ושירותים כלליים,ambiguous,"מינהל ושירותים כלליים, כותרת כללית"
19.01.05,"היל""ה",משרד המדע התרבות,מינהל ושירותים כלליים,ambiguous,"היל""ה, כותרת לא ברורה"
19.03.01,"מחקרים בינ""ל","משרד המדע, התרבות",מחקרים ופרוייקטים,ambiguous,"מחקרים בינלאומיים, כותרת כללית"
19.03.02,מדע וקהילה,"משרד המדע, התרבות",מחקרים ופרוייקטים,drop,מדע וקהילה אינו מורשת יהודית
19.03.03,קליטת מדענים עולים,"משרד המדע, התרבות",מחקרים ופרוייקטים,drop,קליטת מדענים עולים אינה מורשת יהודית
19.07.01,רזרבה,"משרד המדע והחלל, התרבות",רזרבה,ambiguous,"רזרבה, כותרת כללית"
19.21.09,רשות העתיקות,"משרד המדע והחלל, התרבות",רשות העתיקות,keep,רשות העתיקות קשורה למורשת
19.22.01,עובדי משרד,"משרד המדע, התרבות",אמרכלות ועובדי משרד,ambiguous,"עובדי משרד, כותרת כללית"
19.31.03,מינהל תרבות,"משרד המדע והחלל, התרבות",תרבות,keep,מינהל תרבות קשור למורשת יהודית
19.41.01,שכר,"מדע, תרבות וספורט",מטה המשרדים,ambiguous,"שכר, כותרת כללית"
19.41.02,תפעול,"מדע, תרבות וספורט",מטה המשרדים,ambiguous,"תפעול, כותרת כללית"
19.41.03,מרכז הסברה,"מדע, תרבות וספורט",מטה המשרדים,ambiguous,"מרכז הסברה, כותרת כללית"
19.42.01,רשות העתיקות,"מדע, תרבות וספורט",מינהל התרבות,keep,רשות העתיקות קשורה למורשת
19.42.02,מינהל התרבות,"מדע, תרבות וספורט",מינהל התרבות,keep,מינהל תרבות קשור למורשת יהודית
19.44.01,רזרבות פיסקאליות,"מדע, תרבות וספורט",רזרבות פיסקאליות,drop,רזרבות פיסקאליות אינן מורשת יהודית
19.44.02,רזרבה לעמידה בכלל,"משרד המדע והחלל, התרבות",רזרבות פיסקאליות,drop,רזרבה לעמידה בכלל אינה מורשת יהודית
19.99.99,חשבון מעבר,"מדע, תרבות וספורט",חשבוןמעבר,drop,חשבון מעבר אינו מורשת יהודית
22.01.01,מועצות דתיות,המשרד לשירותי דת,המשרד לשירותי דת,keep,מועצות דתיות קשורות למורשת יהודית
22.01.02,תמיכה בשירותי דת,המשרד לשירותי דת,המשרד לשירותי דת,keep,תמיכה בשירותי דת קשורה למורשת יהודית
22.01.03,בתי עלמין,המשרד לשירותי דת,המשרד לשירותי דת,keep,בתי עלמין יהודיים הם אתרי מורשת
22.01.04,תמיכה בהקמת מוסדות דת,המשרד לשירותי דת,המשרד לשירותי דת,ambiguous,"מוסדות דת רחבים, לאו דווקא יהודיים."
22.01.05,שכר ותפעול,המשרד לשירותי דת,המשרד לשירותי דת,ambiguous,כותרת ניהולית כללית.
22.01.06,תפעול,המשרד לשירותי דת,המשרד לשירותי דת,ambiguous,כותרת ניהולית כללית.
22.01.07,המרכז למקומות קדושים,המשרד לשירותי דת,המשרד לשירותי דת,ambiguous,"מקומות קדושים רחבים, לאו דווקא יהודיים."
22.01.08,רזרבה,המשרד לשירותי דת,המשרד לשירותי דת,ambiguous,כותרת ניהולית כללית.
22.01.11,שירותים מרכזיים,משרד לעניני דתות,תחום פעולה כללי,ambiguous,כותרת ניהולית כללית.
22.01.12,אמרכלות,משרד לעניני דתות,תחום פעולה כללי,ambiguous,כותרת ניהולית כללית.
22.01.13,מיכון,משרד לעניני דתות,תחום פעולה כללי,ambiguous,כותרת ניהולית כללית.
22.01.14,פעולות ויוזמות,משרד לעניני דתות,תחום פעולה כללי,ambiguous,"כותרת כללית, לא ספציפית למורשת יהודית."
22.01.15,פעולות פיקוח וביקורת,משרד לעניני דתות,תחום פעולה כללי,ambiguous,כותרת ניהולית כללית.
22.01.16,פעולות החשב,משרד לעניני דתות,תחום פעולה כללי,ambiguous,כותרת ניהולית כללית.
22.01.18,פעולות הדובר,משרד לעניני דתות,תחום פעולה כללי,ambiguous,כותרת ניהולית כללית.
22.02.01,הרבנות הראשית,המשרד לשירותי דת,הרבנות הראשית,keep,הרבנות הראשית היא מוסד יהודי מובהק.
22.02.02,מועצות בתי עלמין,משרד לעניני דתות,שרותי דת,ambiguous,"בתי עלמין רחבים, לאו דווקא יהודיים."
22.02.12,מועצות דתיות,משרד לעניני דתות,שירותי דת,ambiguous,"מועצות דתיות רחבות, לאו דווקא יהודיות."
22.02.13,שירותי דת,משרד לעניני דתות,שירותי דת,ambiguous,"שירותי דת רחבים, לאו דווקא יהודיים."
22.02.15,בתי כנסת,משרד לעניני דתות,שירותי דת,keep,בתי כנסת הם מוסדות יהודיים מובהקים.
22.02.17,בתי עלמין,משרד לעניני דתות,שירותי דת,ambiguous,"בתי עלמין רחבים, לאו דווקא יהודיים."
22.02.22,מחסן תשמישי קדושה,משרד לעניני דתות,שירותי דת,keep,תשמישי קדושה מתייחסים לחפצי קודש יהודיים.
22.02.31,שירותי דת לקראים,משרד לעניני דתות,שירותי דת,keep,קראים הם עדה יהודית.
22.02.32,מועצה דתית דרוזית,משרד לעניני דתות,שירותי דת,drop,שירותי דת דרוזיים אינם מורשת יהודית.
22.02.33,שירותי דת למוסלמים,משרד לעניני דתות,שירותי דת,drop,שירותי דת מוסלמיים אינם מורשת יהודית.
22.02.34,שירותי דת לנוצרים,משרד לעניני דתות,שירותי דת,drop,שירותי דת נוצריים אינם מורשת יהודית.
22.02.35,שירותי דת לשומרונים,משרד לעניני דתות,שירותי דת,drop,שירותי דת שומרוניים אינם מורשת יהודית.
22.02.40,קידום שירותי דת,משרד לעניני דתות,שירותי דת,ambiguous,"קידום שירותי דת רחב, לאו דווקא יהודיים."
22.03.01,בתי הדין הרבניים,המשרד לשירותי דת,בתי הדין הרבניים,keep,בתי הדין הרבניים הם מוסד יהודי מובהק.
22.03.11,הסברה והדרכה,משרד לעניני דתות,טפוח והווי דתי,ambiguous,"כותרת כללית, לא ספציפית למורשת יהודית."
22.03.14,טפול בעולים וגרים,משרד לעניני דתות,טפוח והווי דתי,keep,טיפול בעולים וגרים קשור למורשת יהודית.
22.03.15,חינוך דתי משלים,משרד לעניני דתות,טפוח והווי דתי,ambiguous,"חינוך דתי רחב, לאו דווקא יהודי."
22.03.16,קשרים עם הגולה,משרד לעניני דתות,טפוח והווי דתי,keep,קשרים עם הגולה קשורים למורשת יהודית.
22.03.17,תמיכה במוסדות דת יהודים,משרד לעניני דתות,טפוח והווי דתי,keep,תמיכה במוסדות דת יהודיים היא מובהקת.
22.03.18,פעולות לקליטה רוחנית,משרד לעניני דתות,טפוח והווי דתי,ambiguous,"קליטה רוחנית רחבה, לאו דווקא יהודית."
22.03.21,תמיכה במרכז לפיתוח,משרד לעניני דתות,טפוח והווי דתי,ambiguous,"כותרת כללית, לא ספציפית למורשת יהודית."
22.03.24,הווי דתי,משרד לעניני דתות,טפוח והווי דתי,ambiguous,"הווי דתי רחב, לאו דווקא יהודי."
22.04.01,"תמיכה בישיבות קטנות,",משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,ישיבות קטנות הן מוסדות לימוד תורה יהודיים.
22.04.02,"תמיכה באולפנות, חטיבות",משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,אולפנות הן מוסדות חינוך דתי יהודיים.
22.04.03,תמיכה בישיבות גבוהות,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,ישיבות גבוהות הן מוסדות לימוד תורה יהודיים.
22.04.04,תמיכה בכוללים,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,כוללים הם מוסדות לימוד תורה יהודיים.
22.04.05,"תמיכה באולפנות, חט""ב,",משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,אולפנות הן מוסדות חינוך דתי יהודיים.
22.04.06,תמיכה בישיבות הסדר,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,ישיבות הסדר הן מוסדות לימוד תורה יהודיים.
22.04.07,תמיכה בכוללים לגימלאים,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,כוללים לגימלאים הם מוסדות לימוד תורה יהודיים.
22.04.08,תמיכה במוסדות לימוד,משרד לעניני דתות,הלכה מחקר ולימוד תורני,ambiguous,"מוסדות לימוד רחבים, לאו דווקא יהודיים."
22.04.11,תמיכות בישיבות גבוהות,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,ישיבות גבוהות הן מוסדות לימוד תורה יהודיים.
22.04.12,תמיכות ומענקים למוסדות,משרד לעניני דתות,הלכה מחקר ולימוד תורני,ambiguous,"כותרת כללית, לא ספציפית למורשת יהודית."
22.04.13,תמיכות בישיבות קטנות,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,ישיבות קטנות הן מוסדות לימוד תורה יהודיים.
22.04.14,תמיכות ביצירות תורניות,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,יצירות תורניות הן חלק ממורשת יהודית.
22.04.15,תמיכה בישיבות הסדר,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,ישיבות הסדר הן מוסדות לימוד תורה יהודיים.
22.04.21,הבטחת הכנסת מינימום,משרד לעניני דתות,הלכה מחקר ולימוד תורני,drop,"הבטחת הכנסה היא רווחה, לא מורשת יהודית."
22.04.22,השלמת קצבאות ילדים,משרד לעניני דתות,הלכה מחקר ולימוד תורני,drop,"קצבאות ילדים הן רווחה, לא מורשת יהודית."
22.04.23,תמיכות במכונים תורנים,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,מכונים תורניים הם מוסדות לימוד תורה יהודיים.
22.04.31,לשכות הרבנים ומועצת,משרד לעניני דתות,הלכה מחקר ולימוד תורני,keep,לשכות הרבנים קשורות למורשת יהודית.
22.04.33,אמרכלות,משרד לעניני דתות,הלכה מחקר ולימוד תורני,ambiguous,כותרת ניהולית כללית.
22.04.34,כספי עזבונות,משרד לעניני דתות,הלכה מחקר ולימוד תורני,ambiguous,"כספי עזבונות כלליים, לא ספציפיים למורשת יהודית."
22.05.01,שכר,משרד לעניני דתות,בתי הדין הרבניים,ambiguous,כותרת ניהולית כללית.
22.05.02,שירותי כח אדם,משרד לעניני דתות,בתי הדין הרבניים,ambiguous,כותרת ניהולית כללית.
22.05.03,הנהלת בתי הדין הרבניים,משרד לעניני דתות,בתי הדין הרבניים,ambiguous,"תוכנית ניהולית, לא ישירות מורשת יהודית."
22.05.04,אמרכלות,משרד לעניני דתות,בתי הדין הרבניים,ambiguous,כותרת ניהולית כללית.
22.05.06,מיכון,משרד לעניני דתות,בתי הדין הרבניים,ambiguous,כותרת ניהולית כללית.
22.06.01,בתי הדין השרעיים,משרד לעניני דתות,שפוט דתי,drop,בתי הדין השרעיים אינם מורשת יהודית.
22.07.01,רזרבה להתיקרויות,משרד לעניני דתות,רזרבה,ambiguous,כותרת ניהולית כללית.
22.07.02,רזרבה,משרד לעניני דתות,רזרבה,ambiguous,כותרת ניהולית כללית.
22.07.03,רזרבה,משרד לעניני דתות,רזרבה,ambiguous,כותרת ניהולית כללית.
22.08.10,מקומות קדושים,משרד לעניני דתות,מקומות קדושים,ambiguous,"מקומות קדושים רחבים, לאו דווקא יהודיים."
22.08.13,ועדה בינמשרדית להקמת,משרד לעניני דתות,מקומות קדושים,ambiguous,כותרת קטועה וכללית.
22.08.14,מקוואות וערובין,משרד לעניני דתות,מקומות קדושים,keep,מקוואות וערובין הם מתקנים יהודיים מובהקים.
22.08.15,בתי הדין השרעיים,משרד לעניני דתות,מקומות קדושים,drop,בתי הדין השרעיים אינם מורשת יהודית.
22.08.16,בתי דין רבניים,משרד לעניני דתות,מקומות קדושים,keep,בתי דין רבניים הם מוסד יהודי מובהק.
22.08.17,מרכזים עולמיים לתורה,משרד לעניני דתות,מקומות קדושים,keep,מרכזים עולמיים לתורה קשורים למורשת יהודית.
22.08.18,פיתוח מערכות מיכון,משרד לעניני דתות,מקומות קדושים,ambiguous,כותרת ניהולית כללית.
22.08.20,בתי עלמין,משרד לעניני דתות,מקומות קדושים,ambiguous,"בתי עלמין רחבים, לאו דווקא יהודיים."
22.08.21,מבנה דת ובתי עלמין,משרד לעניני דתות,מקומות קדושים,ambiguous,מבנה דת ובתי עלמין רחבים מדי.
22.08.30,פיתוח מערכות מיכון,משרד לעניני דתות,מקומות קדושים,ambiguous,כותרת ניהולית כללית.
22.08.32,פיתוח מערכות מיכון,משרד לעניני דתות,מקומות קדושים,ambiguous,כותרת ניהולית כללית.
22.08.34,פיתוח מערכות מיכון,משרד לעניני דתות,מקומות קדושים,ambiguous,כותרת ניהולית כללית.
22.18.01,ארגון תורני ארצי להפצת,משרד לעניני דתות,תרבות תורנית וחרדית,keep,ארגון תורני קשור למורשת יהודית.
22.18.02,ארגון תורני ארצי לנוער,משרד לעניני דתות,תרבות תורנית וחרדית,keep,ארגון תורני קשור למורשת יהודית.
22.18.03,ארגון תורני ארצי לנשים,משרד לעניני דתות,תרבות תורנית וחרדית,keep,ארגון תורני קשור למורשת יהודית.
22.18.04,תרבות תורנית,משרד לעניני דתות,תרבות תורנית וחרדית,keep,תרבות תורנית היא חלק ממורשת יהודית.
22.20.01,שכר,משרד לעניני דתות,הרבנות הראשית,ambiguous,כותרת ניהולית כללית.
22.20.02,"שרותי כ""א ויעוץ",משרד לעניני דתות,הרבנות הראשית,ambiguous,כותרת ניהולית כללית.
22.20.03,אמרכלות,משרד לעניני דתות,הרבנות הראשית,ambiguous,כותרת ניהולית כללית.
22.20.04,מיכון,משרד לעניני דתות,הרבנות הראשית,ambiguous,כותרת ניהולית כללית.
22.20.05,הסברה אירועים,משרד לעניני דתות,הרבנות הראשית,ambiguous,"כותרת כללית, לא ספציפית למורשת יהודית."
22.20.06,קשרים עם הגולה,משרד לעניני דתות,הרבנות הראשית,keep,קשרים עם הגולה קשורים למורשת יהודית.
22.20.07,פעולות למען הכשרות,משרד לעניני דתות,הרבנות הראשית,keep,פעולות למען הכשרות הן חלק ממורשת יהודית.
22.20.08,פעולות הרבנות הראשית,משרד לעניני דתות,הרבנות הראשית,keep,פעולות הרבנות הראשית קשורות למורשת יהודית.
22.99.99,חשבון מעבר,המשרד לשירותי דת,חשבון מעבר,drop,חשבון מעבר הוא תוכנית ניהולית כללית.
89.04.01,רזרבות להתייקרויות,מפעלי משרד ראש הממשלה,רזרבות להתייקרויות,drop,תוכנית רזרבה כללית ממשרד אחר.
89.50.01,רזרבות,מפעלי משרד ראש הממשלה,רזרבה,drop,תוכנית רזרבה כללית ממשרד אחר.
89.69.99,חשבון מעבר,"מפעלי משרד ראה""מ והאוצר",חשבון מעבר,drop,חשבון מעבר הוא תוכנית ניהולית כללית.
