code,title,program,reason
26.11.01.09,העסקה לפי שעות,שכר ותפעול,"General personnel, no subject link."
26.11.01.10,הוצאות תפעול,שכר ותפעול,"General operating expenses, no subject link."
26.11.01.11,הדרכה ושכר לימוד,שכר ותפעול,"General training expenses, no subject link."
26.11.01.12,הוצאות מחשוב,שכר ותפעול,"General computing expenses, no subject link."
26.11.01.13,דמי שימוש בנכסים ממשלתיים,שכר ותפעול,"General asset usage fees, no subject link."
26.11.01.14,השתתפות במנהל הדיור,שכר ותפעול,"General administrative expense, no subject link."
26.11.01.15,הכנסות מגורמים חיצוניים,שכר ותפעול,"General income, no subject link."
26.11.01.16,תשלום לפי פסקי דין,שכר ותפעול,"General legal payments, no subject link."
26.11.01.17,עתודה לתפעול,שכר ותפעול,"General operating reserve, no subject link."
26.11.01.18,רכישת שירותי ייעוץ,שכר ותפעול,"General consulting services, no subject link."
26.11.01.19,השתתפות במשרד ראש הממשלה,שכר ותפעול,"General inter-ministry transfer, no subject link."
26.11.01.20,השתתפות במשרד לבטחון פנים,שכר ותפעול,"General inter-ministry transfer, no subject link."
26.11.01.21,צוערים וממשק,שכר ותפעול,"General personnel, no subject link."
26.11.02.01,הוצאות תפעול,תפעול,"General operating expenses, no subject link."
26.11.02.02,הדרכה ושכר לימוד,תפעול,"General training expenses, no subject link."
26.11.02.03,הוצאות מחשוב,תפעול,"General computing expenses, no subject link."
26.11.02.04,שכר דירה לגורמי חוץ,תפעול,"General rent expenses, no subject link."
26.11.02.05,השתתפות במנהל הדיור הממשלתי,תפעול,"General administrative expense, no subject link."
26.11.02.06,הכנסות מגורמים חיצוניים,תפעול,"General income, no subject link."
26.11.02.07,תשלום לפי פסקי דין,תפעול,"General legal payments, no subject link."
26.11.02.08,השתתפות משרד ראש הממשלה - החזר הוצאות אבטחת שר,תפעול,"Minister's security expenses, not green energy."
26.11.02.09,השתתפות במשרד האוצר - מערכות בוחן ותהילה,תפעול,"General administrative systems, no subject link."
26.11.02.10,רכישת שירותי ייעוץ,תפעול,"General consulting services, no subject link."
26.11.02.11,השתתפות במשרד ראש הממשלה,תפעול,"General inter-ministry transfer, no subject link."
26.12.01.01,תמיכות ויישום החלטות ממשלה,פעולות יחידות המשרד,"General government decisions, no subject link."
26.12.01.02,השתתפות במשרדי ממשלה,פעולות יחידות המשרד,"General inter-ministry transfer, no subject link."
26.12.01.03,ערים שקטות,פעולות יחידות המשרד,"Noise reduction, not green energy."
26.12.01.05,רשויות נחל ירקון וקישון,פעולות יחידות המשרד,"River rehabilitation, not green energy."
26.12.01.06,יועצי תכנון,פעולות יחידות המשרד,"General planning consultants, no subject link."
26.12.01.07,רישוי משולב,פעולות יחידות המשרד,"General licensing, no subject link."
26.12.01.08,מחשוב לרישוי משולב,פעולות יחידות המשרד,"General computing, no subject link."
26.12.01.09,תמיכות ועדת עזבונות,פעולות יחידות המשרד,"General committee support, no subject link."
26.12.01.10,פרוייקטים סביבתיים,פעולות יחידות המשרד,"General environmental projects, no subject link."
26.12.01.11,פעולות אשכול משאבי טבע,פעולות יחידות המשרד,"General natural resources, no specific green energy."
26.12.01.12,הוצאות באשכול משאבי טבע,פעולות יחידות המשרד,"General natural resources, no specific green energy."
26.12.01.13,הוצאה מותנית למדען ואשכול תכנון,פעולות יחידות המשרד,"General scientific and planning, no subject link."
26.12.01.14,פעולות אשכול תכנון ומדיניות,פעולות יחידות המשרד,"General planning and policy, no subject link."
26.12.01.15,פעולות אשכול תעשיות,פעולות יחידות המשרד,"General industry activities, no subject link."
26.12.01.17,"מדען ראשי - סקרים, מחקרים ופעולות",פעולות יחידות המשרד,"General scientific research, no subject link."
26.12.01.18,הפעלת יחידות סביבתיות,פעולות יחידות המשרד,"General environmental units, no subject link."
26.12.01.20,פארק אריאל שרון,פעולות יחידות המשרד,"Park development, not green energy."
26.12.01.21,פיתוח פארק נחל באר שבע,פעולות יחידות המשרד,"Park development, not green energy."
26.12.01.22,יישום החלטת ממשלה 550 - קניות,פעולות יחידות המשרד,"General government decision, no subject link."
26.12.01.23,יישום החלטת ממשלה 550 - תמיכות,פעולות יחידות המשרד,"General government decision, no subject link."
26.12.01.26,פרוייקט המצוק החופי,פעולות יחידות המשרד,"Coastal protection project, not green energy."
26.12.01.27,הכנסות מגורמי חוץ לפעולות מקצועיות,פעולות יחידות המשרד,"General income, no subject link."
26.12.01.28,פיתוח המצוק החופי,פעולות יחידות המשרד,"Coastal protection project, not green energy."
26.12.01.29,הכנסות מצוק חופי מרשות מקרקעי ישראל,פעולות יחידות המשרד,"Coastal protection income, not green energy."
26.12.01.32,פארק אריאל שרון - פיתוח,פעולות יחידות המשרד,"Park development, not green energy."
26.12.01.33,הכנסות מהאפוטרופוס הכללי,פעולות יחידות המשרד,"General income, no subject link."
26.12.01.34,טיפול בלישמניה,פעולות יחידות המשרד,"Public health issue, not green energy."
26.12.01.35,פעולות הסברה,פעולות יחידות המשרד,"General information activities, no subject link."
26.12.01.36,השתתפות במשרדי ממשלה,פעולות יחידות המשרד,"General inter-ministry transfer, no subject link."
26.12.01.37,תמיכות בעמותות,פעולות יחידות המשרד,"General support for associations, no subject link."
26.12.01.40,מפגעים סביבתיים חרבות ברזל,פעולות יחידות המשרד,"War-related environmental hazards, not green energy."
26.12.01.41,חירום חרבות ברזל 2024,פעולות יחידות המשרד,"War-related emergency, not green energy."
26.12.01.43,"הכנסות מקק""ל",פעולות יחידות המשרד,"General income, no subject link."
26.12.01.44,תמיכות בצער בעלי חיים,פעולות יחידות המשרד,"Animal welfare, not green energy."
26.12.01.52,תמיכה בעמותות,פעולות יחידות המשרד,"General support for associations, no subject link."
26.12.01.99,רזרבה לתקציב התאמות  2019,פעולות יחידות המשרד,"General reserve, no subject link."
26.26.01.01,רזרבה ליעדים פיסקליים,רזרבות,"Generic reserve, no link to green energy"
26.26.01.02,רזרבה להתיקרויות שכר,רזרבות,"Generic reserve, no link to green energy"
26.26.01.03,רזרבה להתייקרויות העברו,רזרבות,"Generic reserve, no link to green energy"
26.98.01.01,רזרבה להתייקרויות בשכר,רזרבה להתייקרויות,"Generic reserve, no link to green energy"
26.98.01.02,רזרבה להתייקרויות קניות,רזרבה להתייקרויות,"Generic reserve, no link to green energy"
26.98.01.03,רזרבה להתייקרויות - תשלומי העברה,רזרבה להתייקרויות,"Generic reserve, no link to green energy"
26.98.01.04,רזרבה להתייקרויות - תמיכות במפעלים,רזרבה להתייקרויות,"Generic reserve, no link to green energy"
26.98.01.05,רזרבה להתייקרויות - שינוע פסולת והטמנתה,רזרבה להתייקרויות,"Waste management, not green energy"
26.98.01.06,"רזרבה להתיקרויות - הוצאות מט""ח",רזרבה להתייקרויות,"Generic reserve, no link to green energy"
26.98.01.07,רזרבה לעמידה ביעדי הגירעון,רזרבה להתייקרויות,"Generic reserve, no link to green energy"
26.98.01.08,רזרבה לעמידה במגבלת ההוצאה,רזרבה להתייקרויות,"Generic reserve, no link to green energy"
26.98.01.95,רזרבה להתייקרויות כללית,רזרבה להתייקרויות,"Generic reserve, no link to green energy"
26.98.02.01,רזרבה לפעולות,רזרבה לפעולות,"Generic reserve, no link to green energy"
26.98.02.02,רזרבה לטיפול במפגעים ולמדיניות סביבתית,רזרבה לפעולות,"Environmental policy, not green energy"
26.98.02.03,השתתפות בנציבות המים - מסע הסברה לחיסכון במים,רזרבה לפעולות,"Water saving, not green energy"
26.98.02.04,רזרבת חודשי עבודה,רזרבה לפעולות,"Generic reserve, no link to green energy"
26.98.02.05,רזרבה לפעולות סביבתיות,רזרבה לפעולות,"Environmental activities, not green energy"
26.98.02.06,עתודה להפחתה,רזרבה לפעולות,"Generic reserve, no link to green energy"
26.98.02.07,רזרבה להשקעות במתקן מרכזי לאיסוף פסולת חקלאית - החלטת ממשלה 1464 מיום 5.2.2004,רזרבה לפעולות,"Agricultural waste management, not green energy"
26.98.02.08,רזרבה להוצאות ביטחון 2006,רזרבה לפעולות,"Generic reserve, no link to green energy"
26.98.02.95,רזרבה להתייקרויות כללית,רזרבה לפעולות,"Generic reserve, no link to green energy"
26.99.99.99,חשבון מעבר,חשבון מעבר,"Generic clearing account, no link to green energy"
33.06.02.08,מענקי הסכמים אחרים,תמיכות ומחקרים בחקלאות,"Generic grants, no link to green energy"
34.01.01.01,שיא כח אדם,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.01.01.02,עבודה בלתי צמיתה,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.01.01.03,שעות נוספות,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.01.01.04,כוננויות,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.01.01.05,פרישת עובדים,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.01.01.06,הכנסות ממנהל מקרקעי ישראל,שירותים מרכזיים,"Generic income, no link to green energy"
34.01.01.07,שעות סטודנטים,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.01.01.11,ךךךך,שירותים מרכזיים,"Unintelligible title, no link to green energy"
34.01.01.14,החזר הוצאות רכב שירות ואישי,שירותים מרכזיים,"Generic expenses, no link to green energy"
34.01.01.15,שכר עידוד,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.01.01.16,הדרכה והשתלמות,שירותים מרכזיים,"Generic training, no link to green energy"
34.01.01.17,רזרבה לשעות נוספות,שירותים מרכזיים,"Generic reserve, no link to green energy"
34.01.01.18,רזרבה לשכר עידוד,שירותים מרכזיים,"Generic reserve, no link to green energy"
34.01.01.95,רזרבה להתייקרויות כללית,שירותים מרכזיים,"Generic reserve, no link to green energy"
34.01.01.99,שיא כח אדם - רזרבה,שירותים מרכזיים,"Generic reserve, no link to green energy"
34.01.02.01,"נסיעות לחו""ל",אמרכלות ופעולות,"Generic expenses, no link to green energy"
34.01.02.02,"קניית שרותי כ""א",אמרכלות,"Generic services, no link to green energy"
34.01.02.03,שיפוץ מבנה המשרד,אמרכלות ופעולות,"Generic office expenses, no link to green energy"
34.01.02.10,אחזקת רכב ממשלתי,אמרכלות ופעולות,"Generic expenses, no link to green energy"
34.01.02.11,"רזרבה לנסיעות לחו""ל",אמרכלות ופעולות,"Generic reserve, no link to green energy"
34.01.02.12,השתתפות רשות הגז הטבעי,אמרכלות ופעולות,Natural gas is not green energy
34.01.02.14,אחזקת משרדים,אמרכלות,"Generic office expenses, no link to green energy"
34.01.02.15,"שכר דירה בת""א",אמרכלות,"Generic office expenses, no link to green energy"
34.01.02.16,שכר דירה שער העיר - ירושלים,אמרכלות ופעולות,"Generic office expenses, no link to green energy"
34.01.02.17,דיור ממשלתי,אמרכלות,"Generic expenses, no link to green energy"
34.01.02.18,שכר דירה,אמרכלות ופעולות,"Generic office expenses, no link to green energy"
34.01.02.19,דמי שימוש בדיור ממשלתי,אמרכלות ופעולות,"Generic expenses, no link to green energy"
34.01.02.20,רזרבה לשכר דירה,אמרכלות,"Generic reserve, no link to green energy"
34.01.02.21,"אחזקת מערכת כ""א בנש""מ",אמרכלות,"Generic expenses, no link to green energy"
34.01.02.22,הוצאות במימון רשות הגז הטבעי,אמרכלות ופעולות,Natural gas is not green energy
34.01.02.23,פעולות המשרד,אמרכלות ופעולות,"Generic activities, no link to green energy"
34.01.02.24,השתתפות ממשרדי הממשלה,אמרכלות ופעולות,"Generic transfers, no link to green energy"
34.01.02.25,אבטחת השר,אמרכלות ופעולות,"Generic expenses, no link to green energy"
34.01.02.26,השתתפות משרד המדע,אמרכלות ופעולות,"Generic transfers, no link to green energy"
34.01.02.27,השתתפות באבטחת השר,אמרכלות ופעולות,"Generic expenses, no link to green energy"
34.01.02.28,השתתפות בהוצאות רשות המים,אמרכלות ופעולות,"Water expenses, not green energy"
34.01.02.29,השתתפות משרד הפנים,אמרכלות ופעולות,"Generic transfers, no link to green energy"
34.01.02.30,השתתפות במשרד להגנת הסביבה,אמרכלות ופעולות,"Generic transfers, no link to green energy"
34.01.02.31,"השתתפות מרכב""ה",אמרכלות ופעולות,"Generic transfers, no link to green energy"
34.01.02.32,הכנסות ממכירת רכב,אמרכלות,"Generic income, no link to green energy"
34.01.02.34,הכנסות שונות מאמרכלות,אמרכלות ופעולות,"Generic income, no link to green energy"
34.01.02.35,הוצאות חשמל,אמרכלות ופעולות,"Generic electricity expenses, no link to green energy"
34.01.02.40,רווחה,אמרכלות ופעולות,"Generic welfare, no link to green energy"
34.01.02.51,"מחשוב - רכש, תחזוקה ומערכות מידע",אמרכלות ופעולות,"Generic IT, no link to green energy"
34.01.02.52,הכנסות מגורמי חוץ,אמרכלות ופעולות,"Generic income, no link to green energy"
34.01.02.53,"הוצאה סקר סיכונים קצא""א",אמרכלות ופעולות,"Oil transport, not green energy"
34.01.02.54,בוררות חברת חשמל,אמרכלות ופעולות,"Generic electricity company arbitration, no link to green energy"
34.01.02.95,רזרבה להתייקרויות כללית,אמרכלות,"Generic reserve, no link to green energy"
34.01.02.96,רזרבה להתייקרויות כללית,אמרכלות,"Generic reserve, no link to green energy"
34.02.01.01,"עב""צ לשכת השר",שירותים מרכזיים,"Generic personnel, no link to green energy"
34.02.01.02,"עב""צ לשכת מנכ""ל",שירותים מרכזיים,"Generic personnel, no link to green energy"
34.02.01.03,"עב""צ לשכת מתאם משק המים",שירותים מרכזיים,"Water economy, not green energy"
34.02.01.04,עבודה בלתי צמיתה,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.02.01.05,החזר הוצאות רכב שירות ואישי,שירותים מרכזיים,"Generic expenses, no link to green energy"
34.02.01.06,שעות נוספות,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.02.01.07,שכר עידוד,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.02.01.08,רזרבה - פיקוח יחידת המכרות,שירותים מרכזיים,"Mining supervision, not green energy"
34.02.01.09,רזרבה,שירותים מרכזיים,"Generic reserve, no link to green energy"
34.02.01.10,ייעוץ למרכז להתפלת מי ים ויבוא מים,שירותים מרכזיים,"Water desalination, not green energy"
34.02.01.11,הכנסות ממכרז להתפלת מי ים,שירותים מרכזיים,"Water desalination, not green energy"
34.02.01.12,השתתפות נציבות המים בהכנת המכרז להתפלת מי ים,שירותים מרכזיים,"Water desalination, not green energy"
34.02.01.13,רזרבה ליחידת הנפט,שירותים מרכזיים,"Oil unit, not green energy"
34.02.01.14,"רזרבה לעב""צ",שירותים מרכזיים,"Generic reserve, no link to green energy"
34.02.01.15,יעוץ למכרז להתפלה - מישור רותם,שירותים מרכזיים,"Water desalination, not green energy"
34.02.01.16,הכנסות ממכירת מסמכי מכרזים- מישור רותם,שירותים מרכזיים,"Generic income, no link to green energy"
34.02.01.17,יעוץ להסכם עקרונות - ליבוא מים,שירותים מרכזיים,"Water import, not green energy"
34.02.01.95,רזרבה להתייקרויות כללית,שירותים מרכזיים,"Generic reserve, no link to green energy"
34.02.03.01,"עב""צ - סגנית שר",לשכת סגנית השר,"Generic personnel, no link to green energy"
34.02.03.02,שעות נוספות - סגנית שר,לשכת סגנית השר,"Generic personnel, no link to green energy"
34.02.03.03,החזר הוצאות רכב,לשכת סגנית השר,"Generic expenses, no link to green energy"
34.06.03.01,שיא כח אדם,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.02,עבודה בלתי צמיתה,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.03,שעות נוספות,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.04,השתלמות חוקרים,שירותים מרכזיים,"Generic training, no link to green energy"
34.06.03.05,עבודה בלתי צמיתה על חשבון הכנסות מגורמי חוץ,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.06,שעות נוספות על חשבון הכנסות מגורמי חוץ,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.07,פעולות רווחה,שירותים מרכזיים,"Generic welfare, no link to green energy"
34.06.03.08,שעות סטודנטים,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.09,פרישת עובדים,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.16,הכנסות ממכירת שרותים,שירותים מרכזיים,"Generic income, no link to green energy"
34.06.03.17,"שיא כ""א ע""ח משרד הקליטה",שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.18,השתתפות משרד הקליטה,שירותים מרכזיים,"Generic transfers, no link to green energy"
34.06.03.19,כוננויות,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.20,שבתונים,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.21,השתתפות משרדי ממשלה,שירותים מרכזיים,"Generic transfers, no link to green energy"
34.06.03.22,רזרבה למחקרים,שירותים מרכזיים,"Generic research reserve, no link to green energy"
34.06.03.23,הכנסות ממינהל מדעי האדמה,שירותים מרכזיים,"Earth sciences, no link to green energy"
34.06.03.24,"מחקרים ע""ח קרנות מחקר",שירותים מרכזיים,"Generic research, no link to green energy"
34.06.03.25,"עב""צ ע""ח קרנות מחקר",שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.26,הכנסות מקרנות מחקר,שירותים מרכזיים,"Generic income, no link to green energy"
34.06.03.27,החזר הוצ' רכב שירות ואישי,שירותים מרכזיים,"Generic expenses, no link to green energy"
34.06.03.28,השתתפות משרד המדע בקרנות מחקר,שירותים מרכזיים,"Generic transfers, no link to green energy"
34.06.03.29,שכר עידוד,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.33,הכנסות מועדת היגוי לרעידות אדמה,שירותים מרכזיים,"Earthquake committee, no link to green energy"
34.06.03.35,שעות סטודנטים,שירותים מרכזיים,"Generic personnel, no link to green energy"
34.06.03.89,השתתפות משרד לפיתוח אזורי,שירותים מרכזיים,"Generic transfers, no link to green energy"
34.06.03.95,רזרבה להתייקרויות כללית,שירותים מרכזיים,"Generic reserve, no link to green energy"
34.06.03.96,רזרבה להתייקרויות כללית,שירותים מרכזיים,"Generic reserve, no link to green energy"
34.06.04.06,שכר דירה,אמרכלות,"Generic office expenses, no link to green energy"
34.06.04.07,דמי שימוש בדיור ממשלתי,אמרכלות,"Generic expenses, no link to green energy"
34.06.04.08,"אחזקת מערכת כ""א בנש""מ",אמרכלות,"Generic expenses, no link to green energy"
34.06.04.10,אחזקת רכב ממשלתי,אמרכלות,"Generic expenses, no link to green energy"
34.06.04.11,השתתפות בפרוייקט תהילה,אמרכלות,"Generic IT project, no link to green energy"
34.06.04.12,פעולות המכון הגיאולוגי,אמרכלות,"Geological institute activities, no link to green energy"
34.06.04.13,השתתפות משרדי ממשלה,אמרכלות,"Generic transfers, no link to green energy"
34.06.04.14,הכנסות ממכירת שירותים לגורמי חוץ,אמרכלות,"Generic income, no link to green energy"
34.06.04.15,גורמי יציבות ים המלח רכישת ציוד ותוכנה,אמרכלות,"Dead Sea stability, not green energy"
34.06.04.16,גורמי יציבות ים המלח מחקרים וייעוץ,אמרכלות,"Dead Sea stability, not green energy"
34.06.04.17,שרותים מיוחדים,אמרכלות,"Generic services, no link to green energy"
34.06.04.18,השתתפות המכס,אמרכלות,"Generic transfers, no link to green energy"
34.06.04.19,השתתפות רשות המים,אמרכלות,"Water authority, not green energy"
34.06.04.20,השתתפות משרד הביטחון,אמרכלות,"Generic transfers, no link to green energy"
34.06.04.21,"השתתפות מע""צ",אמרכלות,"Generic transfers, no link to green energy"
34.06.04.22,השתתפות משרד הביטחון,אמרכלות,"Generic transfers, no link to green energy"
34.06.04.23,"השתתפות המשרד לאיכה""ס",אמרכלות,"Generic transfers, no link to green energy"
34.06.04.25,"השתתפות במפ""י",אמרכלות,"Generic transfers, no link to green energy"
34.06.04.26,השתתפות משרד המדע,אמרכלות,"Generic transfers, no link to green energy"
34.06.04.27,הכנסות ממינהל מדעי האדמה,אמרכלות,"Earth sciences, no link to green energy"
34.06.04.28,השתתפות משרד הקליטה,אמרכלות,"Generic transfers, no link to green energy"
34.06.04.29,השתתפות משרד השיכון,אמרכלות,"Generic transfers, no link to green energy"
34.06.04.30,מחקרים עבור הועדה לרעידות אדמה,אמרכלות,"Earthquake research, no link to green energy"
34.06.04.31,מודל אגן כלנית,אמרכלות,"Generic geographical model, no link to green energy"
34.06.04.32,השתתפות משרד התחבורה,אמרכלות,"Generic transfers, no link to green energy"
34.06.04.33,השתתפות משרד התיירות,אמרכלות,"Generic transfers, no link to green energy"
34.06.04.34,הכנסות ממנהל מקרקעי ישר ישראל,אמרכלות,"Generic income, no link to green energy"
34.06.04.35,הוצאות חשמל,אמרכלות,"Generic electricity expenses, not green energy."
34.06.04.37,רזרבה לגורמי יציבות ים המלח,אמרכלות,Not related to green energy.
34.06.04.38,קניית שירותים סייסמיים,אמרכלות,Not related to green energy.
34.06.04.39,"קניית שירותים - חיא""ל",אמרכלות,"Generic services, not green energy."
34.06.04.40,השתתפות משרד הקליטה,אמרכלות,"Generic administrative line, not green energy."
34.06.04.41,רכישת שירותים ממשרדי ממשלה,אמרכלות,"Generic administrative line, not green energy."
34.06.04.42,מכירת שירותים למשרדי ממשלה,אמרכלות,"Generic administrative line, not green energy."
34.06.04.43,שדרוג המערך הססמי,אמרכלות,Not related to green energy.
34.06.04.95,רזרבה להתייקרויות כללית,אמרכלות,"Generic reserve, not green energy."
34.06.06.01,רזרבה להתייקרויות שכר,רזרבה להתייקרויות,"Generic reserve, not green energy."
34.06.06.02,"ע.ב.צ ע""ח האחוד האירופי","מו""פ האחוד האירופי","Generic administrative line, not green energy."
34.06.06.03,רזרבה להתייקרויות,רזרבה להתייקרויות,"Generic reserve, not green energy."
34.06.06.04,רזרבה לעמידה ביעד הוצאה,רזרבה להתייקרויות,"Generic reserve, not green energy."
34.06.06.05,העברה לשותפים,"מו""פ האחוד האירופי","Generic administrative line, not green energy."
34.06.06.06,שונות,"מו""פ האחוד האירופי","Generic administrative line, not green energy."
34.12.02.95,רזרבה להתייקרויות כללית,רפרנטורה טכנית,"Generic reserve, not green energy."
34.13.01.01,מחקרים ויצירת מידע בנושאי תכנון סטטיסטיקה וכלכלה,יצירת מידע והפצתו,"Generic research, not green energy."
34.13.01.02,יעוץ וחוות דעת מומחים בנושאי תשתית,יצירת מידע והפצתו,"Generic consultation, not green energy."
34.13.01.03,ייעוץ ומחקרים,יצירת מידע והפצתו,"Generic consultation and research, not green energy."
34.13.01.04,פרסום והפצת מידע,יצירת מידע והפצתו,"Generic information dissemination, not green energy."
34.13.01.05,ייעוץ ארוך טווח,יצירת מידע והפצתו,"Generic consultation, not green energy."
34.13.01.06,ייעוץ ארוך טווח,יצירת מידע והפצתו,"Generic consultation, not green energy."
34.13.01.07,פרסום לחסכון במים,יצירת מידע והפצתו,"About water saving, not energy."
34.13.01.08,השתתפות נציבות המים - מבצע חסכון במים,יצירת מידע והפצתו,"About water saving, not energy."
34.13.01.09,דמי חבר בארגונים,יצירת מידע והפצתו,"Generic membership fees, not green energy."
34.13.01.10,"השתתפות בלמ""ס",יצירת מידע והפצתו,"Generic administrative line, not green energy."
34.13.01.11,"השתתפות בתקציב משרד התחבורה - ניבוי להנעת אוטובוסים בגפ""מ",יצירת מידע והפצתו,"About LPG, a fossil fuel, not green energy."
34.13.01.12,השתתפות במשרד לאיכות,יצירת מידע והפצתו,"Vague, not explicitly green energy."
34.13.01.13,השתתפות במשרד התחבורה,יצירת מידע והפצתו,"Generic administrative line, not green energy."
34.13.01.14,"השתתפות המשרד לאיכ""ס",יצירת מידע והפצתו,"Vague, not explicitly green energy."
34.13.01.15,השתתפות בתקציב משרד הפנים,יצירת מידע והפצתו,"Generic administrative line, not green energy."
34.13.01.16,יעוץ בנושא כריית חול,יצירת מידע והפצתו,Not related to green energy.
34.13.01.17,השתתפות ביח' הביקורת,יצירת מידע והפצתו,"Generic administrative line, not green energy."
34.13.01.18,רזרבה לפעולות מידע,יצירת מידע והפצתו,"Generic reserve, not green energy."
34.13.01.19,הכנת תקן ישראלי למערכת הגז הטבעי,יצירת מידע והפצתו,"About natural gas, a fossil fuel, not green energy."
34.13.01.20,"השתתפות במשרד רוה""מ",יצירת מידע והפצתו,"Generic administrative line, not green energy."
34.13.01.21,השתתפות משרד האוצר,יצירת מידע והפצתו,"Generic administrative line, not green energy."
34.13.01.24,פרסום,יצירת מידע והפצתו,"Generic publication, not green energy."
34.13.01.25,תכנון קווי גז טבעי,יצירת מידע והפצתו,"About natural gas, a fossil fuel, not green energy."
34.13.01.26,ביצוע תכניות מתקני חשמל,יצירת מידע והפצתו,"Generic electricity facilities, not green energy."
34.13.01.27,תיכנון מתקני דלק,יצירת מידע והפצתו,"About fuel facilities, not green energy."
34.13.01.95,רזרבה להתייקרויות כללית,יצירת מידע והפצתו,"Generic reserve, not green energy."
34.16.01.01,מענקים לפיתוח תשתיות חשמל,מענקים לפיתוח תשתית,"Generic electricity infrastructure, not green energy."
34.16.02.01,העסקת יועצים,הערכות לקראת סיום,"Generic administrative line, not green energy."
34.16.02.02,"נסיעות לחו""ל",הערכות לקראת סיום,"Generic administrative line, not green energy."
34.16.02.03,פעולות המשרד,הערכות לקראת סיום,"Generic administrative line, not green energy."
34.16.02.04,סדנא וימי עיון,הערכות לקראת סיום,"Generic administrative line, not green energy."
34.16.02.05,רזרבה להערכות לסיום זכיון חברת חשמל,הערכות לקראת סיום,"About general electricity company, not green energy."
34.16.03.01,עתודה להקמת גוף לפיקוח על משק החשמל,הקמת גוף לפיקוח על משק,"About general electricity regulation, not green energy."
34.16.03.02,עבודה בלתי צמיתה,הקמת גוף לפיקוח על משק,"Generic administrative line, not green energy."
34.16.03.04,"יעוץ וחו""ד מומחים",הקמת גוף לפיקוח על משק,"Generic consultation, not green energy."
34.16.03.05,"נסיעות וחו""ל",הקמת גוף לפיקוח על משק,"Generic administrative line, not green energy."
34.16.03.06,שכר דירה,הקמת גוף לפיקוח על משק,"Generic administrative line, not green energy."
34.16.03.07,קנית רכבים,הקמת גוף לפיקוח על משק,"Generic administrative line, not green energy."
34.16.03.08,פעולות הרשות,הקמת גוף לפיקוח על משק,"Generic administrative line, not green energy."
34.16.03.09,אחזקת רכב ממשלתי,הקמת גוף לפיקוח על משק,"Generic administrative line, not green energy."
34.16.03.10,החזר הוצאות רכב שרות,הקמת גוף לפיקוח על משק,"Generic administrative line, not green energy."
34.16.04.01,פעולות לישום חוק משק החשמל,פעילות ליישום חוק משק,"About general electricity regulation, not green energy."
34.16.04.02,"העסקת חברת ייעוץ בינ""ל - מכרז יצרן פרטי",פעילות ליישום חוק משק,"Generic administrative line, not green energy."
34.16.04.03,ע.ב.צ.- תגבור מנהל החשמל,פעילות ליישום חוק משק,"Generic administrative line, not green energy."
34.16.04.04,החזר הוצאות רכב שירות,פעילות ליישום חוק משק,"Generic administrative line, not green energy."
34.16.04.05,שעות נוספות - תגבור מנהל החשמל,פעילות ליישום חוק משק,"Generic administrative line, not green energy."
34.16.04.06,פעילות ליישום חוקי החשמ ל,פעילות ליישום חוק משק,"About general electricity regulation, not green energy."
34.16.04.07,רזרבה,פעילות ליישום חוק משק,"Generic reserve, not green energy."
34.16.04.08,ייעוץ בנושא שינויים מבניים בחשמל,פעילות ליישום חוק משק,"About general electricity, not green energy."
34.16.04.09,רזרבה לייעוץ בנושא שינויים מבניים,פעילות ליישום חוק משק,"Generic reserve, not green energy."
34.16.04.10,אכיפה במשק החשמל,פעילות ליישום חוק משק,"About general electricity, not green energy."
34.16.04.11,מחקרים בתחום פיתוח משק החשמל,פעילות ליישום חוק משק,"About general electricity, not green energy."
34.16.04.95,רזרבה להתייקרויות כללית,פעילות ליישום חוק משק,"Generic reserve, not green energy."
34.16.04.96,רזרבה להתייקרויות כללית,פעילות ליישום חוק משק,"Generic reserve, not green energy."
34.17.01.01,פעולות לחקר ימים ואגמים,מענקים למוסדות מחקר,Not related to green energy.
34.17.01.02,השקעה בהון בעלים המכון לחקר הימים והאגמים,מענקים למוסדות מחקר,Not related to green energy.
